"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
5331																																																																																																																																																																																																	13958	0	0	0	226676	392223	0	2292	0	35505	0	0	0	0	39635	0	0	58	8232	-3428	0	2292	2292	12747	128343	56667	18627	213046	0	0	0.094863	0.145783	0.137353	0.000000	0.000000	0.000000	37343	2292	1590	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																																	33512	0	0	0	90921	461418	0	5474	0	46824	0	0	0	0	48960	0	0	664	5662	0	0	4392	4392	19534	104602	26515	21537	313985	0	0	0.096866	0.139896	0.127346	0.000000	0.000000	0.000000	44568	4392	2256	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																																	2034	0	0	0	55066	118922	0	676	0	27531	0	0	0	0	26061	0	0	0	7195	0	0	676	676	4984	49021	14890	3619	48459	0	0	0.211408	0.375714	0.365968	0	0	0	25385	676	2146	0	0	0	0	0	0	0	0	0	
6039																																																																																																																																																																																																	22937	0	0	0	3497	83562	0	1300	0	8578	0	0	0	0	9001	0	0	173	1736	0	0	714	714	14730	13232	6182	6505	50402	0	247	0.098291	0.159287	0.146652	0.000000	0.000000	0.000000	8287	714	44	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																																	7699	0	0	19833	0	69142	0	375	0	5247	0	0	0	0	5622	0	0	0	0	0	0	375	375	884	35861	15521	753	17251	0	0	0.0821	0.1747	0.1630	0.0000	0.0000	0.0000	5247	375	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																																																																	43420	0	0	0	39896	442110	0	7306	0	34700	0	0	0	0	38371	0	0	110	9523	0	0	4221	4221	33815	63096	64301	42733	287435	0	124	0.078161	0.114669	0.102055	0.000000	0.000000	0.000000	34150	4221	426	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																																	8101	0	0	0	383818	652516	224	0	0	53885	0	0	0	0	52570	0	0	0	0	0	0	0	224	132074	245603	9937	14494	263464	0	0	0.0744	0.1655	0.1648	0.0000	0.0000	0.0000	52346	224	1539	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																																																																	9679	0	0	0	75858	161493	0	996	0	17818	0	0	0	0	17327	0	0	394	0	0	0	990	990	13083	63092	34880	3265	48981	0	0	0.1014	0.2187	0.2062	0.0000	0.0000	0.0000	16337	990	1481	0	0	0	0	0	0	0	0	0	
7072																																																																																																																																																																																																	5552	0	0	6350	8694	174240	9	1640	0	33417	0	0	0	0	32672	0	0	1978	0	-19	0	1382	1391	4005	25865	91577	12988	52261	0	928	0.181776	0.296286	0.283671	0	0	0	31281	1391	0	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																																	685	0	0	0	21049	49994	0	331	0	4507	0	0	0	0	4785	0	0	0	0	0	0	331	331	1792	22237	9132	852	17089	0	0	0.090155	0.173994	0.161958	0.000000	0.000000	0.000000	4454	331	53	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																																	11111	0	0	6176	15532	67403	0	407	0	5817	0	0	0	0	5796	0	0	0	0	0	0	407	407	17161	12395	3296	1287	34530	0	0	0.0812	0.1499	0.1394	0.0000	0.0000	0.0000	5389	407	428	0	0	0	0	0	0	0	0	0	
7634																																																																																																																																																																																																	9440	0	0	8	6970	60226	0	1117	0	6143	0	0	0	0	6543	0	0	0	0	0	0	523	523	8718	4672	13790	2215	34040	0	0	0.100065	0.158522	0.145851	0.000000	0.000000	0.000000	6020	523	123	0	0	0	0	0	0	0	0	0	
8033																																																																																																																																																																																																	13470	0	0	0	10326	180332	0	1019	0	17176	0	0	0	0	18030	0	0	679	12112	0	0	1019	1019	17406	24948	44462	6396	94294	0	0	0.097964	0.146507	0.138227	0.000000	0.000000	0.000000	17011	1019	165	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																																	54019	0	0	0	82515	182409	0	499	0	17488	0	0	0	0	15913	0	0	222	0	0	0	499	499	11846	126757	3413	1357	38818	126	0	0.0910	0.2412	0.2336	0.0000	0.0000	0.0000	15414	499	2074	0	0	0	0	0	0	0	0	0	
8631																																																																																																																																																																																																	11568	0	0	0	9620	62085	0	460	0	6844	0	0	0	0	7225	0	0	0	1020	0	0	449	449	8225	15090	13937	4812	25230	0	0	0.109986	0.201248	0.188741	0.000000	0.000000	0.000000	6776	449	68	0	0	0	0	0	0	0	0	0	
9357																																																																																																																																																																																																	16153	0	0	0	45089	487411	0	5001	0	73763	0	0	0	0	49509	0	0	0	0	0	0	3882	3882	6413	65087	194986	2450	197791	193862	0	0.1136	0.1600	0.1474	0	0	0	45627	3882	441	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																																	8703	0	0	0	42311	143319	0	850	0	10889	0	0	0	0	11103	0	0	0	56	0	0	850	850	15555	17788	26739	6411	83451	0	0	0.0743	0.1103	0.1019	0.0000	0.0000	0.0000	10253	850	636	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																																	81790	0	0	291511	254063	2219376	0	59159	0	206510	0	0	0	0	293105	0	0	0	256462	0	0	27031	27031	138402	236582	462392	259534	1525681	0	0	0.119338	0.137648	0.124954	0.000000	0.000000	0.000000	266074	27031	-59564	0	24456	80000	0	0	0	0	0	0	
9955																																																																																																																																																																																																	12881	0	0	0	36829	112361	0	1448	0	13823	25	0	0	0	14168	0	0	0	920	0	0	854	854	10900	39793	8222	2810	54364	0	0	0.116395	0.207803	0.195277	0	0	0	13314	854	468	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																																	34882	0	0	0	62875	369342	0	8926	0	30084	0	0	0	0	23506	0	0	1826	3838	0	0	3299	3299	34106	65692	39897	24982	227999	0	8832	0.056536	0.091006	0.078233	0	0	0	20207	3299	1045	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																																	35285	0	0	0	36072	256116	0	2308	0	27300	0	0	0	0	28402	0	0	117	3637	0	0	2078	2078	44402	33790	43040	26705	136068	0	0	0.1031	0.1711	0.1586	0.0000	0.0000	0.0000	26324	2078	282	0	2	1	0	0	0	0	0	0	
10858																																																																																																																																																																																																	19700	0	0	0	115061	414481	11	2557	0	37675	0	0	0	0	35988	0	0	0	8433	0	0	2597	2608	50950	121263	28799	8308	210622	2153	0	0.081398	0.141969	0.131681	0.000000	0.000000	0.000000	33380	2608	1598	0	0	0	0	0	0	0	0	0	
11145																																																																																																																																																																																																	9046	0	0	0	18384	181577	0	1729	0	18266	0	0	0	0	18876	0	0	0	0	0	0	1555	1555	7748	19687	68893	12940	85779	0	0	0.0982	0.1520	0.1394	0.0000	0.0000	0.0000	17321	1555	495	0	0	0	0	0	0	0	0	0	
11275																																																																																																																																																																																																	60364	0	0	36443	21921	1346260	0	17117	0	133231	689	0	0	0	142378	317583	0	1947	0	0	0	13155	13155	58440	112999	331454	72547	856465	180575	0	0.096273	0.135803	0.123256	0	0	0	129223	13155	22	1360	26910	0	0	0	0	0	0	0	
11640																																																																																																																																																																																																	15622	0	0	0	104898	348141	0	3040	0	36834	0	0	0	0	37262	0	0	0	17732	0	0	3040	3040	9297	90583	66217	17264	181126	0	0	0.0983	0.1537	0.1412	0.0000	0.0000	0.0000	34222	3040	2612	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																																	1819	0	0	0	53775	90180	0	1200	0	12530	0	0	0	0	12127	0	0	0	1284	0	0	621	621	1692	42786	9872	4216	35540	0	255	0.1226	0.2469	0.2342	0.0000	0.0000	0.0000	11506	621	769	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																																																																																	30630	0	0	4282	11743	305531	0	9791	0	40499	0	0	0	0	43293	0	0	0	401	0	0	2859	2859	50056	16766	48169	20179	200219	0	0	0.1305	0.1952	0.1823	0.0000	0.0000	0.0000	40434	2859	65	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																																	12672	0	0	1023	66744	194868	0	1703	0	21417	148	0	0	0	22356	0	0	0	0	-1163	0	1428	1428	11867	64583	32539	9171	85078	0	0	0.109090	0.196112	0.183585	0.000000	0.000000	0.000000	20928	1428	1652	0	0	0	0	0	0	0	0	0	
12179																																																																																																																																																																																																	3522	0	0	161	1459	39231	0	405	0	6794	0	0	0	0	7014	0	0	0	197	0	0	308	308	1129	4060	21264	4003	13183	0	82	0.171294	0.285064	0.272546	0	0	0	6706	308	6	0	0	0	0	0	0	0	0	0	
12245																																																																																																																																																																																																	2431	0	0	0	34218	120583	0	1452	0	14008	0	0	0	0	14263	0	0	894	0	0	0	909	909	5646	29554	38764	1810	46995	0	0	0.108824	0.197497	0.184910	0	0	0	13354	909	654	0	0	0	0	0	0	0	0	0	
12311	816564	0	0	1582150	7430103	56235997	44	786176	0	4632783	4703	0	0	384533	6013928	5403773	504148	32845	6746545	-111882	592100	603364	1195508	2305626	7506713	8467969	3418546	38292242	1852919	0	0.086840	0.125205	0.100315	0.000000	0.000000	0.000000	4818420	1195508	36564	575011	14972646	4260576	25007	0	0	0	0	0	0	0	0	0	0	0	72316	0	720074	0	236375	48032750	0	0	0	0	0	40236358	3906	31190	31190	496006	496006	0	8631	0	487375	0	597532	472155	13969	-1089	0	0	0	422433	394131	0	0	647400	934750	0	0	-422579	1004941	5615179	161485	1071077	0	0	0	521272	1331647	0	0	6554	7758832	32470972	343220	0	41313	0	0	4719546	528982	230852	514786	26380	-336553	16423	0	509	0	15914	941	0	0	0	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101921	101921	0	0	101921	0	0	0	0	0	0	0	3373273	0	0	0	3373273	0	266543	453531	2305626	7782396	9023421	42200935	0	1556479	4511711	42200935	48269125	0	0	0	4833478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55973158	-1089	55485945	816564			1582150	7430103									384533																																			
12647																																																																																																																																																																																																	27633	0	0	7172	0	107602	0	1009	0	10190	0	0	0	0	11114	0	0	0	0	0	0	924	924	935	29080	20621	6209	57975	403	0	0.0987	0.1499	0.1375	0.0000	0.0000	0.0000	10190	924	0	0	0	0	0	0	0	0	0	0	
12656																																																																																																																																																																																																	578	0	0	1000	0	17850	0	245	0	1512	0	0	0	0	1647	0	0	0	0	0	0	135	135	292	4208	7229	580	6366	0	0	0.0853	0.1537	0.1411	0.0000	0.0000	0.0000	1512	135	0	0	0	0	0	0	0	0	0	0	
12937																																																																																																																																																																																																	42330	0	0	0	0	212139	0	2091	0	29327	0	0	0	0	31326	0	0	0	14937	0	0	1999	1999	38403	9052	35416	13126	131359	371	0	0.132473	0.195980	0.183474	0.000000	0.000000	0.000000	29327	1999	0	0	0	0	0	0	0	0	0	0	
12946																																																																																																																																																																																																	12928	0	0	0	159783	757561	0	13006	0	83396	0	0	0	0	76194	0	0	0	11284	0	0	6600	6600	4639	153957	216266	26675	381729	8177	0	0.093595	0.146085	0.133431	0.000000	0.000000	0.000000	69594	6600	3500	0	0	0	0	0	0	0	0	0	
12955																																																																																																																																																																																																	19645	0	0	2225	5	125377	0	1179	0	13480	0	0	0	0	14659	0	0	0	0	0	0	1179	1179	0	21875	16262	4680	88419	6262	0	0.1073	0.1446	0.1330	0.0000	0.0000	0.0000	13480	1179	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																																																																																	24523	0	0	5022	275989	1363434	5879	10370	0	188143	0	0	0	0	188047	0	0	589	0	-7358	0	10382	16261	12900	143759	374294	38656	817682	5270	0	0.129179	0.181809	0.166088	0.000000	0.000000	0.000000	171786	16261	12666	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																																																																	18945	0	0	0	4312	43730	0	561	0	3629	0	0	0	0	3809	0	0	0	0	0	0	265	265	17875	2289	6568	1233	17474	0	0	0.0780	0.1821	0.1694	0.0000	0.0000	0.0000	3544	265	85	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																																																																	1026	0	0	0	6209	23608	0	168	0	6237	0	0	0	0	6306	0	0	0	1643	0	0	168	168	1145	11169	117	1350	11195	0	0	0.2695	0.4407	0.4289	0.0000	0.0000	0.0000	6138	168	99	0	0	0	0	0	0	0	0	0	
14052																																																																																																																																																																																																	8449	0	0	0	11147	58463	0	633	0	6845	0	0	0	0	7180	0	0	0	0	0	0	476	476	2960	14098	13232	3908	28618	0	51	0.1134	0.1892	0.1766	0.0000	0.0000	0.0000	6704	476	90	0	0	0	0	0	0	0	0	0	
14155																																																																																																																																																																																																	2956	0	0	0	6237	122843	0	1704	0	14669	0	0	0	0	15817	5000	0	0	0	0	0	1344	1344	660	4895	30662	12225	88144	0	0	0.1222	0.1475	0.1350	0.0000	0.0000	0.0000	14473	1344	196	0	0	0	0	0	0	0	0	0	
14650																																																																																																																																																																																																	4446	0	0	4960	24	26446	0	349	0	3114	0	0	0	0	3235	0	0	0	1	0	0	212	212	3630	5425	3492	2003	14156	0	0	0.111620	0.191954	0.179375	0.000000	0.000000	0.000000	3023	212	1	0	0	0	0	0	0	0	0	0	
14753																																																																																																																																																																																																	5292	0	0	15325	6870	43635	0	410	0	3893	0	0	0	0	4028	0	0	0	1177	0	0	319	1296	3152	8180	18322	642	14099	0	0	0.064505	0.158620	0.107584	0	0	0	2732	1296	184	0	0	0	0	0	0	0	0	0	
14865																																																																																																																																																																																																	20177	0	0	5492	13154	277023	0	2432	0	29393	0	0	0	0	31419	0	0	0	18568	0	0	2457	2457	36711	21563	21699	16506	198915	0	0	0.105806	0.140146	0.129187	0	0	0	28962	2457	263	0	0	0	0	0	0	0	0	0	
14977																																																																																																																																																																																																	10242	0	0	29	7717	49028	0	324	0	7919	10	0	0	0	8077	0	0	0	66	0	0	324	324	7644	9909	184	3040	31364	0	0	0.1624	0.2413	0.2316	0.0000	0.0000	0.0000	7753	324	166	0	0	0	0	0	0	0	0	0	
16458																																																																																																																																																																																																	22039	0	0	58415	67157	285991	0	2503	0	35148	0	0	0	0	35179	0	0	40	17501	0	0	1961	1961	19362	129993	30045	12706	107078	674	0	0.115702	0.225032	0.212488	0.000000	0.000000	0.000000	33218	1961	1930	0	0	0	0	0	0	0	0	0	
16551																																																																																																																																																																																																	7279	0	0	1245	31398	223907	0	2602	0	22632	0	0	0	0	22734	0	0	607	6309	0	0	2291	2291	2968	31121	60177	12175	129597	376	0	0.0912	0.1242	0.1117	0.0000	0.0000	0.0000	20443	2291	888	0	0	0	0	0	0	0	0	0	
16748																																																																																																																																																																																																	10015	0	0	7319	8360	59960	0	473	0	7024	0	0	0	0	7154	958	0	0	5148	0	0	406	406	15745	13500	7459	3885	23365	307	0	0.1130	0.2210	0.2085	0.0000	0.0000	0.0000	6748	406	239	0	0	0	0	0	0	0	0	0	
16944																																																																																																																																																																																																	5029	0	0	0	21552	40426	0	214	0	4454	0	0	0	0	4206	0	0	0	0	0	0	214	214	2761	16251	8161	932	12765	0	0	0.0962	0.2093	0.1986	0.0000	0.0000	0.0000	3992	214	462	0	0	0	0	0	0	0	0	0	
16953																																																																																																																																																																																																	9362	0	0	4220	13215	40845	0	107	0	5398	0	0	0	0	5290	0	0	0	0	0	0	107	107	249	26333	0	488	14155	0	0	0.1356	0.2724	0.2669	0.0000	0.0000	0.0000	5183	107	215	0	0	0	0	0	0	0	0	0	
17110																																																																																																																																																																																																	19967	0	0	100	16740	101859	0	279	0	20386	0	0	0	0	20688	0	0	1364	23354	0	0	302	302	439	19847	1025	4155	80827	0	0	0.1855	0.2118	0.2087	0.0000	0.0000	0.0000	20386	302	0	0	0	0	0	0	0	0	0	0	
17147																																																																																																																																																																																																	89135	0	0	377097	549917	4230249	0	69493	0	616472	0	0	0	0	507609	145869	0	22006	152203	-9268	0	39298	39298	290465	696242	592020	190151	2616381	27711	798	0.1149	0.1631	0.1504	0.0000	0.0000	0.0000	468311	39298	16711	0	196091	90674	0	0	0	0	0	0	
17259																																																																																																																																																																																																	5015	0	0	0	23355	68373	0	249	0	7676	0	0	0	0	7081	0	0	29	383	0	0	249	249	7765	19190	11859	4523	28964	0	0	0.099305	0.182331	0.175919	0	0	0	6832	249	844	0	0	0	0	0	0	0	0	0	
17464																																																																																																																																																																																																	93389	0	0	1023	274863	1297107	18	35643	0	139765	0	0	0	0	148694	22118	0	0	73883	0	0	12793	12811	110756	248143	70068	63169	897603	1038	0	0.1058	0.1488	0.1360	0.0000	0.0000	0.0000	135883	12811	3783	0	0	0	0	0	0	0	0	0	
17950																																																																																																																																																																																																	12675	0	0	92	148989	320596	0	3280	0	31613	0	0	0	0	29392	0	0	255	4171	0	0	2217	2217	36817	84569	74712	8181	120915	796	0	0.0850	0.1668	0.1542	0	0	0	27175	2217	3172	0	0	0	0	0	0	0	0	0	
17978																																																																																																																																																																																																	6747	0	0	142918	0	326844	0	2930	0	99882	0	0	0	0	101563	0	0	0	0	0	0	1681	1681	79869	74765	111177	14499	63963	0	0	0.305595	0.762165	0.749550	0	0	0	99882	1681	0	0	0	0	0	0	0	0	0	0	
18050																																																																																																																																																																																																	18769	0	0	15509	134241	383238	0	3486	0	45790	0	0	0	0	43829	0	0	379	1571	0	0	2582	2582	35353	136502	64074	17078	146255	370	0	0.1070	0.2131	0.2006	0.0000	0.0000	0.0000	41247	2582	4072	0	0	0	0	0	0	0	0	0	
