"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
22543																																		1880	285	0	0	1880	20000		0	0	78	0	207	3746	3	1880			0	0	0	20000	0	0	0	0	0	0	0	0					1130	0																					192	15032	0	0	0	0	0	0	true	false	false	false	false					www.icentralstatebank.com																www.ssbankmi.com	
22552																																		0	0	2000	0	0	9800		0	0	0	0	0	446	0	0			0	2000	2000	5000	800	0	0	0	0	0	0	0						0																					98	2655	0	0	0	0	0	0	false	false	false	false	false																					http://www.firstsoutheastbank.com	
22730																																		0	0	0	0	0	353		0	0	0	0	0	1229	1	0			0	0	0	0	353	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.westunionbank.com	
23456																																		0	0	0	0	0	337		0	0	0	0	0	710	0	0			0	0	0	0	0	0	0	0	337	0	0	0						0																					182	8318	0	0	0	0	0	0	true	false	false	false	false																					www.fnbhenning.com	
23504																																		109248	0	340000	105950	1299	340000		0	0	0	0	0	18227	6	1566	true	0	0	340000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4078	924679	0	0	0	0	0	0	true	false	false	false	true	1	423	17683	0																	http://www.bnbbank.com	
23643																																		0	564	0	0	0	0		91	0	0	0	473	3307	4	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					135	5525	0	0	0	0	0	0	false	false	false	false	false																					http://www.commercial-bank.net	
23755																																		1144	0	4000	0	1111	4000		0	0	0	0	0	2272	2	1736			0	4000	0	0	0	0	0	0	0	0	0	0					81	33																					220	9344	0	0	0	0	0	0	true	false	false	false	false					cm.netteller.com		www.airteller.com/fn-cb														www.fn-cb.com	
24006																																		6335	0	40000	6106	0	117714		0	0	0	0	0	0	0	0			0	40000	57500	5000	3588	0	11626	0	0	0	0	11626					0	229																					173	49423	0	0	0	0	0	0	true	false	false	false	true	1	108	798	0																	www.PCSB.com	
24378																																		0	34	0	0	0	0		0	0	34	0	0	532	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					32	1686	0	0	0	0	0	0	false	false	false	false	false																					www.gblbank.com	
24453																																		2150	200	0	2150	0	0		200	0	0	0	0	1440	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					251	26657	0	0	0	0	0	0	true	false	false	false	false																					http://www.rockymountainbank.com	
24659																																		2118	0	0	1813	0	0		0	0	0	0	0	195	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	305																					78	2405	0	0	0	0	0	0	true	false	false	false	false																					www.producestatebank.com	
24668																																		846	200	0	328	518	0		0	0	0	0	200	653	1	518			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					389	83149	0	0	0	0	0	0	true	false	false	false	false																					www.bthbank.com	
24949																																		946	125	4000	0	946	36832		0	0	40	0	85	143	0	983			0	4000	0	5000	5000	0	0	22832	0	0	0	22832						0																					229	23010	22832	11959	0	0	22832	0	true	false	false	false	false																					http://www.baraboobank.com	
25357																																		2803	922	0	1934	0	0		0	715	111	96	0	375	0	0			0	0	0	0	0	0	0	0	0	0	0	0						869																					0	0	0	0	0	0	0	0	false	false	false	false	false																					https://www.allamerica.bank	
25647																																		0	0	4000	0	0	104070		0	0	0	0	0	0	0	0	false	0	0	4000	3000	0	0	0	0	97070	0	0	0	97070	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					998	129210	97070	25277	0	0	97070	0	true	false	false	false	false																					www.firstsecurebank.com	
26176																																		8	0	11000	0	8	116500		0	0	0	0	0	0	0	8			0	28500	53000	35000	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0	true	false	false	false	false																					www.broadwayfederalbank.com	
26457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	10	0	0	0	0	0	0	false	false	false	false	false																					www.lamontecommunitybank.com	
26765																																		11753	2593	150000	3454	0	150000		354	0	448	0	1791	32309	3	0			0	150000	0	0	0	0	0	0	0	0	0	0					0	8299																					889	152156	0	0	0	0	0	0	true	true	false	false	true	1	344	6577	0																	www.vantage.bank	
27070																																		29947	0	5000	27751	438	22790		0	0	0	0	0	808	0	438			0	5000	2000	6000	0	0	0	9790	0	0	0	9790					0	1758																			2	true	204	22332	9790	8305	0	0	9790	0	true	true	false	false	false																					www.prevail.bank	
27548																																		15321	762	0	10228	3088	29000		43	0	69	0	650	16031	3	3092	true	0	0	0	0	0	10000	10000	0	19000	0	0	0	19000	true	false	0	0	2440	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					786	81212	0	0	0	0	0	0	true	true	false	false	true	1	264	1096	0	www.blackhawkbank.com																www.blackhawkbank.com	
27614																																		2929	34	7500	2654	0	20000		0	0	34	0	0	1062	0	0			0	7500	12500	0	0	0	0	0	0	0	0	0					0	275																					112	15911	0	0	0	0	0	0	true	true	false	false	false																					www.andover.bank	
27847																																		0	680	3106	0	0	13106		0	0	453	0	227	376	0	0			0	3106	0	0	10000	0	0	0	0	0	0	0					0	0																					324	17588	0	0	0	0	0	0	true	false	false	false	false					www.diamondbanking.com																www.diamond.bank	
28013																																		39170	0	121725	38411	100	607949		0	0	0	0	0	770	0	100	true	0	7894	121725	205775	162500	45000	0	7894	5081	2392	57582	0	51052	true	false	0	0	215	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	940	109221	0	0	0	0	0	0	true	false	false	false	true	1	76	691	0																	www.enorthfield.com	
28152																																		0	220	700	0	0	852		0	0	0	0	220	276	0	0	true	0	0	709	19	20	104	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					169	8010	0	0	0	0	0	0	true	true	false	false	false					www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28675																																		450	0	8500	0	450	30000		0	0	0	0	0	598	1	450	false	0	0	12500	17500	0	0	14000	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	87	6074	0	0	0	0	0	0	true	false	false	false	false																					www.cumberlandfederal.com	
28732																																		0	0	0	0	0	0		0	0	0	0	0	2717	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					68	3503	0	0	0	0	0	0	true	false	false	false	false																					www.bankwithpeoples.com	
29476																																		199	145	1000	199	0	2754		0	0	145	0	0	5002	2	0			0	1000	37	1717	0	0	0	0	0	0	0	0					0	0																					96	2865	0	0	0	0	0	0	false	false	false	false	false																					eriverbank.com	
29636																																		13714	4358	0	13030	0	0		218	1055	67	0	3018	160	0	0			0	0	0	0	0	0	0	0	0	0	0	0					500	684																					588	48821	0	0	0	0	0	0	true	false	false	false	false																					www.thecitizensbankphila.com	
29878																																		0	4838	0	0	0	12000		0	0	2766	1579	493	2748	3	0	false	0	0	0	12000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0	true	false	false	false	true	1	94	1096	0																	www.maspethfederal.com	
30052																																		0	0	0	0	0	121		0	0	0	0	0	336	0	0			0	0	0	0	121	0	0	0	0	0	0	0						0																					30	2105	0	0	0	0	0	0	false	false	false	false	false																					http://www.amistadbank.com	
30502																																		10577	0	0	9934	643	0		0	0	0	0	0	1107	1	643			0	0	0	0	0	0	0	0	0	0	0	0					14705	0																					647	66634	0	0	0	0	0	0	true	false	false	false	true	1	60	753	0																	http://www.northwaybank.com	
30650																																		0	0	8000	0	0	8000		0	0	0	0	0	1598	2	0			0	8000	0	0	0	0	0	0	0	0	0	0						0																					108	12001	0	0	0	0	0	0	true	false	false	false	false																					www.lcbankmn.com	
30810	2350	21	0	0	0	19038648		700	0	0	false	0	3497334	0	0	0	0	0	6984901	6963563	2235312	2854872	12766348	0	0	4979169	2350	0	0												0	0	21	0	0																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0	true	false	false	false	true	1	2179	48638	0	www.mydiscoverbank.com		aaa.discoverbank.com		aaii.discoverbank.com		nea.discoverbank.com										www.discover.com	
31134																																		0	0	0	0	0	0	true	0	0	0	0	0	6825	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					89	3661	0	0	0	0	0	0	true	false	false	false	false																					www.fnbwaynesboro.com	
31255																																		1108	0	0	1108	0	0		0	0	0	0	0	1913	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					236	25781	0	0	0	0	0	0	true	false	false	false	true	1	592	33046	0																	http://www.centralbankhouston.com	
31657																																		0	0	0	0	0	0		0	0	0	0	0	749	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.fsbbenwheeler.com	
31826																																		865	686	0	865	0	15000		0	0	251	0	435	568	0	0	true	17914	0	0	0	0	15000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					415	25276	0	0	0	0	0	0	false	false	false	false	false																					www.powellvalleybank.com	
31835																																		0	295	10300	0	0	13430		0	0	85	0	210	7270	3	0			0	10300	1600	0	0	0	0	1530	0	0	0	1530					952	0																					112	2497	1530	1177	0	0	1530	0	true	true	false	false	false																					http://www.bankofanguilla.com	
32234																																		880	0	4000	0	0	11303		0	0	0	0	0	1326	1	0			0	4000	0	0	0	0	0	7303	0	0	0	7303					0	880																					67	7350	7350	7350	0	0	7303	0	true	false	false	false	false					www.qwickrate.com																www.firstnbtc.com	
32766																																		2613	0	0	1063	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						1550																					225	27692	0	0	0	0	0	0	false	false	false	false	false																					http://www.LBTEXAS.com	
32971																																		381	0	0	0	381	15000		0	0	0	0	0	1708	0	381			0	0	5000	10000	0	0	0	0	0	0	0	0						0																			1	true	195	16712	0	0	0	0	0	0	true	false	false	false	false																					www.secfedbank.com	
33147																																		0	209	15218	0	0	15558		0	0	209	0	0	2727	1	0			0	15218	340	0	0	0	0	0	0	0	0	0					0	0																					254	23569	0	0	0	0	0	0	true	false	false	false	false																					www.fbtbly.com	
33259																																		0	3532	0	0	0	0		1835	0	0	0	1697	4941	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					423	62650	0	0	0	0	0	0	true	false	false	false	false					remotedeposit.premierbanks.com																www.premierbanks.com	
33268																																		0	0	0	0	0	0		0	0	0	0	0	613	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					108	4239	0	0	0	0	0	0	true	false	false	false	false																					www.rsb.bank	
33370																																		0	0	0	0	0	2871		0	0	0	0	0	715	0	0			0	0	0	0	2871	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0	false	false	false	false	false																					www.homesavingsbanknky.com	
33839																																		0	0	0	0	0	2000		0	0	0	0	0	398	1	0			2000	0	0	0	0	0	2000	0	0	0	0	2000						0																					23	779	0	0	0	0	0	0	false	false	false	false	false																					http://www.psbofcolfax.com	
33857																																		15213	153	6645	15213	0	111739		0	0	0	0	153	1095	1	0	false	0	0	6645	9576	41640	38980	0	0	14898	0	0	0	14898	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					543	52450	14898	12681	0	0	14898	0	false	false	false	false	false																					www.frontbank.com	
34425																																		1915	1903	25000	0	687	71579		1062	0	581	0	260	4019	3	687			828	25000	0	0	10000	10000	828	34458	546	747	0	36579						1228																					677	55496	33160	22684	0	0	55496	0	true	false	false	false	false					https://qwickrate.com																http://www.vcb.bank	
34434																																		603	3128	0	603	0	0		529	0	0	0	2599	1180	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					255	20149	0	0	0	0	0	0	false	false	false	false	false																					www.bankmagnolia.com	
34537																																		233716	15847	80000	215766	1764	135000		5237	0	1080	0	9530	1670	1	1764	true	0	0	80000	55000	0	0	55000	0	0	0	0	0	0	true	true	0	0		16186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5067	589494	0	1479	0	0	0	0	true	false	false	false	true	1	630	30637	0																	www.seacoastbank.com	
34555																																		1244	0	167	764	480	2175		0	0	0	0	0	3883	2	480	true	0	0	167	333	333	1342	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					164	11284	0	0	0	0	0	0	true	false	false	false	false					http://www.maconatlantafs.com																http://www.mabank.com	
34742																																		570	1175	0	570	0	0		980	0	0	0	195	2536	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					196	18096	0	0	0	0	0	0	true	false	false	false	false																					http://www.fwbank.com	
35057																																		543	176	0	0	543	0		0	0	0	0	176	0	0	543	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					182	12135	0	0	0	0	0	0	true	false	false	false	false					https://secureapplication.alliantbank.com/applications/open-an-account.html		https://secureapplication.alliantbank.com/applications/open-an-account.html		https://secureapplication.alliantbank.com/applications/open-an-account.html		https://secureapplication.alliantbank.com/applications/open-an-account.html										http://www.alliantbank.com	
35301	9162000	0	0	7260000	0	15023000		47000	2	0	true	0	11463000	0	0	0	0	0	13923000	0	0	1100000	12031000	0	0	4000	1902000	0	0			0	0						13832000		0	0	0	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	19037000	0	0	11261000	true	false	false	false	true	1	121	3000	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	www.statestreet.com	
35570																																		109024	3268	2600000	94381	9667	4259289		0	0	3268	0	0	626	0	10078	true	0	0	2600000	949969	619033	0	0	87148	3097	42	0	0	90287	false	false	0	0		4976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1899	321142	0	0	0	0	0	0	true	false	true	false	true	3	12839	39973	0	www.investorseaccess.com	Investors Commercial Inc.															www.investorsbank.com	
35646																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	true	false	false	false	false																					www.bonduelbank.com	
35879																																		498	0	6531	287	211	20580		0	0	0	0	0	604	0	244			0	6531	4049	10000	0	4580	0	0	0	0	0	0						0																			1	true	45	831	0	0	0	0	0	0	true	false	false	false	false					http://www.cheeseheadbank.com																http://www.eastwis.com	
36456																																		1081	1170	0	1029	0	0		0	0	0	1134	36	1600	1	0			0	0	0	0	0	0	0	0	0	0	0	0						52																					94	1344	0	0	0	0	0	0	true	true	false	false	false																					www.cfbne.com	
36933																																		0	631	3000	0	0	3000		0	0	72	0	559	1833	1	0			0	3000	0	0	0	0	0	0	0	0	0	0						0																					119	4187	0	0	0	0	0	0	true	false	false	false	false																					http://www.firstate.net	
37051																																		4901	0	4000	4207	0	6000		0	0	0	0	0	744	0	0			0	4000	0	2000	0	0	0	0	0	0	0	0					0	694																					39	2168	0	0	0	0	0	0	false	false	false	false	false																					www.oakwoodbank.net	
37341																																		0	0	1000	0	0	1000		0	0	0	0	0	151	0	0			0	1000	0	0	0	0	0	0	0	0	0	0					5	0																					13	206	0	0	0	0	0	0	true	false	false	false	false																					www.myvernoncountybank.com	
37435																																		5339	152	0	2941	2398	0		0	0	152	0	0	6184	2	2398			0	0	0	0	0	0	0	0	0	0	0	0						0																					1405	112020	0	0	0	0	0	0	true	false	false	false	true	1	47	287	0																	www.accessunited.com	
37640																																		133214	425	12998	121956	538	91303	true	0	0	0	0	425	13466	5	538	true	0	0	12998	50000	25000	0	0	165	387	479	2274	0	3305	true	true	0	0		10720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2998	349546	0	0	0	0	0	0	true	false	false	false	true	0	136	1719	0																	http://www.germanamerican.com	
37659																																		0	135	0	0	0	0		0	0	135	0	0	1133	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.fsballen.com	
37949																																		443	15	7000	443	0	14140		0	0	0	0	15	94	0	0			0	7000	0	2600	0	0	0	4540	0	0	0	4540						0																					117	9474	4540	4019	0	0	4540	0	false	false	false	false	false																					https://www.bankofrantoul.bank	
38740																																		0	0	5000	0	0	19000		0	0	0	0	0	3077	3	0			0	5000	0	0	14000	8000	0	0	0	0	0	0					0	0																					155	9754	0	0	0	0	0	0	true	false	false	false	false																					www.ocsbank.com	
39327																																		0	0	0	0	0	0		0	0	0	0	0	39223	8	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					521	32690	0	0	0	0	0	0	false	false	false	false	false						Calvin B. Taylor Bank		Taylor Bank													WWW.TAYLORBANK.COM	
39756																																		529	358	807	529	0	15619		0	0	358	0	0	25139	6	0	false	0	0	807	1207	7071	6534	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					543	45557	0	0	0	0	0	0	true	false	true	false	false																					www.nbc.bank	
40033																																		0	30	0	0	0	0		0	0	30	0	0	2604	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.richtonbank.com	
40499																																		91119	297	247000	69802	16127	341114		297	0	0	0	0	201	0	16127	true	0	0	327000	1838	11091	1185	80000	0	0	0	0	0	0	true	false	0	0	0	5190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1017	152636	0	0	0	0	0	0	true	false	false	false	true	1	610	65170	610																	www.harborone.com	
40855																																		281	1486	0	200	0	11817		0	1486	0	0	0	2663	2	0			0	0	1000	8000	0	0	0	2529	0	288	0	2529						81																					71	2934	2529	2934	0	0	2529	0	true	false	false	false	false																					https://www.esbbanking.com	
41553																																		0	0	0	0	0	0		0	0	0	0	0	19	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					56	3603	0	0	0	0	0	0	false	false	false	false	false																					http://www.fsbanadarko.com	
41629																																		360	252	1125	360	0	3625		0	0	0	0	252	2187	1	0			0	1125	0	0	2500	0	0	0	0	0	0	0					0	0																					151	8516	0	0	0	0	0	0	true	false	false	false	false																					www.pioneerbks.com	
41825																																		0	0	0	0	0	2230		0	0	0	0	0	684	0	0			0	0	0	0	0	0	0	74	620	1536	0	2230					0	0																					532	63817	0	0	0	0	0	0	true	false	false	false	false																					www.mvbbank.com	
41955																																		0	0	0	0	0	2912		0	0	0	0	0	0	0	0			2628	0	198	0	86	0	2628	0	0	0	0	2628						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																						
42037																																		0	170	0	0	0	0		0	0	170	0	0	2554	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					53	1852	0	0	0	0	0	0	false	false	false	false	false																					www.pebmc.com	
42354																																		0	0	0	0	0	0		0	0	0	0	0	2668	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					133	5312	0	0	0	0	0	0	true	false	true	false	false																					http://cnbbrady.com	
42372																																		0	76	0	0	0	0		0	0	22	0	54	434	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0	true	true	false	false	false																					www.ffsb-nc.com	
