"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
13103																																						5573	576	35625	0	86428	true	5573	0	0	576	0	0	2709	1	0	0	false	0	0	0	35625	50000	203	600	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	76	250	0																	www.bristolcountysavingsbank.com	
13251																																						0	75	0	0	0	true	0	0	0	0	0	75	9	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.elysianbank.net	
13457																																						0	0	0	0	0	true	0	0	0	0	0	0	54	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankoflewellen.com	
14052																																						0	158	0	0	0	true	0	0	0	0	0	158	661	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.lcbwi.com	
14155																																						0	226	0	0	3250	true	0	0	0	77	0	149	1068	1	0	0	false	0	0	0	3250	0	0	0	3000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.fandcbank.com	
14650																																						0	0	0	0	0	true	0	0	0	0	0	0	16	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.banklg.com	
14753																																						0	0	0	0	0	true	0	0	0	0	0	0	1560	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fsbbucklin.com	
14865																																						258	1023	0	0	0	true	258	0	1023	0	0	0	1517	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							Bank of Eastern Washington, a branch of Bank of Eastern Oregon															www.beobank.com	
14977																																						0	0	0	0	2302	true	0	0	0	0	0	0	1297	2	0	0	false	0	0	0	2302	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://firstfedlfd.com	
16551																																						2276	930	2000	1499	7002	true	777	184	200	465	0	81	0	0	1499	0	false	0	0	0	2002	5000	0	0	7000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.vacationpropertyloans.com																http://www.northviewbank.com	
16748																																						333	0	0	333	0	true	0	0	0	0	0	0	1102	1	333	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.esbanc.com	
17110																																						0	0	0	0	0	false	0	0	0	0	0	0	11578	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.haverfordquality.com	
17147																																						17235	8966	167061	2368	299941	true	14867	5239	0	486	0	3241	11215	11	2368	0	true	0	1018	0	167061	40473	56300	35089	0	1018	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	335	670	0		Lafayette Bank & Trust, A Division of First Merchants Bank		First Merchants Private Wealth Advisors, A Division of First Merchants Bank													http://www.firstmerchants.com	
17259																																						0	173	0	0	2000	true	0	0	0	173	0	0	988	1	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	7480	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							THE FIRST NATIONAL BANK IN COMANCHE															WWW.FNBMARLOW.COM	
17464																																						15929	1676	0	2348	0	true	13581	503	0	92	0	1081	1142	0	2348	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	1531	1233	3434	1717	554	1112	7914	4020	993	0	0	147	44	0	0	92	0	1081	939	0	0			false	false	false	true																						http://www.botc.com	
17950																																						0	628	0	0	0	true	0	0	0	0	0	628	1218	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.bankofjoliet.com	BANK OF JOLIET	www.bankofthermopolis.com	BANK OF THERMOPOLIS	www.bankofharlemmt.com	BANK OF HARLEM, BANK OF RED LODGE	www.bankofredlodge.com	BANK OF GREYBULL, BANK OF LOVELL	www.bankofgreybull.com	BANK OF POWELL	www.bankoflovell.com	BANK OF BUTTE	www.bankofpowell.com	www.bankofbutte.com			www.bankofbridger.com	
17978																																						0	2244	1653	0	4482	true	0	1300	0	411	0	533	2162	2	0	0	false	0	0	0	1653	1885	828	116	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true	false	false	false	false																						www.elizfed.com	
18050																																						57	0	0	0	53	true	57	0	0	0	0	0	3188	2	0	0	true	0	0	0	0	53	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	http://www.fnbbastrop.com	
18135																																						0	308	9400	0	9400	false	0	0	0	308	0	0	75	0	0	0	false	0	0	0	9400	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.banksouthcentral.com	
18377																																						0	0	900	0	900	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	900	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
18827																																						4752	434	0	0	37000	true	4752	0	0	407	0	27	14021	3	0	0	true	0	0	0	37000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	1	357	4518																		http://www.nextierbank.com	
18836																																						0	2133	0	0	2747	true	0	485	0	986	0	662	505	0	0	0	false	0	0	0	0	790	264	1693	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.caponvalleybank.com	
18854																																						1396	99	0	0	0	true	1396	0	0	0	0	99	3446	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bank7.com	
19356																																						0	0	0	0	1718	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1195	0	523	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.sbtmiami.com	
19730																																						296	11511	0	0	0	true	296	6879	0	1392	0	3240	42776	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	92	813	0																	www.standardbanks.com	
19936																																						0	330	99	0	6959	true	0	40	0	135	0	155	1375	0	0	0	false	0	0	0	99	3198	3198	464	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.cbkamericus.com	
19972																																						0	0	0	0	0	false	0	0	0	0	0	0	794	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
20053																																						0	15	0	0	0	true	0	0	0	15	0	0	95	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.securityonlinebank.com	
20633																																						0	12896	0	0	10000	true	0	0	0	24	10397	2475	2446	2	0	0	false	0	0	0	0	0	5000	0	0	0	5000	0	0	0	5000	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.mcnbbanks.com	
20857																																						0	0	2832	0	5895	true	0	0	0	0	0	0	107	0	0	0	false	0	0	0	2975	436	662	1822	2571	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.granitefallsbank.com	
21256																																						0	223	0	0	0	true	0	0	0	0	0	223	32	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.statebankofburrtononline.com	
21359																																						281	0	0	0	105	true	281	0	0	0	0	0	463	0	0	0	false	0	34	0	0	0	0	0	0	34	47	24	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.asbgrygla.com	
21630																																						0	50	69	0	69	true	0	0	0	50	0	0	621	0	0	0	false	0	0	0	69	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.thetechebank.com	
21658																																						0	0	0	0	826	true	0	0	0	0	0	0	466	0	0	0	true	0	0	0	0	0	0	826	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.allfarmideas.com																www.alliancebank.us	
22048																																						0	1658	2107	0	10752	true	0	0	0	0	0	1658	9433	3	0	0	false	0	0	0	2107	7120	0	1525	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.unionbnk.com	
22543																																						0	30	0	0	8100	true	0	0	0	30	0	0	4033	2	0	0	true	0	0	0	0	8100	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.ssbankmi.com	
22552																																						0	135	0	0	4000	true	0	0	0	0	0	135	1320	1	0	0	true	0	0	0	0	2000	2000	0	0	0	0	0	0	11820	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						https://www.firstsoutheastbank.com	
22730																																						0	100	0	0	0	true	0	0	0	65	0	35	488	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.westunionbank.com	
22936																																						0	3373	0	0	0	true	0	3148	0	0	0	225	5107	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.fmbnk.com	
23456																																						0	781	0	0	172	true	0	94	201	0	0	486	176	0	0	0	false	0	0	0	0	0	0	0	0	0	0	172	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.CheckingFinder.com																www.fnbhenning.com	
23504																																						5824	0	469113	975	496684	true	4849	0	0	0	0	0	30242	5	975	0	true	0	0	0	469113	27571	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	369	5747	0																	http://www.bridgenb.com	
23643																																						0	508	0	0	0	true	0	0	0	53	0	455	893	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.commercial-bank.net	
23755																																						1190	0	0	1094	0	true	96	0	0	0	0	0	1132	1	1813	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.fn-cb.com	
24006																																						629	2214	0	0	4022	true	629	0	0	2214	0	0	0	0	0	0	false	0	0	0	0	0	0	4022	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	151	1546	0																	www.PCSB.com	
24378																																						0	145	0	0	0	true	0	0	0	145	0	0	772	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						www.gblbank.com	
24453																																						596	465	20412	0	20412	true	596	465	0	0	0	0	1674	1	0	0	true	0	0	0	20412	0	0	0	20412	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.rockymountainbank.com	
24659																																						0	25	0	0	0	true	0	0	0	25	0	0	88	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.producestatebank.com	
24668																																						291	230	0	291	0	true	0	0	0	0	0	230	583	0	291	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.bthbank.com	
24949																																						1105	2692	0	1105	0	true	0	175	0	781	0	1736	925	0	1515	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.baraboonational.com	
25357																																						2389	338	20000	0	20000	true	2389	0	0	338	0	0	513	0	0	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						http://www.redneck.bank																http://www.allamerica.bank	
25647																																						0	762	0	0	0	true	0	0	0	0	0	762	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		2	60	199	0																	www.firstsecurebank.com	
26176																																						32	0	49500	32	85000	true	0	0	0	0	0	0	0	0	32	0	false	0	0	0	49500	35500	0	0	8000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	true	false	false																						www.broadwayfederalbank.com	
26242																																						0	0	0	0	6000	true	0	0	0	0	0	0	5687	1	0	0	false	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.goifb.com	
26457																																						0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.lamontecommunitybank.com	
26765																																						27	7	0	0	0	true	27	7	0	0	0	0	6091	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.vantagebank.com	
27070																																						0	9	0	0	0	true	0	0	0	9	0	0	178	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true	true	false	false	false																						www.timefederalsavings.com	
27548																																						2189	871	21200	2189	21200	true	0	398	0	134	0	339	25874	6	3950	0	true	0	0	0	21200	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		1	640	835	0																	www.blackhawkbank.com	
27614																																						595	234	0	0	35455	true	595	0	0	234	0	0	1291	0	0	0	true	0	0	0	20455	15000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.andoverbankohio.com	
27847																																						0	371	0	0	22492	true	0	0	30	54	42	245	585	0	0	0	false	0	11666	0	0	0	0	0	0	11666	10277	549	0	0	22492	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.diamondbanking.com	
28013																																						1891	850	159003	145	490248	true	1746	0	0	0	0	850	864	0	145	0	true	0	11462	0	159003	234217	60000	0	0	11462	523	0	25043	0	11985	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false																						www.enorthfield.com	
28152																																						0	0	30	0	203	true	0	0	0	0	0	0	188	0	0	0	true	0	0	0	30	17	18	138	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false						www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28255																																						0	1136	0	0	0	true	0	1036	0	0	0	100	6583	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fnbsotx.com	
28406																																						1833	0	161000	433	251000	true	1400	0	0	0	0	0	0	0	433	0	false	0	0	0	191000	45000	15000	0	30000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						https://www.bluehillsbank.com/	
28675																																						300	0	5000	300	5000	true	0	0	0	0	0	0	213	0	300	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false																						www.cumberlandfederal.com	
28732																																						0	0	0	0	0	true	0	0	0	0	0	0	1689	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankwithpeoples.com	
29476																																						0	125	2020	0	7083	true	0	0	0	125	0	0	1121	1	0	0	false	0	75	0	2020	3136	1852	0	0	75	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						eriverbank.com	
29636																																						0	4443	0	0	20036	true	0	568	1795	179	0	1901	558	0	0	0	false	0	0	0	0	20000	0	0	0	0	6	0	30	0	36	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.thecitizensbankphila.com	
29878																																						0	3364	0	0	0	true	0	0	0	1635	1729	0	2828	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false		1	79	1032	0																	www.maspethfederal.com	
30052																																						0	0	0	0	178	true	0	0	0	0	0	0	142	0	0	0	false	0	0	0	0	0	0	178	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.amistadbank.com	
30502																																						82	118	0	0	0	true	82	0	0	31	0	87	554	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	62	367	0																	http://www.northwaybank.com	
30650																																						0	994	0	0	0	true	0	367	0	0	0	627	2241	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							Lake Community Bank															www.lcbankmn.com	
30810																																						6850	77	0	0	22504132	true	6850	0	0	77	0	0	763	0	0	0	false	0	4714594	0	0	0	0	0	0	9757597	6784438	3620818	2341279	0	16410793	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	614	13544	0	www.mydiscoverbank.com		aaa.discoverbank.com		aaii.discoverbank.com		nea.discoverbank.com										www.discover.com	
31134																																						0	0	0	0	5000	true	0	0	0	0	0	0	5686	4	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.fnbwaynesboro.com	
31255																																						0	0	0	0	21000	true	0	0	0	0	0	0	160	0	0	0	false	0	0	0	13000	5000	3000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	508	23031	0																	http://www.centralbankhouston.com	
31657																																						0	35	0	0	0	true	0	0	0	35	0	0	266	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fsbbenwheeler.com	
31826																																						0	300	0	0	0	true	0	0	0	166	0	134	972	0	0	0	true	15760	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.powellvalleybank.com	
31835																																						0	75	15600	0	15600	true	0	13	0	62	0	0	7085	3	0	0	false	0	0	0	15600	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.bankofanguilla.com	
32234																																						0	0	0	0	0	true	0	0	0	0	0	0	4625	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						WWW.FNBCLINTON.COM	
32766																																						0	878	0	0	0	true	0	315	0	563	0	0	274	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.Lakeside.bank	
32971																																						430	386	2500	430	20644	true	0	132	0	5	0	249	2733	1	430	0	false	0	0	0	2500	10000	7500	0	0	644	0	0	0	0	644	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false		0	0	0	0																	www.secfedbank.com	
33147																																						175	1069	0	0	783	true	175	850	0	219	0	0	9644	3	0	0	false	0	0	0	0	184	259	340	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						www.tennesseebankandtrust.com	Tennessee Bank & Trust															www.fbtbly.com	
33259																																						0	13755	20000	0	20000	true	0	3399	1819	754	0	7783	2091	2	0	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						remotedeposit.premierbanks.com																www.premierbanks.com	
33268																																						0	0	0	0	0	true	0	0	0	0	0	0	4657	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.roscoestatebank.com	
33370																																						0	66	0	0	1851	false	0	0	0	52	14	0	572	0	0	0	false	0	0	0	1500	351	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						www.homesavingsbanknky.com	
33839																																						0	0	0	0	0	false	0	0	0	0	0	0	728	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.psbofcolfax.com	
33857																																						46	118	0	0	40326	true	46	0	0	0	0	118	95	0	0	0	false	0	0	0	18750	6989	8071	6516	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.frontbank.com	
34425																																						670	2494	25000	670	35000	true	0	603	0	834	0	1057	10857	5	670	0	true	0	0	0	35000	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.bankoflancaster.com	
