"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
13251																																						0	75	0	0	0	true	0	0	0	0	0	75	10	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.elysianbank.net	
13457																																						0	0	0	0	0	true	0	0	0	0	0	0	54	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankoflewellen.com	
14052																																						0	158	0	0	0	true	0	0	0	0	0	158	187	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.lcbwi.com	
14155																																						0	226	0	0	3250	true	0	0	0	67	0	159	1167	1	0	0	false	0	0	0	3250	0	0	0	3000	0	0	0	0	1790	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fandcbank.com	
14650																																						0	0	0	0	0	true	0	0	0	0	0	0	18	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.banklg.com	
14753																																						0	0	0	0	0	true	0	0	0	0	0	0	1564	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsbbucklin.com	
14865																																						55	1059	0	0	0	true	55	0	1059	0	0	0	1442	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													Bank of Eastern Washington, a branch of Bank of Eastern Oregon															www.beobank.com	
14977																																						0	0	0	0	4604	true	0	0	0	0	0	0	1089	2	0	0	false	0	0	0	4604	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://firstfedlfd.com	
16551																																						2284	856	2009	1431	7009	true	853	209	200	366	0	81	0	0	1431	0	false	0	0	0	2009	5000	0	0	7000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.vacationpropertyloans.com																http://www.northviewbank.com	
16748																																						341	0	0	341	0	true	0	0	0	0	0	0	343	0	341	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.esbanc.com	
17110																																						0	0	0	0	0	false	0	0	0	0	0	0	9633	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.haverfordquality.com	
17147																																						17996	10242	142654	2152	297942	true	15844	6635	0	852	0	2755	10579	11	2152	0	true	0	920	0	142654	50473	68800	35095	0	920	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													Lafayette Bank & Trust, A Division of First Merchants Bank		First Merchants Private Wealth Advisors, A Division of First Merchants Bank													http://www.firstmerchants.com	
17259																																						0	191	0	0	2000	true	0	0	0	191	0	0	980	1	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	5217	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													THE FIRST NATIONAL BANK IN COMANCHE															WWW.FNBMARLOW.COM	
17464																																						16268	1676	0	2246	0	true	14022	503	0	92	0	1081	1152	0	2246	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	1660	1273	3655	1822	655	1146	8066	4107	825	0	0	186	90	0	0	92	0	1081	939	0	0																												http://www.botc.com	
17950																																						0	258	0	0	0	true	0	0	0	0	0	258	1747	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.bankofjoliet.com	BANK OF JOLIET	www.bankofthermopolis.com	BANK OF THERMOPOLIS	www.bankofharlemmt.com	BANK OF HARLEM, BANK OF RED LODGE	www.bankofredlodge.com	BANK OF GREYBULL, BANK OF LOVELL	www.bankofgreybull.com	BANK OF POWELL	www.bankoflovell.com	BANK OF BUTTE	www.bankofpowell.com	www.bankofbutte.com			www.bankofbridger.com	
17978																																						0	2428	1765	0	5345	true	0	1316	0	579	0	533	2229	2	0	0	false	0	0	0	1765	2288	1103	189	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true																										www.elizfed.com	
18050																																						81	0	0	0	61	true	81	0	0	0	0	0	2861	1	0	0	true	0	0	0	0	61	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	http://www.fnbbastrop.com	
18135																																						0	436	8000	0	12400	false	0	0	0	436	0	0	75	0	0	0	false	0	0	0	8000	4400	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.banksouthcentral.com	
18377																																						0	0	1100	0	1100	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
18827																																						5032	482	0	0	0	true	5032	50	0	405	0	27	11408	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.nextierbank.com	
18836																																						0	2219	0	0	2275	true	0	485	0	927	0	807	490	0	0	0	false	0	0	0	0	815	281	1179	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.caponvalleybank.com	
18854																																						1447	228	0	0	0	true	1447	0	0	0	0	228	11901	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bank7.com	
19356																																						0	0	0	0	1737	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1211	0	526	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.sbtmiami.com	
19730																																						362	13727	0	0	0	true	362	8654	0	1353	0	3720	43070	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	97	881	0																	www.standardbanks.com	
19936																																						0	354	99	0	6983	true	0	40	0	160	0	154	1365	0	0	0	false	0	0	0	99	198	6198	488	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.cbkamericus.com	
19972																																						0	0	0	0	0	false	0	0	0	0	0	0	801	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
20053																																						0	16	0	0	0	true	0	0	0	16	0	0	98	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.securityonlinebank.com	
20633																																						0	12885	0	0	10000	true	0	0	0	14	10396	2475	2819	2	0	0	false	0	0	0	0	0	5000	0	0	0	5000	0	0	0	5000	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.mcnbbanks.com	
20857																																						0	0	44600	0	47928	true	0	0	0	0	0	0	114	0	0	0	false	0	0	0	44891	500	664	1873	2687	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.granitefallsbank.com	
21256																																						0	223	0	0	0	true	0	0	0	0	0	223	33	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.statebankofburrtononline.com	
21359																																						292	0	0	0	105	true	292	0	0	0	0	0	223	0	0	0	false	0	17	0	0	0	0	0	0	17	53	31	4	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.asbgrygla.com	
21630																																						0	0	94	0	94	true	0	0	0	0	0	0	621	0	0	0	false	0	0	0	94	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.thetechebank.com	
21658																																						0	29	0	0	4403	true	0	0	0	0	0	29	501	0	0	0	true	0	0	0	3557	0	0	846	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.allfarmideas.com																www.alliancebank.us	
22048																																						0	1681	1109	0	10809	true	0	0	0	0	0	1681	9535	3	0	0	false	0	0	0	1109	8133	0	1567	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.unionbnk.com	
22543																																						0	30	0	0	8100	true	0	0	0	30	0	0	3458	2	0	0	true	0	0	0	0	8100	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ssbankmi.com	
22552																																						0	210	0	0	4000	true	0	0	0	75	0	135	286	0	0	0	true	0	0	0	2000	2000	0	0	0	0	0	0	0	12825	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.firstsoutheastbank.com	
22730																																						0	100	0	0	0	true	0	0	0	65	0	35	495	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.westunionbank.com	
22936																																						0	3715	0	0	0	true	0	3465	0	0	0	250	4985	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fmbnk.com	
23456																																						0	271	0	0	75	true	0	94	0	0	0	177	378	0	0	0	false	0	0	0	0	0	0	0	0	0	0	75	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.CheckingFinder.com																www.fnbhenning.com	
23504																																						6583	0	241640	908	269509	true	5675	0	0	0	0	0	30361	5	908	0	true	0	0	0	241640	27869	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bridgenb.com	
23643																																						0	562	0	0	0	true	0	0	0	28	0	534	717	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.commercial-bank.net	
23755																																						1193	0	0	1092	0	true	101	0	0	0	0	0	1110	1	1630	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fn-cb.com	
24006																																						665	1059	7000	0	11051	true	665	0	0	1059	0	0	0	0	0	0	false	0	0	0	7000	0	0	4051	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.PCSB.com	
24378																																						0	161	0	0	0	true	0	0	0	161	0	0	787	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.gblbank.com	
24453																																						643	497	0	0	20537	true	643	497	0	0	0	0	1374	1	0	0	true	0	0	0	0	20537	0	0	20537	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.rockymountainbank.com	
24659																																						0	25	0	0	0	true	0	0	0	25	0	0	90	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.producestatebank.com	
24668																																						265	265	0	265	0	true	0	0	0	0	0	265	674	0	265	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bthbank.com	
24949																																						1143	2581	0	1143	0	true	0	180	0	618	0	1783	844	0	1331	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.baraboonational.com	
25357																																						2498	501	20000	0	20000	true	2498	0	0	501	0	0	515	0	0	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.redneck.bank																http://www.allamerica.bank	
25647																																						0	794	0	0	0	true	0	0	0	0	0	794	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.firstsecurebank.com	
26176																																						32	0	23500	32	70000	true	0	0	0	0	0	0	0	0	32	0	false	0	0	0	23500	46500	0	0	8000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.broadwayfederalbank.com	
26242																																						0	0	0	0	6000	true	0	0	0	0	0	0	4064	1	0	0	false	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.goifb.com	
26457																																						0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.lamontecommunitybank.com	
26765																																						44	458	15000	0	15000	true	44	8	0	0	0	450	6435	3	0	0	false	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.vantagebank.com	
27070																																						0	9	0	0	0	true	0	0	0	9	0	0	183	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true																										www.timefederalsavings.com	
27548																																						2198	1115	11225	2198	11225	true	0	488	0	237	0	390	26213	6	3626	0	true	0	0	0	11225	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.blackhawkbank.com	
27614																																						618	218	0	0	25000	true	618	0	0	218	0	0	1308	0	0	0	true	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.andoverbankohio.com	
27847																																						0	595	0	0	22591	true	0	0	30	88	313	164	506	0	0	0	false	0	6500	0	0	0	0	0	0	6500	15513	578	0	0	22591	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.diamondbanking.com	
28013																																						2003	0	157913	148	508441	true	1855	0	0	0	0	0	875	0	148	0	true	0	9725	0	157913	269217	45000	0	0	9725	574	26012	0	0	10299	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.enorthfield.com	
28152																																						0	0	30	0	212	true	0	0	0	0	0	0	228	0	0	0	true	0	0	0	38	16	18	140	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28255																																						0	1630	0	0	0	true	0	1036	0	0	0	594	6598	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbsotx.com	
28406																																						2045	0	113700	374	208700	true	1671	0	0	0	0	0	0	0	374	0	false	0	0	0	143700	50000	15000	0	30000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.bluehillsbank.com/	
28675																																						305	0	1000	305	1075	true	0	0	0	0	0	0	1489	1	305	0	false	0	75	0	1000	0	0	0	0	75	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.cumberlandfederal.com	
28732																																						0	0	0	0	0	true	0	0	0	0	0	0	1152	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankwithpeoples.com	
29476																																						0	94	6250	0	11261	true	0	0	0	94	0	0	1144	1	0	0	false	0	0	0	6250	3138	1873	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												eriverbank.com	
29636																																						0	4898	0	0	20038	true	0	591	1993	141	0	2173	2018	1	0	0	false	0	0	0	0	20000	0	0	0	0	0	7	31	0	38	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.thecitizensbankphila.com	
29878																																						0	3179	0	0	0	true	0	0	0	1439	1740	0	2850	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.maspethfederal.com	
30052																																						0	0	0	0	182	true	0	0	0	0	0	0	190	0	0	0	false	0	0	0	0	0	0	182	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.amistadbank.com	
30502																																						94	249	0	0	0	true	94	0	0	162	0	87	554	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.northwaybank.com	
30650																																						0	994	0	0	0	true	0	367	0	0	0	627	2242	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													Lake Community Bank															www.lcbankmn.com	
30810																																						6900	77	0	0	23919152	true	6900	0	0	77	0	0	763	0	0	0	false	0	4764655	0	0	0	0	0	0	9877436	8010206	3643159	2388351	0	17780173	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.mydiscoverbank.com		aaa.discoverbank.com		aaii.discoverbank.com		nea.discoverbank.com										www.discover.com	
31134																																						0	0	0	0	5000	true	0	0	0	0	0	0	4433	3	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fnbwaynesboro.com	
31255																																						0	634	0	0	34000	true	0	634	0	0	0	0	160	0	0	0	false	0	0	0	31000	0	3000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.centralbankhouston.com	
31657																																						0	0	0	0	0	true	0	0	0	0	0	0	265	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsbbenwheeler.com	
31826																																						0	310	0	0	0	true	0	0	0	176	0	134	1045	0	0	0	true	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.powellvalleybank.com	
31835																																						0	84	19900	0	19900	true	0	21	0	63	0	0	8009	3	0	0	false	0	0	0	19900	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankofanguilla.com	
32234																																						0	0	0	0	0	true	0	0	0	0	0	0	4350	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fnbclinton.com	
32766																																						0	845	0	0	0	true	0	337	0	508	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.Lakeside.bank	
32971																																						432	477	2500	432	18068	true	0	132	0	65	0	280	4882	1	432	0	false	0	0	0	2500	10000	5000	0	0	568	0	0	0	0	568	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true						0	0	0	0																	www.secfedbank.com	
33147																																						175	1112	20000	0	20792	true	175	878	0	234	0	0	10532	3	0	0	false	0	0	0	20000	190	262	340	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.tennesseebankandtrust.com	Tennessee Bank & Trust															www.fbtbly.com	
33259																																						0	15627	0	0	0	true	0	5096	1819	754	0	7958	3385	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												remotedeposit.premierbanks.com																www.premierbanks.com	
33268																																						0	0	0	0	0	true	0	0	0	0	0	0	3563	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	1250	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.roscoestatebank.com	
33370																																						0	66	0	0	1407	false	0	0	0	52	14	0	577	0	0	0	false	0	0	0	1000	407	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.homesavingsbanknky.com	
33839																																						0	0	0	0	0	false	0	0	0	0	0	0	671	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.psbofcolfax.com	
33857																																						0	118	0	0	57576	true	0	0	0	0	0	118	64	0	0	0	false	0	5000	0	31000	6689	2745	12142	0	5000	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.frontbank.com	
34425																																						590	2764	15000	590	25000	true	0	536	0	1171	0	1057	10422	4	590	0	true	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankoflancaster.com	
34434																																						75	1238	0	0	0	true	75	0	0	1238	0	0	1215	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankmagnolia.com	
34452																																						0	552	0	0	0	true	0	0	0	552	0	0	1626	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												firstnationalbankparkfalls.com	
34537																																						15291	12734	305000	0	305000	true	15291	1583	0	662	0	10489	3425	2	0	0	true	0	0	0	305000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	2825	73167	0																	www.seacoastbank.com	
34555																																						553	0	1167	553	4800	true	0	0	0	0	0	0	1488	2	553	0	true	0	0	0	1167	1333	333	1967	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.mabank.com	
34742																																						0	4326	18000	0	18000	true	0	4181	0	145	0	0	6443	2	0	0	true	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.urfirst.com																http://www.fwbank.com	
35057																																						795	507	1000	795	3600	true	0	0	0	216	0	291	0	0	795	0	true	0	0	0	1000	2600	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.alliantbank.com	
35301	1771237	0	0	0	2403174	false	1771237	0	0	0	0	true	0	24005	0	0	0	0	0	1386614	16560	0	1000000	1400247	0	0	0	0	0	0	0	0	0	0	0	0	0					2402672			0	0	0	0	0								0										0		true	true			0	0	0	0	0	0	0	0	0						0	0	0	0	0																															http://www.statestreet.com	
