"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
3720																																																																																																																															259745	1710	0	0	171174	22330	21401	649	280	72	0	72	0	0	1719	75132	0	0	0	0	0	0	0	0	0	0	0	13593	0	243	0	10653	23120	82738	36748	117942	373	373	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	5000	0	0	0	5000	2000	1000	0	0	0	1000	23120	82738	36748	132917	0	16548	18374	132917	171174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3971																																																																																																																															798969	10216	0	1218	721080	38461	33928	4533	0	0	0	0	0	0	899	48490	0	13283	595	0	595	0	0	0	0	0	0	48071	2	5739	398	32107	35844	61240	144694	549538	2960	2960	0	0	0	2960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	791	0	0	791	0	138006	69003	0	1525	8870	57362	35844	62765	157125	613526	0	12553	78563	613526	719862	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4156																																																																																																																															225054	1988	0	0	160531	11475	10215	1260	0	0	0	0	0	0	250	38765	1670	770	245	0	245	0	0	0	0	0	0	16452	0	657	0	12992	10465	42321	61835	110481	427	427	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12401	6201	0	0	0	6201	10465	42321	61835	119699	0	8464	30918	119699	160531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4231																																																																																																																															110041	622	0	0	54296	20695	17106	3589	0	0	0	0	0	0	0	39376	5597	0	0	0	0	0	0	0	0	0	0	3039	0	0	0	2853	17106	42965	14116	38178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17106	42965	14116	38550	0	8593	7058	38550	54296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5069																																																																																																																															486121	11550	0	6785	407387	98055	97975	80	0	0	0	0	0	0	0	9817	1545	14183	0	0	0	0	0	0	0	0	0	49860	0	0	0	49770	97975	9897	1545	361733	160	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11315	5658	0	0	0	5658	97975	9897	1545	368590	0	1979	773	368590	400602	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5135																																																																																																																															512857	4635	0	0	385485	46417	43917	2500	0	0	0	0	0	0	54324	0	4014	0	0	0	0	0	0	0	0	0	0	29067	0	0	0	28025	98241	2500	86188	331106	2244	2244	0	0	0	2244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5620	2810	0	0	0	2810	98241	2500	86188	341891	0	500	43094	341891	385485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5210																																																																																																																															1636026	13414	0	0	1178189	63696	49971	13725	0	33517	0	33517	0	0	1085	164466	1538	1012	0	0	0	0	0	0	0	0	0	114700	0	3951	0	89917	54589	287098	451709	835092	0	0	0	0	0	0	4479	2240	0	0	0	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54589	287098	451709	875857	0	57420	225855	875857	1178189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5461																																																																																																																															668028	6137	0	267	484183	62248	50432	11816	0	0	0	0	0	0	26263	126661	580	1000	0	0	0	0	0	0	0	0	0	28550	185	3804	168	24291	76880	142281	39291	417057	0	0	0	0	0	0	4653	2327	0	0	0	2327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9282	4641	0	0	0	4641	76880	142281	39291	431996	0	28456	19646	431996	483916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5751																																																																																																																															197108	2085	0	140	155608	5270	2100	3170	0	0	0	0	0	0	0	28029	1994	132	0	0	0	0	0	0	0	0	0	10649	19	455	166	6912	2119	36264	37885	115528	561	561	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9693	4847	0	0	0	4847	2119	36264	37885	123211	0	7253	18943	123211	155468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6039																																																																																																																															274214	2895	0	284	208847	46656	13011	33645	0	0	0	0	0	0	0	21354	0	0	6800	0	6800	0	0	0	0	0	0	13743	0	0	0	13743	13011	70886	27832	165273	0	0	0	0	0	0	90	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24573	12287	0	0	0	12287	13011	70886	27832	180050	0	14177	13916	180050	208563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6329																																																																																																																															750800	10794	0	2903	631288	44025	31172	12853	0	0	0	0	0	0	0	28360	747	0	10000	0	10000	0	0	0	0	0	0	51129	0	858	0	46501	39334	52071	133230	519936	261	261	0	0	0	261	2517	1259	0	0	0	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8970	4485	0	0	1598	2887	39334	52071	137537	529050	0	10414	68769	529050	628385	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7009																																																																																																																															654839	0	0	0	337455	32048	29220	2828	0	0	0	0	0	0	268788	52768	2717	0	0	0	0	0	5536	0	0	0	0	14272	0	0	0	14272	298008	58337	2717	280141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298008	58337	3048	280141	0	11667	1524	280141	337455	301	0	0	0	0	0	0	0	0	0	0	0	0	0	5379	0	0	0	0	0	0	0	0	0	0	0		1039	208	0	0	0	0	
7045																																																																																																																															206160	1212	0	0	98012	11850	9098	2752	0	0	0	0	0	0	1146	90870	26190	0	0	0	0	0	0	0	0	0	0	5608	0	0	0	5608	10244	93622	60256	47644	0	0	0	0	0	0	279	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10244	93622	60630	48973	0	18724	30315	48973	98012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7072																																																																																																																															325767	1901	0	0	223702	5694	2064	3630	0	1013	0	1013	0	0	0	15815	3252	2545	6882	0	6882	0	0	0	0	0	0	27539	0	3439	515	16259	2537	30779	160742	125426	0	0	0	0	0	0	1085	543	0	0	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17870	8935	0	0	0	8935	2537	30779	160742	134904	0	6156	80371	134904	223702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7456																																																																																																																															91986	816	0	0	75690	3251	2053	1198	0	0	0	0	0	0	1	12729	110	0	0	0	0	0	0	0	0	0	0	4403	183	221	1	3998	2237	15650	4885	70079	0	0	0	0	0	0	75	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2237	15650	4885	70117	0	3130	2443	70117	75690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7634																																																																																																																															69034	1043	0	435	48688	5827	5698	129	0	1	1	0	0	0	9	9521	2677	0	0	0	0	0	0	0	0	0	0	1547	4	130	25	1388	6372	9780	16431	37603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	139	0	0	0	139	6372	9780	16431	38078	0	1956	8216	38078	48253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8033																																																																																																																															287375	1421	0	0	191687	13615	9853	3762	0	0	0	0	0	0	0	3580	1486	1000	31950	0	31950	0	0	0	0	0	0	11560	97	1816	676	8937	21246	43294	122332	89257	0	0	0	0	0	0	923	462	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22988	11494	0	0	0	11494	21246	43294	126216	100751	0	8659	63108	100751	191687	0	0	0	0	0	0	0	0	1800	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8462																																																																																																																															169040	1079	0	111	77860	14711	7461	7250	0	0	0	0	0	0	4309	86580	0	0	5065	0	5065	0	0	0	0	0	0	1188	0	0	0	1188	11770	98895	9358	52094	5	5	0	0	0	5	239	120	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11770	98895	9358	53402	0	19779	4679	53402	77749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8631																																																																																																																															65220	426	0	0	39233	7586	6902	684	0	0	0	0	0	0	0	12163	318	0	2470	0	2470	0	0	0	0	0	0	6590	60	74	42	6414	7143	15391	15855	27535	190	190	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	390	0	0	0	390	7143	15391	15932	28189	0	3078	7966	28189	39233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9357																																																																																																																															454666	3564	0	0	342585	11582	4490	7092	0	0	0	0	0	0	3430	78656	970	0	87	0	87	0	0	0	0	0	0	30202	0	944	0	2511	7920	99829	15819	309746	2126	2126	0	0	0	2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7338	3669	0	0	3669	0	7920	99829	21494	311872	0	19966	10747	311872	342585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9553																																																																																																																															171129	1209	0	0	124498	5783	1144	4639	0	32825	0	31539	1362	115	3244	18036	0	0	0	0	0	0	0	0	0	0	0	8736	0	2175	0	5646	4388	56389	8549	102752	196	196	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	124	0	0	0	124	4388	56389	8549	106787	0	11278	4275	106787	124498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9807																																																																																																																															2349426	32871	0	10510	2092706	130617	110070	20547	0	0	0	0	0	0	154624	173850	22388	10131	0	0	0	0	0	0	0	0	0	179512	3968	1720	0	86882	268662	196117	415359	1312445	34390	34390	0	0	0	34390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201666	100833	0	0	0	90078	303773	196117	416367	1484050	0	39223	208184	1484050	2082196	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9955																																																																																																																															151556	1576	0	357	97593	16353	15809	544	0	0	0	0	0	0	641	47581	2741	0	0	0	0	0	0	0	0	0	0	3455	111	1312	23	2009	16640	50490	7218	79055	0	0	0	0	0	0	13	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2142	1071	0	0	0	1071	16640	50490	7218	82688	0	10098	3609	82688	97236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10250																																																																																																																															435466	3591	0	0	300244	34386	24506	9880	0	0	0	0	0	0	844	101569	2075	0	0	0	0	0	0	0	0	0	0	14163	37	949	153	13023	25387	121231	53645	241203	0	0	0	0	0	0	2017	1009	0	0	0	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	5	25387	121231	53645	247327	0	24246	26823	247327	300244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10849																																																																																																																															269689	1281	0	0	151266	13831	13661	170	0	0	0	0	0	0	49111	51131	7066	2080	0	0	0	0	0	0	0	0	0	19671	255	185	154	17621	64152	52105	37018	119364	0	0	0	0	0	0	82	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8334	4167	0	4167	0	0	64152	57129	37018	119405	0	11426	18509	119405	151266	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11145																																																																																																																															266303	2403	0	0	203710	17501	14934	2567	0	0	0	0	0	0	0	20288	752	886	500	0	500	0	0	0	0	0	0	15636	25	864	412	11327	15349	24730	64693	159945	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15349	24730	64693	161859	0	4946	32347	161859	203710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11640																																																																																																																															363691	3411	0	0	282030	8265	4875	3390	0	0	0	0	0	0	176	81070	20698	0	0	0	0	0	0	0	0	0	0	26570	1202	3015	229	22059	6253	87475	56538	209446	630	630	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19031	9516	0	0	0	9426	6253	87475	56538	221056	0	17495	28269	221056	282030	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11837																																																																																																																															91397	834	0	136	55900	2537	2497	40	0	0	0	0	0	0	3249	34984	1862	4731	0	0	0	0	0	0	0	0	0	3839	26	483	60	3270	5772	35717	12966	39490	16	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	345	0	0	0	345	5772	35717	12966	42263	0	7143	6483	42263	55764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12030																																																																																																																															370360	7696	0	4516	254407	44831	35460	9371	0	2352	423	1220	709	0	22342	0	0	0	12908	0	12908	0	0	0	0	0	0	20929	26	333	0	20570	62766	46900	67856	199352	1833	1833	0	0	0	1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8370	4185	0	0	0	4185	62766	46900	67856	209234	0	9380	33928	209234	249891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12142																																																																																																																															222820	1675	0	0	142045	9409	3032	6377	0	310	0	303	7	0	7535	60532	4457	2	6100	0	6100	0	0	0	0	0	0	13969	38	1032	32	12867	10605	74344	43684	94272	0	0	0	0	0	0	0	0	0	0	0	0	430	86	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3440	1720	0	0	698	1022	10605	74430	44608	98597	0	14886	22304	98597	142045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12179																																																																																																																															42810	131	0	0	27481	6356	1231	5125	0	12	2	10	0	0	480	0	0	194	0	0	0	0	0	0	0	0	0	4103	0	694	73	2661	1713	5829	19887	14843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564	782	0	0	181	601	1713	5829	20102	15589	0	1166	10051	15589	27481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560941	424615		0	0	0	0	0	0	0	0	129755	129755	128966	0	0	0	0	789	0	0	4721382	944276	0	0	0	941718	2558	29477	15767183	0	891049	0	0	95150	0	795899	0	320695	0	320695	0	0	0	0	0	320695	0	0	456650		0	0	0	0	0	0	6414	0	0	684975		0	0	0	0	0	0	83846742	0	1169014	5728779	8406859	2035011	262702	0	0	0	0	73994	419887	265222	0	332047	0	0	0	0	870110	1665390	0	0	7809400	4501585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59709	31137	0																			0	0	0	0																																																																																													
12647																																																																																																																															159024	1076	0	0	102755	15317	13755	1562	0	29450	2379	23268	3803	0	0	0	0	0	8101	0	8101	0	0	0	0	0	0	6933	37	209	112	5741	16171	37176	31301	72091	55	55	0	0	0	55	100	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7370	3685	0	0	0	3685	16171	37176	31301	75881	0	7435	15651	75881	102755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12656																																																																																																																															16814	221	0	111	8885	3289	498	2791	0	745	153	350	242	0	0	0	0	0	2722	0	2722	0	0	0	0	0	0	373	0	0	0	373	651	5863	5951	4570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	5863	5951	4736	0	1173	2976	4736	8774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12937																																																																																																																															197960	2136	0	118	161467	44946	43852	1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11830	0	231	0	11599	43852	1325	26791	127193	3506	3506	0	0	0	3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32475	16238	0	0	1061	15177	43852	1325	27852	145876	0	265	13926	145876	161349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12946																																																																																																																															1464580	18981	0	4363	1169420	40277	23759	16518	0	0	0	0	0	0	2389	185251	38099	2644	0	0	0	0	0	0	0	0	0	86067	7	4735	1276	51012	26155	215021	332792	874323	4033	4033	0	0	0	4033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90356	45178	0	0	143	44342	26155	215021	333204	937256	0	43004	166602	937256	1165057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13103																																																																																																																															2181028	15526	0	0	2040940	53722	32985	20738	0	0	0	0	0	0	663	120826	1021	56451	0	0	0	0	0	0	0	0	0	69174	0	6751	0	48597	33648	157081	683307	1126876	1028	1028	0	0	0	1028	1015	508	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153984	76992	0	0	24495	52497	33648	157081	708658	1185248	0	31416	354329	1185248	2040940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13251																																																																																																																															46914	520	0	121	31992	13729	9787	3942	0	0	0	0	0	0	441	259	1791	0	351	0	351	0	0	0	0	0	0	1495	0	296	0	1053	10302	4848	12027	19729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10302	4848	12027	20843	0	970	6014	20843	31871	831	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13457																																																																																																																															23447	214	0	56	12685	4756	4741	15	0	0	0	0	0	0	1186	4934	0	0	0	0	0	0	0	0	0	0	0	1671	7	380	0	1284	5934	7111	12	10672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	392	0	0	0	392	5934	7111	12	11221	0	1422	6	11221	12629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14052																																																																																																																															59858	513	0	2	40916	9503	8655	848	0	0	0	0	0	0	22	6721	140	0	1467	0	1467	0	0	0	0	0	0	3616	18	97	0	3116	8695	9133	11727	30148	72	72	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4536	2268	0	0	0	2268	8695	9133	11727	32553	0	1827	5864	32553	40914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	182	91	0	0	
14155																																																																																																																															219969	2793	0	446	187704	6059	981	5078	0	0	0	0	0	0	0	2491	9965	0	0	0	0	0	0	0	0	0	0	15670	0	1106	4582	9982	1235	8675	76324	136730	27	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228	5228	0	0	5228	0	3385	1693	0	0	1693	0	1235	8675	85274	136757	0	1735	42637	136757	187258	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14650																																																																																																																															32118	548	0	235	25107	4015	3735	280	0	3684	0	3684	0	0	0	13	0	0	495	0	495	0	0	0	0	0	0	2489	15	55	0	2329	3750	4527	1058	22930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	125	0	0	0	125	3750	4527	1058	23208	0	905	529	23208	24872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14753																																																																																																																															43793	502	0	180	25826	9771	9256	515	0	6500	133	6067	300	0	13	5311	0	0	905	0	905	0	0	0	0	0	0	813	0	0	0	804	9402	12798	944	21213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	568	0	0	0	568	9402	12798	944	22758	0	2560	472	22758	25646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14865																																																																																																																															401372	4158	0	0	370425	23627	17375	6252	0	2852	0	710	2142	0	4079	23656	0	0	0	0	0	0	0	0	0	0	0	23560	82	763	84	20380	27490	39888	22691	294910	2170	2170	0	0	0	2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31172	15586	0	0	0	15586	27490	39888	22691	319886	0	7978	11346	319886	370425	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14977																																																																																																																															53859	569	0	0	46704	3955	356	3599	0	0	0	0	0	0	0	1587	0	0	528	0	528	0	0	0	0	0	0	3892	0	157	0	3735	356	5871	7775	40482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	261	0	0	0	261	356	5871	7775	41642	0	1174	3888	41642	46704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
16551																																																																																																																															315225	3044	0	0	246495	9046	2936	6110	0	22510	0	19745	1522	1243	508	23391	6147	836	0	0	0	0	0	0	0	0	0	19615	1	187	287	15054	3445	49506	81757	177476	0	0	0	0	0	0	549	275	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18999	9500	0	0	0	9500	3445	49506	81757	187251	0	9901	40879	187251	246495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
16748																																																																																																																															81713	719	0	70	53106	8169	7875	294	0	12952	0	9292	3660	0	3444	4931	0	0	0	0	0	0	0	0	0	0	0	5664	91	227	22	5324	11410	19583	13441	38127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8682	4341	0	0	0	4341	11410	19583	13441	42468	0	3917	6721	42468	53036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
