"IDRSSD"	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	
1557																																																																																																																									64235	930	0	316	49149	3399	894	2505	0	0	0	0	0	0	11533	3405	7679	590	0	2638	0	2638	0	0	0	0	0	0	2260	0	130	0	1957	4299	12952	5602	39336	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4299	12952	5602	39342	0	2590	2801	39342	48833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																									285733	2900	0	1213	134971	23521	23181	340	0	41125	0	41125	0	0	78712	13459	66068	0	0	0	0	0	0	0	0	0	0	0	15410	102	672	350	13438	36742	108205	66379	77274	0	0	0	0	0	0	0	0	0	0	0	0	183	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	2445	1223	0	0	0	1223	36742	108205	66379	79292	0	21641	33190	79292	133758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																																									119009	580	0	0	56436	46314	5608	40706	0	3000	0	0	0	3000	29013	14130	13382	0	2007	691	0	691	0	0	0	0	0	0	3522	27	1912	0	1485	19790	56794	8192	31552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7280	3640	0	0	0	3640	19790	56794	8192	35750	0	11359	4096	35750	56436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																									200729	2762	0	937	145970	6155	3089	3066	0	0	0	0	0	0	45569	10274	31955	1271	1944	2156	0	2156	0	0	0	0	0	0	10485	0	0	0	9818	13363	45670	31604	111020	231	231	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12075	6038	0	0	0	6038	13363	45670	31604	119157	0	9134	15802	119157	145033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																																									153092	949	0	0	94759	26572	1720	24852	0	0	0	0	0	0	15505	727	13887	740	0	4820	0	4820	0	0	0	0	0	0	7631	0	0	0	7631	2447	43559	43673	64210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	224	224	0	0	0	3800	43559	43673	64210	0	8712	21837	64210	94759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																																									4121727	30402	0	0	3708344	38956	10351	28605	0	251254	605	250649	0	0	51364	1978	49948	0	0	0	0	0	0	0	0	0	0	0	193911	5	28104	1009	148509	17945	357306	338792	3406423	0	0	0	0	0	0	395	198	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	209425	209425	209425	0	0	0	21558	10779	0	0	0	10779	227370	370417	338792	3421967	0	74083	169396	3421967	3708344	9486	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																									14117	155	0	11	11579	2332	0	2332	0	250	0	0	250	0	2354	0	0	1451	912	0	0	0	0	0	0	0	0	0	629	0	0	0	321	0	2332	1905	9674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2332	1905	9991	0	466	953	9991	11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																									602062	4539	0	0	478806	61316	50003	11313	0	0	0	0	0	0	86790	0	86997	0	300	0	0	0	0	0	0	0	0	0	8284	174	448	40	6732	50177	98758	55799	399994	232	232	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57386	28693	0	0	0	28693	50177	98758	55799	428919	0	19752	27900	428919	478806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																									58735	861	0	262	48754	1577	1024	553	0	0	0	0	0	0	8767	406	4142	405	0	0	0	0	0	0	0	0	0	0	3373	3	303	4	3063	2024	5716	3446	43547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2024	5716	3446	43547	0	1143	1723	43547	48492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3836	767	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																									194087	3691	0	2201	119235	5323	2083	3240	0	0	0	0	0	0	81439	20491	56233	4980	95	7000	0	7000	0	0	0	0	0	0	5860	103	446	40	5271	23727	73694	5312	91662	371	371	0	0	0	371	326	163	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	480	0	0	0	480	23727	73694	5312	94707	0	14739	2656	94707	117034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458																																																																																																																									47244	443	0	0	35440	3499	1170	2329	0	4162	0	3289	473	400	4978	481	4299	0	200	485	0	485	0	0	0	0	0	0	1157	344	77	29	560	1995	10479	6830	27606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	292	0	0	0	292	1995	10479	6830	28391	0	2096	3415	28391	35440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																									269256	1640	0	796	163402	40687	40246	161	0	72	0	72	0	0	73102	6647	67350	0	0	0	0	0	0	0	0	0	0	0	13604	0	236	0	8533	46893	73544	34784	111735	350	350	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	5000	0	0	0	5000	3173	1587	0	0	0	1587	46893	73544	34784	126391	0	14709	17392	126391	162606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																																																																																																																									819888	10362	0	1342	722781	60716	51528	9188	0	0	0	0	0	0	64481	1075	48209	0	15391	1988	0	1988	0	0	0	0	0	0	46822	1	5266	375	31202	53225	66884	135570	549705	997	997	0	0	0	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828	828	0	0	828	0	134172	67086	0	1669	8492	53543	53225	68553	145775	608564	0	13711	72888	608564	721439	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																									216160	2008	0	94	153149	7410	4170	3240	0	0	0	0	0	0	39889	750	36956	1791	976	8040	0	8040	0	0	0	0	0	0	16000	0	264	0	12828	4920	50287	51042	109007	457	457	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7077	3539	0	0	0	3539	4920	50287	51042	115133	0	10057	25521	115133	153055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																									119726	614	0	0	53434	30696	30696	0	0	0	0	0	0	0	43456	0	38110	6113	0	0	0	0	0	0	0	0	0	0	2716	0	0	0	2530	31172	38110	13782	36348	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31172	38110	13782	36660	0	7622	6891	36660	53434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																									343105	4425	0	1015	272768	20294	6185	14109	0	0	0	0	0	0	76737	13481	58089	3100	3305	0	0	0	0	0	0	0	0	0	11239	0	1182	0	10057	19666	73380	29423	220979	573	573	0	0	0	573	351	176	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	7933	7933	0	0	0	7933	9591	4796	0	0	0	4796	26212	76953	29423	234686	0	15391	14712	234686	271753	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																																																																																									460352	12665	0	8180	385494	92491	91540	952	0	0	0	0	0	0	26703	0	11364	1547	10358	0	0	0	0	0	0	0	0	0	35754	0	0	0	35567	91540	12316	1547	343616	315	315	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9390	4695	0	0	0	2155	91540	12316	1547	347550	0	2463	774	347550	377314	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																																																																																																																									467077	4410	0	295	329233	69557	69557	0	0	0	0	0	0	0	45403	22459	18650	4966	0	0	0	0	0	0	0	0	0	0	22341	0	0	0	21299	92016	18650	95288	265163	1482	1482	0	0	0	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2491	1246	0	0	0	1246	92016	18650	95288	277859	0	3730	47644	277859	328938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																																																																																																																									1583827	13976	0	0	1125315	34441	20917	13524	0	44829	0	44829	0	0	158301	1461	150589	1548	6035	0	0	0	0	0	0	0	0	0	114326	0	4195	0	89474	24388	288353	437056	822709	0	0	0	0	0	0	6362	3181	0	0	0	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55807	288353	437056	825890	0	57671	218528	825890	1125315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																									623681	6133	0	552	460513	25786	10781	15005	0	0	0	0	0	0	174151	30189	137900	534	6002	0	0	0	0	0	0	0	0	0	28311	137	3828	13	24333	41107	156733	35888	387297	0	0	0	0	0	0	612	306	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9018	4509	0	0	0	4509	41107	156733	35888	397327	0	31347	17944	397327	459961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																									203015	2084	0	190	151594	5555	3274	2281	0	0	0	0	0	0	37931	4501	31451	1346	0	4436	0	4436	0	0	0	0	0	0	10433	25	624	156	6518	7800	43211	35211	114259	390	390	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8765	4383	0	0	0	4383	7800	43211	35211	121855	0	8642	17606	121855	151404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6039																																																																																																																									266791	2770	0	200	205574	51563	16266	35297	0	0	0	0	0	0	22771	0	22296	684	0	2500	0	2500	0	0	0	0	0	0	13767	0	0	0	13530	16266	60093	28207	164967	0	0	0	0	0	0	90	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28878	14439	0	0	0	14439	16266	60093	28207	179451	0	12019	14104	179451	205374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141																																																																																																																									56319	276	0	0	30490	9996	575	9421	0	23988	0	9060	14928	0	0	0	0	0	0	1800	0	1800	0	0	0	0	0	0	720	0	0	0	720	575	20281	18610	17129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	20281	18610	17129	0	4056	9305	17129	30490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																									657014	9650	0	2710	555022	44805	22581	22224	0	0	0	0	0	0	30223	0	29542	751	0	792	0	792	0	0	0	0	0	0	41741	0	694	0	37050	30391	53252	111185	454353	462	462	0	0	0	462	2538	1269	0	0	0	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6297	3149	0	0	3	3146	30391	53252	114625	463742	0	10650	57313	463742	552312	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																									789969	0	0	0	305839	251178	247323	3855	0	0	0	0	0	0	300515	122677	161798	2767	0	0	0	0	0	5315	0	0	0	0	12354	0	0	0	12354	370000	169273	2767	229339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370000	169273	2997	229339	0	33855	1499	229339	305839	200	0	0	0	0	0	0	0	0	0	0	0	0	0	5094	0	0	0	0	0	0	0	0	0	0	0	4856	971	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																									209161	1034	0	0	98278	12450	8030	4420	0	0	0	0	0	0	116999	3201	89784	25251	0	0	0	0	0	0	0	0	0	0	4743	0	0	0	4743	11231	94204	56209	49788	0	0	0	0	0	0	279	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11231	94204	56209	51332	0	18841	28105	51332	98278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072																																																																																																																									324642	2001	0	0	213589	5619	1714	3905	0	0	0	0	0	0	23670	2276	15811	3590	2213	8825	0	8825	0	0	0	0	0	0	29118	4	3484	583	20120	4658	32025	174687	102646	0	0	0	0	0	0	1145	573	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9040	4520	0	0	0	4520	4658	32025	174687	107960	0	6405	87344	107960	213589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																																																																																									91356	850	0	0	72319	3787	1748	2039	0	0	0	0	0	0	14218	1	14051	110	0	0	0	0	0	0	0	0	0	0	4679	162	786	0	3731	1911	19765	4292	66182	0	0	0	0	0	0	75	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	19765	4292	66220	0	3953	2146	66220	72319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																																																																																									66545	991	0	410	46536	6259	5183	1076	0	1	1	0	0	0	12168	11	9367	2897	0	0	0	0	0	0	0	0	0	0	1495	3	147	29	1316	5897	10590	15076	35419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	103	0	0	0	103	5897	10590	15076	35890	0	2118	7538	35890	46126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																																																																																																																									255827	1249	0	0	180266	7501	4850	2651	0	0	0	0	0	0	4949	0	3738	1254	0	3350	0	3350	0	0	0	0	0	0	9474	64	1399	627	7361	14340	13508	122085	96115	0	0	0	0	0	0	968	484	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14228	7114	0	0	7114	0	14340	13508	129683	96115	0	2702	64842	96115	180266	0	0	0	0	0	0	0	0	1381	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																																																																																																																									172483	1071	0	124	76160	23447	13958	9489	0	0	0	0	0	0	84710	3720	81657	0	0	5555	0	5555	0	0	0	0	0	0	1288	0	0	0	1288	17678	96701	9301	50541	405	405	0	0	0	405	252	126	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	17678	96701	9301	52169	0	19340	4651	52169	76036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																																																																																																																									63072	427	0	0	37711	5877	5122	755	0	0	0	0	0	0	14254	0	14161	320	0	2177	0	2177	0	0	0	0	0	0	6608	49	87	39	6433	5339	17180	15250	25957	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754	377	0	0	0	377	5339	17180	15250	26650	0	3436	7625	26650	37711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																																																																																																																									485816	3313	0	0	314913	30398	0	7890	0	0	0	0	0	0	87291	5515	81479	970	0	82	0	82	0	0	0	0	0	0	29839	0	598	0	2494	5515	103979	82535	248518	1877	1877	0	0	0	1877	0	0	0	0	0	0	0	0	0	0	0	0	112	112	0	0	0	112	0	0	0	0	0	0	6223	3112	0	0	3112	0	5515	103979	87220	250507	0	20796	43610	250507	314913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																									168603	1006	0	0	122404	5036	1893	3143	0	29224	760	27142	1641	0	24812	2859	20333	1976	0	220	0	220	0	0	0	0	0	0	8952	0	2169	0	5887	5512	53007	11766	99103	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	286	0	0	0	286	5512	53007	11766	104220	0	10601	5883	104220	122404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807																																																																																																																									2474877	30011	0	3711	2212429	250546	225110	25436	0	0	0	0	0	0	261806	70550	149857	25618	15131	0	0	0	0	0	0	0	0	0	183288	3968	4115	0	89202	299628	179408	464788	1346342	41317	41317	0	0	0	41317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258274	129137	0	0	0	117489	367031	179408	465047	1554346	0	35882	232524	1554346	2208718	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																									150817	1556	0	362	95569	19239	18410	829	0	0	0	0	0	0	49267	1775	44971	2778	0	0	0	0	0	0	0	0	0	0	3222	97	1188	28	1909	20391	47938	7701	76600	0	0	0	0	0	0	12	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6122	3061	0	0	0	3061	20391	47938	7701	81411	0	9588	3851	81411	95207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																																																																																																																									411052	2985	0	0	288123	21979	16344	5635	0	0	0	0	0	0	100183	1464	97597	2150	0	0	0	0	0	0	0	0	0	0	13964	34	1075	140	12526	17842	113859	50712	229596	0	0	0	0	0	0	1616	808	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	39	0	0	0	39	17842	113859	50712	235690	0	22772	25356	235690	288123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																																																																																																																									277626	1083	0	0	150648	18753	18650	103	0	36002	16025	19977	0	0	75183	28844	38531	7239	2144	0	0	0	0	0	0	0	0	0	15992	176	162	129	13846	65020	59065	34593	118874	0	0	0	0	0	0	73	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8703	4352	0	4352	0	0	65020	64008	34593	118911	0	12802	17297	118911	150648	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11145																																																																																																																									241452	2242	0	0	189146	5576	3878	1698	0	0	0	0	0	0	21503	10	19698	756	1113	0	0	0	0	0	0	0	0	0	14848	23	774	352	10730	4226	23494	65480	146935	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4226	23494	65480	148192	0	4699	32740	148192	189146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																									367790	3704	0	109	287608	11223	5504	5719	0	0	0	0	0	0	94835	204	73680	20760	0	0	0	0	0	0	0	0	0	0	24827	1147	2947	199	20491	6855	82346	62777	208025	1433	1433	0	0	0	1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17973	8987	0	0	0	6579	6855	82346	62777	217703	0	16469	31389	217703	287499	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837																																																																																																																									100412	828	0	155	53871	3793	3430	363	0	0	0	0	0	0	52978	8823	37973	1884	4701	0	0	0	0	0	0	0	0	0	4051	188	536	23	3304	12441	38872	9382	40947	12	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863	432	0	0	0	432	12441	38872	9382	41406	0	7774	4691	41406	53716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030																																																																																																																									369418	8133	0	4986	251784	64980	36883	28097	0	2619	478	1427	714	0	17798	17742	0	0	0	6868	0	6868	0	0	0	0	0	0	17521	44	315	0	17162	60567	55389	63454	193619	1866	1866	0	0	0	1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7424	3712	0	0	0	3712	60567	55389	63454	202280	0	11078	31727	202280	246798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																									225592	1595	0	0	140627	12452	2880	9572	0	460	0	450	10	0	76492	8931	61962	6075	8	3250	0	3250	0	0	0	0	0	0	14166	61	287	48	13770	11872	75521	42286	93810	0	0	0	0	0	0	0	0	0	0	0	0	442	88	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3247	1624	0	0	657	967	11872	75609	43000	97733	0	15122	21500	97733	140627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12179																																																																																																																									42982	181	0	0	27707	5232	650	4582	0	24	2	22	0	0	846	720	55	0	77	0	0	0	0	0	0	0	0	0	3946	0	694	73	2514	1372	5353	21000	14779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470	735	0	0	328	407	1372	5353	21328	15307	0	1071	10664	15307	27707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
