"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
894553																																																																																																																															1357112	4494	0	0	1110228	85098	19113	65848	137	0	0	0	0	0	61048	43751	0	0	0	0	0	0	0	0	0	0	0	136015	6740	696	2690	95217	141711	115942	213532	830365	0	0	0	0	0	0	2568	1284	0	0	1284	0	30	6	0	6	0	0	0	0	0	0	0	0	18906	18906	0	0	0	18906	113338	56669	0	0	0	56669	141711	115948	214816	914358	0	23190	107408	914358	1110228	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
894834																																																																																																																															35547	422	0	100	25793	6207	5349	858	0	2271	0	1491	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3080	0	45	34	2128	5349	2834	6324	20249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	117	0	0	0	117	5349	2834	6324	20681	0	567	3162	20681	25693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
894946																																																																																																																															167713	946	0	0	103181	1534	1229	305	0	0	0	0	0	0	25760	11056	0	0	0	0	0	0	0	0	0	0	0	9800	189	281	0	7919	27178	39234	15373	82417	327	327	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27178	39234	15373	82910	0	7847	7687	82910	103181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
895055																																																																																																																															366183	3495	0	0	300553	19128	16567	2561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15373	188	744	0	14441	17994	18508	121936	181850	32	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16348	8174	0	563	0	7611	18007	19071	121936	191686	0	3814	60968	191686	300553	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
895448																																																																																																																															134896	1098	0	0	99246	10659	9029	1630	0	0	0	0	0	0	1178	25953	3864	257	0	0	0	0	0	0	0	0	0	8035	8	883	256	6888	10215	28466	11968	85633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10215	28466	11968	87569	0	5693	5984	87569	99246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
895710																																																																																																																															1269686	8831	0	0	804474	51117	38251	12866	0	0	0	0	0	0	29290	298492	14569	948	0	0	0	0	0	0	0	0	0	73130	0	4948	0	48177	67541	321178	433661	436912	3393	3393	0	0	0	3393	3991	1996	0	0	0	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72268	36134	0	0	0	36134	72710	321178	433661	501225	0	64236	216831	501225	804474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
896155																																																																																																																															213098	1521	0	210	104957	6798	2245	4553	0	0	0	0	0	0	5559	88595	10612	550	3799	0	3799	0	0	0	0	0	0	9438	37	854	383	8164	7841	98481	58168	50922	285	285	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3611	1806	0	0	0	1806	7841	98481	58168	55076	0	19696	29084	55076	104747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
896427																																																																																																																															285366	1456	0	0	135192	11055	6622	4433	0	0	0	0	0	0	98329	30742	0	1392	0	0	0	0	0	0	0	0	0	15897	0	0	0	12149	104951	35175	49656	92881	0	0	0	0	0	0	0	0	0	0	0	0	66	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4305	2153	0	0	0	2153	104951	35175	49656	95047	0	7035	24828	95047	135192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
897170																																																																																																																															967184	11751	0	3039	722414	49182	7070	42113	0	0	0	0	0	0	2801	25854	0	4	0	0	0	0	0	0	0	0	0	39429	6	2690	1622	43188	9877	70657	447188	459803	0	0	0	0	0	0	4424	2212	2162	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46335	23168	0	0	0	23168	12039	70657	447188	484689	0	14131	223594	484689	719375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
897237																																																																																																																															36768	394	0	144	19978	711	703	8	0	0	0	0	0	0	0	7253	4301	1	0	0	0	0	0	0	0	0	0	2452	0	290	0	2004	703	7551	20946	7716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	7551	20946	7995	0	1510	10473	7995	19834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
897330																																																																																																																															67621	120	0	0	45622	2444	655	1789	0	41	0	41	0	0	3635	4018	961	0	1025	0	1025	0	0	0	0	0	0	4478	0	109	0	4369	4290	6982	28341	28023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	514	0	0	514	0	4290	6982	28855	28023	0	1396	14428	28023	45622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
897451																																																																																																																															59532	985	0	441	43587	1081	566	515	0	0	0	0	0	0	311	14035	0	541	0	0	0	0	0	0	0	0	0	2075	42	195	20	1372	919	17947	3333	37991	0	0	0	0	0	0	40	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	17947	3333	38011	0	3589	1667	38011	43146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
897648																																																																																																																															128623	951	0	0	117651	6782	0	0	6782	8	0	8	0	0	0	14703	0	0	0	0	0	0	0	0	0	0	0	5833	0	0	0	5833	0	14711	0	114707	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3930	14711	0	114709	0	2942	0	114709	117651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
897853																																																																																																																															82632	709	0	248	36912	4398	4280	118	0	0	0	0	0	0	0	15197	638	1445	0	0	0	0	0	0	0	0	0	1053	681	190	182	0	5327	15545	60410	2453	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1732	866	0	0	0	866	5329	15545	60410	3598	0	3109	30205	3598	36664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
898458																																																																																																																															770545	7313	0	0	669132	63856	34854	29001	0	0	0	0	0	0	0	73140	2626	170	0	0	0	0	0	0	0	0	0	28211	479	1160	300	20991	37237	103301	145949	397380	0	0	0	0	0	0	554	277	0	0	227	50	358	72	69	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	94783	47392	0	0	15659	31732	37306	103301	161838	429162	0	20660	80919	429162	669132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
898579																																																																																																																															424459	2877	0	0	297265	29620	2577	27043	0	1802	0	1179	623	0	16	14359	0	731	0	0	0	0	0	0	0	0	0	22675	10	1734	729	20202	5106	44315	187473	189261	0	0	0	0	0	0	0	0	0	0	0	0	37	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1914	957	0	0	0	957	5106	44315	187473	192263	0	8863	93737	192263	297265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
898627																																																																																																																															435170	3370	0	0	274114	66806	52148	14658	0	0	0	0	0	0	4947	61755	653	0	2678	0	2678	0	0	0	0	0	0	25380	0	900	0	23758	57095	83919	102832	196825	997	997	0	0	0	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57095	83919	102832	205192	0	16784	51416	205192	274114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
898850																																																																																																																															394484	4083	0	0	373800	5900	2294	3606	0	0	0	0	0	0	1424	6700	2065	0	19634	0	19634	0	0	0	0	0	0	20868	0	378	7558	11139	3718	30318	68575	288445	450	450	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	144	0	0	144	0	56743	28372	0	0	0	28372	3718	30318	68719	323828	0	6064	34360	323828	373800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
899008																																																																																																																															537497	3159	0	0	352152	25804	19591	6213	0	65778	4732	45322	910	14814	1760	21846	650	2292	2992	0	2992	0	0	0	0	0	0	15016	16	2251	636	14633	26099	78828	289420	141736	0	0	0	0	0	0	30	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45006	22503	0	0	0	22503	26099	78843	289420	168105	0	15769	144710	168105	352152	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
899156																																																																																																																															41720	268	0	0	24918	1752	0	1752	0	799	0	0	799	0	224	15406	1130	301	0	0	0	0	0	0	0	0	0	2073	0	0	0	2000	224	17158	7794	17105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797	17158	7794	17105	0	3432	3897	17105	24918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
899343																																																																																																																															489013	2871	0	0	323626	19673	15459	4214	0	0	0	0	0	0	8454	119513	26438	0	7420	0	7420	0	0	0	0	0	0	18911	17	1466	313	17115	23930	132613	113735	220168	3517	3517	0	0	0	3517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20775	10388	0	0	0	9750	37398	132613	113735	233435	0	26523	56868	233435	323626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
899428																																																																																																																															763108	5039	0	0	527110	41262	34458	6804	0	45701	4316	39473	412	1500	28955	78187	2353	0	0	0	0	0	0	0	0	0	0	42349	876	665	0	40121	68605	125129	223819	350201	35	35	0	0	0	35	10243	5122	0	0	0	5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51534	25767	0	0	0	25767	68605	125129	223819	386433	0	25026	111910	386433	527110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
899642																																																																																																																															246900	858	0	0	163975	17432	7064	10368	0	1754	0	1754	0	0	29654	39756	5125	0	0	0	0	0	0	0	0	0	0	15425	104	635	46	13306	36822	54226	32319	122783	52	52	0	0	0	52	200	100	0	0	0	100	200	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	15925	7963	0	0	0	7963	39124	54226	32319	135206	0	10845	16160	135206	163975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
899651																																																																																																																															127158	899	0	0	77087	7402	1467	5935	0	0	0	0	0	0	749	45462	0	0	2000	0	2000	0	0	0	0	0	0	977	0	0	0	977	2216	53397	16714	56824	0	0	0	0	0	0	0	0	0	0	0	0	274	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	414	207	0	0	0	207	2216	53397	16714	57476	0	10679	8357	57476	77087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
899736																																																																																																																															477483	4485	0	603	310582	85608	81523	4085	0	0	0	0	0	0	4000	94242	2064	0	0	0	0	0	0	0	0	0	0	42033	0	324	0	33651	85523	98651	23335	267562	1937	1937	0	0	0	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4487	2244	0	0	0	2244	85523	98651	23335	278059	0	19730	11668	278059	309979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
900034																																																																																																																															366885	4030	0	883	251756	12890	10340	2550	0	0	0	0	0	0	4108	58678	9630	0	1693	0	1693	0	0	0	0	0	0	14609	0	1146	0	12862	14448	95162	89138	173133	704	704	0	233	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26096	13048	0	933	3045	9070	14448	96447	93790	184971	0	19289	46895	184971	250873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
900146																																																																																																																															466662	6360	0	0	523720	13950	1435	12515	0	24857	0	22386	2471	0	54	68098	6471	0	399	0	399	0	0	0	0	0	0	22552	0	3623	0	14963	1489	107167	35895	325428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8685	4343	0	0	0	4343	1489	107167	35895	329981	0	21433	17948	329981	523720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
900306																																																																																																																															2106012	28731	0	3737	2014314	108129	99459	8670	0	0	0	0	0	0	59	54946	0	1180	0	0	0	0	0	0	0	0	0	97436	0	3332	692	93523	99518	66948	204500	1674908	6286	6286	2100	1390	0	2796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106375	53188	0	0	0	33989	101618	68338	205822	1731522	0	13668	102911	1731522	2010577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
900379																																																																																																																															104791	1419	0	645	61934	37466	100	37366	0	0	0	0	0	0	0	2261	0	2	0	0	0	0	0	0	0	0	0	2682	0	139	18	2525	100	39884	37995	23163	0	0	0	0	0	0	180	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4221	2111	0	0	839	1272	100	39884	38834	26947	0	7977	19417	26947	61289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
900502																																																																																																																															384285	534	0	0	184285	86791	82948	3843	0	0	0	0	0	0	11438	91446	5876	20988	599	0	599	0	10190	0	0	0	10190	21745	0	4152	0	17297	94386	100040	95296	91562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19886	9943	0	0	0	9943	94386	100040	95296	101505	0	20008	47648	101505	184285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
900678																																																																																																																															228958	889	0	0	101187	24465	22991	1474	0	1062	2	1060	0	0	2970	15107	0	0	0	0	0	0	0	0	0	0	0	14757	0	988	1144	12625	27018	38476	142640	21800	49	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27018	38476	142640	21849	0	7695	71320	21849	101187	0	0	0	0	0	0	0	0	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
901134																																																																																																																															241286	1308	0	0	147476	3850	1462	2388	0	0	0	0	0	0	819	33034	0	0	7065	0	7065	0	0	0	0	0	0	6295	0	1376	0	4919	2281	43863	130404	66393	236	236	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13392	6696	0	0	0	6696	2281	43863	130404	73325	0	8773	65202	73325	147476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
901358																																																																																																																															426532	4645	0	49	371201	12090	7476	4614	0	0	0	0	0	0	6164	25119	6575	0	1	0	1	0	0	0	0	0	0	16425	894	1206	31	13894	15794	42048	52606	309726	2482	2482	0	0	0	2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11532	5766	0	0	0	5766	15794	42048	52606	319005	0	8410	26303	319005	371152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
901451																																																																																																																															50502	198	0	15	18328	22350	21835	515	0	0	0	0	0	0	0	2500	0	0	10400	0	10400	0	0	0	0	0	0	313	0	12	0	301	21835	13427	0	15475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21835	14266	0	15475	0	2853	0	15475	18313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
901741																																																																																																																															172919	1232	0	0	117870	43125	40911	2214	0	12602	0	10600	0	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	21394	24	213	0	21158	40935	13027	20771	98987	389	389	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9711	4856	0	0	0	4856	42627	13027	20771	104232	0	2605	10386	104232	117870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
901938																																																																																																																															645862	4788	0	0	496685	13063	11511	1552	0	0	0	0	0	0	27	148845	22741	422	0	0	0	0	0	0	0	0	0	37345	0	2202	211	21444	11538	158532	156782	266621	0	0	0	0	0	0	12060	6030	0	0	0	6030	0	0	0	0	0	0	0	0	0	0	0	0	16919	16919	0	0	16919	0	32644	16322	0	622	5679	10021	11538	159585	181706	290392	0	31917	90853	290392	496685	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
901974																																																																																																																															117128	956	0	0	83126	14731	9172	5499	0	200	0	200	0	0	0	10973	0	0	970	0	970	0	0	0	0	0	0	11396	0	491	519	9615	9172	19263	26341	62864	135	135	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2509	1255	0	0	0	1255	9172	19263	26341	65604	0	3853	13171	65604	83126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
902645																																																																																																																															32688	169	0	0	27535	7045	0	7045	0	2690	0	0	540	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	0	0	0	880	0	7045	3121	22209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7045	3121	23249	0	1409	1561	23249	27535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
902672																																																																																																																															367203	2985	0	0	248476	10489	7872	2617	0	0	0	0	0	0	4047	41551	18335	0	0	0	0	0	82	0	0	0	82	23836	0	2140	0	21473	11919	50274	174636	128617	178	178	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22992	11496	0	0	0	11496	11919	50274	174636	141167	0	10055	87318	141167	248476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
903240																																																																																																																															211654	1607	0	0	140937	6751	1695	5056	0	50	0	0	50	0	0	35048	7850	0	0	0	0	0	0	0	0	0	0	8075	0	2240	516	5319	1695	45609	80868	86617	0	0	0	0	0	0	213	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8324	4162	0	0	2790	1372	1695	45609	83658	89986	0	9122	41829	89986	140937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
903455																																																																																																																															158336	1452	0	0	154108	3960	2906	1054	0	2663	0	2663	0	0	0	25771	1422	0	447	0	447	0	0	0	0	0	0	5323	0	2617	0	2706	2906	44443	26819	84373	1159	1159	0	0	0	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21367	10684	0	0	10684	0	2906	44534	37503	85532	0	8907	18752	85532	154108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
903754																																																																																																																															81330	802	0	91	56853	4767	3324	1443	0	0	0	0	0	0	447	12765	309	0	208	0	208	0	0	0	0	0	0	2583	1	212	83	2287	3772	15259	22545	39182	166	166	100	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1554	777	0	0	198	579	3872	15259	22743	39943	0	3052	11372	39943	56762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
903950																																																																																																																															149607	912	0	0	99141	6362	6066	296	0	397	0	397	0	0	0	40944	707	0	0	0	0	0	0	0	0	0	0	3983	0	405	95	3483	6066	45611	28382	71212	18	18	0	0	0	18	64	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	492	0	0	0	492	6098	45611	28382	75828	0	9122	14191	75828	99141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
904171																																																																																																																															395126	4422	0	668	300337	12564	3779	8785	0	0	0	0	0	0	0	17851	537	0	0	0	0	0	0	0	0	0	0	18932	0	1637	0	15956	3779	28273	201311	163365	0	0	0	0	0	0	716	358	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52834	26417	0	0	0	26417	3779	28273	201311	190140	0	5655	100656	190140	299669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
904359																																																																																																																															176004	2534	0	722	144981	13333	8257	5076	0	0	0	0	0	0	1875	8287	0	275	986	0	986	0	0	0	0	0	0	12280	153	929	0	8486	11720	15278	32136	116304	1678	1678	0	0	0	1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3891	1946	0	0	0	1946	11720	15278	32136	122746	0	3056	16068	122746	144259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
904845																																																																																																																															106301	628	0	0	61654	5576	4269	1307	0	0	0	0	0	0	14954	10255	3849	0	1902	0	1902	0	0	0	0	0	0	7215	0	0	0	6285	19223	13464	38778	35540	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4930	2465	0	0	0	2465	19223	13464	38778	38564	0	2693	19389	38564	61654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
905356																																																																																																																															148522	3074	0	1577	119833	20281	17559	2722	0	0	0	0	0	0	452	1085	551	0	0	0	0	0	0	0	0	0	0	9498	1	161	4	6753	21891	5671	17951	98802	1468	1468	0	0	0	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	221	0	0	0	221	21891	5671	18286	102383	0	1134	9143	102383	118256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
