"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
3303944																																																																																																																																		144995	1135																																																																																																														
3303953																																																																																																																																		371016	0	0	0	68009	364992	31030	333962	0	0	0	0	0	0	0	5762	0	0	157	0	157	0	0	0	0	0	0	94	0	76	0	18	31030	339957	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31030	339957	0	18	0	67991	0	18	68009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3306280																																																																																																																																		575627	8274																																																																																																														
3306598																																																																																																																																		173324	1905	0	218	134926																																																																												134708																															
3308529																																																																																																																																		82067	1034	0	159	72023	1353	723	630	0	0	0	0	0	0	1050	150	0	0	3942	0	3942	0	0	0	0	0	0	6829	0	291	0	5190	1773	6571	12292	60017	315	315	0	0	0	315	306	153	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1582	791	0	0	0	791	1773	6571	12292	62937	0	1314	6146	62937	71864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3308574																																																																																																																																		140828	450																																																																																																														
3309393																																																																																																																																		245654	1019																																																																																																														
3309571																																																																																																																																		529839	12214	0	6259	491254	6846	4896	1950	0	9093	207	4589	4404	0	8460	30023	2212	0	24543	0	24543	0	0	0	0	0	0	6395	44	127	64	6160	13607	62612	11025	454895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30678	15339	0	0	0	15339	13607	62612	11025	473219	0	12522	5513	473219	484995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3310287																																																																																																																																		21325	0																																																																																																														
3312124																																																																																																																																		195932	1783	0	0	170856																																																																												170856																															
3314043																																																																																																																																		229639	2060	0	0	173052																																																																												173052																															
3314119																																																																																																																																		83299	1120																																																																																																														
3316739																																																																																																																																		57391	380																																																																																																														
3317192																																																																																																																																		108248	839	0	0	92445																																																																												92445																															
3317932																																																																																																																																		7275850	54169	0	0	6513322	282955	204636	78321	0	0	0	0	0	0	118922	309837	0	21319	0	0	0	0	0	0	0	0	0	491205	250	38304	0	215057	323808	426462	862043	5372154	34319	34319	0	0	0	34319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796789	398395	0	0	18390	380006	323808	426462	883325	5818841	0	85292	441663	5818841	6513322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3320576																																																																																																																																		247152	3432	0	957	205706																																																																												204749																															
3320781																																																																																																																																		852560	8006	0	0	741744																																																																												741744																															
3322468																																																																																																																																		272534	2611																																																																																																														
3325759																																																																																																																																		2763762	12722	0	0	2159823	57471	36854	20617	0	57452	1440	52550	3462	0	16927	142695	4618	2014	0	0	0	0	0	0	0	0	0	278721	14148	11918	99	133044	81376	281447	629583	1640803	0	0	0	0	0	0	17559	8780	0	0	0	8780	0	0	0	0	0	0	0	0	0	0	0	0	84	84	0	0	0	84	171857	85929	0	0	0	85929	81376	307522	629583	1735596	0	61504	314792	1735596	2159823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3335301																																																																																																																																		42253	181																																																																																																														
3337097																																																																																																																																		1202089	11034	0	0	999502																																																																												999502																															
3340725																																																																																																																																		480774	1092																																																																																																														
3340903																																																																																																																																		113794	1176	0	7	93519																																																																												93512																															
3341393																																																																																																																																		251837	1997	0	0	200712																																																																												200712																															
3342671																																																																																																																																		145497	871																																																																																																														
3343146																																																																																																																																		185154	1130	0	0	130471																																																																												130471																															
3344321																																																																																																																																		942710	10714	0	0	881213	25121	17276	7845	0	0	0	0	0	0	11528	59584	16652	2000	0	0	0	0	0	0	0	0	0	16354	0	6322	0	10032	28804	86272	157007	655455	2625	2625	0	0	0	2625	20547	10274	0	0	0	10274	0	0	0	0	0	0	0	0	0	0	0	0	186	186	0	0	186	0	112687	56344	0	0	2765	52296	28804	86872	164476	744362	0	17374	82238	744362	881213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3345065																																																																																																																																		338918	3049	0	0	290411	63382	60342	3040	0	0	0	0	0	0	350	1624	3162	0	0	0	0	0	0	0	0	0	0	13636	5	327	69	12635	63471	5685	9678	262512	1031	1031	0	0	0	1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28475	14238	0	0	0	14237	63471	5685	9678	283835	0	1137	4839	283835	290411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3346268																																																																																																																																		334428	2996																																																																																																														
3346633																																																																																																																																		72737	813																																																																																																														
3347603																																																																																																																																		181556	1440	0	0	164156																																																																												164156																															
3347911																																																																																																																																		152344	862	0	107	60469																																																																												60362																															
3348468																																																																																																																																		287378	2245	0	0	208889																																																																												208889																															
3348888																																																																																																																																		9363293	85414	0	0	8121329	378404	218892	159512	0	250	0	0	0	250	156817	460999	29443	157496	306127	0	306127	0	0	0	0	0	0	361560	939	2246	1699	341170	444987	928884	621617	7341434	15	15	0	0	0	15	73120	36560	0	36560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24782	24782	0	0	24782	0	0	0	0	0	0	0	444987	965444	650848	7489903	0	193089	325424	7489903	8121329	137	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3349241																																																																																																																																		340806	2525	0	0	264451																																																																												264451																															
3350658																																																																																																																																		289572	2543	0	27	206131																																																																												206104																															
3350724																																																																																																																																		711485	7389	0	0	602455	53191	48448	4743	0	0	0	0	0	0	12532	48507	2833	0	0	0	0	0	0	0	0	0	0	33233	46	2818	432	29885	61026	56068	140398	443770	1794	1794	0	0	0	1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14777	14777	0	0	14777	0	54192	27096	0	0	0	27096	61026	56068	155175	487775	0	11214	77588	487775	602455	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3351440																																																																																																																																		305463	0	0	0	222174																																																																												222174																															
3353154																																																																																																																																		7970	0	0	0	1559	7793	0	7793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	177	0	0	0	177	7793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	7793	0	0	0	1559	0	0	1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3353266																																																																																																																																		227763	2193	0	0	176848																																																																												176848																															
3354599																																																																																																																																		491086	4801	0	0	413599																																																																												413599																															
3356191																																																																																																																																		1817397	10741	0	0	1279536																																																																												1279536																															
3357077																																																																																																																																		114289	1062	0	1	84958																																																																												84957																															
3357219																																																																																																																																		1209204	10748	0	0	997273																																																																												997273																															
3357385																																																																																																																																		418064	4525	0	1175	275085	85136	76265	8871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6733	0	1680	0	5053	76265	33858	145941	166525	1917	1917	0	541	0	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47963	23982	0	423	0	23559	76265	34956	145941	195123	0	6991	72971	195123	273910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3357620																																																																																																																																		54778	0																																																																																																														
3357947																																																																																																																																		91399	599																																																																																																														
3358270																																																																																																																																		162870	1259	0	0	138380	18596	15068	3528	0	0	0	0	0	0	76	1594	0	0	278	0	278	0	0	0	0	0	0	5026	0	180	21	4825	15144	8357	18863	120929	331	331	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7512	3756	0	0	0	3756	15144	8357	18863	126089	0	1671	9432	126089	138380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3366239																																																																																																																																		729544	5488	0	0	650827																																																																												650827																															
3368635																																																																																																																																		324344	1604	0	0	226378	51575	48587	2988	0	0	0	0	0	0	31353	0	0	0	0	0	0	0	0	0	0	0	0	17560	1028	300	0	16232	85008	3288	71971	165479	3482	3482	346	0	0	3136	557	279	175	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38208	19104	0	1257	0	17847	85529	4890	71971	189414	0	978	35986	189414	226378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3368925																																																																																																																																		212593	1258																																																																																																														
3370133																																																																																																																																		246216	1535																																																																																																														
3370357																																																																																																																																		153989	1682	0	400	105976	30457	24741	5716	0	0	0	0	0	0	0	4000	0	0	18210	0	18210	0	0	0	0	0	0	8232	13	465	3	5583	24754	30291	1694	96744	113	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1663	832	0	0	0	832	24754	30291	1694	99071	0	6058	847	99071	105576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3374234																																																																																																																																		153251	1750	0	87	133117																																																																												133030																															
3374382																																																																																																																																		410773	4419	0	0	368442																																																																												368442																															
3374403																																																																																																																																		240756	1609	0	0	182593																																																																												182593																															
3374412																																																																																																																																		1050879	11789																																																																																																														
3374878																																																																																																																																		1775624	16218																																																																																																														
3376733																																																																																																																																		253839	2387	0	0	209454																																																																												209454																															
3377235																																																																																																																																		142173	1766	0	409	108589																																																																												108180																															
3378773																																																																																																																																		2413081	24585	0	0	2181542	59458	50432	9026	0	0	0	0	0	0	76170	92698	56554	47519	0	0	0	0	0	0	0	0	0	74152	444	11627	1451	53890	139860	113351	432528	1696731	20638	20638	0	0	0	20638	28462	14231	373	0	0	13858	20818	4164	298	0	0	3866	0	0	0	0	0	0	0	0	0	0	0	0	305826	152913	3334	0	7606	138150	148887	113351	440780	1904881	0	22670	220390	1904881	2181542	3254	0	0	0	0	0	0	0	375	1250	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3382547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-885	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59368140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189	0	0	0	0	0	0	0	0	0	0	1784	0	0	0	0	0	0	0	124924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
3383665																																																																																																																																		178186	1893	0	118	141977	19729	19491	238	0	0	0	0	0	0	0	10054	1535	0	0	0	0	0	0	0	0	0	0	8967	0	838	0	6366	19814	12188	35653	109066	0	0	0	0	0	0	230	115	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9104	4552	0	0	1201	3351	20945	12188	36854	114781	0	2438	18427	114781	141859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3384372																																																																																																																																		208262	1655	0	0	177706																																																																												177706																															
3384952																																																																																																																																		236646	2167	0	0	191664																																																																												191664																															
3385744																																																																																																																																		261363	4119																																																																																																														
3386143																																																																																																																																		155293	1101																																																																																																														
3386264																																																																																																																																		977852	8224																																																																																																														
3386536																																																																																																																																		446859	3884																																																																																																														
3387140																																																																																																																																		134953	643																																																																																																														
3388165																																																																																																																																		383100	8088	0	4256	309848																																																																												305592																															
3388482																																																																																																																																		743468	7171	0	0	645995																																																																												645995																															
3390337																																																																																																																																		93176	1809	0	1120	59371																																																																												58251																															
3390627																																																																																																																																		158807	908	0	0	106140																																																																												106140																															
3391718																																																																																																																																		579739	5341	0	0	435440																																																																												435440																															
3392975																																																																																																																																		177168	1154	0	0	169847																																																																												169847																															
3393851																																																																																																																																		128593	1311	0	151	92836																																																																												92685																															
3394278																																																																																																																																		31775269	1673324	0	128871	25231409	7428834	7190692	71847	166296	0	0	0	0	0	85837	427294	15931	0	0	0	0	0	0	0	0	0	0	2013400	345	19679	104	1561145	7276874	1267484	16035	24269077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7276874	1267484	16035	24359038	0	253497	8018	24359038	25102538	221963	0	0	0	0	0	0	0	0	0	0	0	0	3533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3394380																																																																																																																																		51569	2463	0	2029	36803																																																																												34774																															
3395293																																																																																																																																		829151	7001	0	0	681906	6249	3564	2685	0	0	0	0	0	0	17249	118248	20909	5291	0	0	0	0	0	0	0	0	0	16707	1299	4627	0	9226	23238	129409	264839	398656	1951	1951	0	0	0	1951	7026	3513	0	0	0	3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180082	90041	0	0	0	90041	23238	129409	264839	500274	0	25882	132420	500274	681906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3397233																																																																																																																																		300276	3272																																																																																																														
3398623																																																																																																																																		547758	4945	0	417	363873																																																																												363456																															
3401970																																																																																																																																		2092444	19478	0	0	1954140	120119	104487	15632	0	43655	1054	23601	0	19000	12607	34518	0	4536	15000	0	15000	0	0	0	0	0	0	122384	16	12898	463	101276	119016	101649	143029	1703189	0	0	0	0	0	0	5676	2838	0	0	0	2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168508	84254	0	0	0	84254	119016	101649	143029	1799710	0	20330	71515	1799710	1954140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3402913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7899	13352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117617	23523	0	531	0	22993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13352	0	0	0	0	0	0	0	0	0	0	20028	0	0	0	0	0	0	0	1302778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
3404207																																																																																																																																		1685599	6673	0	0	1449619	63866	57151	6715	0	75924	0	66962	8984	0	10049	123887	1071	4000	5	0	5	0	11779	0	0	0	0	158881	3822	34827	606	101870	71022	247491	83059	1244068	8756	8756	0	0	0	8756	8560	4280	0	0	0	4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113476	56738	0	0	45	56562	71022	249093	96147	1329481	0	49819	48074	1329481	1449619	11779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3404373																																																																																																																																		1011321	15507	0	6461	812552																																																																												806091																															
3404467																																																																																																																																		634514	7443	0	623	545611																																																																												544988																															
3404506																																																																																																																																		532278	4078	0	0	436318																																																																												436318																															
3404999																																																																																																																																		163609	461																																																																																																														
3407084																																																																																																																																		155513	3969																																																																																																														
3408728																																																																																																																																		2289210	13319																																																																																																														
3410141																																																																																																																																		293590	1854	0	0	174423																																																																												174423																															
3411773																																																																																																																																		262728	2358	0	0	196638																																																																												196638																															
3412417																																																																																																																																		353462	4588																																																																																																														
3415463																																																																																																																																		2170602	15121	0	0	1792345	45578	22936	22642	0	0	0	0	0	0	16772	140218	83256	8439	1714	0	1714	0	0	0	0	0	0	191448	5962	8443	0	113189	90427	174927	507507	1275988	16819	16819	0	0	0	16819	208	104	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176850	88425	0	0	0	88425	90427	174927	507757	1406315	0	34985	253879	1406315	1792345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3419416																																																																																																																																		1622339	11176	0	0	1444490	110490	102527	6960	1003	0	0	0	0	0	23679	108281	1888	1000	0	0	0	0	0	0	0	0	0	46791	3380	3416	15	39980	129586	118757	202452	1168585	1461	1461	0	0	0	1461	15736	7868	0	0	0	7868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248471	124236	0	0	0	124235	129586	118757	202452	1305156	0	23751	101226	1305156	1444490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3425725																																																																																																																																		58505	6	0	0	41415	13638	154	13484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6517	0	0	0	3863	154	13932	6777	34503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	13932	6777	34503	0	2786	3389	34503	41415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3428258																																																																																																																																		362304	3112	0	0	307058																																																																												307058																															
3429219																																																																																																																																		182959	2679	0	841	148366																																																																												147525																															
3435948																																																																																																																																		285905	1920																																																																																																														
3437148																																																																																																																																		505299	4744																																																																																																														
3437157																																																																																																																																		1417323	9932	0	0	1037658	46175	28512	17663	0	0	0	0	0	0	21741	269571	24539	2656	0	0	0	0	0	0	0	0	0	105267	73	1037	196	67602	50326	298500	238185	736568	5280	5280	0	0	0	5280	0	0	0	0	0	0	278	56	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	46344	23172	0	0	0	23172	57809	298500	238185	765076	0	59700	119093	765076	1037658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3437166																																																																																																																																		186659	1524	0	0	129375	42928	41325	1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698	0	0	0	1697	41325	1603	32403	112852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41325	1603	32403	112852	0	321	16202	112852	129375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3437456																																																																																																																																		1608456	6859	0	0	994750	201097	173266	27831	0	0	0	0	0	0	13554	4583	385	0	46617	0	46617	0	0	0	0	0	0	83570	32	4891	1418	77229	186852	114300	735599	578904	0	0	0	0	0	0	5187	2594	0	0	0	2594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36846	18423	0	0	0	18423	186852	114300	735599	604090	0	22860	367800	604090	994750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3437483																																																																																																																																		968773	7938	0	0	831252																																																																												831252																															
3438958																																																																																																																																		144769	1877																																																																																																														
3440803																																																																																																																																		333215	2583	0	0	222247																																																																												222247																															
3440830																																																																																																																																		516766	8797	0	3408	431152	92044	81509	10535	0	0	0	0	0	0	0	1188	0	1418	565	0	565	0	0	0	0	0	0	26684	1535	3332	0	21817	83044	23470	34432	376079	318	318	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5	25607	12804	0	0	0	12804	83044	23470	34432	396448	0	4694	17216	396448	427744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3441677																																																																																																																																		4536067	0	0	0	744798	1107402	1078250	29152	0	0	0	0	0	0	379689	2266275	0	0	0	0	0	0	0	0	0	0	0	267814	788	9950	0	30397	1458727	2364031	0	226127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1458727	2364031	0	226127	0	472806	0	226127	744798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3444539																																																																																																																																		463047	2638	0	0	435350																																																																												435350																															
3445460																																																																																																																																		468357	5777	0	1045	378576																																																																												377531																															
3445901																																																																																																																																		155508	1914	0	475	115135																																																																												114660																															
3446225																																																																																																																																		90795	615																																																																																																														
3446636																																																																																																																																		525856	4130	0	0	404628	36260	1789	34471	0	0	0	0	0	0	7403	43586	0	0	1876	0	0	0	0	0	0	0	0	34891	545	3166	92	24870	53916	81223	50478	326349	0	0	0	0	0	0	0	0	0	0	0	0	421	84	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18761	9381	2099	0	373	6909	56099	81223	50973	341008	0	16245	25487	341008	404628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3446784																																																																																																																																		232587	1995	0	0	170978																																																																												170978																															
3447576																																																																																																																																		2612114	14197	0	0	2038816																																																																												2038816																															
3447772																																																																																																																																		181772	1580	0	88	124625																																																																												124537																															
3447820																																																																																																																																		813644	8878	0	1014	629244																																																																												628230																															
3448162																																																																																																																																		144726	1558	0	152	112506																																																																												112354																															
3448425																																																																																																																																		88751	358	0	0	44600																																																																												44600																															
3449066																																																																																																																																		2197542	14233	0	0	1845824	38293	16639	21654	0	14253	4077	802	9370	0	151172	85892	13747	23719	47	0	47	0	0	0	0	0	0	152617	605	16628	1015	103286	204117	125023	314612	1509795	11715	11715	0	0	125	11590	43	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	38	38	0	0	0	38	173735	86868	0	0	650	75639	207849	125898	315387	1609674	0	25180	157694	1609674	1845824	0	0	0	0	0	0	0	0	120	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3451050																																																																																																																																		468725	2768	0	0	304613																																																																												304613																															
3455227																																																																																																																																		433462	4988	0	135	391662																																																																												391527																															
3459207																																																																																																																																		390249	4752	0	279	368285																																																																												368006																															
3459216																																																																																																																																		107327	876	0	0	99540																																																																												99540																															
3462458																																																																																																																																		138127	1277																																																																																																														
3463875																																																																																																																																		198877	2596	0	748	147821																																																																												147073																															
3465226																																																																																																																																		2275846	16394	0	0	1711776	38736	22328	16408	0	1701	0	1686	0	0	33437	174123	45138	0	0	0	0	0	1944	0	0	0	1944	232957	0	1405	0	92427	62121	204867	306964	1241481	2204	2204	0	0	0	2204	22692	11346	0	0	0	11346	1644	329	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	142147	71074	0	0	0	71074	75419	205107	306964	1396502	0	41021	153482	1396502	1711776	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3465392																																																																																																																																		762786	3615	0	0	489320	234181	224479	9702	0	0	0	0	0	0	11027	18281	3062	0	0	0	0	0	0	0	0	0	0	22550	0	0	0	22550	235506	30125	90586	398021	6652	6652	0	100	0	6552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5	30016	15008	0	0	0	15008	235506	30225	90586	420019	0	6045	45293	420019	489320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3466988																																																																																																																																		427770	3863	0	0	314221																																																																												314221																															
3468450																																																																																																																																		201135	1887	0	0	167639																																																																												167639																															
3470097																																																																																																																																		120284	816	0	0	73324																																																																												73324																															
3470154																																																																																																																																		588773	5657	0	200	452143																																																																												451943																															
3470239																																																																																																																																		6624050	3700	0	0	2892468																																																																												2892468																															
3470930																																																																																																																																		162396	1332	0	0	111255																																																																												111255																															
3472046																																																																																																																																		395587	2080	0	0	300055																																																																												300055																															
3472859																																																																																																																																		440198	3044	0	0	254227																																																																												254227																															
