"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD3123	RCFD3128	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA222	RCFDA223	RCFDA250	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC869	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON3123	RCON3128	RCON3411	RCON3429	RCON3433	RCON3545	RCON3809	RCON3812	RCON3821	RCON3833	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA222	RCONA223	RCONA250	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	
2337335																																																																																																																																																													0	0	0	0	3017	0	0	0	0	0	0	0	0	0	0	90	0	0	2927	2927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017	0	90	
2339535																																																																																																																																																													28837	0	0	22098	231502	3329	0	0	0	0	0	0	0	0	15044	42784	22303	2374	32332	166371	11250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	178461	0	0	139307	0	0	0	5	5	0	0	0	5	26429	2409	0	0	0	0	0	0	869	14949	6278	0	0	0	0	11250	0	0	0	1348	1546	2374	134039	0	0	0	0	0	33339	129	58	
2339599																																																																																																																																																													42737	0	5200	63226	305290	4007	0	0	0	0	0	0	0	0	34332	42313	57572	28271	8368	181051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	222830	0	0	188497	0	0	0	170	170	0	0	0	170	39771	2966	0	0	0	0	0	5200	90	2505	53501	6230	900	0	0	0	0	0	0	0	0	21914	166583	0	0	0	0	0	9637	0	37	
2339795																																																																																																																																																													48084	0	0	147294	1177765	5720	0	201	0	0	1044	5716	0	608	101751	73906	146313	93969	39322	865532	0	1086	121088	10979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1856	0	999987	0	0	901695	0	0	0	6210	6210	0	0	0	6210	40638	7446	0	0	0	0	0	0	-2412	30717	100505	1500	16984	0	0	0	0	0	0	0	0	92469	809226	1044	0	0	0	0	85368	5133	2551	
2339900																																																																																																																																																													6589	0	30862	179278	486919	3203	0	0	0	0	0	3050	0	1571	59957	76528	137959	45882	20932	228888	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311132	0	0	245963	0	0	0	550	550	0	0	0	550	1978	4611	0	0	0	23685	7177	0	160	74550	102774	1784	10	0	0	0	532	0	0	0	1628	36389	207946	0	0	0	0	0	26898	705	0	
2342160																																																																																																																																																													22915	0	0	29926	394511	7363	0	0	0	0	0	0	0	0	27542	17473	72400	2726	29552	307823	19024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3237	326800	0	0	297204	0	0	0	844	844	0	0	0	844	17146	5769	0	0	0	0	0	0	-307	327	29206	0	700	0	0	19024	0	0	0	0	16907	2726	277571	0	0	0	0	0	32535	1759	0	
2343167																																																																																																																																																													21489	0	820	66397	281996	2235	0	0	0	0	0	0	0	5342	15161	21499	62636	59309	8800	141131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193565	0	0	184944	0	0	0	0	0	0	0	0	0	13127	8362	0	0	0	820	0	0	-344	8326	51940	3959	2516	0	0	0	0	0	0	0	0	55129	129815	0	0	0	0	0	10345	0	46	
2344753																																																																																																																																																													24992	0	0	57225	649718	11000	0	0	0	0	6436	0	0	0	12753	37674	57131	174538	14961	388075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4796	491495	0	0	551143	0	0	0	3144	3144	0	0	0	3144	23676	1316	0	0	0	0	0	0	-72	13998	43299	0	0	0	0	0	0	0	0	0	9927	174538	366678	0	0	0	0	6436	20402	3372	0	
2349301																																																																																																																																																													21501	0	0	93945	558435	9233	0	0	0	0	0	0	0	713	17975	25665	98305	66898	33379	375944	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3933	435258	0	0	417131	0	0	0	792	792	0	0	0	792	21462	39	0	0	0	0	0	0	855	4183	78970	9936	0	0	0	0	1123	0	0	0	18821	55745	342565	0	0	0	0	0	33947	0	20	
2349459																																																																																																																																																													10830	0	0	39109	196055	3773	0	0	0	0	0	0	0	0	5987	25480	26845	32461	4954	115385	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008	139188	0	0	143857	0	0	0	1218	1218	0	0	0	1218	5737	5093	0	0	0	0	0	0	-343	19685	19767	0	0	0	0	0	206	0	0	0	1171	32255	110431	0	0	0	0	0	5069	0	58	
2352235																																																																																																																																																													104485	0	0	99591	1079877	10399	0	0	0	0	0	0	0	2475	0	92560	237841	209619	65868	546879	3197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	700686	0	0	797234	346	1781	1781	0	0	0	0	0	0	91502	12983	0	0	0	0	0	0	-418	1058	77253	12044	9654	0	0	0	3197	0	0	0	131499	194378	471357	0	0	0	0	0	72789	3795	0	
2353595																																																																																																																																																													40790	0	57948	317945	2584917	20227	0	0	0	0	0	0	0	1340	155449	325117	425563	656759	132927	1105584	1792	5	0	4363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	583	1597014	0	0	1689396	0	0	0	90	90	0	0	0	90	23431	17359	0	0	0	46987	379	10582	-4564	98905	169627	3362	50615	0	0	0	1792	0	0	0	157078	620858	911460	0	0	0	0	0	300400	96685	5908	
2354323																																																																																																																																																													12366	0	0	12810	122362	956	0	0	0	0	0	0	0	0	4342	5361	18301	22508	10145	77015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94517	0	0	86555	0	0	0	417	417	0	0	0	417	3975	8391	0	0	0	0	0	0	131	1386	8468	1364	1458	0	0	0	0	0	0	0	0	21144	65412	0	0	0	0	0	10612	0	0	
2354387																																																																																																																																																													26674	0	0	5905	334959	3982	0	0	0	0	0	0	0	0	7234	26374	15274	45894	19586	251640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	281435	0	0	283821	0	0	0	1894	1894	1246	0	0	648	21924	4750	0	0	0	0	0	0	-238	3064	2129	950	0	0	0	0	0	0	0	635	6188	44944	232054	0	0	0	0	0	22541	0	751	
2354985																																																																																																																																																													371022	0	0	392414	6795021	30932	0	11685	0	0	7552	2086	0	4241	41506	410649	459018	1809122	212233	4141082	1435459	7375	220707	181185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11196	0	5189259	0	0	4312173	0	0	0	20280	20280	0	11092	0	9188	348739	22283	0	0	0	0	0	0	560	49871	326581	0	15402	0	0	0	80831	1354628	0	1569	35543	1723794	2551267	0	0	0	0	7552	307333	5521	10470	
2356091																																																																																																																																																													5459	0	0	63174	202762	2331	0	0	0	0	0	0	0	0	5804	11185	40736	78954	8810	72133	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	122259	0	0	126364	0	0	0	392	392	0	0	0	392	3571	1888	0	0	0	0	0	0	2085	7575	36523	16991	0	0	0	0	82	0	0	0	1323	61718	63323	0	0	0	0	0	10014	0	39	
2358769																																																																																																																																																													41122	0	0	449333	933532	8601	0	591	0	0	0	44800	0	190	97480	335598	176968	33095	40927	389439	47109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2741	466060	0	0	360789	0	0	0	5895	5895	0	5252	0	643	31451	9667	4	0	0	0	0	0	7065	302272	139996	0	0	0	0	0	28414	18695	0	0	26295	4681	329813	0	0	0	0	0	43780	-32	1875	
2360904																																																																																																																																																														0	0	19638	160705	4147	0	0	0	0	0	0	0	0	11	18890	23556	81471	3230	40703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3068	83225	0	0	116295	0	0	0	137	137	0	0	0	137	12898	446	1905	0	0	0	0	0	232	5617	13287	502	0	0	0	0	0	0	0	0	0	80727	35568	0	0	0	0	0	5470	0	375	
2362074																																																																																																																																																													185702	0	250	0	1536583	5324	0	0	0	0	0	0	0	153	160239	176855	55201	214373	120026	1094228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1294039	0	0	1184380	0	0	0	1387	1387	0	0	0	1387	176855	8847	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	13549	196879	973952	0	0	0	0	0	171575	1251	0	
2362458																																																																																																																																																													12208	0	0	0	9493324	305676	0	0	0	0	0	0	0	0	0	24012	1511358	5194471	87779	3067902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231083	5736327	0	0	8256062	0	0	0	0	0	0	0	0	0	4008	8200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81468	5194471	2980123	0	0	0	0	0	116536	1257	20004	
2370994																																																																																																																																																													5965	0	0	14177	162700	2813	0	0	0	0	0	0	0	93	15621	9184	11876	34122	5752	107764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	131438	0	0	135095	0	0	0	0	0	0	0	0	0	5136	829	0	0	0	0	0	0	-72	4040	7211	0	2998	0	0	0	0	0	0	0	1959	34122	99014	0	0	0	0	0	10276	2639	8	
2371508																																																																																																																																																													3695	0	0	0	150582	1963	0	0	0	0	0	0	0	0	0	4995	3082	28358	8358	113243	5127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	128232	0	0	131238	0	0	0	0	0	0	0	0	0	3070	613	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5127	0	0	1459	1675	23231	104873	0	0	0	0	0	12485	2867	466	
2371816																																																																																																																																																													2688	0	0	37535	267798	6623	0	0	0	0	0	0	0	0	4405	1148	39364	56485	15332	176311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3936	210946	0	0	217420	0	0	0	252	252	0	0	0	252	1148	1540	0	0	0	0	0	0	1113	0	34922	100	1400	0	0	0	0	0	0	0	1457	56384	159579	0	0	0	0	0	16778	0	0	
2372774																																																																																																																																																													12496	0	0	282732	1436163	11167	0	0	0	0	0	0	0	1255	24854	89580	155766	358178	113290	836111	527	0	80000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	1060993	0	0	1031010	0	0	0	1415	1415	0	0	0	1415	12115	381	0	0	0	0	0	0	6207	77465	145450	39622	13988	0	0	0	527	0	0	0	4148	318029	708833	0	0	0	0	0	120565	1488	0	
2376464																																																																																																																																																													41906	0	0	61822	675001	5063	0	598	0	0	0	0	0	3	11466	58435	61542	145958	52160	399968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491110	0	0	508696	0	0	0	0	0	0	0	0	0	37924	3982	0	0	0	0	0	0	-661	20511	41972	0	0	0	0	0	0	0	0	0	14930	145958	347808	0	0	0	0	0	67640	14822	0	
2380470																																																																																																																																																													7376	0	3120	8508	37366	733	0	0	0	0	0	0	0	0	0	17681	2133	313	2583	18136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	18221	0	0	16389	0	0	0	156	156	156	0	0	0	6488	889	0	0	3120	0	0	0	-165	7938	0	0	734	0	0	0	0	0	0	109	1149	313	14819	0	0	0	0	0	2706	1	26	
2382308																																																																																																																																																													40049	0	0	20548	693284	10038	0	0	0	0	0	0	0	0	0	15644	43070	0	110951	633789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1992	641928	0	0	520920	0	0	0	1517	1517	0	0	0	1517	13663	26386	0	0	0	0	0	0	-35	1981	16684	0	1918	0	0	0	0	0	0	0	0	0	520920	0	0	0	0	0	121805	10854	0	
2385514																																																																																																																																																													44281	0	8193	254746	1092960	6095	0	0	0	0	0	0	0	0	34377	44930	215795	216644	63342	608059	2103	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	777597	0	0	704531	0	0	0	986	986	125	0	0	861	19948	24333	0	0	0	2193	6000	0	-1164	7160	184920	29849	33981	0	0	0	0	2103	0	15103	0	180795	508633	0	0	0	0	0	84815	14791	2719	
2390929																																																																																																																																																													197821	0	0	146458	1075338	12561	0	0	0	0	0	2476	0	2090	22570	214065	137854	131332	40755	602060	2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3683	706605	0	0	696676	0	0	0	2661	2661	0	0	0	2661	186166	11655	0	0	0	0	0	0	2515	27726	103243	5756	7218	0	0	0	2476	0	0	0	19555	123034	554087	0	0	0	0	0	44468	75	173	
2391494																																																																																																																																																													19260	0	1935	27117	207482	2065	0	0	0	0	0	516	0	0	9251	13195	39310	41250	15020	114096	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	147471	0	0	139733	0	0	0	481	481	0	0	0	481	946	18314	0	0	0	1935	0	0	512	12249	13606	0	750	0	0	0	645	0	0	0	802	40605	98326	0	0	0	0	0	16928	1184	0	
2391588																																																																																																																																																													5908	0	0	2834	53816	551	0	0	0	0	0	0	0	302	1670	4679	6734	11644	1407	30688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	38778	0	0	42391	0	0	0	0	0	0	0	0	0	4378	1530	0	0	0	0	0	0	61	0	2773	0	0	0	0	0	0	0	0	129	1337	11644	29281	0	0	0	0	0	2280	561	172	
2392950																																																																																																																																																													9067	0	0	5160	120088	2209	0	0	0	0	0	0	0	17	1996	6699	8309	17267	9358	89893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949	100807	0	0	97754	0	0	0	560	560	0	0	0	560	4716	4352	0	0	0	0	0	0	130	1962	3068	0	0	0	0	0	0	0	0	0	0	17219	80535	0	0	0	0	0	9600	0	21	
2396547																																																																																																																																																													10991	0	0	39300	303288	3795	0	0	0	0	0	114	0	0	8148	3115	54018	53624	16380	194184	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	235087	0	0	213634	0	0	0	883	883	0	0	0	883	3115	7876	0	0	0	0	0	0	442	0	22728	16130	0	0	0	0	1393	0	0	0	131	35699	177804	0	0	0	0	0	18557	1700	0	
2396592																																																																																																																																																													8344	0	0	22088	133398	1144	0	977	0	0	0	0	0	0	0	9248	29989	36686	6981	58622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	98027	0	0	91570	1198	14975	14975	0	0	0	0	0	0	6657	1687	0	0	0	0	0	0	-27	1478	20267	270	100	0	0	0	0	0	0	1038	2575	36416	51541	0	0	0	0	0	8406	24	75	
2396604																																																																																																																																																														0	9100	20924	131748	1390	0	0	0	0	0	0	0	219	2206	5116	26101	19859	3059	82104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	98308	0	5955	87363	0	0	0	0	0	0	0	0	0	2498	3480	283	0	0	6881	2219	0	-42	2517	15455	0	2994	0	0	0	0	0	0	0	0	17550	69813	0	0	0	0	0	3535	0	101	
2398596																																																																																																																																																													15191	0	25	87193	415069	3495	0	0	0	0	0	0	0	0	9086	24760	80206	45916	16782	265933	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309805	0	0	295019	0	0	0	330	330	0	0	0	330	14403	788	0	0	19	6	0	0	473	10329	76391	0	0	0	0	0	345	0	0	0	587	45281	249151	0	0	0	0	0	20791	1276	9	
2398701	52137	0	166751	88864	704580	6397	0	0	0	0	0	0	0	0	17482	61710	248558	38939	4562	370844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	448554	0	0	388720	0	0	0	962	962	327	0	0	635	48092	4045	0	0	9903	156848	0	0	-12434	1603	83230	0	16465	0	0	0	0	0	0	85	0	38818	349817	0	0	0	0	0	14505	3360	2027	4435	121	-15471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8741	0	0	0	8741	0	0	0	62037	248558	38939	380220	0	49712	19470	380220	449402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52137		166751	88864																																																																																	
2399119																																																																																																																																																													9926	0	0	62408	503552	2350	0	0	0	0	0	0	0	0	25975	26011	51107	77400	24182	351048	1819	1	38525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	413639	0	0	402670	0	0	0	585	585	0	0	0	585	8764	1162	0	0	0	0	0	0	335	16150	45923	0	0	0	0	0	1819	0	0	0	445	75359	326866	0	0	0	0	0	29008	0	1097	
2413510																																																																																																																																																													6034	0	0	14448	49160	466	0	0	0	0	0	0	0	0	0	3879	5099	9689	1807	30891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	36749	0	0	27028	0	0	0	0	0	0	0	0	0	1175	0	4859	0	0	0	0	0	69	1978	4639	7492	270	0	0	0	0	0	0	726	167	2180	23955	0	0	0	0	0	2116	0	0	
2434113																																																																																																																																																													31194	0	0	250681	1920922	15435	0	210	0	0	1077	0	0	0	73981	23654	323214	314393	77721	1172972	303	1077	21615	29300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1625	0	1405821	0	0	1449059	0	0	0	10399	10399	0	0	0	10399	11526	19668	0	0	0	0	0	0	-1738	5107	246856	0	456	0	0	0	0	303	0	0	41799	312768	1094492	0	0	0	1077	0	204043	103862	7021	
2435660																																																																																																																																																													1932	0	6380	9176	184388	1233	0	0	0	0	0	0	0	166	17422	6799	24825	34596	7506	113557	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144793	0	0	138670	0	0	0	179	179	0	0	0	179	1743	189	0	0	0	4380	2000	0	17	5056	4103	0	0	0	0	0	301	0	0	0	324	32295	106051	0	0	0	0	0	15095	5827	0	
2445052																																																																																																																																																													85644	0	0	26412	293954	4613	0	0	0	0	0	2988	0	114	16341	75745	37347	16648	18584	165521	781	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2251	186741	0	0	162804	0	0	0	719	719	0	0	0	719	72170	13474	0	0	0	0	0	0	40	3573	22799	0	0	0	0	0	781	0	0	0	0	15867	146937	0	0	0	0	0	22926	3266	2	
2446152																																																																																																																																																													53380	0	0	68081	407881	3298	0	0	0	0	0	0	0	1404	14496	60195	68040	28377	20360	253367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	289077	0	0	267806	0	0	0	0	0	0	0	0	0	39437	13943	0	0	0	0	0	0	1200	20758	43784	2339	0	0	0	0	0	0	0	0	8761	26038	233007	0	0	0	0	0	21912	0	0	
2451240																																																																																																																																																													172537	0	0	81080	595654	3953	0	0	0	0	0	69214	0	300	12216	164244	124625	10522	13082	239512	0	59085	794656	1896965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91513	287	293972	0	0	237536	0	0	0	0	0	0	0	0	0	162843	9694	0	0	0	0	0	0	923	0	80157	0	0	0	0	0	0	0	0	0	616	10490	226430	0	0	0	0	0	76514	59781	1401	
2454607																																																																																																																																																													50093	0	0	99714	636662	4961	0	0	0	0	0	11715	0	0	29413	44328	99903	81655	25907	413236	3667	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	489851	0	0	456956	0	0	0	1001	1001	0	0	0	1001	42789	7304	0	0	0	0	0	0	2501	1533	79961	13740	1979	0	0	0	3667	0	0	0	7707	63899	385350	0	0	0	0	0	30948	0	6	
2454867																																																																																																																																																													4168	0	0	3665	193044	2359	0	0	0	0	0	0	0	476	1038	1701	20028	9382	4697	164116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	173381	0	0	180609	0	0	0	0	0	0	0	0	0	450	3718	0	0	0	0	0	0	174	1152	2338	0	0	0	0	0	0	0	0	99	11736	9355	159419	0	0	0	0	0	6135	0	0	
2465881																																																																																																																																																													24465	0	31678	14785	458982	5801	0	0	0	0	0	0	0	0	3068	16710	59714	106046	17142	281678	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1442	351889	0	0	369995	614	4621	4621	1000	1000	0	0	0	1000	14133	10332	0	0	0	23006	8672	0	239	0	14546	0	0	0	0	0	777	0	0	1883	6979	96597	264536	0	0	0	0	0	23083	396	694	
2467670																																																																																																																																																													126088	0	0	0	219142	1197	0	0	0	0	0	0	0	5930	4567	123555	2594	12449	1117	81740	0	0	3063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	93618	0	0	93072	0	0	0	0	0	0	0	0	0	123555	2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12449	80623	0	0	0	0	0	1178	0	0	
2471239																																																																																																																																																													46196	0	0	19778	591245	4905	0	0	0	0	0	0	0	185	86349	40884	78078	74049	45538	397945	0	0	0	27400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	490784	0	0	477628	0	0	0	500	500	0	0	0	500	38663	7533	0	0	0	0	0	0	0	1000	18733	45	0	0	0	0	0	0	0	0	51531	73690	352407	0	0	0	0	0	52548	5194	1221	
2472508																																																																																																																																																													11902	0	12409	35326	335716	3336	0	0	0	0	0	0	0	0	10196	22060	30609	51054	18586	232377	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269124	0	0	252631	0	0	0	90	90	90	0	0	0	11521	381	0	0	2094	3883	5729	703	91	7353	15435	5454	6993	0	0	0	0	202	0	1092	5775	39871	205893	0	0	0	0	0	21832	2861	0	
2482824																																																																																																																																																													10960	0	0	26032	636758	7733	0	0	0	0	0	89751	0	0	6314	13580	101473	133295	29014	393286	96190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1674	485259	0	0	477550	0	0	0	1326	1326	0	0	0	1326	5215	5744	0	0	0	0	0	0	1152	1957	21225	1699	0	0	0	59032	37158	0	0	6159	12681	94438	364272	0	0	0	0	0	33759	1706	249	
2483120																																																																																																																																																													43507	0	0	3789	252580	3555	0	0	0	0	0	0	0	0	24534	38711	55240	23102	12393	137564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	173476	0	0	193104	0	0	0	2414	2414	0	0	0	2414	38686	4821	0	0	0	0	0	0	-47	25	3500	0	311	0	0	0	0	0	0	0	45142	23102	124860	0	0	0	0	0	14522	1565	0	
2483438																																																																																																																																																													36970	0	0	7164	224571	2783	0	0	0	0	0	0	0	2062	22923	34320	11807	13895	7427	167288	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	187157	0	0	174329	0	0	0	0	0	0	0	0	0	31355	5603	12	0	0	0	0	0	25	1116	4736	653	634	0	0	457	0	125	0	1849	148	13242	159090	0	0	0	0	0	8103	19	0	
2485544																																																																																																																																																														0	12132	5358	152027	2718	0	0	0	0	0	0	0	0	2188	9477	11121	26324	14466	107823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1364	122939	0	0	113171	0	0	0	0	0	0	0	0	0	8855	126	0	0	0	4974	496	6662	-3	621	4239	0	501	0	0	0	0	0	0	0	1223	25754	86194	0	0	0	0	0	15102	0	1	
2489805																																																																																																																																																													5638000	0	2000	2923000	27356000	11000	0	0	0	0	0	4904000	0	0	1401000	5625000	2919000	15861000	123000	2979000	114000	0	1750000	97000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13000	0	12161550	0	0	18453000	0	0	0	6000	6000	0	0	0	6000	5307000	331000	0	0	2000	0	0	0	-17000	252000	2569000	0	119000	0	0	0	113000	1000	0	0	0	15717000	2736000	0	0	0	0	0	237000	0	64000	
2490285																																																																																																																																																													1700	0	0	36783	78807	699	0	0	0	0	0	0	0	0	440	3064	37161	1738	1049	37263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	46069	0	0	39531	0	0	0	421	421	0	0	0	421	470	1230	0	0	0	0	0	0	280	0	35385	1118	0	0	0	0	0	0	0	2458	251	608	36214	0	0	0	0	0	1492	0	136	
2491291																																																																																																																																																													10205	0	0	61526	253407	4409	0	0	0	0	0	0	0	226	9887	10490	64379	6292	39148	177603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925	196757	0	0	144221	0	0	0	0	0	0	0	0	0	9241	964	0	0	0	0	0	0	-948	1246	60711	517	0	0	0	0	0	0	0	0	0	5766	138455	0	0	0	0	0	41864	0	3	
2493697																																																																																																																																																													8999	0	0	0	84292	663	0	0	0	0	0	0	0	0	0	7339	31218	3591	2634	42805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	50818	0	0	43722	0	0	0	0	0	0	0	0	0	7339	1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	3479	40171	0	0	0	0	0	2746	0	0	
2496081																																																																																																																																																													10855	0	0	5912	33748	257	0	0	0	0	0	0	0	0	0	0	19869	1565	830	12602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	17317	0	0	13403	0	0	0	0	0	0	0	0	0	0	10855	0	0	0	0	0	0	-31	0	5693	0	250	0	0	0	0	0	0	0	324	1557	11522	0	0	0	0	0	988	0	0	
