"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
2845782																																																																																																																																																																																																	1796	0	0	0	4473	6505	0	0	0	5912	6337	0	0	0	0	5816	0	0	0	0	0	0	0	0	1767	4407	0	146	146	0	0	0.9178	5.6631	5.6631	0.0000	0.0000	0.0000	5816	0	96	0	0	0	0	0	0	0	0	
2846444																																																																																																																																																																																																	28880	0	0	0	14813	189593	0	2324	0	19923	186353	0	0	0	0	19210	0	0	528	30	0	1945	1719	3664	28257	17122	16685	7066	125460	801	1489	0.085413	0.140320	0.113557	0.000000	0.000000	0.000000	15546	3664	34	0	0	0	0	0	0	0	0	
2847085																																																																																																																																																																																																	5712	0	0	0	43123	89589	0	302	0	7123	86580	0	0	0	0	6747	0	0	0	550	0	0	302	302	4152	25701	32157	3751	26853	0	0	0.0744	0.1396	0.1333	0.0000	0.0000	0.0000	6445	302	678	0	0	0	0	0	0	0	0	
2847142																																																																																																																																																																																																	1907	0	0	7691	59486	212638	0	5277	0	14487	202773	0	0	0	0	13967	0	0	0	3722	0	0	1823	1823	11785	68442	9188	5667	125404	0	1940	0.0605	0.0981	0.0853	0.0000	0.0000	0.0000	12144	1823	403	0	0	0	0	0	0	0	0	
2847432																																																																																																																																																																																																	10431	0	0	0	13704	165753	0	2664	0	22641	163208	0	0	0	0	23910	0	0	370	12000	0	0	1674	1674	2302	24676	36158	11794	104667	0	0	0.136243	0.179818	0.167228	0.000000	0.000000	0.000000	22236	1674	405	0	0	0	0	0	0	0	0	
2848493																																																																																																																																																																																																	22697	0	0	0	5238	116052	0	2705	0	35280	123936	0	0	0	0	36158	0	0	0	1888	0	0	988	988	22191	7784	24202	4214	64469	0	0	0.2838	0.4676	0.4548	0.0000	0.0000	0.0000	35170	988	110	0	0	0	0	0	0	0	0	
2848756																																																																																																																																																																																																	5012	0	0	0	12046	124883	0	3130	0	12474	126394	0	0	0	0	12267	0	0	500	6796	0	0	1218	1218	7429	16814	23557	12637	78661	0	1184	0.0882	0.1284	0.1156	0.0000	0.0000	0.0000	11049	1218	241	0	0	0	0	0	0	0	0	
2848895																																																																																																																																																																																																	2380	0	0	0	2864	66613	0	1078	0	8564	64555	0	0	0	0	9179	0	0	0	4652	0	0	742	742	627	7476	8157	3748	51304	0	0	0.1307	0.1556	0.1430	0.0000	0.0000	0.0000	8437	742	127	0	0	0	0	0	0	0	0	
2849285																																																																																																																																																																																																	11507	0	0	0	525	109705	0	1702	0	9720	110330	1116	0	0	0	10846	0	0	0	5751	0	0	1126	1126	3271	14378	19211	4841	74547	966	0	0.0881	0.1211	0.1085	0	0	0	9720	1126	0	0	0	0	0	0	0	0	0	
2849801																																																																																																																																																																																																	21883	0	0	0	81012	756584	0	8751	0	73571	752511	0	0	0	0	80529	0	0	0	10177	0	0	7625	7625	16938	116034	104058	38351	527294	0	0	0.0969	0.1323	0.1197	0.0000	0.0000	0.0000	72904	7625	667	0	0	0	0	0	0	0	0	
2850722																																																																																																																																																																																																	24788	0	0	1959034	323042	8915419	0	38124	0	1066356	9101502	0	0	0	0	1092615	0	0	0	0	0	0	38124	38124	11837	317510	0	62379	8604982	0	0	0.1159	0.1260	0.1216	0.0000	0.0000	0.0000	1054491	38124	11865	0	0	0	0	0	0	0	0	
2850768																																																																																																																																																																																																	6297	0	0	21929	62081	390403	0	2848	0	25747	381365	0	0	0	0	31210	0	0	0	14342	0	3000	2848	5848	8890	123935	9158	15463	250626	0	0	0.0665	0.1080	0.0877	0.0000	0.0000	0.0000	25362	5848	385	0	0	0	0	0	0	0	0	
2851185																																																																																																																																																																																																	4872	0	0	0	50746	219379	0	2103	0	23492	216155	105	0	0	0	22865	0	0	1750	4873	0	0	1930	1930	22546	31749	42856	16294	123231	0	0	0.0977	0.1482	0.1357	0.0000	0.0000	0.0000	20935	1930	678	0	0	0	0	0	0	0	0	
2853358																																																																																																																																																																																																	50102	0	0	0	90864	506997	0	8385	0	10125	502286	0	0	0	0	13776	0	0	432	3344	0	0	4436	4436	107623	40602	42111	60008	323780	0	0	0.0186	0.0393	0.0266	0.0000	0.0000	0.0000	9340	4436	785	0	0	0	0	0	0	0	0	
2854113																																																																																																																																																																																																	3575	0	0	0	50953	752305	0	6886	0	100501	725386	0	0	0	0	105945	0	0	0	0	0	0	6886	6886	23759	43323	0	11538	692675	0	0	0.1366	0.1511	0.1412	0.0000	0.0000	0.0000	99059	6886	1442	0	0	0	0	0	0	0	0	
2854494																																																																																																																																																																																																	5468	0	0	21042	19759	154290	0	3916	0	9947	158902	0	0	0	0	10631	0	0	0	4134	0	0	1127	1127	50444	22467	2391	9440	82461	295	0	0.0598	0.1217	0.1088	0.0000	0.0000	0.0000	9504	1127	443	0	0	0	0	0	0	0	0	
2855071																																																																																																																																																																																																	22147	0	0	5430	31896	155354	0	1818	0	15501	143426	0	0	0	0	16422	0	0	0	1484	0	0	1270	1270	3500	52002	24989	8590	76120	0	0	0.1056	0.1633	0.1507	0.0000	0.0000	0.0000	15152	1270	349	0	0	0	0	0	0	0	0	
2855156																																																																																																																																																																																																	11652	0	0	0	13467	154918	0	3046	0	15668	157614	0	0	0	0	17159	0	0	1204	21253	0	0	1703	1703	13867	15333	10552	7604	118000	398	0	0.0981	0.1273	0.1146	0.0000	0.0000	0.0000	15456	1703	212	0	0	0	0	0	0	0	0	
2855307																																																																																																																																																																																																	6070	0	0	365	6487	50549	0	251	0	7913	49189	0	0	0	0	6005	0	0	0	2171	0	0	251	251	2724	11859	15765	485	18272	8759	324	0.122246	0.202783	0.194307	0.000000	0.000000	0.000000	5754	251	39	0	0	0	0	0	0	0	0	
2855866																																																																																																																																																																																																	23013	0	0	0	62806	212626	0	2901	0	21674	207262	0	0	0	0	22337	0	0	0	0	0	0	1597	1597	21665	68056	21466	7534	103406	0	0	0.100067	0.176585	0.163960	0.000000	0.000000	0.000000	20740	1597	934	0	0	0	0	0	0	0	0	
2855884																																																																																																																																																																																																	11733	0	0	0	0	60961	0	2267	0	1286	62014	0	0	0	0	1897	0	0	269	46	0	0	611	611	10980	2234	4656	3158	45358	0	0	0.0207	0.0402	0.0272	0.0000	0.0000	0.0000	1286	611	0	0	0	0	0	0	0	0	0	
2855914																																																																																																																																																																																																	3373	0	0	0	29810	441162	0	5785	0	39055	407352	0	0	0	0	40593	1195	0	0	14378	0	0	3244	3244	19352	151750	103842	28595	169965	66523	1032	0.092073	0.158579	0.145906	0.000000	0.000000	0.000000	37349	3244	646	1195	0	0	0	0	0	0	0	
2855978																																																																																																																																																																																																	73228	0	0	0	55303	506762	0	17502	0	10483	557384	0	0	0	0	18910	0	0	0	5326	0	4500	4963	9463	120339	4549	9374	20225	388605	0	0	0.0170	0.0492	0.0246	0.0000	0.0000	0.0000	9455	9455	922	0	0	0	0	0	0	0	0	
2856032																																																																																																																																																																																																	71739	0	0	0	0	337042	0	16710	0	6794	337232	0	0	0	0	10211	1448	0	455	224	0	0	3417	3417	67208	9246	12182	20374	265116	0	0	0.0201	0.0393	0.0261	0.0000	0.0000	0.0000	6794	3417	0	0	0	0	0	0	0	0	0	
2856500																																																																																																																																																																																																	73042	0	0	0	112718	1361452	0	310	0	188666	1336076	0	0	0	0	117617	0	0	25433	0	0	0	310	310	69706	116267	249834	71200	854557	2926	0	0.0927	0.1158	0.1155	0.0000	0.0000	0.0000	117307	310	75	0	0	0	0	0	0	0	0	
2856685																																																																																																																																																																																																	2177	0	0	0	6010	90009	0	984	0	9324	91430	0	0	0	0	9724	0	0	0	2759	0	0	901	901	1413	10695	20844	1976	57441	156	0	0.0968	0.1361	0.1235	0	0	0	8823	901	191	0	0	0	0	0	0	0	0	
2856939																																																																																																																																																																																																	13617	0	0	0	1520	31854	0	201	0	3898	32314	0	0	0	0	4088	0	0	0	0	0	0	201	201	1499	13275	1248	1678	16016	0	0	0.1203	0.2119	0.2015	0.0000	0.0000	0.0000	3887	201	11	0	0	0	0	0	0	0	0	
2857600																																																																																																																																																																																																	12433	0	0	6150	19814	202656	0	3965	0	22329	206442	0	0	0	0	23814	4787	0	112	761	0	0	1985	1985	13426	37437	24299	10107	130658	238	0	0.1057	0.1519	0.1392	0.0000	0.0000	0.0000	21829	1985	500	0	0	0	0	0	0	0	0	
2857794																																																																																																																																																																																																	60965	0	0	0	36222	550450	0	18021	0	58481	572198	1000	0	0	0	58805	10729	0	0	21366	0	0	5632	5632	48020	25472	110773	37677	379077	3696	4791	0.0938	0.1343	0.1215	0.0000	0.0000	0.0000	53173	5632	-120	0	50000	0	0	0	0	0	0	
2858205																																																																																																																																																																																																	66177	0	0	0	57832	713462	0	6084	0	69295	706332	0	0	0	0	56299	0	0	0	0	0	0	6084	6084	76371	55114	172421	25683	396096	332	476	0.0730	0.1120	0.0999	0.0000	0.0000	0.0000	50215	6084	727	0	0	0	0	0	0	0	0	
2858492																																																																																																																																																																																																	17405	0	0	0	5785	302017	0	5044	0	27729	299282	0	0	0	0	30618	0	0	0	2364	0	0	2913	2913	2245	26202	116295	6270	162283	5078	0	0.092572	0.132603	0.119988	0	0	0	27705	2913	24	0	0	0	0	0	0	0	0	
2858960																																																																																																																																																																																																	1191268	0	0	18095	413407	3388088	0	27671	0	203335	2762854	0	0	0	0	208376	0	0	0	0	0	0	22192	22192	1203930	343228	316102	61482	1533735	0	2292	0.0676	0.1177	0.1052	0.0000	0.0000	0.0000	186184	22192	6605	0	0	0	0	0	0	0	0	
2859903																																																																																																																																																																																																	42926	0	0	10000	55920	764048	0	11537	0	83099	737635	0	0	0	0	90524	76500	0	3878	106104	0	0	7649	7649	32824	147980	134417	22491	460088	96764	0	0.1124	0.1490	0.1364	0.0000	0.0000	0.0000	82875	7649	101	0	0	0	0	0	0	0	0	
2860039																																																																																																																																																																																																	27575	0	0	0	32619	125639	0	1372	0	15166	121660	1494	0	0	0	15625	0	0	0	7090	0	0	958	958	27557	28321	6266	10090	64074	0	0	0.120557	0.204781	0.192226	0.000000	0.000000	0.000000	14667	958	499	0	0	0	0	0	0	0	0	
2860271																																																																																																																																																																																																	43646	0	0	0	9171	257833	0	5613	0	18308	249243	704	0	0	0	20810	0	0	1602	0	0	0	2635	2635	44497	12108	6439	12163	200269	0	0	0.072921	0.100122	0.087445	0.000000	0.000000	0.000000	18175	2635	133	0	0	0	0	0	0	0	0	
2860440	126314	0	0	0	188515	1242555	0	12631	0	158559	1256853	0	0	0	0	120102	0	0	1334	42105	0	4375	7618	11993	189136	489488	56675	28055	467913	232	0	0.0894	0.1987	0.1789	0.0000	0.0000	0.0000	108109	11993	2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5013	604409	1208929	0	0	0	0	0	783032	0	0	0	4986	4986	0	3129	0	1857	0	0	47924	0	0	0	0	0	0	115233	11081	0	0	0	0	0	0	4050	41032	143433	0	0	0	0	232	0	0	0	26731	259937	56506	439858	0	0	0	0	0	156651	47924	6140	74363	169	39343	667	0	0	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21053	8929	0	0	12124	0	0	0	198065	492617	56675	482561	0	98523	28338	482561	609422	0	442	442	108109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126314			0	188515	1242555																																											
2861317																																																																																																																																																																																																	11107	0	0	0	7301	163386	0	2414	0	14694	163625	0	0	0	0	16218	0	0	0	600	0	0	1626	1626	8335	12680	34145	9416	110479	110	0	0.089180	0.124970	0.112441	0.000000	0.000000	0.000000	14592	1626	102	0	0	0	0	0	0	0	0	
2864729																																																																																																																																																																																																	44119	0	0	6770	0	54511	0	0	0	52913	55056	0	0	0	0	52913	0	0	0	0	0	0	0	0	1628	51274	0	1609	1609	0	0	0.9611	4.4600	4.4600	0.0000	0.0000	0.0000	52913	0	0	0	0	0	0	0	0	0	0	
2867056																																																																																																																																																																																																	330850	0	0	0	0	8299365	0	120000	0	1371242	8854753	0	0	0	0	1424078	0	0	0	0	0	0	52836	52836	392035	834913	6350857	115365	837833	0	0	0.154859	0.345325	0.332513	0	0	0	1371242	52836	0	0	0	0	0	0	0	0	0	
2867337																																																																																																																																																																																																	78283	0	0	0	26861	443202	0	6524	0	48458	445137	0	0	0	0	52777	0	0	0	39748	0	0	4627	4627	10669	95040	26078	11552	318080	0	0	0.1082	0.1391	0.1269	0.0000	0.0000	0.0000	48150	4627	252	433	0	3376	0	0	0	0	0	
2868259																																																																																																																																																																																																	23769	0	0	0	7000	208123	0	1957	0	7071	208243	0	0	0	0	14323	0	0	581	4439	0	0	2034	2034	27430	5101	21197	18334	156352	7220	0	0.0590	0.0837	0.0718	0.0000	0.0000	0.0000	12289	2034	0	0	0	0	0	0	0	0	0	
2868352																																																																																																																																																																																																	1328	0	0	0	0	1617	0	0	0	1246	1566	0	0	0	0	1246	0	0	0	0	0	0	0	0	30	1328	0	259	259	0	0	0.7957	2.3733	2.3733	0.0000	0.0000	0.0000	1246	0	0	0	0	0	0	0	0	0	0	
2869162																																																																																																																																																																																																	140236	0	0	0	6105	539234	0	7579	0	62669	551450	0	0	0	0	67326	0	0	2854	4341	0	0	4676	4676	135847	18140	52892	38417	339902	0	0	0.1136	0.1814	0.1688	0.0000	0.0000	0.0000	62650	4676	19	0	0	0	0	0	0	0	0	
2869180																																																																																																																																																																																																	13627	0	0	0	36997	195034	0	23628	0	-6583	203525	0	0	0	0	-6583	0	0	0	2500	0	0	2048	2048	18493	45727	9112	11199	144925	0	0	-0.0323	-0.0465	-0.0465	0.0000	0.0000	0.0000	-6583	0	0	0	0	0	0	0	0	0	0	
2869199																																																																																																																																																																																																	14379	0	0	0	76197	277339	0	10086	0	9852	291207	0	0	0	0	10016	0	0	251	600	0	0	2301	2301	50797	60346	4836	12955	169309	0	0	0.026493	0.056801	0.043752	0.000000	0.000000	0.000000	7715	2301	2137	0	0	0	0	0	0	0	0	
2869667																																																																																																																																																																																																	3570	0	0	557	23555	173705	0	1689	0	17260	173416	0	0	0	0	18438	0	0	2566	3277	0	0	1620	1620	922	26924	52121	4256	94986	0	0	0.0970	0.1423	0.1298	0.0000	0.0000	0.0000	16818	1620	442	0	0	0	0	0	0	0	0	
2871099																																																																																																																																																																																																	3431	0	0	0	65563	168502	0	948	0	16121	168783	0	0	0	0	15572	0	0	431	2679	0	0	948	948	3967	34341	66636	11331	62494	40	0	0.086988	0.147698	0.138707	0	0	0	14624	948	830	0	0	0	0	0	0	0	0	
2871558																																																																																																																																																																																																	6420	0	0	0	6492	154873	0	3703	0	19760	151633	0	0	0	0	21419	0	0	0	1451	0	0	1770	1770	4446	15831	2243	7986	135864	0	0	0.1296	0.1542	0.1414	0.0000	0.0000	0.0000	19649	1770	111	0	0	0	0	0	0	0	0	
2872340																																																																																																																																																																																																	38829	0	0	0	2234	304375	0	3883	0	26638	301485	0	0	0	0	29483	0	0	171	6055	0	0	2929	2929	41719	2387	67194	12682	196824	0	0	0.0881	0.1263	0.1138	0	0	0	26554	2929	84	0	0	0	0	0	0	0	0	
2872845																																																																																																																																																																																																	4100	0	0	5899	11663	165396	0	5323	0	24299	168990	0	0	0	0	25502	0	0	305	19721	0	0	1641	1641	2530	51086	11160	11894	105345	0	0	0.141304	0.199809	0.186952	0	0	0	23861	1641	311	0	0	0	0	0	0	0	0	
2873075																																																																																																																																																																																																	52049	0	0	0	11122	185577	0	2365	0	15804	175640	0	0	0	0	16815	0	0	114	17697	0	0	1493	1493	52003	11989	31159	7597	92573	9506	202	0.087336	0.141790	0.129200	0.000000	0.000000	0.000000	15322	1493	280	0	0	0	0	0	0	0	0	
2873860																																																																																																																																																																																																	9927	0	0	0	41257	195609	0	1865	0	17044	197972	0	0	0	0	17736	0	0	1132	0	0	0	1718	1718	15284	35206	30872	7660	114384	0	0	0.080910	0.129196	0.116681	0.000000	0.000000	0.000000	16018	1718	1026	0	0	0	0	0	0	0	0	
2874634																																																																																																																																																																																																	7027	0	0	0	91989	1184915	0	35696	0	11707	1339792	0	0	0	0	25546	0	0	4818	0	0	0	13938	13938	10468	101600	52405	78625	1062689	0	0	0.0095	0.0234	0.0117	0.0000	0.0000	0.0000	12773	12773	-1066	0	0	0	0	0	0	0	0	
2875592																																																																																																																																																																																																	12572	0	0	0	10578	114483	0	1262	0	12751	113209	0	0	0	0	13627	0	0	0	5941	0	0	965	965	7519	16686	39080	7062	52373	0	0	0.111846	0.174481	0.162125	0.000000	0.000000	0.000000	12662	965	89	0	0	0	0	0	0	0	0	
2876311																																																																																																																																																																																																	11953	0	0	0	23741	174541	0	4194	0	14436	181748	0	0	0	0	15762	0	0	380	2996	0	0	1560	1560	21593	15633	42436	4760	98683	785	0	0.078141	0.129004	0.116236	0.000000	0.000000	0.000000	14202	1560	234	0	0	0	0	0	0	0	0	
2877345																																																																																																																																																																																																	8192	0	0	0	20548	143410	0	2867	0	17583	136109	0	0	0	0	18141	0	0	78	5328	0	0	1470	1470	8639	21417	9733	6449	105577	0	0	0.122761	0.156084	0.143436	0.000000	0.000000	0.000000	16671	1470	603	252	0	6340	0	0	0	0	0	
2877484																																																																																																																																																																																																	4773	0	0	0	6589	33770	0	421	0	8353	33538	0	0	0	0	8337	0	0	0	34	0	0	297	297	3649	7897	2429	4684	19903	0	0	0.2397	0.3641	0.3511	0.0000	0.0000	0.0000	8040	297	313	0	0	0	0	0	0	0	0	
2877831																																																																																																																																																																																																	11468	0	0	0	41056	123161	0	1110	0	14522	119666	0	0	0	0	14510	0	0	0	1114	0	0	984	984	3645	35311	25806	6764	57959	0	0	0.1130	0.1845	0.1720	0.0000	0.0000	0.0000	13526	984	996	0	0	0	0	0	0	0	0	
2877840																																																																																																																																																																																																	45049	0	0	1579	9483	260648	0	5996	0	30689	257539	0	0	0	0	33228	0	0	4029	0	0	0	2524	2524	50303	16233	858	20660	199250	10801	0	0.1192	0.1665	0.1539	0.0000	0.0000	0.0000	30704	2524	-15	0	0	0	0	0	0	0	0	
2879992																																																																																																																																																																																																	5304	0	0	0	37456	156049	0	2185	0	19776	154783	0	0	0	0	20221	0	0	0	10924	0	0	1574	1574	3132	31815	16258	4554	105396	0	0	0.1208	0.1615	0.1490	0.0000	0.0000	0.0000	18647	1574	756	0	0	0	0	0	0	0	0	
2880019																																																																																																																																																																																																	8013	0	0	1103	0	28939	0	449	0	4692	29658	0	0	0	0	4912	0	0	0	0	0	0	220	220	9016	100	5464	3159	14808	0	0	0.158204	0.283423	0.270729	0.000000	0.000000	0.000000	4692	220	0	0	0	0	0	0	0	0	0	
2881593																																																																																																																																																																																																	1684	0	0	0	9982	73440	0	937	0	7875	70922	0	0	0	0	6733	0	0	130	0	0	0	656	656	6274	3496	22139	3215	40670	3193	0	0.087169	0.128928	0.116366	0	0	0	6077	656	591	0	0	0	0	0	0	0	0	
2882125																																																																																																																																																																																																	38767	0	0	0	20469	161768	0	1649	0	14192	149750	0	0	0	0	15100	0	0	0	278	0	0	1193	1193	58120	2694	15267	6036	86885	0	0	0.0929	0.1590	0.1464	0.0000	0.0000	0.0000	13907	1193	269	148	10139	0	0	0	0	0	0	
2882983																																																																																																																																																																																																	10336	0	0	0	15067	140689	0	1240	0	13857	136906	0	0	0	0	14717	2158	0	0	6046	0	0	1240	1240	3554	26559	18550	3187	92886	0	0	0.098440	0.105197	0.096334	0	0	0	13477	1240	380	0	0	0	0	0	0	0	0	
2883971																																																																																																																																																																																																	2873	0	0	273	0	70119	0	1014	0	5051	58569	0	0	0	0	5752	0	0	0	491	0	0	701	701	1508	11675	9111	5037	48839	0	0	0.086240	0.103132	0.090564	0.000000	0.000000	0.000000	5051	701	0	0	0	0	0	0	0	0	0	
2885171																																																																																																																																																																																																	54968	0	0	0	54203	394466	0	6138	0	22037	381263	0	0	0	0	21154	0	0	0	4491	0	200	3485	3685	89934	17452	31339	44817	256544	505	3315	0.046221	0.076603	0.063259	0.000000	0.000000	0.000000	17469	3685	1253	0	0	0	0	0	0	0	0	
2886178																																																																																																																																																																																																	23124	0	0	0	4379	182374	0	2895	0	18859	182231	0	0	0	0	20633	0	0	12	12745	0	0	1805	1805	26106	4875	40044	7469	114197	219	0	0.1033	0.1439	0.1313	0.0000	0.0000	0.0000	18828	1805	31	0	0	0	0	0	0	0	0	
2886187																																																																																																																																																																																																	9976	0	0	0	29554	176870	0	3353	0	11322	183250	0	0	0	0	11045	1292	0	0	0	0	0	1652	1652	7738	32901	24274	9429	113378	163	0	0.0513	0.0847	0.0720	0	0	0	9393	1652	1929	0	0	0	0	0	0	0	0	
2887399																																																																																																																																																																																																	8087	0	0	3525	9309	105841	0	915	0	10016	104070	0	0	0	0	10713	7801	0	0	3667	0	0	915	915	6046	10173	20579	4675	69656	2013	0	0.094197	0.127625	0.116725	0	0	0	9798	915	164	0	0	0	0	0	0	0	0	
2888789																																																																																																																																																																																																	51251	0	0	10690	45820	665342	0	6993	0	86234	675909	5181	0	0	0	74290	0	0	0	0	0	0	6892	6892	48108	50265	29251	29224	525616	1212	0	0.1025	0.1348	0.1223	0.0000	0.0000	0.0000	67398	6892	248	0	0	0	0	0	0	0	0	
2889227																																																																																																																																																																																																	59762	0	0	0	38893	233059	0	4533	0	32785	233829	0	0	0	0	35253	0	0	0	16295	0	0	2027	2027	48165	20411	42282	2705	127583	0	408	0.1423	0.2214	0.2087	0.0000	0.0000	0.0000	33226	2027	-849	0	0	0	0	0	0	0	0	
2895835																																																																																																																																																																																																	20854	0	0	0	33710	152081	0	4030	0	4072	153869	0	0	0	0	4941	0	0	0	7142	0	0	1276	1276	36905	17406	14055	11451	87082	0	0	0.0238	0.0500	0.0371	0.0000	0.0000	0.0000	3665	1276	376	0	0	0	0	0	0	0	0	
2896216																																																																																																																																																																																																	7477	0	0	0	40242	121550	0	2252	0	13217	128114	0	0	0	0	12049	0	0	0	364	0	0	879	879	22123	36522	2707	5592	60387	0	2020	0.088585	0.174727	0.161980	0.000000	0.000000	0.000000	11170	879	27	0	0	1327	0	0	0	0	0	
2896430																																																																																																																																																																																																	3723	0	0	0	1729	6255	0	0	0	5681	6085	0	0	0	0	5625	0	0	0	0	0	0	0	0	4398	969	0	803	803	0	0	0.924404	5.641926	5.641926	0.000000	0.000000	0.000000	5625	0	56	0	0	0	0	0	0	0	0	
2897400																																																																																																																																																																																																	5987	0	0	0	14420	160154	0	1176	0	11898	134229	0	0	0	0	13505	0	0	60	6472	0	0	1417	1417	5945	15417	69247	5445	71076	60148	0	0.0901	0.1195	0.1070	0.0000	0.0000	0.0000	12088	1417	-213	0	0	0	0	0	0	0	0	
2897633																																																																																																																																																																																																	6261	0	0	0	15952	128402	0	1375	0	12266	128818	0	0	0	0	13201	0	0	273	2655	0	0	1178	1178	5828	19020	31618	10025	72943	160	0	0.0933	0.1404	0.1279	0.0000	0.0000	0.0000	12023	1178	243	0	0	0	0	0	0	0	0	
2897736																																																																																																																																																																																																	20217	0	0	0	0	204790	0	3038	0	22432	207150	0	0	0	0	24757	0	0	1309	0	0	0	2325	2325	21068	1788	0	5824	184972	0	0	0.1083	0.1337	0.1211	0.0000	0.0000	0.0000	22432	2325	0	0	0	0	0	0	0	0	0	
2897754																																																																																																																																																																																																	16899	0	0	0	30249	174306	0	1444	0	11497	178679	0	0	0	0	12431	0	0	0	1749	0	0	1444	1444	32104	15901	24494	10739	102581	0	196	0.0616	0.1040	0.0919	0.0000	0.0000	0.0000	10987	1444	314	0	0	0	0	0	0	0	0	
2900092																																																																																																																																																																																																	12139	0	0	0	11063	92564	0	2838	0	8636	92074	0	0	0	0	9437	0	0	458	3941	0	0	870	870	10378	18506	5497	2708	60952	0	0	0.0930	0.1395	0.1267	0.0000	0.0000	0.0000	8567	870	69	0	0	0	0	0	0	0	0	
2901558																																																																																																																																																																																																	9387	0	0	0	3216	67041	0	2671	0	6532	68559	0	0	0	0	7072	0	0	0	87	0	0	647	647	9241	3880	10969	11548	45514	0	0	0.0937	0.1420	0.1290	0.0000	0.0000	0.0000	6425	647	107	0	0	0	0	0	0	0	0	
2903123																																																																																																																																																																																																	22991	0	0	5794	53963	350364	0	4535	0	32653	342072	877	0	0	0	34718	0	0	0	11507	0	0	3235	3235	28584	52809	58520	15110	213081	0	0	0.0920	0.1348	0.1222	0.0000	0.0000	0.0000	31483	3235	1170	0	0	0	0	0	0	0	0	
2905565																																																																																																																																																																																																	9174	0	0	1019	4806	59455	0	1257	0	2379	60619	0	0	0	0	2752	0	0	0	0	0	0	517	517	9573	7085	9007	2785	34894	0	0	0.0369	0.0683	0.0554	0.0000	0.0000	0.0000	2235	517	144	0	0	0	0	0	0	0	0	
