"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
21256																																	0	186	0	0	0		0	0	0	0	0	186	161	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.statebankofburrtononline.com	
21359																																	260	0	0	0	88		260	0	0	0	0	0	2	0	0	0			30	0	0	0	0	0	0	30	43	15	0	0	0																									true	false	false	false	false																					http://www.asbgrygla.com	
21630																																	0	0	0	0	160	true	0	0	0	0	0	0	549	0	0	0	false	0	0	0	24	0	0	136	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.thetechebank.com	
21658																																	0	0	0	0	3235	true	0	0	0	0	0	0	237	0	0	0	true	0	0	0	2450	0	0	785	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false					www.allfarmideas.com																www.alliancebank.us	
22048																																	0	56	6732	0	13484		0	0	0	0	0	56	10065	4	0	0			0	0	6732	5094	0	1658	0	0	0	0	0	0	0																									true	true	false	false	false																					www.unionbnk.com	
22543																																	0	0	0	0	8100	true	0	0	0	0	0	0	3501	2	0	0	true	0	0	0	0	8100	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					www.ssbankmi.com	
22552																																	0	135	0	0	4000		0	0	0	0	0	135	1862	1	0	0			0	0	2000	0	2000	0	0	0	0	0	0	11990	0																									true	false	false	false	false																					http://https://www.firstsoutheastbank.com	
22730																																	0	90	0	0	0	true	0	0	0	55	0	35	474	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.westunionbank.com	
22936																																	0	2463	2000	0	2000		0	2238	0	0	0	225	5035	3	0	0			0	0	2000	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.fmbnk.com	
23456																																	0	781	0	0	167		0	94	201	0	0	486	202	0	0	0			0	0	0	0	0	0	0	0	0	167	0	0	0																									false	false	false	false	false					www.CheckingFinder.com																www.fnbhenning.com	
23504																																	5510	0	562257	1214	563974	true	4296	0	0	0	0	0	28884	5	1214	0	true	0	0	0	562257	1717	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	308	6501	0																	http://www.bridgenb.com	
23643																																	0	520	0	0	0	true	0	11	0	53	0	456	1038	1	0	0			0	0	0	0	0	0	0	0	0	0	0	12250	0	true	false																							false	false	false	false	false																					http://www.commercial-bank.net	
23755																																	1135	0	0	1048	0		87	0	0	0	0	0	1165	1	1945	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false					cm.netteller.com		www.airteller.com/fn-cb														www.fn-cb.com	
24006																																	559	977	0	0	57130	true	559	0	0	977	0	0	0	0	0	0	false	0	0	0	23636	15000	0	3962	0	0	14532	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	138	1757	0																	www.PCSB.com	
24378																																	0	126	0	0	0		0	0	0	126	0	0	660	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																					www.gblbank.com	
24453																																	502	465	20167	0	20167		502	465	0	0	0	0	1666	1	0	0			0	0	20167	0	0	0	20167	0	0	0	0	0	0																									true	false	false	false	false																					http://www.rockymountainbank.com	
24659																																	0	25	0	0	0		0	0	0	25	0	0	74	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.producestatebank.com	
24668																																	320	0	0	320	0	true	0	0	0	0	0	0	1149	1	320	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bthbank.com	
24949																																	1072	2298	0	1072	0		0	129	0	388	0	1781	392	0	1410	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.baraboonational.com	
25357																																	2172	403	25000	0	25000	true	2172	0	0	403	0	0	502	0	0	0			0	0	25000	0	0	0	0	0	0	0	0	0	0	true	false																							true	true	false	false	false					http://www.redneck.bank																http://www.allamerica.bank	
25647																																	0	629	0	0	0	true	0	0	0	0	0	629	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					www.firstsecurebank.com	
26176																																	24	0	56500	24	104000		0	0	0	0	0	0	0	0	24	0			0	0	56500	47500	0	0	8000	0	0	0	0	0	0																							1	true	true	true	false	false	false																					www.broadwayfederalbank.com	
26242																																	0	0	6000	0	16000		0	0	0	0	0	0	6430	1	0	0			0	0	6000	10000	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.goifb.com	
26457																																	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	350	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.lamontecommunitybank.com	
26765																																	0	0	0	0	0		0	0	0	0	0	0	6299	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.vantagebank.com	
27070																																	0	99	0	0	0		0	0	0	99	0	0	339	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							2	true	true	false	false	false	false																					www.timefederalsavings.com	
27548																																	2327	442	14583	2327	14583	true	0	338	0	53	0	51	17061	5	3797	0	true	0	0	0	14583	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.blackhawkbank.com	
27614																																	550	168	0	0	30000		550	0	0	168	0	0	1256	0	0	0			0	0	10000	20000	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.andoverbankohio.com	
27847																																	0	352	5076	0	22291		0	0	26	206	40	80	350	0	0	0			0	0	5076	16724	491	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.diamondbanking.com	
28013																																	1688	850	128635	138	521734	true	1550	0	0	0	0	850	841	0	138	0	true	0	10335	0	128635	285582	71725	0	0	10335	414	0	25043	0	10749	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	1	61	1000	0																	www.enorthfield.com	
28152																																	0	0	15	0	683	true	0	0	0	0	0	0	165	0	0	0	true	0	0	0	15	517	18	133	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false					www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28255																																	0	1127	0	0	0	true	0	1059	0	0	0	68	8834	4	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.fnbsotx.com	
28406																																	1840	202	20000	909	130000	true	931	0	0	202	0	0	0	0	909	0	false	0	0	0	40000	80000	10000	0	20000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					https://www.bluehillsbank.com/	
28675																																	295	0	4000	295	4000	true	0	0	0	0	0	0	206	0	295	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	false																					www.cumberlandfederal.com	
28732																																	0	0	0	0	0		0	0	0	0	0	0	2272	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.bankwithpeoples.com	
29476																																	0	150	2273	0	7902		0	0	0	150	0	0	1183	1	0	0			450	0	2273	3801	1378	0	0	450	0	0	0	0	0																									false	false	false	false	false																					eriverbank.com	
29636																																	0	4174	20000	0	20029	true	0	354	1795	124	0	1901	329	0	0	0	false	0	0	0	20000	0	0	0	0	0	4	0	25	0	29	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true	false																					www.thecitizensbankphila.com	
29878																																	0	5204	0	0	0	true	0	1104	0	2393	1707	0	2200	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	1	79	1046	0																	www.maspethfederal.com	
30052																																	0	0	0	0	170		0	0	0	0	0	0	622	0	0	0			0	0	0	0	0	170	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.amistadbank.com	
30502																																	62	147	0	0	0	true	62	0	0	60	0	87	554	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	58	628	0																	http://www.northwaybank.com	
30650																																	0	808	0	0	0		0	146	0	0	0	662	1639	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false						Lake Community Bank															www.lcbankmn.com	
30810																																	6783	163	0	0	22836309	true	6783	0	0	163	0	0	811	0	0	0	false	0	4714707	0	0	0	0	0	0	9887610	8081150	2126295	2741254	0	16738317	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	735	14183	0	www.mydiscoverbank.com		aaa.discoverbank.com		aaii.discoverbank.com		nea.discoverbank.com										www.discover.com	
31134																																	0	0	0	0	5000	true	0	0	0	0	0	0	6972	4	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fnbwaynesboro.com	
31255																																	0	0	0	0	13000	true	0	0	0	0	0	0	1913	2	0	0	false	0	0	0	0	8000	0	5000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	449	14913	0																	http://www.centralbankhouston.com	
31657																																	0	18	0	0	0		0	0	0	0	0	18	315	0	0	0			0	0	0	0	0	0	0	0	0	0	0	389	0																									false	false	false	false	false																					www.fsbbenwheeler.com	
31826																																	0	351	0	0	0	true	0	0	0	118	0	233	813	0	0	0	true	15690	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.powellvalleybank.com	
31835																																	0	73	15800	0	15800	true	0	13	0	60	0	0	8843	3	0	0			0	0	15800	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.bankofanguilla.com	
32234																																	1410	0	0	0	0		1410	0	0	0	0	0	673	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false					www.qwickrate.com																www.firstnbtc.com	
32766																																	0	315	0	0	0		0	315	0	0	0	0	276	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.Lakeside.bank	
32971																																	421	308	7500	421	15630		0	0	0	59	0	249	1319	0	421	0			0	0	7500	5000	2500	0	0	630	0	0	0	0	630																							1	true	true	false	false	false	false																					www.secfedbank.com	
33147																																	175	1069	171	0	765	true	175	850	0	219	0	0	7411	3	0	0	false	0	0	0	171	0	254	340	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false					www.tennesseebankandtrust.com	Tennessee Bank & Trust															www.fbtbly.com	
33259																																	0	13387	0	0	0		0	3045	1819	64	0	8459	2091	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false					remotedeposit.premierbanks.com																www.premierbanks.com	
33268																																	0	0	0	0	0	true	0	0	0	0	0	0	4785	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.roscoestatebank.com	
33370																																	0	14	0	0	1737		0	0	0	0	14	0	598	0	0	0			0	0	1737	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																					www.homesavingsbanknky.com	
33839																																	0	0	0	0	0		0	0	0	0	0	0	456	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.psbofcolfax.com	
33857																																	35	168	67	0	21513	true	35	0	0	0	0	168	41	0	0	0	false	0	0	0	67	6859	7521	7066	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.frontbank.com	
34425																																	4425	5360	60000	989	70000	true	3436	3253	0	922	0	1185	9587	4	1024	0	true	0	0	0	70000	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.bankoflancaster.com	
34434																																	0	2775	0	0	0		0	547	0	202	0	2026	1446	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.bankmagnolia.com	
34452																																	0	465	0	0	0		0	0	0	465	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					firstnationalbankparkfalls.com	
34537																																	16941	8497	395000	0	395000	true	16941	1346	0	0	0	7151	2484	1	0	0	true	0	0	0	395000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	3124	97762	0																	www.seacoastbank.com	
34555																																	553	19	1167	553	4675	true	0	0	0	19	0	0	1967	3	553	0	true	0	0	0	1167	1333	333	1842	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.mabank.com	
34742																																	0	4726	9000	0	9000	true	0	4324	0	402	0	0	7184	3	0	0	true		0	0	9000	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false					http://www.urfirst.com																http://www.fwbank.com	
35057																																	959	438	2600	959	2600	true	0	0	0	263	0	175	0	0	959	0	true	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.alliantbank.com	
35301	1636608	0	0	0	3225528	false	1636608	0	0	0	0	true	0	355659	0	0	0	0	0	3214548	10980	0	0	1122242	0	0	0	0	0	0	0	0					2990523			0	0	0	0	0								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false	true	1	153	8756	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	http://www.statestreet.com	
35570																																	23077	4957	1417000	14987	4586076	true	8090	0	0	3010	0	1947	4774	4	14987	0	true	0	0	0	1417000	1925458	1000779	150000	0	92839	0	0	0	0	92839	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	true	false	true	3	14251	37712	0	www.yourstylechecking.com	Investors Commercial, Inc.															www.myinvestorsbank.com	
35646																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.bonduelbank.com	
35879																																	182	0	11281	182	22260	true	0	0	0	0	0	0	548	0	313	0			0	0	11281	5979	5000	0	7260	0	0	0	0	0	0	true	false																					1	true	true	false	false	false	false																					http://www.eastwis.com	
36456																																	245	0	0	0	0		245	0	0	0	0	0	2073	1	0	0			0	0	0	0	0	0	0	0	0	0	0	3042	0																									true	true	false	false	false																					www.cfbne.com	
36933																																	0	786	0	0	0		0	72	0	350	0	364	1578	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.firstate.net	
37051																																	0	0	0	0	1000		0	0	0	0	0	0	469	0	0	0			0	0	1000	0	0	0	0	0	0	0	0	0	0																									false	false	false	true	false																					www.pfsbank.com	
37341																																	0	178	0	0	1250		0	0	0	18	0	160	93	0	0	0			0	0	0	0	0	0	0	1250	0	0	0	0	0																									true	false	false	false	false																					www.myvernoncountybank.com	
37435																																	1870	641	0	1847	0	true	23	44	0	490	0	107	6995	2	1847	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	34	155	34																	www.accessunited.com	
37640																																	3124	1289	93000	575	188662	true	2549	0	0	137	0	1152	19186	6	630	0	true	0	0	0	93000	61608	5000	25346	0	121	283	348	2956	20677	3708	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	72	552	0																	http://www.germanamerican.com	
37659																																	0	0	0	0	0	true	0	0	0	0	0	0	839	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fsballen.com	
37949																																	0	0	0	0	0		0	0	0	0	0	0	88	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	true	false	false	false																					https://www.bankofrantoul.bank	
38740																																	0	100	5000	0	15773		0	0	0	100	0	0	3172	1	0	0			0	0	5000	5000	0	5000	0	0	0	773	0	0	0																									true	false	false	false	false																					www.ocsbank.com	
39327																																	0	158	0	0	0		0	158	0	0	0	0	29149	10	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false						Calvin B. Taylor Bank		Taylor Bank													WWW.TAYLORBANK.COM	
39756																																	0	578	305	0	12420	true	0	0	0	578	0	0	20063	4	0	0	false	0	0	0	305	1507	365	10243	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	true	false	false																					www.nbc.bank	
40033																																	0	105	0	0	0		0	0	0	105	0	0	2564	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.richtonbank.com	
40499																																	20614	1029	115000	20313	265117	true	176	44	0	985	0	0	871	0	20313	125	true	0	0	0	115000	130000	20000	117	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	295	3564	295																	www.harborone.com	
40855																																	0	0	2000	0	9024	true	0	0	0	0	0	0	1417	1	0	0			0	0	6000	2000	0	1000	0	0	0	0	24	0	0	true	false																							true	false	false	false	false																					http://www.eitzenstatebank.com	
41245																																	0	0	0	0	0		0	0	0	0	0	0	275	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.orfordbank.com	
41553																																	0	0	0	0	0		0	0	0	0	0	0	9	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.fsbanadarko.com	
