"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
2253725																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	0	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	7715	252	882	0	46	0	0	0	1310	0	0	0	0	0	0	0	0	0	2722	2077	0	0	0	0	0	0	0	6111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2253891	0	0	0	84909	104351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961040	889238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3888	5595	0	0	0	0	87156	117629	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	87156	117629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	0												0	0	0														0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	0	0	0	0	0	
2262718																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2263313																																																																																																																																												0	0	0										0	0	290	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	202	25	406	45	7	0	0	0	325	0				0	499	0	0	0	2500	300	47	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2265335																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1515	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2265456																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	0	2658	0	0	0	0	0	0	0	0	0	0	0	0	0	5563	0	2037	0	0	0	0	0	2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	2687	0	0	0	0	0	0	110	0	54	110	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	
2267012																																																																																																																																												0	0	0										2	0	75	66	125	990	0	0	153	0	0	0						0	0	0	40	0	0	14	241	0	0	0	0	0	0	0	0	0	0	0	531	89	253	0	0	0	0	0	102	0				0	331	0	0	0	0	242	0	0	0	939	2	43	0	0	0	0	0	0	0	0	0	366	1208	0	284	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	
2267683																																																																																																																																												0	0	0										326	0	451	0	0	0	0	0	0	0	0	0						0	0	0	0	0	40	2	0	0	0	0	0	2	0	0	0	0	0	0	259	112	276	0	0	0	0	0	40	11				0	0	0	0	0	0	0	1108	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2269847																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	900	0	3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	345	2244	0	0	0	0	0	0	0	0	0	0	0	0	0	157	311	0	0	197	0	0	0	4009	0	0	0	0	0	4385	0	0	7992	706	0	296	73	0	1613	9127	225	0	468	0	0	0	0	0	0	0	0	860	0	0	771	0	0	0	0	0	0	0	0	0	0	0	0	0	
2281371																																																																																																																																												0	0	0										0	0	87	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	4027	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	326	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2286554																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	193	0	1817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	788	9	0	0	0	0	0	0	0	0	0	0	0	0	7029	105	214	0	0	0	0	0	5505	129	0	0	0	0	120	0	1182	507	12116	1106	0	0	0	2071	10115	214	0	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2290122																																																																																																																																												0	0	0										117	0	495	10	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	2465	0	811	0	0	0	0	0	800	139				289	1730	0	0	0	3045	0	1766	1746	0	1628	9614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2290887																																																																																																																																												0	0	0										0	0	45	0	0	0	0	0	0	0	0	0						0	0	0	139	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	861	55	114	0	0	0	0	0	149	0				0	0	0	0	0	462	0	0	0	0	318	0	0	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2297998																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7659	0	0	0	0	0	0	0	0	0	0	2581	0	0	0	0	16595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2298995																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	3211	106	1512	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	2782	0	1588	1	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	5299	0	0	0	0	0	384	0	0	0	1046	660	2546	0	0	1788	2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2303086																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1037	169	1611	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	41	15	0	0	0	0	0	324	49	146	0	30	0	0	0	643	0	0	0	0	0	325	768	867	0	5540	1643	0	847	1553	78	808	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2304234																																																																																																																																												0	0	0										0	0	600	0	0	0	0	0	0	0	0	0						0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	605	0	0	0	0	0	623	0				0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2304382																																																																																																																																												0	0	0										102	0	256	0	0	0	0	0	0	0	0	0						0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	3723	1785	645	0	48	0	0	0	2723	0				0	0	0	0	0	2856	199	0	0	0	2721	1292	0	0	1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2304636																																																																																																																																												0	0	0										0	0	586	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2305969																																																																																																																																												0	0	0										19	0	0	78	0	0	0	0	0	0	0	0						0	0	0	126	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	1592	224	571	45	25	0	0	0	118	0				0	79	0	0	2740	959	328	48	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2308326																																																																																																																																												123	386	0							111	1740	0	883	0	642	731	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1740	0	111	0	0	0	0	0	0	0	0	0	0	128	0	221	0	29	0	0	0	715	0				0	0	0	0	0	0	414	0	0	0	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2316714																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	4862	0	0	0						0	0	0	138	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	3	0				0	0	0	0	0	0	0	0	0	0	474	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2317672																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	0	68	0	0	0	3367	0				0	1290	0	0	0	455	0	4057	0	0	3316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2325882																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2328137																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	177	0	55	0	0	0	0	0	1193	0	0	99	0	0	0	0	0	0	0	0	187	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	832	57	1222	0	195	0	0	0	944	0	0	0	0	0	0	0	0	0	0	106	147	0	0	0	1144	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2328249																																																																																																																																												0	0	0										116	0	198	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0				0	0	0	0	0	0	5073	410	0	0	3028	9201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2328285																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2329200																																																																																																																																												0	0	0										64	0	2283	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	15	0	5	0	0	0	0	381	0	330	0	49	0	0	0	3335	0				0	0	0	0	0	1464	2204	0	0	0	110	85	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2330895																																																																																																																																												0	0	0							0	0	0	35	0	97	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	12	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2332666																																																																																																																																												0	0	0										192	0	67	0	0	0	0	0	0	0	0	0						0	0	0	9	0	70	0	0	0	0	0	0	22	14	0	0	0	0	0	2511	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	440	1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2332910																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	0	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7041	0	4659	0	0	0	4005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2333140																																																																																																																																												0	0	0										300	0	251	0	0	0	0	0	1595	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	1891	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	3202	50	0	0	103	0	0	0	0	0	0	0	0	252	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	
2333298																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	565	0	359	0	0	0	54	0	90	0	0	0	0	0	0	0	0	0	0	0	315	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	281	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2337335																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2339535																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1016	0	5796	0	0	0	0	0	2561	0	0	0	0	0	0	0	0	0	0	0	0	0	2189	0	0	0	0	0	0	0	0	0	0	0	0	0	1947	39	113	0	0	0	0	0	3458	0	0	0	0	0	0	0	0	0	526	2030	1149	0	0	8752	17505	0	0	432	0	0	0	0	0	0	96	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2339599																																																																																																																																												0	0	0										2	0	722	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	158	0	0	0	0	0	0	158	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2339795																																																																																																																																												763	0	0	0	0	0	0	0	0	0	0	0	305	269	1955	0	0	0	222	0	4529	0	0	0	0	0	0	0	0	0	0	0	210	0	1333	56	0	0	0	0	0	0	0	0	0	0	0	0	3481	439	0	0	518	0	0	0	11452	0	0	0	0	0	0	0	0	804	6446	1544	1878	0	0	4787	3524	0	0	223	0	0	0	0	0	0	0	0	831	0	0	831	0	0	0	0	0	0	0	0	0	0	0	0	0	
2339900																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	101	0	768	0	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	34	0	0	40	0	0	0	124	0	0	0	0	0	1	0	0	0	573	132	0	0	0	1564	619	0	0	340	0	0	0	0	0	0	47	0	684	35	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	
2339964																																																																																																																																												0	0	0							0	77	0	657	0	158	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	84	0	0	0	0	0				190	0	0	0	0	0	200	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2342160																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1708	0	5561	0	0	0	0	0	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062	36	46	0	0	0	0	0	7824	0	0	0	0	166	1163	0	0	574	8090	2775	126	0	0	8105	4862	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2343167																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	0	0	0	0	0	0	0				0	0	0	0	0	0	344	1167	1902	0	197	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2344753																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	16	641	65	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712	0	0	0	186	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2347044																																																																																																																																												0	0	0										6	0	0	0	0	0	0	0	0	0	0	0						0	0	0	144	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	431	0	729	0	41	0	0	0	283	37				0	0	0	0	1944	41	0	0	0	0	313	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2349301																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	301	0	0	0	0	0	0	0	0	0	0	1087	0	0	0	0	3144	0	0	0	0	975	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087	0	0	0	0	0	0	0	0	19	
2349459																																																																																																																																												0	0	0										46	0	0	0	0	1234	0	0	0	0	0	0						0	0	0	0	0	59	0	0	11	0	0	0	0	0	0	0	0	0	0	497	0	479	0	0	0	0	0	2008	0				135	0	0	0	0	2352	0	0	0	0	0	0	336	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2352235																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	679	994	1451	51	242	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	1868	65	2710	979	111	35	0	0	6521	0	0	0	0	449	587	0	1178	0	1211	723	544	170	370	1191	666	0	0	0	0	0	0	0	0	0	481	171	2203	226	145	1837	0	0	0	0	0	0	0	0	0	0	0	0	0	
2353595																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	118	0	4520	233	0	334	0	0	2210	0	0	0	0	0	0	0	0	0	0	0	528	0	900	25	0	0	0	0	0	0	0	0	0	0	0	0	5864	299	2574	0	233	0	0	0	9881	0	0	0	0	0	419	0	0	259	2294	2105	672	0	0	730	4574	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2354323																																																																																																																																												0	0	0										16	0	350	0	0	0	0	0	0	0	0	0						0	0	0	16	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1607	0	206	0	0	0	0	0	1189	0				0	0	0	0	0	0	78	256	0	0	660	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2354387																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	1388	0	0	0	0	0	254	0	0	0	2135	2064	423	0	0	574	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2354985																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	365	0	3269	0	0	2637	0	437	930	0	0	0	0	0	0	0	0	0	0	0	466	0	2571	317	0	771	0	0	0	0	0	0	0	0	0	0	10542	2486	1579	0	263	0	0	0	6997	0	0	0	0	159	0	0	0	25043	3361	1277	787	0	0	12027	6487	0	0	3314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21973	0	0	2742	0	0	0	0	
2356091																																																																																																																																												0	0	0										39	0	256	0	0	95	0	0	0	0	0	0						0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	44	123	0	38	0	0	0	476	0				0	0	0	0	0	133	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2358769																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	200	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1538	0	0	0	0	0	0	0	422	636	0	0	0	0	15	0	0	0	2083	0	0	0	0	0	6939	0	0	1538	0	0	0	0	0	0	200	0	79	100	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	
2360904																																																																																																																																												0	0	0										0	0	0	0	0	0	0	183	1615	0	0	0						0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3809	568	1827	0	430	0	0	0	3712	683				0	0	0	0	470	674	0	81	0	0	1066	4595	107	0	3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2361901																																																																																																																																												0	0	0										0	0	1178	0	0	0	0	0	0	0	0	0						0	0	0	82	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	275	208	0	0	30	0	0	0	1767	0				0	0	0	0	0	2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2362074																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	416	79	3340	0	0	4083	176	0	1033	0	0	0	0	0	0	0	0	0	0	0	1303	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	6875	607	614	0	0	0	0	0	29603	4536	0	0	0	553	930	0	0	2669	3969	1766	924	416	0	6986	8042	0	0	1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2362458																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	4000	6000	0	0	0	0	0	0	0	0	0	0	0	0	43000	689000	13000	653000	542000	0	0	39000	9000	273000	157000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63000	5000	295000	0	0	0	0	0	0	11000	13000	0	11000	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2370994																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	35	0	167	0	0	0	159	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	208	358	0	140	0	0	0	239	0	0	0	0	0	0	0	0	3402	9315	0	0	0	0	1709	2274	0	0	109	0	0	0	0	0	0	35	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2371508																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0				0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2371816																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	426	0	595	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	26	0	0	0	0	0	0	861	0	2187	0	79	0	0	0	529	0	0	0	0	0	664	0	0	0	1192	0	5159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2372774																																																																																																																																												0	0	0	0	0	0	0	0	0	0	70	0	1502	0	2210	137	0	53	398	0	206	0	0	0	0	0	0	0	0	0	0	0	49	0	941	70	0	0	0	0	0	30	2	0	0	0	0	0	8182	98	6547	0	7	0	0	0	20078	58	0	0	0	0	163	0	0	151	19070	1661	560	0	0	3842	3984	0	0	2591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
