"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
5210																																																																																																																																																																																																	30202	0	0	10028	206111	1005156	17	14538	0	84031	0	0	0	0	92267	0	0	6774	0	-5232	0	8687	8704	25335	159190	333587	65732	498195	2181	0	0.0840	0.1329	0.1204	0.0000	0.0000	0.0000	83563	8704	5700	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																																																																	8148	0	0	0	236580	401989	0	2413	0	32349	0	0	0	0	39493	0	0	58	8918	-3428	0	2413	2413	7101	180064	40869	21695	194052	0	0	0.092144	0.154063	0.144650	0.000000	0.000000	0.000000	37080	2413	-1303	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																																	32454	0	0	0	83964	471986	0	4774	0	46599	0	0	0	0	49129	0	0	758	6791	0	0	4578	4578	24334	92092	28424	23245	329862	0	0	0.094805	0.134256	0.121745	0.000000	0.000000	0.000000	44551	4578	2022	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																																	1599	0	0	0	64044	122121	0	924	0	26747	0	0	0	0	25575	0	0	0	3132	0	0	805	805	5395	56922	14460	3394	44202	0	0	0.200213	0.397733	0.385214	0	0	0	24770	805	1977	0	0	0	0	0	0	0	0	0	
6039																																																																																																																																																																																																	21303	0	0	0	4187	82808	0	1108	0	8734	0	0	0	0	9459	0	0	183	2261	0	0	723	723	13584	13533	5729	6421	51073	0	0	0.102302	0.164553	0.151975	0.000000	0.000000	0.000000	8736	723	-2	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																																	7594	0	0	16651	0	64523	0	345	0	5134	0	0	0	0	5479	0	0	0	0	0	0	345	345	734	32816	13447	847	17870	0	0	0.0830	0.1759	0.1648	0.0000	0.0000	0.0000	5134	345	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																																																																	50050	0	0	0	34335	437941	0	7197	0	33260	0	0	0	0	36066	0	0	138	9057	0	0	4171	4171	39413	54504	64424	38202	285202	0	920	0.073639	0.109082	0.096466	0.000000	0.000000	0.000000	31895	4171	445	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																																	7650	0	0	0	532559	813276	256	0	0	53948	0	0	0	0	52275	36000	0	0	0	0	0	0	256	249470	277547	11751	11796	272678	0	0	0.0666	0.1565	0.1557	0.0000	0.0000	0.0000	52019	256	1929	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																																																																	7531	0	0	0	68621	151383	0	954	0	16498	0	0	0	0	16548	0	0	312	0	0	0	954	954	8587	58950	35099	3151	48205	0	0	0.1042	0.2130	0.2007	0.0000	0.0000	0.0000	15594	954	904	0	0	0	0	0	0	0	0	0	
7072																																																																																																																																																																																																	2689	0	0	5407	2903	134868	0	1511	0	25113	0	0	0	0	25152	0	0	1865	0	0	0	1123	1123	991	11396	72494	10778	50416	0	649	0.179586	0.266362	0.254469	0	0	0	24029	1123	-18	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																																	638	0	0	0	18546	49291	0	372	0	4436	0	0	0	0	4675	0	0	0	0	0	0	333	333	1740	21004	8618	900	18167	0	0	0.089023	0.175501	0.163000	0.000000	0.000000	0.000000	4342	333	94	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																																	8734	0	0	5522	13757	61666	0	402	0	5543	0	0	0	0	5467	0	0	0	0	0	0	402	402	10800	13877	3317	1165	33596	0	0	0.0869	0.1438	0.1332	0.0000	0.0000	0.0000	5065	402	478	0	0	0	0	0	0	0	0	0	
7634																																																																																																																																																																																																	10942	0	0	9	7635	61760	0	1223	0	5633	0	0	0	0	6034	0	0	0	32	0	0	509	509	10070	5918	14696	3288	32191	0	0	0.090318	0.150756	0.138039	0.000000	0.000000	0.000000	5525	509	108	0	0	0	0	0	0	0	0	0	
8033																																																																																																																																																																																																	8471	0	0	0	10767	165436	0	1074	0	16179	0	0	0	0	17154	0	0	0	8456	0	0	1074	1074	10649	17425	42378	5530	95914	0	0	0.096514	0.140399	0.131609	0.000000	0.000000	0.000000	16080	1074	99	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																																	33447	0	0	0	87467	163965	0	488	0	16328	0	0	0	0	15226	0	0	264	40	0	0	488	488	13347	110182	3334	1375	36000	0	0	0.0926	0.2544	0.2462	0.0000	0.0000	0.0000	14738	488	1590	0	0	0	0	0	0	0	0	0	
8631																																																																																																																																																																																																	8542	0	0	0	10035	60326	0	463	0	6587	0	0	0	0	7062	0	0	0	1419	0	0	463	463	5729	15499	13391	4786	26170	0	0	0.111834	0.191585	0.179024	0.000000	0.000000	0.000000	6599	463	-12	0	0	0	0	0	0	0	0	0	
9357																																																																																																																																																																																																	8762	0	0	0	45008	365627	0	5525	0	71010	0	0	0	0	45787	0	0	0	0	0	0	3020	3020	2775	56221	111360	2511	172553	109922	0	0.1256	0.1915	0.1789	0	0	0	42767	3020	289	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																																	8146	0	0	0	34865	122240	0	732	0	9574	0	0	0	0	9947	0	0	0	84	0	0	732	732	9624	20712	22823	3950	69455	0	0	0.0767	0.1167	0.1081	0.0000	0.0000	0.0000	9215	732	359	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																																	61076	0	0	335532	195243	2249716	0	60104	0	205902	0	0	0	0	293463	0	0	0	290936	0	0	27887	27887	113956	224714	478154	267416	1595905	0	0	0.116074	0.133530	0.120841	0.000000	0.000000	0.000000	265576	27887	-59674	162	26753	80000	0	0	0	0	0	0	
9955																																																																																																																																																																																																	14602	0	0	0	36623	113153	0	1373	0	13101	0	0	0	0	13509	0	0	0	916	0	0	846	846	12384	40025	8559	2790	53108	0	0	0.114425	0.201030	0.188440	0	0	0	12663	846	288	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																																	35751	0	0	0	49323	378127	0	9985	0	29163	0	0	0	0	22209	0	0	1934	5412	0	0	3533	3533	33431	54779	41837	27876	247125	0	9808	0.051780	0.080403	0.067613	0	0	0	18676	3533	679	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																																	24015	0	0	0	32213	263936	0	2873	0	26383	0	0	0	0	28068	0	0	229	4104	0	0	2316	2316	26541	43024	43974	28990	152628	0	0	0.0968	0.1519	0.1393	0.0000	0.0000	0.0000	25752	2316	-63	0	2	1	0	0	0	0	0	0	
10858																																																																																																																																																																																																	30840	0	0	0	118523	424605	8	2549	0	35478	0	0	0	0	33944	0	0	0	16826	0	0	2588	2596	57667	140407	32427	8396	191521	3276	0	0.076584	0.138984	0.128355	0.000000	0.000000	0.000000	31348	2596	1419	0	0	0	0	0	0	0	0	0	
11145																																																																																																																																																																																																	15048	0	0	0	17689	181085	0	1532	0	17748	0	0	0	0	18304	0	0	0	0	0	0	1421	1421	16766	20914	69210	12574	74648	0	0	0.0959	0.1612	0.1487	0.0000	0.0000	0.0000	16883	1421	415	0	0	0	0	0	0	0	0	0	
11275																																																																																																																																																																																																	44940	0	0	37662	11516	1316267	0	18254	0	138176	475	0	0	0	147422	257851	0	2077	0	0	0	13267	13267	42529	101002	306009	76998	880947	149978	0	0.102232	0.139560	0.127000	0	0	0	134155	13267	20	1508	27153	0	0	0	0	0	0	0	
11640																																																																																																																																																																																																	37002	0	0	0	106559	352755	0	2990	0	34263	0	0	0	0	35100	0	0	0	38390	0	0	2933	2933	31138	94749	61999	16216	164683	0	0	0.0912	0.1495	0.1370	0.0000	0.0000	0.0000	32167	2933	2096	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																																	7192	0	0	0	59226	101797	0	1149	0	11721	0	0	0	0	11674	0	0	0	1345	0	0	592	592	7015	52985	12017	4840	30058	0	255	0.1057	0.2494	0.2368	0.0000	0.0000	0.0000	11082	592	384	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																																																																																	35157	0	0	3566	8816	315189	0	10436	0	38414	0	0	0	0	41332	0	0	0	1611	0	0	2928	2928	50762	21312	51026	16940	202509	0	0	0.1223	0.1823	0.1694	0.0000	0.0000	0.0000	38404	2928	10	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																																	16480	0	0	1066	59467	199813	0	1750	0	20247	70	0	0	0	21650	0	0	0	0	-1163	0	1454	1454	8193	73373	33095	9715	85062	0	0	0.106904	0.186652	0.174117	0.000000	0.000000	0.000000	20196	1454	1214	0	0	0	0	0	0	0	0	0	
12179																																																																																																																																																																																																	3929	0	0	191	1418	40080	0	363	0	6644	0	0	0	0	6868	0	0	0	500	0	0	309	309	1151	4443	22624	4213	12225	0	76	0.163959	0.279426	0.266854	0	0	0	6559	309	9	0	0	0	0	0	0	0	0	0	
12245																																																																																																																																																																																																	1858	0	0	0	34810	118595	0	1368	0	13799	0	0	0	0	14154	0	0	722	0	0	0	897	897	5312	30140	36610	2214	47010	0	0	0.110336	0.198625	0.186037	0	0	0	13257	897	542	0	0	0	0	0	0	0	0	0	
12311	1208350	0	0	621798	8572707	55584664	73	897201	0	4231396	18627	0	0	293176	5808574	2763270	446046	51292	6053735	-139504	786000	585964	1372037	2774554	7721504	8382072	3472525	37261226	310383	30485	0.082375	0.124922	0.095414	0.000000	0.000000	0.000000	4436537	1372037	-8212	462693	17319938	3984228	2341	0	0	0	0	0	0	0	0	0	0	0	66558	0	613634	0	362171	46497680	0	0	0	0	0	40537416	3906	31265	31265	487965	487965	0	7863	0	480102	0	597534	490143	18396	-1085	0	0	0	755466	452884	0	0	621798	0	0	0	-535429	1056396	6745200	194227	1112313	0	0	0	300383	10000	0	0	7950	7863078	32666388	288525	0	4651	0	0	4937983	589413	340894	510767	24384	-554692	25646	0	959	0	24687	3725	0	0	0	3725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96225	96225	0	0	96225	0	0	0	0	0	0	0	3026868	0	0	0	3026868	0	200177	413457	2774554	7930503	8891754	40827873	0	1586101	4445877	40827873	46859851	0	52	52	4486503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54397898	-1085	53857789	1208350			621798	8572707									293176																																			
12647																																																																																																																																																																																																	23242	0	0	7915	0	104649	0	931	0	9901	0	0	0	0	10826	0	0	0	0	0	0	925	925	965	25456	20862	6312	58297	281	0	0.0958	0.1463	0.1338	0.0000	0.0000	0.0000	9901	925	0	0	0	0	0	0	0	0	0	0	
12656																																																																																																																																																																																																	256	0	0	1003	0	17124	0	238	0	1466	0	0	0	0	1601	0	0	0	0	0	0	135	135	183	3219	7616	564	6344	0	0	0.0855	0.1497	0.1371	0.0000	0.0000	0.0000	1466	135	0	0	0	0	0	0	0	0	0	0	
12937																																																																																																																																																																																																	47395	0	0	0	0	218209	0	1830	0	32689	0	0	0	0	34519	0	0	0	16189	0	0	1830	1830	42547	6848	38174	13270	132470	280	0	0.145188	0.212320	0.201064	0.000000	0.000000	0.000000	32689	1830	0	0	0	0	0	0	0	0	0	0	
12946																																																																																																																																																																																																	11759	0	0	0	188873	753265	0	11792	0	79319	0	0	0	0	73781	0	0	0	12832	0	0	6510	6510	4314	172000	198864	27754	377647	0	0	0.092373	0.143166	0.130534	0.000000	0.000000	0.000000	67271	6510	1510	0	0	0	0	0	0	0	0	0	
12955																																																																																																																																																																																																	15839	0	0	2225	5	120816	0	1211	0	12783	0	0	0	0	13994	0	0	0	0	0	0	1211	1211	3	18066	15395	4915	88563	5395	0	0.1079	0.1394	0.1274	0.0000	0.0000	0.0000	12783	1211	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																																																																																	42789	0	0	5106	284319	1354466	5913	9939	0	182269	0	0	0	0	182555	0	0	1089	0	-7358	0	9953	15866	30285	169725	350789	40178	789876	2275	0	0.126567	0.182554	0.166688	0.000000	0.000000	0.000000	166689	15866	11651	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																																																																	16375	0	0	0	4062	43035	0	583	0	3490	0	0	0	0	3701	0	0	0	0	0	0	312	312	5	19443	6049	1513	18020	0	0	0.0803	0.1501	0.1374	0.0000	0.0000	0.0000	3389	312	101	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																																																																	1040	0	0	0	5788	22406	0	168	0	6053	0	0	0	0	6135	0	0	0	984	0	0	161	161	136	12348	131	1592	9840	0	0	0.2709	0.4770	0.4645	0.0000	0.0000	0.0000	5974	161	79	0	0	0	0	0	0	0	0	0	
14052																																																																																																																																																																																																	8569	0	0	0	12866	58909	0	633	0	6555	0	0	0	0	6804	0	0	0	0	0	0	456	456	5286	14949	11247	3727	27809	0	122	0.1056	0.1875	0.1749	0.0000	0.0000	0.0000	6348	456	85	0	0	0	0	0	0	0	0	0	
14155																																																																																																																																																																																																	3038	0	0	0	6081	119282	0	1573	0	14534	0	0	0	0	15617	5000	0	0	0	0	0	1244	1244	751	7029	33862	11884	79056	0	0	0.1222	0.1573	0.1448	0.0000	0.0000	0.0000	14373	1244	161	0	0	0	0	0	0	0	0	0	
14650																																																																																																																																																																																																	5323	0	0	3377	24	28355	0	390	0	2906	0	0	0	0	3036	0	0	0	74	0	0	221	221	4534	5803	3630	1864	14687	0	0	0.102692	0.173159	0.160554	0.000000	0.000000	0.000000	2815	221	1	0	0	0	0	0	0	0	0	0	
14753																																																																																																																																																																																																	4308	0	0	15695	8492	43495	0	409	0	3704	0	0	0	0	3853	0	0	0	1351	0	0	310	1287	2178	9979	18671	627	12821	0	0	0.058074	0.155803	0.103761	0	0	0	2566	1287	161	0	0	0	0	0	0	0	0	0	
14865																																																																																																																																																																																																	22930	0	0	5491	19000	268213	0	2615	0	28072	0	0	0	0	30037	0	0	0	21850	0	0	2615	2615	40419	27006	20267	15536	182276	0	0	0.103693	0.143326	0.130848	0	0	0	27422	2615	408	0	0	0	0	0	0	0	0	0	
14977																																																																																																																																																																																																	12068	0	0	33	8100	45118	0	329	0	7754	10	0	0	0	7947	0	0	0	0	0	0	319	319	18623	1355	33	2999	25246	0	0	0.1665	0.3114	0.2989	0.0000	0.0000	0.0000	7628	319	126	0	0	0	0	0	0	0	0	0	
16458																																																																																																																																																																																																	30223	0	0	50922	70416	292744	0	2539	0	34703	0	0	0	0	34828	0	0	125	18862	0	0	1997	1997	28575	124190	30349	12893	110214	715	0	0.113831	0.218798	0.206252	0.000000	0.000000	0.000000	32831	1997	1872	0	0	0	0	0	0	0	0	0	
16551																																																																																																																																																																																																	10340	0	0	886	33627	224855	0	2577	0	21982	0	0	0	0	22162	0	0	108	6050	0	0	2256	2256	6931	33131	56274	12935	128652	0	0	0.0875	0.1230	0.1105	0.0000	0.0000	0.0000	19906	2256	713	0	0	0	0	0	0	0	0	0	
16748																																																																																																																																																																																																	8846	0	0	7183	9813	61264	0	478	0	6763	0	0	0	0	6890	727	0	0	4477	0	0	405	405	14979	15628	7578	3813	23190	437	0	0.1105	0.2131	0.2006	0.0000	0.0000	0.0000	6485	405	241	0	0	0	0	0	0	0	0	0	
16944																																																																																																																																																																																																	6292	0	0	0	20330	40503	0	225	0	4094	0	0	0	0	3966	0	0	0	0	0	0	217	217	4285	15680	10870	1035	9371	0	0	0.0917	0.2211	0.2090	0.0000	0.0000	0.0000	3749	217	345	0	0	0	0	0	0	0	0	0	
16953																																																																																																																																																																																																	10291	0	0	3170	10560	37998	0	113	0	5166	0	0	0	0	5219	0	0	0	0	0	0	113	113	275	23686	0	429	14090	0	0	0.1424	0.2772	0.2712	0.0000	0.0000	0.0000	5106	113	60	0	0	0	0	0	0	0	0	0	
17110																																																																																																																																																																																																	17685	0	0	100	41682	125064	0	279	0	18671	0	0	0	0	18973	0	0	1025	18194	0	0	302	302	412	17592	1070	4190	106269	0	0	0.1593	0.1582	0.1557	0.0000	0.0000	0.0000	18671	302	0	0	0	0	0	0	0	0	0	0	
17147																																																																																																																																																																																																	93449	0	0	412724	545482	4222251	0	70369	0	614956	162	0	0	0	499964	77435	0	22136	116548	0	0	38042	38042	316940	702990	604576	187827	2529255	22138	7421	0.1145	0.1651	0.1525	0.0000	0.0000	0.0000	461922	38042	4842	0	178663	43602	0	0	0	0	0	0	
17259																																																																																																																																																																																																	4802	0	0	0	22609	66882	0	254	0	7493	0	0	0	0	7003	0	0	29	394	0	0	254	254	3095	21412	13710	4469	28175	0	0	0.101025	0.177660	0.171216	0	0	0	6749	254	744	0	0	0	0	0	0	0	0	0	
17464																																																																																																																																																																																																	136655	0	0	1334	241759	1313087	14	43950	0	134331	0	0	0	0	144286	23588	0	0	62300	0	0	12683	12697	167340	236393	40964	70135	907954	601	0	0.1003	0.1468	0.1339	0.0000	0.0000	0.0000	131589	12697	2712	0	0	0	0	0	0	0	0	0	
17950																																																																																																																																																																																																	11635	0	0	167	144864	311436	0	3075	0	29708	0	0	0	0	28294	0	0	269	4146	0	0	2170	2170	32160	87776	70461	8360	118643	1269	0	0.0849	0.1639	0.1513	0	0	0	26124	2170	2318	0	0	0	0	0	0	0	0	0	
17978																																																																																																																																																																																																	17708	0	0	125043	0	326337	0	2580	0	98361	0	0	0	0	100097	0	0	0	0	0	0	1736	1736	68035	79741	116460	14495	64681	0	0	0.301409	0.725262	0.712683	0	0	0	98361	1736	0	0	0	0	0	0	0	0	0	0	
