"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
927134														501		324	0					177	0	0							
927479														10013		8921	0					247	845	0							
928056														3828		1001	656					289	1882	0							
928421														37090		24305	0					902	11883	0							
928618														9797		6042	0					1961	921	873							
929352														75024	0	3613	0	0	835	567	0	3333	68078	0	0	2211	0	Participation Pass Thru Balances	Deferred Revenue		
929932														605		14	0					108	483	0							
929978														18364		13141	0	3140				479	1108	3636	4745	87	4726				
930358														7745		4755	0	1246				49	2941	0	3285						
930442														7687		434	0					246	7007	0							
930853														660		538	0	214		150		44	78	0					Deferred Compensation Payable		
930871														2202		1521	0					50	631	0							
930965														79337	0	65778	0	0	27213	0	0	541	11087	1931	0	22231	0	FX SPOT AP OUTSTANDING			
931038														7192		0	2941					514	3737	0							
931047														438		110	0		23			69	259	0	87			RBP CDARS			
931159														93		51	0					42	0	0							
931207														4592		143	0					0	4449	0							
931270														332		19	0					0	313	0							
931355														787		463	0					80	244	0							
931458														52		17	0					6	29	0							
931944														411		0	86					130	195	0							
932633														595		0	0					84	511	0							
932642														193		0	138					20	35	0							
932745														628		0	0					25	603	0							
932978														72860		55420	12					1400	13916	2112	21801						
933023														6202		1234	0					181	4486	301							
933041														6342		2798	0	2796				648	2896	0							
933256														49192	0	30948	0	0	10438	0	0	683	17561	0	0	0	8670	Other Misc Liabilities			
933340														549		0	0					195	354	0							
933377														9432		4687	0					6	4571	168	2606						
933621														32888		22356	0		8118			315	10217	0			8384	Pension Payable OCI	Commitment to Fund Hudson Housing		
933863														16840		12488	0					143	3409	800							
933966														131472	0	95889	0	0	37255	0	0	354	26229	9000	21259	0	29303	SWAP LIABILITIES			
933975														12903		6610	0					140	5253	900							
934271														178457		126612	0		73548			0	51845	0				Accounts payable to subservicing clients			
934329	219000	0	109000	26000	40000	0	0	0	81000	2000	0	0	66000									1000									
934646														786		0	700					80	6	0							
934673														4052		3044	0					9	999	0							
934954														395		17	0					23	329	26							
935250														2456		721	0					215	1413	107							
935308														2052	0	0	0	0	0	0	0	652	1394	6	0	0	0				
935559														1659		161	0					425	1073	0							
935577														2479		1593	638					120	128	0							
935719														3424		3183	0					33	208	0							
936136														38492	0	28806	0	0	15128	0	0	520	5180	3986	0	0	0	INTEREST RATE SWAP			
936426														177809	0	160525	0	0	90616	0	0	4068	8028	5188	0	0	52473	Commercial Rate Swaps			
936462														233213		60544	25833					1508	139304	6024			52377				
936583														17014		7725	3446					282	5048	513							
936640														754		239	12					231	272	0							
936837														269		6	0					102	161	0							
936855														521944		325785	83333					2577	103771	6478							
937339														2281		96	2079		96			106	0	0				FHLB-PI Clearing			
937553														484		322	0					100	62	0							
937740														8303		6337	0					132	1834	0							
937759														660		41	306					77	236	0							
937834														796		492	0					163	141	0							
937843														92		0	0					16	76	0							
938354														99		0	0					9	90	0							
938550														150		6	0					33	111	0							
938859														9274		5662	0					68	3456	88							
939070														942		242	0					3	697	0							
939249														5491	0	225	801	0	213	0	0	1209	3256	0	0	0	0	Cash Items Settlement Account			
940021														1048		737	97					2	212	0	737						
940311	2102000	0	1860000	0	0	0	1482000	0	183000	34000	0	0	0									25000							Securities Trades Payable		
940674														4193		3727	0					141	325	0							
940731														2342		1198	796					57	291	0							
940852														93		19	0					31	43	0		19					
941541														439		222	0					31	186	0							
941653														187		36	115					8	28	0							
941804														671		438	232					1	0	0							
942258														240		23	0					107	110	0							
942454														4165		3992	0					35	138	0	3564						
942539														1196		109	53					506	528	0							
942847														322		0	84					60	178	0							
943143														248		7	5					58	178	0							
943152														58		0	0					16	42	0							
943273														216		8	0					57	151	0							
943675														2886		2070	0					23	793	0							
943853														351		0	104					208	39	0							
943974														1078		307	0					12	759	0							
944047														1853		50	0					527	1276	0							
944337														2033		1519	174					340	0	0							
944355														7173		5331	0		3086			278	611	953				Deferred Annual Fees Credit Cards			
944551														154		1	0					4	149	0							
944627														10147		8247	0					151	1749	0							
944739														389		8	0					107	274	0							
944748														148		2	32					73	41	0							
944935														314		224	0					51	39	0							
945026														3657		740	2460					52	405	0	740						
945053														17702	0	10237	0	5493	0	0	0	695	6770	0	0	0	0				
945071														2866		2765	0					5	96	0							
945950														169		0	0					56	113	0							
946274														479		408	0					2	69	0							
946461														424		0	228					4	192	0							
946555														1473		489	583					91	310	0							
947525														1096		336	0					145	555	60							
947749														3564		2045	0					281	1238	0							
947776														3360		2826	0					0	499	35							
948036														2988		209	123					116	2540	0							
948250														778		0	0					51	727	0							
948278														410		309	0					16	61	24							
948531														1873		1089	0					87	697	0							
948643														681	0	133	0	21	0	0	0	24	524	0	112	0	0				
949154														12642		938	0		812			1411	10293	0				Visa Growth Deferred Revenue			
949453														36		0	0					12	24	0							
950141														1286		608	0	499				311	367	0							
950178														9984		3733	0					36	6138	77							
950356														784		48	0					17	719	0							
950758														708		76	0					125	507	0							
951102														8137		7686	0					13	438	0							
952172														4275		3590	0					17	481	187	3590						
952257														371		0	0					57	314	0							
952677														23614		16710	0					416	6436	52							
952846														752		0	0					92	660	0							
953535														5576		2920	681					443	1532	0							
953843														390		0	0					33	357	0							
953852														521		130	0					275	23	93							
954158														145		0	0					145	0	0							
954251														1671	0	1301	0	0	0	0	0	125	245	0	1301	0	0				
954279														3124		951	0					67	1948	158							
954653														111		0	0					15	96	0							
954671														1013		754	0					111	148	0				Accrued Payroll	SBA Deferred Income		
955548														2715		1921	0					93	701	0							
955753														268		0	0					24	244	0							
955940														999		50	402					187	360	0							
955959														4832		4254	0					87	491	0							
955977														6735		3809	0					138	2788	0							
956134														585		146	0					38	401	0							
956152														943		0	723					33	187	0							
956255														1034		108	0					27	899	0							
956358														219		7	0					63	149	0							
956376														569		228	121					0	180	40							
956527														638		0	0					150	488	0							
956554														163		0	0					55	108	0							
956750														3657		1110	1094					133	1320	0							
956938														4073		1737	0					1318	1018	0							
956956														638		446	0					83	109	0							
957757														3649		3106	0					25	518	0							
958204														37052		30420	0					290	6342	0	26854						
958231														16		0	0					16	0	0							
958558														2237		2094	0					93	50	0	1732						
958727														17620		11593	0					758	4930	339	5699		4768				
958763														597		14	83					59	441	0							
959304														138181	0	114844	0	5081	12368	0	0	195	21583	1559	26761	69594	0	Liabilities for Pension Plan			
959443														1401		0	0					421	980	0							
959630														585		512	0					2	71	0							
959715														11903	0	7993	0	890	0	0	0	116	2831	963	4638	1138	0				
960047														1587		0	0					40	1547	0							
960551														382		317	0					65	0	0							
960560														1824		427	272					608	517	0							
960935														8123	0	3198	0	0	3198	0	0	1175	3750	0	0	0	0	DEFERRED PPP FEES			
961259														2456		124	0					186	1886	260							
961343														2091	0	665	430	0	0	0	0	31	965	0	509	0	0				
961400														7033		2189	0					2	4842	0							
961446														517		62	0					222	233	0							
961576														12524	0	10661	0	7185	0	0	0	78	1475	310	0	0	0				
961624														68008	0	44251	0	0	0	0	0	8448	14232	1077	0	25141	0				
961811														1264		0	0					268	996	0							
962313														575		0	0					32	543	0							
962890														11912		7371	0					278	4263	0							
962966														333		0	0					28	281	24							
963002														3400		3	0					100	3297	0							
963730														875	0	1	0	0	0	0	0	201	653	20	0	0	0				
963945														66535		13757	13714		6276			3477	35587	0		4926		Other Expenses Related to MTG Banking and Participations Payable			
963954														160		125	0					35	0	0							
964157														2960		79	345					101	2435	0							
964250														179		29	0					57	93	0							
964700														207501	0	160301	0	0	0	0	0	665	37661	8874	0	0	106261				
965051														308		250	0					58	0	0							
965789														3861		1806	0	892				352	1678	25		286	611	Lease Liability			
966272														404		132	10					23	239	0							
966722														2826		2685	0					141	0	0							
966731														2292		1132	0					762	385	13							
966973														191		91	0					5	95	0							
967046														6524		3715	84					195	2530	0							
967952														2358		1689	115					76	478	0							
968070														145231		123947	8090		44499			1467	11727	0		53274		Low Income Housing Partnership			
968155														579		0	177					18	359	25							
968249														1088		32	203					284	569	0							
968557														1229		197	273	141				247	512	0							
968744														2613		1749	0					388	476	0							
969059														30		0	0					12	18	0							
969255														1408		17	0					742	649	0							
969639														2442		1690	0					127	472	153							
969844														797		383	112					24	278	0							
969956														491		0	401					27	63	0							
970055														435		251	0					90	94	0							
971070														1308		1177	0					8	123	0							
971379														50		42	0					8	0	0							
971959														7832	0	148	2275	148	0	0	0	1546	3852	11	0	0	0				
972143														782		2	25					194	561	0							
972406														12971	0	0	1126	0	0	0	0	3	11842	0	0	0	0				
972648														9065	0	6340	209	0	0	0	0	807	1709	0	3822	0	0				
972732														9362		5581	0					1257	2447	77	3776						
972750														315		49	0					30	236	0							
972769														4835		2189	0					470	2141	35							
972862														3472		2076	0					105	1291	0							
973252														174		106	7					25	36	0							
974558														1743		0	0					166	1577	0							
974754														1873		1361	0					188	324	0							
975153														1439		759	0					161	519	0							
975256														1455		65	0					307	1083	0							
975452														257		244	0					13	0	0							
975555														3145		2400	0					47	698	0	1920						
975751														104823		25341	47548	23886				2	31932	0				'			
975854														1200		0	0					156	1044	0							
976226														6203		413	0					125	5665	0							
976534														1887		1317	26					106	438	0							
976552														6056		175	1427					99	4355	0							
976703														138250		403	2					48	137797	0							
976954														22		0	0					21	1	0							
977045														204	0	0	0	0	0	0	0	41	163	0	0	0	0				
977250														6965		5836	317					37	775	0							
977616														729		250	0					67	377	35							
977652														212		0	0					18	194	0							
977951														4734		2661	0		1254			535	1468	70	934			Deferred Loan Fees			
978118														15792	0	5174	0	0	0	0	0	841	9612	165	2392	0	2452				
978417														478	0	304	0	36	0	0	0	19	155	0	214	0	0				
978622														2634		7	117					24	2486	0							
979133														2646		946	0					144	1320	236							
979151														1605		541	786					195	83	0							
979357														140		0	0					130	10	0							
979375														86169		47227	0					22362	16580	0			20514				
979629														4745		113	466					193	3859	114							
979759														1702		822	828					11	0	41							
980438														502		0	0					93	409	0							
980531														5879	1125	3058	1143	0	0	0	0	217	1461	0	0	0	0				
980661	476984	0	367939	0	134334	0	0	0	77832	24603	164828	0	0									6610									
980773														843		335	32					8	468	0							
980951														1019		382	436			218		43	158	0		139			Reloadable card pooled balances		
980960														4784		129	0					94	4561	0							
981275														81145		57253	0			18373		754	17183	5955				POST RETIREMENT OBLIGATION	INVESTMENT CRA PAYABLE		
981350														36	0	20	0	0	0	0	0	14	2	0	0	0	0				
981453														57		3	0					41	13	0							
982142														7173		2268	0					676	3964	265							
982348														5958		2996	0					511	2451	0							
982553														4092		4	0					151	3937	0							
982937														829		588	0					241	0	0							
983055														128		0	115					7	6	0							
983158														15		0	0					15	0	0							
983457														7949		6664	0					234	861	190							
983550														1083		569	0					136	378	0	254						
984258														4223		3340	0					167	716	0							
984351														323		4	71					21	227	0							
984379														14493		3885	0					393	8156	2059							
984454														239		213	0					26	0	0							
984650														40		0	0					1	39	0							
984856														665		536	0					120	9	0							
985451														684	0	15	0	0	0	0	0	5	664	0	0	0	0				
985479														3618		2148	0					75	1390	5							
986159														459		409	0					32	18	0							
986551														869	0	726	0	0	0	0	0	122	21	0	595	0	0				
986757														183	0	47	56	0	0	0	0	25	55	0	0	0	0				
986935														1059		1	0					570	488	0							
987053														5686		1068	0					417	4201	0							
987231														924		0	0					181	743	0							
987259														526		0	0					132	394	0							
987352														914		0	0					423	491	0							
987576														42		0	0					25	17	0							
987651														378		5	270					65	38	0							
987848														1244		373	699					24	148	0							
988144														381		0	0					140	241	0							
988153														1185	0	234	179	0	0	0	0	321	451	0	233	0	0				
988256														92		17	0					43	32	0							
988452														2360		0	0					73	2287	0							
989141														401		0	59					134	208	0							
989347														593		138	0					160	295	0							
989534														278		59	0					186	33	0							
989730														1359		38	480					95	746	0							
989758														180		52	0					46	82	0							
989851														683		437	0					96	150	0							
990053														1087		0	0					46	1041	0							
990352														2764		42	995					286	1441	0							
990642														2978		2308	0					160	425	85							
991078														512		0	0					1	511	0							
991135														398		26	0					23	349	0							
991340														121063		96539	0		52148			7465	13495	3564			25166	Unfunded Commitments			
991359														396		59	0					117	220	0							
991555														1016		0	704					92	219	1							
991621														3813	0	2544	132	0	1267	0	0	333	804	0	1127	0	0	Pension benefit liability			
991854														4		0	0					4	0	0							
992851														411		47	0					296	68	0							
993250														1151		26	0					109	1016	0							
993353														128		32	0					96	0	0							
994435														5891		1997	0					229	3665	0	1356						
994770														197		1	0					96	100	0							
995076														6233	0	4358	0	0	0	0	0	618	990	267	1863	0	0				
995272														7363		6482	0					18	844	19							
995517														2067		1118	0					383	566	0							
995571														2865		2452	0					155	258	0	2349						
995674														720		384	0					0	336	0							
995955														113		0	0					41	46	26							
996260														19868		7080	0					1066	10075	1647							
997052														2981		1593	0					106	1282	0							
997155														234		177	13					44	0	0							
997557														511		450	0					61	0	0	377						
997650														569		67	0					28	448	26							
997847														2665		1306	0		161	1090		346	1013	0				HEALTH PLAN RESERVE	SBA FEES - PPP		
998358														30		1	1					9	19	0							
998648														2396		1631	511					53	201	0							
998657														160		0	0					69	91	0							
998844														4583		2476	0					992	1115	0							
999355														20	0	0	0	0	0	0	0	16	4	0	0	0	0				
999935														3413	0	3063	0	0	0	0	0	114	236	0	2294	0	0				
1000052														1977		1001	0					138	838	0							
1000100														77592		51697	0		18888			1260	24635	0			18095	ESOP Loan Payable			
1000276														7790		6617	0					41	1088	44							
1000641														3502		1791	0					63	1648	0	1441						
1000856														961	0	861	0	0	0	0	0	1	99	0	861	0	0				
1000959														662	0	388	0	0	0	0	0	79	195	0	333	0	0				
1001059														1469		227	0					356	886	0	194						
1001152														95347		46458	8383		36662			3623	33893	2990				Inv Pay - LIHTC partnerships			
1001639														12771	0	947	0	947	0	0	0	5828	5996	0	0	0	0				
1001648														14760	0	12043	0	0	1700	10329	0	820	1897	0	0	0	0	ACCRUED PROFIT SHARING	DEFERRED PPP FEES		
1001817														718		0	280					38	400	0							
1001853														2163	0	1582	0	0	0	0	0	233	348	0	1371	0	0				
1002355														1053		817	0					32	204	0							
1002373														4660		3294	0					1	1320	45							
1002430														12404		7668	0					161	3366	1209							
1002458														471		125	0					59	287	0							
1002878														248386		176717	0		56867			463	64959	6247		61683		MAC SETTLEMENT			
1002953														97		66	0					31	0	0							
1003455														756		94	237					42	383	0							
1003558														2603	0	1937	0	0	0	0	0	50	616	0	1931	0	0				
1003839														2952		1736	0					171	1045	0							
1003950														65		0	0					10	55	0							
1004256														168		73	0					18	77	0							
1004470														19908		13973	1832					0	4041	62							
1005075														1424		1218	0					110	96	0							
1005552														1343		0	300					112	931	0							
1005655														225	0	0	0	0	0	0	0	148	77	0	0	0	0				
1005851														116		68	0					48	0	0							
1006148														6088		2349	0					417	3322	0							
1006157														505		9	0					52	444	0							
1006513														3379		1794	25					493	1067	0							
1006559														909		0	663					84	162	0							
1006652														1214		5	0					357	852	0							
1006951														12959		5751	355					277	6576	0							
1007015														31829		20083	0					161	11585	0	8466						
1007051														557		0	323					48	186	0							
1007154														7192		5871	0					247	1074	0							
1007417														8484		4302	1152					22	2542	466							
1007734														9	0	0	0	0	0	0	0	5	4	0	0	0	0				
1007752														200		0	0					34	166	0							
1007819														13813		4825	4161					442	4313	72							
1007846	412048	0	353327	0	0	94171	0	0	48217	7825	0	0	157047									2679						Security Purchase Payable			
1007873														6755		5972	0					0	783	0							
1007930														624		571	0					36	17	0							
1007958														156		0	0					43	113	0							
1008076														2512		1072	134					187	1119	0							
1008151														235		80	36					63	56	0							
1008209														167		84	0					1	78	4							
1008432														4997		1714	0					77	3206	0							
1008450														112		0	33					23	56	0							
1008553														693		342	0					195	156	0							
1008674														11186		6745	0					69	4372	0							
1008955														283		0	0					59	224	0							
1009242														4263		655	2454					712	442	0							
1009354														17878	0	9945	0	0	0	0	0	871	7062	0	0	9685	0				
1009756														2923	0	1993	95	0	0	0	0	236	599	0	1961	0	0				
1009840														167	0	0	0	0	0	0	0	56	111	0	0	0	0				
1010015														483		16	143					54	270	0							
1010574														1984		1333	0					3	648	0							
1011432														2069		1859	0					40	170	0							
1011526														108204		87133	992		63020			2047	18032	0	9909			Loan Swap Liability			
1011553														592		0	222					31	339	0							
1011638														4684		1551	0					796	2252	85							
1011656														901		2	0					207	692	0							
1011852														6	0	0	0	0	0	0	0	2	4	0	0	0	0				
1011955														1163		322	0					442	399	0							
1012251														4767		2146	1661					158	802	0							
1012457														404		276	0					94	34	0							
1012671														14925		8436	0					1	6488	0							
1013070														11176	0	8230	0	0	4270	0	0	3	2858	85	3944	0	0	Unfunded Pension Liability			
1013650														476		0	101					217	158	0							
1013744														118		0	8					35	75	0							
1013856														1026		844	0					25	157	0	844						
1014059														207	0	0	98	0	0	0	0	26	83	0	0	0	0				
1014125														2019		572	0					242	1205	0							
1014246														140		22	25					25	68	0							
1014255														122		0	51					12	59	0							
1014376														1774		30	0					89	1655	0							
1014451														185		160	0					25	0	0							
1014554														812		597	0					58	157	0							
1014657														1524	0	1106	0	0	0	0	0	163	255	0	1103	0	0				
1014853														1952		897	0					92	963	0							
1015243														3868		1468	0					296	1939	165			569				
1015252														2072	0	1848	0	0	1589	0	0	17	207	0	0	0	0	Directors Deferred Compensation			
1015270														4309		2270	979					35	1025	0							
1015458														64		43	6					7	8	0							
1015467														28347		18445	0					476	8060	1366							
1015560														55089		36698	0	717				4914	13417	60			35175				
1015832														2301		1896	0					73	332	0							
1015841														643		2	142					120	379	0							
1015850														1768	0	958	0	0	211	112	0	76	734	0	635	0	0	elan cardholder in process	accr salary cont		
1016174														2075		920	70	271				35	924	126	425						
1016231														6519		5629	0		2559			159	283	448			2031	SERP			
1016259														2568		2203	0					365	0	0							
1016558														54		0	19					33	2	0							
1016718														500		0	0					66	434	0							
1016848														404		0	84					40	280	0							
1016857														4666		570	0					241	3855	0							
1016941														433		320	0					72	41	0							
1017425														1943		79	456					89	1319	0							
1017555														218		0	0					29	189	0							
1017564														752		622	0					11	119	0							
1017854														314		200	0					29	85	0							
1017939														197643		154771	0					1302	29650	11920							
1017957														1983		1382	0					217	384	0							
1018927														27770		13424	2662					11	11266	407							
1157415														3913		1086	0					1485	1342	0							
1158878														1334		634	0		501			22	678	0				ATM Liability			
1160509														1755		843	0					272	640	0							
1161216														4311		16	0					172	4123	0							
1162017														9157		7576	0					35	974	572							
1163283														1032		575	0					212	245	0							
1169650														1981		172	0					1676	133	0							
1176881														46543		41494	0	41306				610	4439	0							
1176920														134		131	0					3	0	0							
1186965														762		405	0		158	191		18	339	0				ATM/Mastercard Debit  Liability	Other Liabilities		
1187001														6008	0	1380	0	0	1309	0	0	395	4233	0	0	0	0	ATM Settlement			
1187551														302		105	156					0	41	0							
1188772														29431	2440	5131	1970		1418			253	22077	0		1273		MORTGAGE LOAN REPURCHASE RESERVE			
1188987														4656		4417	0	1854				58	181	0	2563						
1190476														119402	0	75009	0	12789	44240	0	0	1307	37694	5392	4303	0	13675	Derivatives			
1191352														1498		990	0					38	470	0							
1211371														17642		2421	66					231	14924	0			2198				
1216022														4094000	0	3399000	0	0	0	1099000	0	80000	615000	0	0	0	0		Deferred Promotional Income		
1216321														91887		81910	0					1259	8718	0			72969				
1216826														25845		9138	15172		2738			1	1386	148			3770	Payroll Liabilties			
1218446														3118		1535	0					135	1448	0							
1222519														3857		0	0					1072	2785	0							
1222948														1346	0	58	0	0	42	0	0	148	1060	80	0	0	0	Due to FNMA			
1225752														5044		4613	0					100	331	0							
1225761	65435	0	29	818	0	0	0	0	61193	0	0	0	0									3395									
1225798														868		45	93					85	645	0							
1228034														2170		2012	0					74	84	0							
1229198														133		49	0					1	83	0							
1293078														248		38	0					27	183	0							
1356768														48618		33391	0			6767	3057	452	14775	0	214		17690		Total New Sweep Balance	FMV Swap -CF Hedge	
1369870														330		0	285					0	45	0							
1386251														41643	11785	16929	0					1595	23119	0							
1387203														380		66	0					37	277	0							
1387605														20772		13521	808					2410	4033	0							
1390324														1493		1126	153					15	199	0							
1391778														438494		138721	0	138721				3564	296209	0							
1394621														3139		665	0					678	1796	0							
1394676	4693117	0	3016435	0	0	1072818	1441328	0	1610252	0	0	0	0									66430						Due to Affiliates	Deferred Fee Income		
1396764														7009		3701	0					758	2550	0							
1397471														4752		4174	25					75	478	0							
1402384														1774		98	1101					296	279	0							
1404481														674		297	264					113	0	0							
1404883														732		0	0					4	728	0							
1412619														8663		6802	0					1053	808	0							
1412712														15893		10461	0					333	5007	92							
1414819														19027	0	2425	0	0	0	0	0	602	15935	65	2425	0	0				
1416279														2865		0	44					0	2821	0							
1418255														487		309	42					0	126	10							
1429028														1382		674	0					85	623	0							
1435092														908		1	0					13	838	56							
1436071														4669	0	2328	1848	5	0	0	0	34	459	0	362	0	0				
1436204														45381	0	38999	0	0	0	0	0	106	4579	1697	8093	0	27527				
1439456														5834		0	0					55	5779	0							
1440117														2692		714	0					650	1328	0							
1443266	49000	0	28000	0	8000	9000	8000	0	21000	0	0	0	0									0						Interest Advances on loans serviced by others	Principal Advances on loans serviced by others		
1444021	797127	0	88344	409362	0	0	0	0	299421	0	27054	0	41060									0									
1445943														8136	0	1046	0	16	0	666	0	214	6702	174	0	0	0		ESCROW FEES		
1447639														10682		6472	0					68	4142	0							
1456501	1496000	0	869000	81000	0	244000	0	0	198000	186000	0	0	0									162000						CRA TAX CREDITS			
1458608														22703		426	0		220	176		1514	20763	0				Unclaimed Deposits	Derivative Liability, Mortgage Hedge		
1459717														6642	0	1408	0	0	856	0	0	1646	3588	0	0	0	0	ATM/DEBIT CARD SETTLEMENT ACCOUNT			
1459735														10628		4051	0					87	6474	16							
1459799														1243		1135	0					70	38	0							
1462986														157		24	0					112	1	20							
1469677														17513		3021	0					1053	13439	0		3021					
1470150														742	0	418	0	0	418	0	0	150	174	0	0	0	0	DEFERRED LOAN FEES			
1474309														148		0	0					101	47	0							
1478231														4315		2683	0					54	1578	0							
1479470														3006		2142	0					153	607	104							
1481745														1258		227	0					318	713	0							
1481754														1310		399	0					427	484	0							
1492817														450		0	274					43	133	0							
1493319														1281		1242	0					1	38	0							
1494482														159		0	0					5	144	10							
1494914														12293	0	7693	0	0	111	3966	0	4035	301	264	0	0	0	Banker's acceptance	Deferred rent liability		
1629903														9584		2987	2636					0	3961	0	2148						
1718188														37032		35190	0					116	1547	179							
1718469														20620		15344	1456	2541	2178	8211		45	3775	0	1385	550		Notes Payable - Invest in R/E Ventures	Notes Payable - Equity Investment		
1820979														702	0	69	0	69	0	0	0	0	633	0	0	0	0				
1826382														845		148	0					166	531	0							
1836701														1014		0	0					241	773	0							
1842065														454289		269157	0		95614			7401	139238	38493			122399	Unfunded Commitments on CRA Investment Tax Credits			
1852569														2148		1366	0					66	716	0							
1862719														5972		442	0					703	4827	0							
1863097														16593		14387	0					32	2074	100		4944	6247				
1864197														13881	0	5790	0	0	513	0	0	18	7686	387	0	0	5185	Unamortized mastercard signing bonus			
1867983														47774	0	22291	17071	20516	0	0	0	2333	6079	0	0	0	0				
1872941														669		93	0					118	458	0							
1872996														8825		1092	0					1268	6465	0							
1879016														1751		883	0					454	292	122							
1883321														39045		3175	24956	676	2016			5	10909	0	283		200	Payable Securities			
1885932														6682	0	857	0	0	0	0	0	1541	4284	0	0	0	0				
1890525														14785		5526	0					117	8873	269							
1892154														2182		1615	0					91	476	0							
1893049	208000	0	16000	179000	0	16000	0	0	13000	0	0	0	0									0						IC Payable			
1914421														5495		3681	0					158	1656	0	2313						
1917301	70435	0	51312	0	0	0	0	0	12714	6074	0	19255	0									335									
1918344														67974	0	53174	0	0	16689	0	0	1190	12420	1190	0	0	19106	Commitments to Fund Investment Affordable Housing			
1929247														674383		500664	0		122000			5532	125026	43161			125721	Intercompany payable to Holding Company			
1940747														1410		53	0					3	1354	0							
1945247														751		654	27					5	65	0							
2002222														2862		2044	0					289	529	0							
2006024														2632		537	0					654	1441	0							
2007991														3754		0	0					415	3339	0							
2009605														9020	0	4988	0	12	2384	2221	0	1408	2624	0	350	0	0	LOAN PAYMENTS OWED TO PARTICIPATING BANKS	DEFERRED PPP LOAN FEES		
2010722														701		156	0					317	228	0							
2037185														2461		1894	0					126	441	0							
2044811														16413		3602	5702					521	3344	3244		1532	1668				
2044820														157		5	0					19	133	0							
2051127														1620		995	0					97	528	0							
2059990														441		126	0					25	290	0							
2068107														2979		1601	0					104	1260	14							
2078290														188204		97308	40839		24380	53677		138	40319	9600				Serp Benefit Liablity	Interest Swap Liability		
2107181														80405		0	0					0	80405	0							
2107341														299		172	0					69	58	0							
2119773														40723		20575	8241					853	5501	5553	5656	5179					
2121196														375696	0	132703	0	0	128488	0	0	6	159586	83401	0	0	0	Due to/From ACQ CC Revenue Share			
2122997														941	0	941	0	0	941	0	0	0	0	0	0	0	0	PAYABLE TO NON-AFFILIATE			
2123930														438		0	66					31	337	4							
2132594														890		237	388					75	190	0							
2132941	8862	0	59	0	0	0	0	0	8599	0	59	0	0									204									
2140348														1406		192	0					4	1210	0							
2142155														34650		21331	11212	11264				772	1335	0	5100						
2163477														7435	0	7009	0	0	4018	0	0	0	426	0	0	0	0	Accrued Compensation			
2164111														1153		539	0					375	239	0							
2182786	8147000	0	6349000	0	0	2607000	2297000	0	1095000	482000	0	0	0									221000						Trade date payable	Payable to counterparties		
2193616	432997	0	380952	0	0	158743	197757	0	34678	13699	0	0	0									3668						Unsettled loan purchase payable	Unsettled securities purchase payable		
2209553														98059		74875	0		32229			281	21678	1225			37000	RETIREMENT LIABILITY			
2218443														1079		5	153					173	680	68							
2232757														1965		1886	0					15	64	0							
2233875														1661		1263	0					83	315	0							
2236821														6250		3730	0					493	2015	12							
2239288														130754		65889	23847					764	18430	21824		41224					
2253891	6121690	0	667321	0	0	301940	0	0	5190280	0	0	0	0									264089						Unearned Income			
2262718														3901		3661	0		2747			0	240	0				Reserve for Production Incentive			
2265456														65214	0	37978	0	0	20123	0	0	28	27208	0	0	0	17614	Deferred Income			
2297998														8464		6499	0					1160	490	315							
2298995														11772		3870	999					1385	2823	2695		2619					
2304636														320	0	51	0	0	0	0	0	34	235	0	0	0	0				
2305969														1942		1100	37					287	518	0							
2316714														718		0	0					88	630	0							
2317672														864		5	0					157	652	50							
2325882														24930	0	18163	0	10172	0	0	0	0	6767	0	4627	0	0				
2328137														14018	0	8320	1387	51	0	0	0	673	3638	0	5103	0	3154				
2328285														905		539	0					0	366	0							
2329200														2739		1878	0	245	900			75	786	0	306			Deferred revenues			
2332910														6712		4776	0					1222	515	199							
2333140														794		28	0					62	682	22							
2337335														2		0	0					0	2	0							
2339599														2516		1432	0					174	910	0							
2339795														11282		5165	0					464	3115	2538		2595	2281				
2339900														7165	0	1782	0	0	1280	0	0	296	3788	1299	0	0	0	INTEREST RATE HEDGES - FAIR VALUE			
2343167														1220		280	0					128	812	0							
2344753														1077		23	0					228	826	0							
2349459														1362		372	37					193	760	0							
2353595														38705		6844	0					719	31076	66							
2354323														2573		1003	0					31	1539	0	808						
2354387														2993		1598	0		646			186	1209	0	921			Stakeholder Awards			
2354985														169003	0	121069	0	0	46785	0	0	5015	39615	3304	0	0	0	Derivative Liability - C/F Hedge			
2356091														2704		531	0					116	2057	0							
2358769														15549		3083	0					671	11795	0							
2362458	95610	0	376	12560	353	0	0	0	82674	0	0	0	0									0									
2371816														3912		3193	0					114	605	0							
2372774														26215	0	19618	0	0	0	0	0	789	2283	3525	11272	0	0				
2385514														33270		7054	8955					1239	16022	0			6427	Mortgage Reserve			
2390929														10579		5767	0	580	1500	118	375	307	4505	0				Allowance for Potential Mortgage Repurchase	Low-Income Investments	Federal Income Taxes	
2391588														194		0	0					53	141	0							
2396592														1372		1104	78					169	21	0							
2396604														1000		615	0					129	196	60							
2398701														4694		1581	0					590	2479	44							
