"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
1481745														1248	0	301	0	0	301	0	0	336	611	0	0	0	0	Principal and Interest payable on participation loans			
1481754														1877	0	730	0	0	730	0	0	788	359	0	0	0	0	Principal and interest due participants			
1492817														435		2	256					46	131	0							
1493319														1666	0	1526	0	0	1070	0	0	0	140	0	0	0	0	Repurchase Liabilities			
1494482														146	0	0	0	0	0	0	0	6	130	10	0	0	0				
1494914														10221	0	5884	0	0	325	3976	0	3846	227	264	0	0	0	Banker's acceptances	Deferred rent liability		
1629903														10812		3161	2692					0	4959	0	2041		816				
1718188														34472	0	32523	0	0	0	0	0	84	1698	167	10179	0	0				
1718469														20106		16293	1761	1820	2178	9430		186	1866	0	1352	941		Notes Payable - Invest in R/E Ventures	Notes Payable - Equity Investment		
1820979														502	0	68	0	68	0	0	0	0	434	0	0	0	0				
1826382														963	0	189	0	189	0	0	0	168	606	0	0	0	0	ACCRUED EXPENSES			
1836701														1300	0	0	0	0	0	0	0	307	993	0	0	0	0				
1842065														445362		267143	0		104866			7614	128820	41785			125414	Unfunded Commitments on CRA Investment Tax Credits			
1852569														1987	0	1570	0	0	1034	0	0	60	357	0	0	0	0	Deferred Loans and  Loan Fees			
1862719														5936	0	699	0	0	0	0	0	760	4477	0	0	671	0				
1863097														16472		14619	0					30	1723	100		5210	6360				
1864197														15109	0	6860	0	0	548	1524	0	79	7751	419	0	0	4713	Unamortized Mastercar Signing Bonus	Branch Suspense Resources		
1867983														29339	0	2270	16062	0	0	0	0	2410	8597	0	1511	0	0				
1872941														575	0	84	0	0	0	0	0	152	339	0	0	0	0				
1872996														9514	0	1092	0	0	0	0	0	1488	6934	0	1092	0	0				
1879016														1782	0	830	0	0	0	0	0	445	360	147	828	0	0				
1883321														84471		51453	24923	962	50014			19	8076	0	137		340	Payable Securities			
1885932														6192	0	902	0	0	0	0	0	1614	3676	0	0	0	0				
1890525														14235	0	5479	0	0	0	0	0	124	8351	281	2382	0	0				
1892154														1691	0	1227	0	15	0	0	0	144	320	0	287	0	0				
1893049	217000	0	14000	168000	0	14000	0	0	35000	0	0	0	0									0						IC Payable			
1914421														5547		3050	0					153	2344	0	2156						
1917301	86981	0	60827	0	16068	0	0	0	21485	4267	0	24340	0									402									
1918344														66208	0	55111	0	0	17536	0	0	1565	8342	1190	0	0	19589	Commitments to Fund Investment Affordable Housing			
1929247														750984		607615	0		255000			7167	115151	21051			127325	Intercompany payable to Holding Company			
1940747														1250	0	83	0	0	0	0	0	3	1164	0	0	0	0				
1945247														129	0	24	30	0	0	0	0	4	71	0	0	0	0				
2002222														2736	0	2028	0	0	112	0	0	346	362	0	0	0	0	26102 Escrow			
2006024														3135	0	909	0	259	0	0	394	734	1492	0	0	0	0	Payable to OREO tenant to terminate lease agreement		Lease liabilities	
2007991														4312	0	0	0	0	0	0	0	451	3861	0	0	0	0				
2009605														9266	0	5347	0	0	2395	2576	0	1657	2262	0	359	0	0	LOAN PAYMENTS OWED TO PARTICIPATING BANKS	DEFERRED PPP LOAN FEES		
2010722														1240	650	703	0	0	0	0	0	369	168	0	0	0	0				
2037185														2438	0	1880	0	0	0	0	0	126	432	0	1618	0	0				
2044811														21818		4342	5277					673	7223	4303		1983	1678				
2044820														168	0	8	0	0	0	0	0	19	141	0	0	0	0				
2051127														1469	0	1015	0	0	0	0	0	20	434	0	1015	0	0				
2059990														411	0	100	0	0	0	0	0	42	269	0	0	0	0				
2068107														3126	0	1154	0	0	330	0	0	16	1942	14	479	0	0	Unearned Revenue			
2078290														193600		103126	41889		25317	54898		170	39615	8800				Serp Benefit Liablity	Interest Swap Liability		
2107181														87304	0	0	0	0	0	0	0	0	87304	0	0	0	0				
2107341														342	0	205	0	0	147	0	0	95	42	0	0	0	0	Paycheck Protection Program Origination Income			
2119773														50631		24029	7977					926	12236	5463		6141					
2121196														422821	0	71714	0	0	0	0	0	5	209537	141565	0	61728	0				
2122997														1001	0	1001	0	0	1001	0	0	0	0	0	0	0	0	PAYABLE TO NON-AFFILIATE			
2123930														410	0	0	45	0	0	0	0	39	322	4	0	0	0				
2132594														704	0	94	382	86	0	0	0	121	107	0	0	0	0				
2132941	11256	0	53	0	5	0	0	0	10936	0	48	0	0									267									
2140348														943	0	159	0	0	0	0	0	2	782	0	79	0	0				
2142155														30154		16358	11350	6735				817	1629	0	4916						
2163477														6535	0	6276	0	0	2843	2182	0	0	259	0	0	0	0	Accrued Compensation	Deferred Income Management Fees		
2164111														1378	0	564	0	0	0	0	0	383	431	0	230	0	0				
2182786	9885000	0	8336000	0	0	4656000	2344000	0	894000	388000	0	0	0									267000						Trade date payable	Payable to counterparties		
2193616	354204	0	312422	0	0	0	283601	0	25681	13129	0	0	0									2972							Unsettled securities purchase payable		
2209553														99446		87186	0		31981			311	10749	1200				RETIREMENT LIABILITY			
2218443														1014	0	7	144	7	0	0	0	182	614	67	0	0	0				
2232757														1744	634	1663	0	0	0	0	0	15	66	0	309	0	447				
2233875														1642	0	1316	0	0	0	0	0	75	251	0	0	0	0				
2236821														6455	0	3754	0	1218	1094	0	0	938	1751	12	0	1359	0	NOTES PAYABLE			
2239288														136922		69049	14983					892	30911	21087		47402					
2253891	6061158	0	891810	0	0	307856	0	0	4854948	0	0	0	0									314400						Unearned Income			
2262718														3463		2600	0		1616			0	863	0				Reserve for Production Incentive			
2265456														65745	0	38778	0	0	18565	20008	0	26	26941	0	0	0	0	Operating Lease Liability	Deffered Income		
2297998														7337	0	5867	0	0	0	0	0	1126	298	46	4742	0	0				
2298995														15662		4572	0					1365	7191	2534		3264					
2304636														616	0	348	0	0	0	0	0	36	232	0	0	0	0				
2305969														1580	0	675	0	0	191	0	0	278	627	0	438	0	0	Escrow Payable			
2316714														651	0	0	0	0	0	0	0	114	537	0	0	0	0				
2317672														857	0	10	0	0	0	0	0	196	601	50	0	0	0				
2325882														18833	0	14958	0	8711	0	0	0	0	3875	0	0	0	0				
2328137														15483	0	8303	1248	28	0	0	0	728	5204	0	4977	0	3192				
2328285														842	0	374	0	0	280	0	0	0	468	0	0	0	0	Accrued Net Payroll			
2329200														1928		979	0	86	423			124	825	0	303			Deferred loan fees			
2332910														8536	0	6202	0	0	0	0	0	1628	506	200	0	0	4356				
2333140														825	0	35	0	0	0	0	0	51	717	22	0	0	0				
2337335														1	0	0	0	0	0	0	0	0	1	0	0	0	0				
2339599														2458	0	1331	0	0	0	0	0	194	933	0	1039	0	0				
2339795														12228		5725	0					505	3984	2014		3144	2297				
2339900														5915	0	1819	0	0	1262	0	0	413	2176	1507	0	0	0	INTEREST RATE HEDGES - FAIR VALUE HEDGE			
2343167														1575	0	342	0	102	0	0	0	148	1085	0	0	240	0				
2344753														2464	0	21	0	0	0	0	0	247	2196	0	0	0	0				
2349459														988	0	285	79	0	241	0	0	277	347	0	0	0	0	Escrow Payable			
2353595														38119	0	7003	0	1874	0	0	0	808	30242	66	3790	0	0				
2354323														2228		928	0					43	1257	0	785						
2354387														2538		1463	0		542			225	850	0	806			Stakeholder Awards			
2354985														275765	0	135432	0	0	32632	0	0	6182	130319	3832	0	51589	0	Funds due to PPP origination partner			
2356091														2252	0	444	0	16	0	0	0	148	1660	0	417	0	0	Insured Cash Sweeps In Process			
2358769														20722	0	4582	0	0	1017	0	0	935	15205	0	0	3269	0	MB Repurchase Obligation Reserve			
2362458	95220	0	257	12750	243	0	0	0	82213	0	0	0	0									0									
2371816														4552	0	3109	0	0	0	0	0	187	1256	0	3037	0	0				
2372774														27541	0	20090	0	0	0	0	0	934	3040	3477	10034	0	0				
2385514														40134		6261	11324		181			1512	21037	0			5759	Mortgage Reserve			
2390929														13791		8828	0	666	1500	138		364	4599	0				Allowance for Potential Mortgage Repurchase	Low-Income Investments		
2391588														245	0	0	0	0	0	0	0	63	182	0	0	0	0				
2396592														2103	0	1163	78	0	481	0	0	206	656	0	391	0	0	Deferred Loan Fees			
2396604														1061	0	727	0	635	0	0	0	136	138	60	0	0	0				
2398701														4660	0	1798	0	0	128	0	0	710	2107	45	0	0	1493	Unearned revenue on Trust Preferred Securities			
2434113														55653	0	44272	0	0	0	0	0	501	5521	5359	12966	0	0				
2451240														224748	0	215290	77	0	0	0	0	48	9308	25	0	211318	0				
2465881														7207	0	3469	0	0	0	0	0	896	2842	0	3265	0	0				
2467670														987	0	825	0	492	84	0	0	0	161	1	0	0	0	ACCRUED PERSONNEL EXPENSES			
2471239														10219	0	1688	0	0	1037	0	0	1606	6600	325	0	0	0	Loan Fees and Loan Payables in Process			
2482824														11941	0	1588	0	0	629	0	0	275	10078	0	260	0	0	Mortgage Escrow			
2483120														6847	0	5095	0	0	1630	0	0	197	1555	0	3465	0	0	Deferred PPP servicing fees			
2483438														3891	0	20	0	0	0	0	0	135	3655	81	0	0	0				
2489805	393000	0	147000	59000	0	40000	0	0	86000	4000	0	0	0									97000						PAYABLE FOR PENDING TRADES			
2490285														394	0	121	0	0	0	0	0	8	249	16	0	0	0				
2497181														5945	0	1385	0	384	708	0	0	846	3714	0	0	0	0	Contingent Interest on Optional Time Deposit			
2502656														1106687	0	340004	0	327747	0	0	0	103	701785	64795	0	0	0				
2502825														38	0	10	0	0	0	0	0	0	28	0	0	0	0				
2505424														1611	0	159	0	0	0	0	0	103	1349	0	0	0	0				
2505451														1385	0	7	796	0	0	0	0	140	384	58	0	0	0				
2505460														3659	0	1957	0	0	0	0	0	160	1542	0	1728	0	0				
2506328														227	0	20	0	0	0	0	0	19	182	6	0	0	0				
2508751														86069		13143	29802		4320			374	39967	2783			8548	Recourse Obligation			
2512347														971	0	71	0	0	0	0	0	59	834	7	0	0	0				
2515320														7659	0	338	0	0	159	0	0	374	6947	0	0	0	0	Accounts Payable			
2524797														13707	0	1885	1196	208	0	0	0	2621	8005	0	1611	0	0				
2529176														1337	0	186	0	0	165	0	0	302	844	5	0	0	0	Fin 48 Liability			
2531562														189	0	50	0	0	0	0	0	40	99	0	0	0	0				
2531991	2239	0	1935	78	0	1878	0	0	226	0	0	0	0									0						Other Liabilities unearned Income			
2533043														399	0	41	0	19	0	0	0	168	190	0	0	0	0				
2533119														6814	0	5338	0	0	0	0	0	149	1327	0	5249	0	0				
2535560														1924	0	3	452	0	0	0	0	212	1257	0	0	0	0				
2536633														572	0	0	60	0	0	0	0	61	451	0	0	0	0				
2539960														3069	0	829	92	3	706	0	0	1434	714	0	0	0	0	PPP UNEARNED INCOME			
2562137														658	0	4	147	0	0	0	0	86	421	0	0	0	0				
2562164														13247	0	9615	0	0	919	0	0	119	2988	525	0	0	8354	SERP			
2567123														168	0	0	27	0	0	0	0	0	141	0	0	0	0				
2568063														6261		1025	0		535	451		22	5214	0				Other Liability Expense	Intercompany		
2576134														29484	0	12092	0	0	0	0	0	241	17151	0	9177	0	0				
2577739														2228	0	455	1261	0	406	0	0	451	61	0	0	0	0	Accrued Salary Continuation			
2580243														3080		947	0		341			159	1886	88		472		Post-retirement benefit liability			
2587916														1316	0	22	55	0	0	0	0	38	1201	0	0	0	0				
2590037														579419		48907	0		31379			7351	523161	0				Due to Affiliates		N/A	
2594240														3193	0	1179	0	0	1179	0	0	176	1838	0	0	0	0	Lease Liability			
2594419														2236		31	0	31				8	2197	0							
2596646														8069	0	74	0	0	0	0	0	631	7364	0	0	0	0				
2597223														3257	0	2727	224	0	782	649	1295	0	306	0	0	0	0	Accrued Compensation Expense	Accrued Advisor Fees	Deferred Rent Obligations	
2598396														535	0	149	0	143	0	0	0	76	278	32	0	0	0				
2600039														1807	0	565	1149	0	565	0	0	0	93	0	0	0	0	Intercompany Payable			
2602828														62	0	18	0	0	0	0	0	12	32	0	0	0	0				
2605566														55924	0	54860	0	0	42731	0	0	10	1054	0	0	0	0	Dealer payables			
2607412														87	0	54	0	0	0	0	0	33	0	0	0	0	0				
2608754														17996		8285	0			5495		2316	7395	0					DEFERRED INCOME	0	
2610784														632	0	0	0	0	0	0	0	58	574	0	0	0	0				
2614344														3335	0	394	112	0	393	0	0	88	2741	0	0	0	0	Deferred SBA/PPP Loan Fees			
2615190														61781	0	8881	0	0	6881	0	0	1637	51263	0	0	0	0	Unearned annual service charge			
2615220														1023	0	699	0	0	0	0	0	40	284	0	699	0	0				
2618780														284020		158600	0	56549				15099	98053	12268			89131				
2619714														1578	0	916	55	0	0	0	0	90	517	0	916	0	0				
2621285														408	0	0	0	0	0	0	0	66	342	0	0	0	0				
2621940														1452	0	1169	0	38	0	0	0	32	251	0	1131	0	0				
2624400														6651		1201	348					414	3090	1598		1053					
2625724														2527	0	1515	0	0	903	529	0	210	792	10	0	0	0	PRE-COLLECTED LOAN FEES	TAXES PAYABLE		
2631172														9244		7350	0					32	1862	0							
2631323														2422		754	0	317	304			375	1293	0				CSI Contract Concession			
2631846														1036	0	48	0	0	0	0	0	891	97	0	0	0	0				
2634191														199655		92791	29105					3240	60768	13751	25918		47006				
2634351														7517	0	2660	0	0	0	1220	0	123	4734	0	0	0	0	Security settlement account	EFT network settlement		
2641827														417	0	154	0	0	110	0	0	0	263	0	0	0	0	Intercompany Payable			
2642598														451		139	0		106			36	226	50				Wealth Managment Advisor Fees			
2643595														1283	206	966	0	470	0	0	0	0	15	302	0	0	0				
2649122														5197	0	1070	0	0	0	0	0	208	1693	2226	0	610	0				
2649177														44350		39514	0		20213	13353		10	4826	0				Payable to USPS	Pooled Meter Funding Float		
2651899														765	0	0	0	0	0	0	0	0	765	0	0	0	0				
2652092														68627	0	48752	0	0	13885	0	0	1994	10562	7319	0	6228	27137	Other Liabilities			
2654911														78648		60439	10192		35019	21315		220	7797	0				Accts Payable Securities Purchases AFS	Derivative Cash Collateral		
2661861														10012		9076	0					16	801	119	2509		4139				
2666400														5466	0	414	0	0	0	0	0	1748	3304	0	0	0	0				
2667920														2106	0	1	0	0	0	0	0	0	2105	0	0	0	0				
2667939														1589	0	905	9	0	667	0	0	104	571	0	147	0	0	PSP LIABILITY			
2667957														9763		5716	1671		5716			404	1922	50				fair value of all interest rate swaps held for purpose other than trading			
2668598														4243	0	274	0	0	0	0	190	328	3641	0	0	0	0	CDARS INCOMING RBP	MAC SUSPENSE ACCOUNT	PC - ESCROW BAL	
2684552														1954	0	0	1343	0	0	0	0	125	486	0	0	0	0				
2686211														778		36	0					116	626	0							
2687133														3824	0	3593	0	49	140	0	0	31	200	0	3331	0	0	Interest Rate Swaps for purposes other than tradin			
2687487														10488	0	2085	0	540	1259	0	0	289	7690	424	0	0	0	Unearned Revenue			
2692753														6483	0	394	1167	0	116	143	0	241	4681	0	0	0	0	Appraisals and Other Loan Fees	Deferred Rent Incentive		
2693264														30055		12740	5788					423	9153	1951	3624		6380				
2694681														11759	0	2398	0	0	1027	0	0	6206	3040	115	0	0	0	Deferred Loan Gain			
2694944														561	0	186	0	0	0	0	0	92	235	48	0	0	0				
2696180														430	0	343	0	0	0	0	0	25	62	0	295	0	0				
2697963														2322	0	1507	0	0	432	192	0	185	435	195	0	0	0	ESCROW RESERVE	RATE BRIDGE - CDARS		
2700984	116545	0	33972	0	0	33619	0	0	78250	0	0	0	0									4323						Payable to Parent			
2702764														834	0	400	178	0	0	0	0	184	72	0	347	0	0				
2705112														444	0	170	38	124	0	0	0	117	119	0	0	0	0				
2705895														45367	0	34287	0	19595	0	0	0	571	10329	180	0	0	0				
2708122														1327	0	223	0	158	0	0	0	208	866	30	0	0	0				
2710554														1610	0	1083	250	0	0	0	0	17	260	0	1017	0	0				
2713920														10225	0	7116	2817	0	0	0	0	0	292	0	0	0	3445				
2716088														4483	0	1663	332	0	0	0	0	439	2049	0	1102	0	0				
2716828														1278	0	917	0	0	0	0	0	41	320	0	589	0	0				
2717012														17076	0	14068	0	0	0	0	0	214	2444	350	1883	0	12023				
2718596														2503	0	665	1296	365	0	0	0	140	402	0	0	0	0	TOTAL MORTGAGE PASSTHROUGH BALANCE			
2719810														1460		255	109					0	1096	0							
2723376														1916	0	42	1118	0	0	0	0	0	756	0	0	0	0				
2724766														193	0	11	121	0	0	0	0	34	27	0	0	0	0				
2726050														1022	0	112	216	0	0	0	0	131	563	0	0	0	0				
2728661														6505	0	4153	0	0	1114	592	0	285	2067	0	1925	0	0	ACCRUED EXPENSES	RIGHT OF USE LEASE LIABILITY		
2728746														244	0	42	0	0	0	0	0	22	180	0	0	0	0				
2729677														19404	0	19357	0	0	18915	0	0	0	47	0	0	0	0	Intercompany Payable			
2730431														5647	0	4272	0	0	3242	0	0	185	1190	0	0	0	0	Real Estate Escrow Liabilities			
2732565														1969	0	537	528	0	516	0	0	277	627	0	0	0	0	Deferred Loan Fees			
2733263														1692	0	465	0	0	0	0	0	275	952	0	0	0	0				
2734729														43207	0	32721	0	0	9081	0	0	34	8774	1678	0	0	15105	PENDING SECURITIES PAYMENT			
2735137														1065	0	22	0	0	0	0	0	176	867	0	0	0	0				
2735146														455239		211385	143100	48565			19210	16502	82553	1699		4343				Intercompany Payable	
2735324														883		3	0					59	821	0							
2736219														10102	0	2853	0	0	1407	0	0	550	6699	0	0	0	0	Deferred Fees			
2736291														140518	0	109661	0	0	0	0	0	3871	22688	4298	0	0	94754				
2736451														9015		6650	0					455	1910	0			5637				
2736714														5004	0	2521	0	0	0	0	0	22	2323	138	2141	0	0				
2737980														79304		14211	536					657	63900	0		11936					
2743244														21427	0	12981	0	0	0	0	0	1994	6452	0	3833	0	4419				
2744782														4517	0	2623	0	0	0	0	0	325	1569	0	0	0	2438				
2745426														3228		1910	0	91				417	901	0	1612	201					
2745529														14875	0	2740	0	0	963	0	0	0	12135	0	0	0	0	Intercompany Payable			
2746245														468	0	338	0	112	0	0	0	121	9	0	218	0	0				
2746263														22699	0	15131	0	0	5776	0	0	918	6426	224	0	0	9354	Unamortized SBA PPP Loan Fees			
2747279														533	0	123	0	0	123	0	0	56	354	0	0	0	0	Accumulated Post-Retirement Benefit Obligation			
2747466														659	0	304	0	72	0	0	0	173	182	0	232	0	0				
2747587														37333	0	18224	0	4185	7614	6147	0	169	18940	0	0	0	0	Recourse Liability	FASB MTM ADJ		
2748502														3068	0	1434	0	0	0	0	0	212	1422	0	1272	0	0				
2749059														292	0	0	20	0	0	0	0	110	162	0	0	0	0				
2753917														376	0	0	0	0	0	0	0	31	325	20	0	0	0				
2754222														53	0	0	0	0	0	0	0	0	53	0	0	0	0				
2754389														1154	0	102	0	102	0	0	0	100	927	25	0	0	0				
2756730														13919	0	3285	0	0	0	0	0	268	10366	0	0	0	0				
2756767														1950	0	1670	0	0	0	0	0	122	158	0	972	0	0	Mortgage Borrower Fees			
2756909														843	0	172	0	127	0	0	0	1	620	50	0	0	0				
2757205														72908		69396	1455					485	1040	532		18315	19649				
2758024														15604	0	12080	0	0	0	0	0	1061	2463	0	0	9313	0				
2758613														53315	0	38818	0	0	0	0	0	109	14388	0	0	34510	0				
2759629														1606	0	812	0	0	0	0	0	231	523	40	812	0	0				
2760232														9011	0	8836	0	0	2483	0	0	87	88	0	0	0	0	SERP Liability			
2764212														14791		10222	0					1544	3025	0	6872						
2765602														3388	0	1589	0	0	0	0	0	79	1640	80	676	0	417				
2769570														1741	0	4	0	0	0	0	0	92	1645	0	0	0	0				
2769954														1286	0	814	116	0	0	0	0	40	316	0	759	0	0				
2771694														16442	0	10072	0	4176	0	0	0	157	5419	794	188	1244	4244				
2774707														62	0	0	28	0	0	0	0	12	22	0	0	0	0				
2775151														401	0	26	0	0	0	0	0	8	367	0	0	0	0				
2775179														1285	0	74	0	0	0	0	0	98	1113	0	0	0	0				
2775692														450	0	0	119	0	0	0	0	24	307	0	0	0	0				
2785477														4486	0	3363	0	2920	0	0	0	243	822	58	0	0	0				
2785646														2541	0	324	0	0	0	313	0	917	1300	0	0	0	0		Interest Rate Swaps		
2787770														9327		8781	0					162	384	0	2447		5720				
2788656														1945	0	1495	109	11	125	0	0	209	102	30	1239	0	0	Real property taxes payable	0		
2791085														4395	0	1129	0	0	653	0	0	197	3061	8	0	0	0	deferred fee income			
2791517														1116	0	402	0	0	0	0	0	268	446	0	402	0	0				
2793593														1408	391	430	87					652	239	0							
2794732														728	0	164	0	0	0	0	0	270	294	0	0	0	0				
2796277														1482	0	747	0	0	0	0	0	24	711	0	0	0	743				
2797162														3749		170	299					100	3180	0							
2797210														607	0	18	0	0	0	0	0	0	589	0	0	0	0				
2797359														1429	0	32	0	11	0	0	0	51	1145	201	0	0	0				
2797724														209526	0	99790	0	0	0	0	0	6248	97805	5683	0	0	49661				
2800491														4109	0	3343	0	0	0	0	0	38	728	0	2939	0	0				
2805535														2817	0	503	462	503	0	0	0	426	1426	0	0	0	0				
2805928														882	0	717	0	0	0	0	0	31	134	0	462	0	0				
2806635														3438	0	2635	0	0	183	0	0	232	571	0	409	0	0	HEALTH BENEFIT PLAN LIABILITY			
2806840														2091	0	1696	0	0	0	0	0	244	151	0	1298	372	0				
2806877														58658		11395	1865		4102			503	44883	12		6912		Recourse reserve			
2807173														214	0	0	0	0	0	0	0	65	149	0	0	0	0				
2808602														23753	0	2949	0	0	824	0	0	1166	18367	1271	0	0	1582	LHFS putback reserves			
2809373														1306	0	824	0	230	448	146	0	0	482	0	0	0	0	Deferred Rent	Deferred Revenue		
2811086														16	0	0	0	0	0	0	0	16	0	0	0	0	0				
2815879														763	0	8	222	0	0	0	0	139	394	0	0	0	0				
2819167														21863	0	15179	319	9886	0	0	0	416	5949	0	0	0	0				
2819242														1486	0	714	0	120	0	0	0	439	328	5	564	0	0				
2820604														2987	0	1085	0	0	671	0	0	784	1118	0	0	0	0	ORE Liquidation			
2823221														4988	0	3580	0	0	0	0	0	525	883	0	0	0	0				
2826017														75240	0	71494	0	0	0	0	0	0	3746	0	0	0	42418				
2826316														6755		3638	0					233	2849	35		1648	1269				
2833882														8296	0	6780	0	0	6458	0	0	191	1325	0	0	0	0	Lease Liability			
2834759														7979		6	0					1278	6635	60							
2835103														2231	0	1120	0	0	0	0	0	322	789	0	763	0	0				
2836306														1515	0	1180	0	0	188	732	209	73	262	0	0	0	0	MPP Lender Reserve	Misc Other Assets	Accrued FIT Payable	
2838207														4519	0	2407	0	1004	950	0	0	1123	989	0	0	0	0	Representation and Warranty reserves			
2839053														2422	0	2126	0	0	0	0	0	24	272	0	2063	0	0				
2839790														4615	0	1190	0	0	377	0	0	114	3311	0	0	0	0	Post Retirement			
2845755														456	0	0	0	0	0	0	0	108	348	0	0	0	0				
2845782														8	0	0	4	0	0	0	0	0	4	0	0	0	0				
2847085														986	0	0	152	0	0	0	0	47	787	0	0	0	0				
2847142														591	0	51	0	51	0	0	0	52	488	0	0	0	0				
2849285														5944	0	4569	0	0	4113	0	0	715	660	0	0	0	0	DEFERRED LOAN FEES SBA - PPP			
2849463														710	0	145	0	0	0	0	0	147	418	0	0	0	0	00	0		
2849801														14192	0	9571	0	0	0	0	0	1593	3028	0	7059	0	0				
2850722														243150	0	177876	0	0	177609	0	0	31001	34273	0	0	0	0	Payable to affiliate			
2850768														4351	0	3212	0	0	0	0	0	71	1040	28	1013	0	2194				
2855866														2811	0	1790	0	0	0	0	0	553	468	0	0	1790	0				
2855978														864	0	211	0	0	0	0	0	241	412	0	0	0	0				
2857600														7361	0	4194	0	0	1156	0	0	118	3049	0	2566	0	0	Deferred Revenue			
2858492														889	0	0	0	0	0	0	0	352	537	0	0	0	0				
2858960														99913	0	23986	0	23986	0	0	0	178	75749	0	0	0	0				
2860039														2778	0	1962	353	0	0	0	0	5	458	0	1955	0	0				
2860271														563	0	0	0	0	0	0	0	230	333	0	0	0	0				
2860459														6910		2564	0	1775				2576	1770	0							
2861317														1325	0	459	0	0	0	0	0	76	790	0	428	0	0				
2867337														5189		1924	0					338	2825	102	1375						
2869162														2427	0	63	0	0	0	0	0	524	1840	0	0	0	0				
2871099														3727	0	2096	0	0	0	0	0	287	1344	0	1490	0	0				
2871558														2334	0	2298	0	1118	0	0	0	31	2	3	1090	0	0				
2877345														6105		3327	0	39				1224	1554	0		3207					
2877484														144	0	78	0	0	0	0	0	15	51	0	0	0	0				
2877831														4487	0	3712	0	0	0	0	0	579	196	0	0	0	0				
2877840														5885	0	1070	0	0	1048	0	0	2936	1879	0	0	0	0	COMMITMENT FEE RESERVE			
2880019														3032	0	460	0	460	0	0	0	56	2516	0	0	0	0				
2881445														10890	0	4334	214	0	4334	0	0	0	6342	0	0	0	0	Payable for securities purchased			
2882983														849	0	508	0	0	0	0	0	214	127	0	224	0	0				
2883971														411	0	10	0	0	0	0	0	272	129	0	0	0	0				
2887399														1125	0	144	0	0	0	0	0	91	890	0	0	0	0				
2889227														2249	0	79	0	0	0	0	0	42	411	1717	0	0	0				
2896216														1579	0	169	698	0	0	0	0	69	643	0	0	0	0				
2897633														1905	0	925	190	0	924	0	0	39	751	0	0	0	0	Unamortized Loan Fees			
2901558														415		54	0					19	342	0							
2903123														6697	0	3272	141	0	0	0	0	142	3142	0	1344	0	1174				
2905761														367	0	187	0	0	0	0	0	4	176	0	185	0	0				
2907019														2091	0	437	0	0	0	0	0	744	910	0	0	0	0				
2907439														7007		3266	0	3266				3	3738	0							
2909330														690	0	486	0	107	264	0	0	0	204	0	114	0	0	Lease obligation liability			
2912750														551	0	0	0	0	0	0	0	0	551	0	0	0	0				
2913702														1942		89	263					79	1511	0							
2913887														16784		10041	0					297	6446	0			9243				
2914268														8867	0	8073	0	0	8073	0	0	5	789	0	0	0	0	Payable to parent			
2914727														1820	0	16	0	0	0	0	0	461	1343	0	0	0	0				
2915126														2860	0	1081	73	0	0	0	0	504	1202	0	1081	0	0				
2915461														7862	0	4315	0	0	0	0	0	399	3148	0	2958	0	0				
2916534														4693	0	419	0	0	192	219	0	943	3299	32	0	0	0	Good Faith Deposit	Deferred Rent		
2916963														14769	0	10235	1993	0	10235	0	0	0	2541	0	0	0	0	Deferred fee income			
2917184														305	0	30	0	2	0	28	0	49	226	0	0	0	0	DEFERRED INCOME	ITEMS IN PROCESS OF COLLECTION		
2917317														112391		5570	0		1080			1096	105402	323			2716	Recourse Reserve			
2919423														569	0	226	69	0	184	0	0	6	255	13	0	0	0	Customer Deposits			
2919898														2329		3	0					262	2064	0				AP ACH Processing - GL Suspense			
2920287														376	0	61	0	0	0	0	0	44	271	0	0	0	0				
2920773														4133	0	1937	0	0	826	0	0	87	2109	0	0	0	0	LEASE PAYMENTS LIABILITY			
2921211														1749	0	378	349	0	0	0	0	32	990	0	378	0	0				
2921622														395	0	0	0	0	0	0	0	44	351	0	0	0	0				
2921659														63946	0	42020	0	0	21416	20604	0	0	21926	0	0	0	0	Deferred Revenue: Trustee Revenue	Payables		
2924128														5287	0	0	0	0	0	0	0	0	5287	0	0	0	0				
2925620														1766	0	674	0	125	192	0	0	57	974	61	357	0	0	FED and ST Taxes Payable			
2925666														301055	0	218871	0	0	0	0	0	19846	41544	20794	0	89392	80653				
2929392														5161	0	2014	0	917	0	0	0	150	2997	0	0	0	1027				
2938198														26452		10722	575					544	9363	5248			9867				
2938769														1448	0	1141	0	0	271	0	0	180	127	0	859	0	0	deferred ppp loans origination fee			
2939001														1469	0	1059	0	14	674	371	0	26	384	0	0	0	0	Escrows	Deferred Income		
2939391														658	0	267	173	0	174	0	0	39	179	0	0	0	0	BOLI Employee Benefit Payable			
2941068														41504		3977	0					1256	36271	0	3539						
2942690														761065	0	652711	0	611	60788	0	170662	3647	96385	8322	0	51712	244118	SBA Trade Date Payable		Low Income Housing Tax Credits	
