"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
1006157																																																																																																																																																																																																																																																	
1006344																																																																																																																																																																																																																																																	
1006513																																																																																																																																																																																																																																																	
1006559																																																																																																																																																																																																																																																	
1006652																																																																																																																																																																																																																																																	
1006951																																																																																																																																																																																																																																																	
1007015																																																																																																																																																																																																																																																	
1007051																																																																																																																																																																																																																																																	
1007154																																																																																																																																																																																																																																																	
1007417																																																																																																																																																																																																																																																	
1007659																																																																																																																																																																																																																																																	
1007734																																																																																																																																																																																																																																																	
1007752																																																																																																																																																																																																																																																	
1007819																																																																																																																																																																																																																																																	
1007846	17371335	105729	0	0	14015031	326650	194556	132094	0	23277	0	0	23277	0	695919	1922950	44942	122240	0	0	0	0	0	1779456	53586	67649	4908	675480	960525	2141638	2649552	10386286	81481	81481	0	0	0	81481	32338	16169	0	0	0	16169	485	97	0	0	0	97	0	0	0	0	0	0	150928	150928	0	0	150928	0	1867506	933753	0	0	0	933753	960525	2141638	2891895	11562228	0	428328	1445948	11562228	14015031	56933	0	0	0	0	0	0	0	293	0	0	0	0	2223	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	141861	70964	0	0	141861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2811129				0	0	0	0	0	25078	0	0	0	16948	0	0	16948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3414098	0	0	2559477	854328	273223	0	273223	62929	0	0	0	0	0	62929	8769354	0	16171	18945	0	8734238	0	0	0	833749	0	0	0	0	0	0	0	0	0	0	
1007873																																																																																																																																																																																																																																																	
1007930																																																																																																																																																																																																																																																	
1007958																																																																																																																																																																																																																																																	
1008076																																																																																																																																																																																																																																																	
1008151																																																																																																																																																																																																																																																	
1008209																																																																																																																																																																																																																																																	
1008432																																																																																																																																																																																																																																																	
1008450																																																																																																																																																																																																																																																	
1008553																																																																																																																																																																																																																																																	
1008674																																																																																																																																																																																																																																																	
1008955																																																																																																																																																																																																																																																	
1009055																																																																																																																																																																																																																																																	
1009242																																																																																																																																																																																																																																																	
1009354																																																																																																																																																																																																																																																	
1009756																																																																																																																																																																																																																																																	
1009840																																																																																																																																																																																																																																																	
1010015																																																																																																																																																																																																																																																	
1010574																																																																																																																																																																																																																																																	
1011432																																																																																																																																																																																																																																																	
1011526																																																																																																																																																																																																																																																	
1011553																																																																																																																																																																																																																																																	
1011638																																																																																																																																																																																																																																																	
1011656																																																																																																																																																																																																																																																	
1011852																																																																																																																																																																																																																																																	
1011955																																																																																																																																																																																																																																																	
1012251																																																																																																																																																																																																																																																	
1012457																																																																																																																																																																																																																																																	
1012671																																																																																																																																																																																																																																																	
1013070																																																																																																																																																																																																																																																	
1013650																																																																																																																																																																																																																																																	
1013744																																																																																																																																																																																																																																																	
1013856																																																																																																																																																																																																																																																	
1014059																																																																																																																																																																																																																																																	
1014125																																																																																																																																																																																																																																																	
1014246																																																																																																																																																																																																																																																	
1014255																																																																																																																																																																																																																																																	
1014376																																																																																																																																																																																																																																																	
1014451																																																																																																																																																																																																																																																	
1014554																																																																																																																																																																																																																																																	
1014657																																																																																																																																																																																																																																																	
1014853																																																																																																																																																																																																																																																	
1014965																																																																																																																																																																																																																																																	
1015243																																																																																																																																																																																																																																																	
1015252																																																																																																																																																																																																																																																	
1015270																																																																																																																																																																																																																																																	
1015458																																																																																																																																																																																																																																																	
1015467																																																																																																																																																																																																																																																	
1015560																																																																																																																																																																																																																																																	
1015832																																																																																																																																																																																																																																																	
1015841																																																																																																																																																																																																																																																	
1015850																																																																																																																																																																																																																																																	
1016174																																																																																																																																																																																																																																																	
1016231																																																																																																																																																																																																																																																	
1016259																																																																																																																																																																																																																																																	
1016558																																																																																																																																																																																																																																																	
1016718																																																																																																																																																																																																																																																	
1016848																																																																																																																																																																																																																																																	
1016857																																																																																																																																																																																																																																																	
1016941																																																																																																																																																																																																																																																	
1017425																																																																																																																																																																																																																																																	
1017555																																																																																																																																																																																																																																																	
1017564																																																																																																																																																																																																																																																	
1017854																																																																																																																																																																																																																																																	
1017939	12758328	62204	0	0	9836172	273670	138067	135603	0	253399	31987	193086	29255	0	288338	1336018	104716	198859	0	0	0	0	0	1043995	1142	24732	1169	564779	503664	1895812	1976016	7367170	15454	15454	3222	0	100	12132	13839	6920	1104	0	123	5693	0	0	0	0	0	0	0	0	0	0	0	0	112	112	0	0	0	112	1167405	583703	3618	0	2312	550562	512230	1895812	1978910	8049168	0	379162	989455	8049168	9836172	32473	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	58651	11776	0	0	58651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1951441				0	0	0	-929	0	23510	0	0	0	46286	0	0	46286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088052	0	0	1768814	319096	173572	0	173572	16021	0	0	0	0	0	16021	6560573	0	43988	206373	25776	6284436	0	0	0	393522	0	0	0	0	0	0	0	413525	413525	0	
1017957																																																																																																																																																																																																																																																	
1018927																																																																																																																																																																																																																																																	
1157415																																																																																																																																																																																																																																																	
1158878																																																																																																																																																																																																																																																	
1160509																																																																																																																																																																																																																																																	
1161216																																																																																																																																																																																																																																																	
1162017																																																																																																																																																																																																																																																	
1163283																																																																																																																																																																																																																																																	
1169650																																																																																																																																																																																																																																																	
1176881																																																																																																																																																																																																																																																	
1176920																																																																																																																																																																																																																																																	
1186965																																																																																																																																																																																																																																																	
1187001																																																																																																																																																																																																																																																	
1187551																																																																																																																																																																																																																																																	
1188772																																																																																																																																																																																																																																																	
1188987																																																																																																																																																																																																																																																	
1189993																																																																																																																																																																																																																																																	
1190476																																																																																																																																																																																																																																																	
1191352																																																																																																																																																																																																																																																	
1191482																																																																																																																																																																																																																																																	
1198605																																																																																																																																																																																																																																																	
1211371																																																																																																																																																																																																																																																	
1216022																																																																																																																																																																																																																																																	
1216321																																																																																																																																																																																																																																																	
1216826																																																																																																																																																																																																																																																	
1218446																																																																																																																																																																																																																																																	
1222519																																																																																																																																																																																																																																																	
1222948																																																																																																																																																																																																																																																	
1225752																																																																																																																																																																																																																																																	
1225761																																																																																																																																																																																																																																																	
1225798																																																																																																																																																																																																																																																	
1228034																																																																																																																																																																																																																																																	
1229198																																																																																																																																																																																																																																																	
1293078																																																																																																																																																																																																																																																	
1356768																																																																																																																																																																																																																																																	
1369870																																																																																																																																																																																																																																																	
1386251																																																																																																																																																																																																																																																	
1387203																																																																																																																																																																																																																																																	
1387605																																																																																																																																																																																																																																																	
1390324																																																																																																																																																																																																																																																	
1391778																																																																																																																																																																																																																																																	
1394621																																																																																																																																																																																																																																																	
1394676	120127530	2319339	0	1084321	98801483	18744307	18735605	8702	0	0	0	0	0	0	5023322	4151	92024	46517	0	0	0	0	0	2736734	146382	155	1233	2352719	23905309	60140	93257	97432397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73127	36564	0	25000	0	11564	23905309	85140	93257	97443961	0	17028	46629	97443961	97717162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150058	214583	0	0	150058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5166014				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719521	0	0	0	0	0	719521	95080293	0	0	47132	0	95033161	0	0	0	86187	0	0	0	0	0	0	0	0	0	0	
1396764																																																																																																																																																																																																																																																	
1397471																																																																																																																																																																																																																																																	
1401387																																																																																																																																																																																																																																																	
1401891																																																																																																																																																																																																																																																	
1402384																																																																																																																																																																																																																																																	
1404481																																																																																																																																																																																																																																																	
1404883																																																																																																																																																																																																																																																	
1404940																																																																																																																																																																																																																																																	
1412619																																																																																																																																																																																																																																																	
1412712																																																																																																																																																																																																																																																	
1414819																																																																																																																																																																																																																																																	
1416279																																																																																																																																																																																																																																																	
1418255																																																																																																																																																																																																																																																	
1429028																																																																																																																																																																																																																																																	
1435092																																																																																																																																																																																																																																																	
1436071																																																																																																																																																																																																																																																	
1436204																																																																																																																																																																																																																																																	
1439456																																																																																																																																																																																																																																																	
1440117																																																																																																																																																																																																																																																	
1443266																																																																																																																																																																																																																																																	
1444021	4310327	0	0	0	513801	61820	8311	53509	0	196	196	0	0	0	188958	153694	0	0	0	0	0	0	0	3905659	92807	0	0	472360	290272	207203	0	472360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290272	207203	0	472360	0	41441	0	472360	513801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342652				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3340492	0	0	0	0	0	0	0	0	0	0	
1445943																																																																																																																																																																																																																																																	
1447639																																																																																																																																																																																																																																																	
1456501	134409000	175000	0	0	80949900	8747000	8737000	8000	2000	21203000	16817000	3802000	0	584000	17874000	13511000	342000	1794000	1353000	0	14000	252000	384000	2426000	389000	87000	0	1714000	43817000	17422000	1136000	30680000	6234000	6234000	0	296000	62000	5876000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274000	274000	240000	0	0	34000	57150000	28575000	0	1427000	205000	26772000	44057000	19512000	2652000	64723000	0	3902400	1326000	64723000	80949900	211000	4212000	4212000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23000	0	0	0	0	0	0	0	19101000	221000	0	0	0	0	0	0	0	0	0	0	0	19124000	0	0	631000	2000	144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33521000				0	0	0	0	0	0	0	0	0	510000	0	0	510000	0	0	0	0	259000	0	0	0	0	0	259000	6887000	1193000	0	0	0	5671000	0	0	0	0	0	0	0	0	0	239000	0	0	0	0	0	239000	39664000	0	0	0	32000	20531000	0	703000	0	236000	0	0	0	0	0	0	0	1256000	1256000	0	
1458608																																																																																																																																																																																																																																																	
1459717																																																																																																																																																																																																																																																	
1459735																																																																																																																																																																																																																																																	
1459799																																																																																																																																																																																																																																																	
1462986																																																																																																																																																																																																																																																	
1469677																																																																																																																																																																																																																																																	
1470150																																																																																																																																																																																																																																																	
1474309																																																																																																																																																																																																																																																	
1478231																																																																																																																																																																																																																																																	
1479470																																																																																																																																																																																																																																																	
1481745																																																																																																																																																																																																																																																	
1481754																																																																																																																																																																																																																																																	
1492817																																																																																																																																																																																																																																																	
1493319																																																																																																																																																																																																																																																	
1494482																																																																																																																																																																																																																																																	
1494914																																																																																																																																																																																																																																																	
1516423																																																																																																																																																																																																																																																	
1629903																																																																																																																																																																																																																																																	
1718188																																																																																																																																																																																																																																																	
1718469																																																																																																																																																																																																																																																	
1820979																																																																																																																																																																																																																																																	
1826382																																																																																																																																																																																																																																																	
1836701																																																																																																																																																																																																																																																	
1842065																																																																																																																																																																																																																																																	
