"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	
5210																																																																																																																																																																																																38218	0	90314	140676	1024520	4	17239	0	85671	0	0	0	0	96713	0	0	4301	0	-5595	0	8464	8468	28522	227250	303792	65223	477621	2427	0	0.0855	0.1447	0.1321	0.0000	0.0000	0.0000	88245	8468	3021	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																																33189	0	0	127782	496032	0	6268	0	43157	0	0	0	0	50687	0	0	633	4351	0	0	4505	4505	16825	148159	24091	23013	316250	0	0	0.093738	0.141438	0.128867	0.000000	0.000000	0.000000	46182	4505	-3025	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																																3344	0	0	60816	186882	0	870	0	27575	0	0	0	0	25665	0	0	0	16398	0	0	870	870	17280	46210	27861	7268	93571	67	0	0.129165	0.205012	0.198062	0	0	0	24795	870	1103	0	0	0	0	0	0	0	0	0	0	0	
6039																																																																																																																																																																																																22272	0	0	10102	86711	0	1570	0	8165	0	0	0	0	8529	0	0	175	1556	0	0	704	704	13325	20822	5090	6891	48775	0	461	0.090274	0.153720	0.141032	0.000000	0.000000	0.000000	7825	704	-121	0	0	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																																7366	0	20149	0	62566	0	468	0	5445	0	0	0	0	5805	0	0	0	0	0	0	387	387	761	28741	16637	652	16896	0	27	0.0892	0.1880	0.1754	0.0000	0.0000	0.0000	5418	387	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																																																																56726	0	0	41226	458358	0	7806	0	35084	0	0	0	0	39125	0	0	477	7846	0	0	4305	4305	45460	61182	63677	38683	295504	0	113	0.076474	0.114759	0.102132	0.000000	0.000000	0.000000	34820	4305	151	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																																5795	0	0	490727	776969	425	0	0	56498	0	0	0	25	55940	0	0	0	0	0	0	0	425	104138	378724	6570	9434	286938	0	0	0.0664	0.1528	0.1517	0.0000	0.0000	0.0000	55515	425	983	58	5000	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																																																																6431	0	0	87015	169285	0	1026	0	16759	0	0	0	0	17846	0	0	182	0	0	0	1010	1010	12084	74716	35761	3426	47877	0	0	0.0945	0.2209	0.2084	0.0000	0.0000	0.0000	16836	1010	-77	0	0	0	0	0	0	0	0	0	0	0	
7072																																																																																																																																																																																																3592	0	5343	8652	169520	0	1455	0	32724	0	0	0	0	29304	0	0	1772	0	0	0	1398	1398	1557	22576	91700	13957	52734	0	1290	0.169418	0.262085	0.249582	0	0	0	27906	1398	-160	0	0	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																																830	0	0	21096	47347	0	343	0	4527	0	0	0	0	4901	0	0	0	0	0	0	318	318	1933	21721	8565	681	15551	0	0	0.097434	0.192362	0.179881	0.000000	0.000000	0.000000	4583	318	-56	0	0	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																																6414	0	7434	10922	67101	0	500	0	5273	0	0	0	0	5684	0	0	0	0	0	0	500	500	11924	10085	2968	1220	42533	0	0	0.0751	0.1235	0.1126	0.0000	0.0000	0.0000	5184	500	89	0	0	0	0	0	0	0	0	0	0	0	
7634																																																																																																																																																																																																14830	0	6	6471	61630	0	1167	0	6061	0	0	0	0	6687	0	0	0	211	0	0	501	501	14610	4092	10092	1818	34128	0	0	0.102277	0.169583	0.156878	0.000000	0.000000	0.000000	6186	501	-125	0	0	0	0	0	0	0	0	0	0	0	
8033																																																																																																																																																																																																5676	0	0	8250	184103	0	1020	0	18206	0	0	0	0	19345	0	0	639	10350	0	0	1020	1020	10174	21528	49624	6669	103812	0	0	0.096566	0.144059	0.136463	0.000000	0.000000	0.000000	18325	1020	-119	0	0	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																																20399	0	0	87965	155995	0	516	0	16162	0	0	0	0	16613	0	0	261	0	0	0	516	516	11616	101581	4096	1128	39153	0	0	0.0991	0.2677	0.2594	0.0000	0.0000	0.0000	16097	516	65	0	0	0	0	0	0	0	0	0	0	0	
8631																																																																																																																																																																																																8733	0	0	13710	60360	0	449	0	6425	0	0	0	0	7205	0	0	0	1570	0	0	442	442	5079	18587	13641	3996	23827	0	0	0.108442	0.203946	0.191435	0.000000	0.000000	0.000000	6763	442	-338	0	0	0	0	0	0	0	0	0	0	0	
9357																																																																																																																																																																																																8668	0	0	41301	406703	0	3707	0	75496	0	0	0	0	51735	0	0	0	0	0	0	3424	3424	1213	55252	131999	1840	194760	130654	0	0.1346	0.1891	0.1766	0	0	0	48311	3424	-122	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																																10553	0	0	62599	164364	0	847	0	9781	0	0	0	0	11112	0	0	0	5	0	0	847	847	16320	58785	9182	5570	81408	0	0	0.0636	0.1125	0.1039	0.0000	0.0000	0.0000	10265	847	-684	0	0	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																																126388	0	320482	206308	2175468	0	60213	0	218838	0	0	0	0	306403	20789	0	0	245514	0	0	25386	25386	181156	260458	466397	227128	1512053	0	0	0.129927	0.153580	0.140856	0.000000	0.000000	0.000000	281017	25386	-62179	337	0	80000	0	0	0	0	0	0	0	0	
9955																																																																																																																																																																																																18091	0	0	33386	124001	0	1512	0	14085	26	0	0	0	15262	0	0	0	2269	0	0	1000	1000	16288	37034	6586	2896	65789	0	0	0.116161	0.191994	0.179414	0	0	0	14262	1000	-177	0	0	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																																33437	0	0	61225	349052	0	8341	0	29607	0	0	0	0	24343	0	0	1663	3397	0	0	3078	3078	34239	64867	38707	21011	211395	0	8578	0.062366	0.101012	0.088240	0	0	0	21265	3078	-236	0	0	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																																20796	0	0	59527	244808	0	2078	0	24973	0	0	0	0	28122	1	0	83	4379	0	0	1901	1901	53582	32652	36017	22932	126879	0	0	0.1032	0.1832	0.1709	0.0000	0.0000	0.0000	26221	1901	-1942	0	2	0	0	0	0	0	0	0	0	0	
10858																																																																																																																																																																																																37864	0	0	100877	428030	12	2499	0	33882	0	0	0	0	34217	0	0	0	14834	0	0	2538	2550	52803	133387	27954	15211	213940	2477	0	0.073928	0.130594	0.120861	0.000000	0.000000	0.000000	31667	2550	451	0	0	0	0	0	0	0	0	0	0	0	
11145																																																																																																																																																																																																11941	0	0	18415	184340	0	1765	0	17982	0	0	0	0	18892	0	0	0	0	0	0	1585	1585	7059	22329	67437	12791	88490	63	0	0.0927	0.1492	0.1367	0.0000	0.0000	0.0000	17307	1585	225	0	0	0	0	0	0	0	0	0	0	0	
11275																																																																																																																																																																																																66812	0	34527	35423	1346922	0	18581	0	139308	475	0	0	0	148565	244040	0	1162	0	0	0	13189	13189	61823	128714	297923	65207	873135	144636	0	0.100802	0.141529	0.128965	0	0	0	135376	13189	-40	952	26514	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																																15448	0	0	110911	345763	0	3062	0	35274	0	0	0	0	38803	0	0	0	29496	0	0	3018	3018	11233	96130	71379	18239	170857	0	0	0.1027	0.1607	0.1482	0.0000	0.0000	0.0000	35785	3018	-511	0	0	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																																2008	0	0	59249	96516	0	1177	0	10697	0	0	0	0	11018	0	0	0	855	0	0	627	627	1500	52083	11050	3227	33725	0	1909	0.1058	0.2221	0.2094	0.0000	0.0000	0.0000	10391	627	-1603	0	0	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																																																																																36154	0	3975	14371	309407	0	9807	0	44086	0	0	0	0	46835	0	0	0	604	0	0	2814	2814	56737	18903	47010	21243	196459	0	0	0.1432	0.2147	0.2018	0.0000	0.0000	0.0000	44021	2814	65	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																																18807	0	950	79015	214161	0	1531	0	19469	151	0	0	0	22521	0	0	0	0	-1525	0	1469	1469	17180	78820	36043	9344	83737	0	0	0.100047	0.191722	0.179216	0.000000	0.000000	0.000000	21052	1469	-58	0	0	0	0	0	0	0	0	0	0	0	
12179																																																																																																																																																																																																5301	0	137	1487	39329	0	326	0	6986	0	0	0	0	7199	0	0	0	241	0	0	304	304	838	5697	20093	3967	13024	0	88	0.175709	0.296402	0.283885	0	0	0	6895	304	3	0	0	0	0	0	0	0	0	0	0	0	
12245																																																																																																																																																																																																3988	0	0	37077	125001	0	1548	0	13704	0	0	0	0	14456	0	0	918	0	0	0	935	935	6554	33117	38133	2032	48444	0	0	0.108420	0.195322	0.182689	0	0	0	13521	935	183	0	0	0	0	0	0	0	0	0	0	0	
12311	965134	0	2172229	6453279	55954667	13	730981	0	4945666	19895	0	0	286021	6162625	4835626	1094351	37728	6936906	-227734	216700	602606	819319	2570663	6877649	8635445	3448183	38332537	458276	0	0.096818	0.128318	0.111258	0.000000	0.000000	0.000000	5343306	819319	-36654	367681	14549389	3731292	103358	0	0	0	0	0	0	0	22095	406	0	0	93063	0	515450	0	172598	48026099	0	0	0	0	0	41716943	2526	19695	19695	428781	428781	0	8485	0	420296	0	597531	453924	9630	-725	0	0	0	588463	376671	0	0	1009656	1152931	9642	0	-475902	824227	4794482	242800	1067672	0	0	0	458276	0	0	0	6235	7894026	33816682	248016	0	38005	0	0	4633766	497240	148317	509325	30701	-461627	18864	0	362	0	18502	3979	0	0	0	3979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88198	88198	0	0	88198	0	0	0	0	0	0	0	3468453	0	0	0	3468453	0	205369	310081	2570663	7091865	9033724	42263462	0	1418373	4516862	42263462	48198697	0	0	0	5353661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55653598	-725	55189319	965134		2172229	6453279									284021																																					
12647																																																																																																																																																																																																13833	0	9928	0	91650	0	964	0	9501	0	0	0	0	10332	0	0	0	0	0	0	831	831	2326	18301	19221	4921	52766	682	0	0.0985	0.1566	0.1440	0.0000	0.0000	0.0000	9501	831	0	0	0	0	0	0	0	0	0	0	0	0	
12656																																																																																																																																																																																																599	0	904	0	18336	0	259	0	1593	0	0	0	0	1724	0	0	0	0	0	0	131	131	292	5210	7312	639	5781	0	0	0.0882	0.1666	0.1539	0.0000	0.0000	0.0000	1593	131	0	0	0	0	0	0	0	0	0	0	0	0	
12937																																																																																																																																																																																																39991	0	0	0	202593	0	1837	0	30010	0	0	0	0	31847	0	0	0	15747	0	0	1837	1837	37080	8036	36120	12793	123194	0	0	0.145277	0.209232	0.197163	0.000000	0.000000	0.000000	30010	1837	0	0	0	0	0	0	0	0	0	0	0	0	
12946																																																																																																																																																																																																13142	0	0	137647	765371	52	12913	0	85743	0	0	0	0	84351	0	0	0	42330	0	0	7112	7164	6004	129800	229365	26199	404483	3118	0	0.101530	0.149806	0.137083	0.000000	0.000000	0.000000	77187	7164	-1508	0	0	0	0	0	0	0	0	0	0	0	
12955																																																																																																																																																																																																31361	0	1225	4	137044	0	1191	0	13834	0	0	0	0	15025	0	0	0	0	0	0	1191	1191	0	32590	14649	4475	90996	4649	0	0.1035	0.1427	0.1314	0.0000	0.0000	0.0000	13834	1191	0	0	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																																																																																31645	0	4903	296308	1429367	9178	10589	0	197364	0	0	0	0	198616	0	0	485	0	-7092	0	10599	19777	17155	145224	400985	36500	851617	1124	0	0.128604	0.183576	0.165297	0.000000	0.000000	0.000000	178839	19777	13999	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																																																																15533	0	0	3368	41754	0	532	0	3925	0	0	0	0	4195	0	0	0	0	0	0	305	305	4	18232	6590	1851	17425	0	0	0.092767	0.173785	0.161150	0	0	0	3890	305	35	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																																																																4645	0	0	6534	24115	0	179	0	6058	0	0	0	0	6259	0	0	0	689	0	0	167	167	4389	8648	97	1613	11211	0	0	0.2486	0.4698	0.4573	0.0000	0.0000	0.0000	6092	167	-34	0	0	0	0	0	0	0	0	0	0	0	
14052																																																																																																																																																																																																8798	0	0	9151	57614	0	715	0	7089	0	0	0	0	7543	0	0	0	1607	0	0	485	485	8176	6922	13618	3448	29710	0	0	0.1209	0.1957	0.1832	0.0000	0.0000	0.0000	7058	485	31	0	0	0	0	0	0	0	0	0	0	0	
14155																																																																																																																																																																																																2171	0	0	5767	126954	0	1788	0	15193	0	0	0	0	16547	0	0	0	0	0	0	1348	1348	828	5009	41163	10222	81759	0	0	0.1187	0.1541	0.1415	0.0000	0.0000	0.0000	15199	1348	-6	0	0	0	0	0	0	0	0	0	0	0	
14650																																																																																																																																																																																																6327	0	3703	23	29657	0	316	0	3247	0	0	0	0	3392	0	0	0	9	0	0	236	236	5689	4934	2701	1931	16558	0	0	0.103594	0.180205	0.167667	0.000000	0.000000	0.000000	3156	236	1	0	0	0	0	0	0	0	0	0	0	0	
14753																																																																																																																																																																																																3814	0	15062	5366	43269	0	420	0	3900	0	0	0	0	4135	0	0	0	1077	0	0	338	1315	3709	5715	17420	728	16682	0	0	0.063850	0.153194	0.104475	0	0	0	2820	1315	103	0	0	0	0	0	0	0	0	0	0	0	
14865																																																																																																																																																																																																7237	0	5097	14156	286885	0	2960	0	29056	0	0	0	0	31781	0	0	0	18048	0	0	2985	2985	22814	21133	24001	15549	221538	0	0	0.100017	0.128259	0.116213	0	0	0	28796	2985	194	0	0	0	0	0	0	0	0	0	0	0	
14977																																																																																																																																																																																																8616	0	22	6734	46212	0	324	0	7985	10	0	0	0	8167	0	0	0	0	0	0	324	324	14110	1048	0	2680	31164	0	0	0.1685	0.2603	0.2500	0.0000	0.0000	0.0000	7843	324	142	0	0	0	0	0	0	0	0	0	0	0	
16458																																																																																																																																																																																																21419	0	64703	60384	288729	0	2471	0	34308	0	0	0	0	35838	0	0	40	15811	0	0	2049	2049	19068	131700	20487	12356	119403	954	0	0.116791	0.219205	0.206672	0.000000	0.000000	0.000000	33789	2049	519	0	0	0	0	0	0	0	0	0	0	0	
16551																																																																																																																																																																																																6541	0	9243	32304	229933	0	2379	0	23821	0	0	0	0	24727	0	0	558	6003	0	0	2240	2240	3353	38968	60568	11498	128024	241	0	0.0987	0.1357	0.1234	0.0000	0.0000	0.0000	22487	2240	126	0	0	0	0	0	0	0	0	0	0	0	
16748																																																																																																																																																																																																6737	0	8350	6651	61320	0	478	0	7199	0	0	0	0	7488	986	0	0	4703	0	0	472	472	12654	12819	6654	5229	29444	180	0	0.1152	0.1984	0.1859	0.0000	0.0000	0.0000	7016	472	151	0	0	0	0	0	0	0	0	0	0	0	
16944																																																																																																																																																																																																5076	0	0	20195	38608	0	182	0	4022	0	0	0	0	4113	0	0	0	0	0	0	182	182	2623	16548	12210	790	7266	0	0	0.0980	0.2466	0.2357	0.0000	0.0000	0.0000	3931	182	91	0	0	0	0	0	0	0	0	0	0	0	
16953																																																																																																																																																																																																7392	0	4455	10530	35823	0	73	0	4689	0	0	0	0	5232	0	0	0	0	0	0	73	73	274	22573	0	377	13519	0	0	0.1424	0.2901	0.2861	0.0000	0.0000	0.0000	5159	73	-470	0	0	0	0	0	0	0	0	0	0	0	
17110																																																																																																																																																																																																19394	0	100	19151	102747	0	279	0	19528	0	0	0	0	19831	0	0	1165	32485	0	0	303	303	416	19297	239	3877	83074	0	0	0.1871	0.1909	0.1880	0.0000	0.0000	0.0000	19528	303	0	0	0	0	0	0	0	0	0	0	0	0	
17147																																																																																																																																																																																																127045	0	324399	582215	4324820	0	68202	0	626310	0	0	0	0	535214	80816	0	14854	339837	-8921	0	41713	41713	247199	765546	575925	198635	2716229	14531	0	0.1187	0.1616	0.1490	0.0000	0.0000	0.0000	493501	41713	2852	0	146586	134407	0	0	0	0	0	0	0	0	
17259																																																																																																																																																																																																5516	0	0	20002	65262	0	263	0	5391	0	0	0	0	5254	0	0	2	1854	0	0	263	263	6378	14521	15332	4376	28894	0	0	0.075404	0.131584	0.124997	0	0	0	4991	263	400	0	0	0	0	0	0	0	0	0	0	0	
17464																																																																																																																																																																																																96342	0	707	217221	1364092	5	22694	0	186106	0	0	0	0	152542	33749	0	0	95888	0	0	13174	13179	112767	229565	86723	68780	915291	17402	44276	0.1090	0.1461	0.1335	0.0000	0.0000	0.0000	139363	13179	2288	0	0	0	0	0	0	0	0	0	0	0	
17950																																																																																																																																																																																																9306	0	92	153711	329251	0	3001	0	30504	0	0	0	0	31161	0	0	277	3992	0	0	2328	2328	38367	84161	80145	9648	127171	1310	0	0.0864	0.1681	0.1555	0	0	0	28833	2328	437	0	0	0	0	0	0	0	0	0	0	0	
17978																																																																																																																																																																																																9204	0	156322	2223	336125	0	2810	0	102185	0	0	0	0	103840	0	0	0	0	0	0	1626	1626	83831	88907	107860	13537	58337	0	0	0.304055	0.805811	0.793193	0	0	0	102214	1626	-29	0	0	0	0	0	0	0	0	0	0	0	
18050																																																																																																																																																																																																13046	0	16236	126967	380953	0	3768	0	42322	0	0	0	0	44777	0	0	452	2277	0	0	2711	2711	35260	126496	64938	19442	157771	726	0	0.108987	0.207448	0.194888	0.000000	0.000000	0.000000	42066	2711	-142	0	0	0	0	0	0	0	0	0	0	0	
18135																																																																																																																																																																																																4038	0	25474	58717	244467	0	1404	0	19548	0	0	0	0	21612	0	0	0	0	0	0	1404	1404	2302	116454	12664	20336	115111	2253	0	0.0843	0.1488	0.1391	0.0000	0.0000	0.0000	20208	1404	-660	0	0	0	0	0	0	0	0	0	0	0	
