"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
14753																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4026	144	0	0	28253	3255	4589	8	36868	0	0	0	0	0	0	0	0	0	0	2124	4	43437	1	2813	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
14865																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10731	561	0	0	180596	17399	62016	103	253343	0	0	0	0	0	0	0	0	0	11115	15245	26	286991	1	29060	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
14977																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2669	113	0	0	29875	1622	5738	15	38282	0	0	0	0	0	0	0	0	0	0	0	0	48094	1	7799	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
16458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9341	592	1883	5	155919	14182	91264	116	258407	0	9	0	0	0	0	0	0	0	0	18618	29	289997	1	33270	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
16551																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22470	1340	3621	12	136177	16743	33840	61	196108	0	0	0	0	0	0	0	0	0	0	8964	20	228075	1	20915	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
16748																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4279	272	422	1	40843	4109	6814	17	52358	0	0	0	0	0	0	0	0	0	0	2543	7	60086	1	6893	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
16944																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1590	61	0	0	31565	2797	2327	6	35482	0	0	0	0	0	0	0	0	0	0	1490	4	40518	1	3988	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
16953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	616	23	0	0	26802	2823	6115	13	33533	2	0	0	0	0	0	0	0	0	0	4701	10	38969	1	5221	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
17110																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2162	34	844	2	35723	453	32059	49	70788	0	0	0	0	0	0	0	0	0	0	0	0	97682	2	19862	0	false			true	9102	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
17147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						611334	0	132197	8340	6711	22	1336825	196947	1902980	4763	3380461	1747	459	0	0	0	0	0	0	0	34775	321134	407	4271540	1	472651	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
17259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	23197	274	0	0	29829	3256	0	0	53026	0	0	0	0	0	0	0	0	0	0	0	0	68475	1	4769	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
17464																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						120845	0	20026	1197	1298	4	682008	54873	373229	583	1076561	0	0	0	0	0	0	0	0	0	0	165620	212	1311549	1	136559	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
17950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8138	426	1452	5	150000	16679	142010	161	301600	0	0	0	0	0	0	0	0	0	0	29096	21	326019	1	26766	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
17978																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						21385	0	42494	1369	1333	5	152776	11738	22488	28	219091	0	0	0	0	0	0	0	0	0	0	1118	1	334716	1	100264	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
18050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10286	626	923	2	243501	32304	102117	148	356829	2	0	0	0	0	0	0	0	0	0	32815	47	390406	1	40696	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
18135																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3890	308	1003	3	119373	6439	51818	81	176084	0	0	0	0	0	0	0	0	0	5882	19073	37	237483	1	19814	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
18377																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4554	395	991	3	37987	2156	2837	10	46369	0	0	0	0	0	0	0	0	0	0	0	0	50023	1	3655	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
18827																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14057	1464	316	1	200380	21761	137488	124	352241	0	0	0	0	0	0	0	0	0	0	14965	20	407655	1	41619	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
18836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13452	560	1825	5	105397	11698	10398	28	131072	0	0	0	0	0	0	0	0	0	2923	798	3	150117	1	13943	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
18854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1833	66	0	0	158764	5423	92855	132	253453	0	0	0	0	0	0	0	0	0	17198	33015	44	265071	1	24659	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
19356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2676	357	0	0	50806	3791	11828	19	65310	0	0	0	0	0	0	0	0	0	0	1767	5	76552	1	8655	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
19730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						334465	0	57544	3297	1598	5	1253569	85070	609925	768	1922636	0	0	0	0	0	0	0	0	0	554	199920	258	2174500	1	179565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
19936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9955	327	1197	4	124784	11278	81840	86	217776	0	0	0	0	0	0	0	0	0	0	20238	19	230919	1	22822	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
19972																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	66708	3011	10981	33	77690	0	0	0	0	0	0	0	0	0	0	0	0	92280	1	14064	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
20053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7615	517	0	0	45404	5941	9884	16	62905	0	0	0	0	0	0	0	0	0	0	4124	8	72486	1	7788	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
20512																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5517	419	395	1	61365	8370	18106	21	85382	0	0	0	0	0	0	0	0	0	0	14622	15	100090	1	10128	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
20633																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16097	762	556	2	190852	4189	57749	101	273321	8067	0	0	0	0	0	0	0	0	0	11844	15	316239	1	26353	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
20857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1096	75	259	1	40870	2896	59362	44	101587	0	0	0	0	0	0	0	0	0	0	29956	12	178298	1	15518	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
21256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1925	50	0	0	5297	486	882	1	8103	0	0	0	0	0	0	0	0	0	0	0	0	9390	2	1096	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
21359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2660	88	0	0	16741	1783	4200	6	23601	0	39	78	73	71	0	0	0	0	0	0	0	26382	1	2538	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
21630																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2284	96	0	0	51052	5215	27023	44	80359	0	0	0	0	0	0	0	0	0	0	4385	7	92196	1	7906	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
21658																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13141	1086	1356	4	107416	11147	15245	30	137158	0	0	0	0	0	0	0	0	0	0	4379	7	151642	1	15160	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
22048																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6953	314	1262	3	105833	13515	45937	59	159985	0	0	0	0	0	0	0	0	0	0	6098	13	185328	1	19175	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
22543																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3780	174	0	0	50066	6016	19544	27	73390	0	0	0	0	0	0	0	0	0	0	7726	11	87866	2	14638	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
22552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4068	241	0	0	58573	5368	20863	29	83503	0	0	0	0	0	0	0	0	0	0	2159	6	84099	1	7555	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
22730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4027	247	0	0	82521	9699	32085	50	118633	0	0	0	0	0	0	0	0	0	0	11412	19	133307	2	12729	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
22936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12105	504	278	1	133041	12968	21011	51	166435	0	0	0	0	0	0	0	0	0	0	8700	19	182051	1	9008	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
23045																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1023	44	0	0	16013	1431	16076	13	33112	0	0	0	0	0	0	0	0	0	0	0	0	40717	1	7983	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
23456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7043	722	833	3	71966	6909	8995	20	88837	0	0	0	68	0	0	0	0	0	0	2222	4	101372	1	11792	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
23504																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						443891	0	10195	639	2058	5	483286	29198	926212	775	1421750	0	0	0	0	0	0	0	0	0	12036	319428	304	1580474	1	124960	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
23540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11245	533	1024	3	104501	10733	65071	59	181843	0	0	0	0	0	0	0	0	0	0	1916	4	198227	1	10467	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
23643																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8049	279	299	1	102087	9536	48446	69	158881	0	0	0	0	0	0	0	0	0	0	6352	13	176119	1	16303	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
23755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7680	436	256	1	89463	9024	53491	70	150890	0	0	0	0	0	0	0	0	0	0	9317	14	168223	1	14697	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
24006																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	55492	3344	3134	5	624032	41899	154062	307	836720	0	0	0	0	0	0	0	0	0	0	16973	25	935901	1	104856	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									0						
24378																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8307	396	0	0	50187	5499	2079	6	60573	0	0	0	0	0	0	0	0	0	0	0	0	67312	1	6568	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
24453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1414	64	628	2	92728	3518	52361	71	147131	0	0	0	0	0	0	0	0	0	0	31519	25	206504	1	16012	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
24659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3133	142	417	1	28952	2580	5759	14	38261	0	0	0	0	0	0	0	0	0	0	1207	2	42592	1	4676	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
24668																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10780	533	587	2	135636	14274	42854	76	189857	0	0	0	0	0	0	0	0	0	0	11843	21	222554	1	22750	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
24855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	10256	815	5005	10	15262	0	0	0	0	0	0	0	0	0	0	3054	5	17131	1	1032	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
24949																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	37942	1988	819	3	515901	42221	118000	180	672662	0	0	0	0	0	0	0	0	0	33599	38158	60	740274	1	63201	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
25357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1794	86	0	0	82351	5783	24891	27	109036	0	0	0	0	0	0	0	0	0	0	1274	3	126084	1	11664	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
25647																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5046	184	646	1	44304	2012	8373	21	58369	0	500	0	0	0	0	0	0	0	0	1463	4	63240	2	1923	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
26176																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5596	202	319	1	219891	11280	32651	61	258458	0	0	0	0	0	0	0	0	0	100	1981	5	380877	1	33280	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
26242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16579	753	0	0	233253	22397	91497	100	341330	0	0	0	0	0	0	0	0	0	0	12972	26	398650	1	45611	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
26457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	635	71	0	0	21157	1532	3440	7	25232	0	0	0	0	0	0	0	0	0	0	539	2	27554	1	2943	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
26765																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2042	67	0	0	109857	6614	168048	179	279947	0	0	0	0	0	0	0	0	0	0	24886	35	299454	1	28908	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
26859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9056	650	253	1	141483	10846	127542	164	278333	0	0	0	0	0	0	0	0	0	0	43980	43	316560	1	25801	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
27070																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	64924	2280	3856	11	379137	19080	56689	155	504607	0	0	0	0	0	0	0	0	0	0	290	1	619259	1	111004	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
27548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19956	1123	1712	5	331929	32621	141127	184	494724	0	0	0	0	0	0	0	0	0	4025	27245	47	560055	1	49418	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
27614																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	26271	1702	3243	6	191143	26328	55228	104	275885	0	0	0	0	0	0	0	0	0	0	15116	22	333054	1	32165	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
27847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	23018	1154	4185	12	240876	24073	82854	97	350933	0	0	0	0	0	0	0	0	0	0	13132	16	422735	1	43448	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28013																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						629102	0	69604	3667	3533	12	1234131	71054	668523	801	1975791	0	3393	289	0	15704	0	0	0	0	664	79340	86	2625257	1	352238	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28152																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6706	329	0	0	49892	4025	19854	18	76452	0	0	0	0	0	0	0	0	0	0	5821	3	79825	2	7323	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3244	228	0	0	151381	7778	126288	199	280912	0	0	0	0	0	0	0	0	0	0	33733	47	312761	1	22077	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9089	580	692	2	103289	7255	18571	22	131642	0	0	0	0	0	0	0	0	0	0	2800	6	160705	2	13994	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28406																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						179848	0	42356	2927	7545	14	588585	40103	181768	377	820254	0	0	0	0	0	0	0	0	0	0	3901	8	1130125	1	147960	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28572																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4091	140	0	0	29825	1840	1285	4	35201	0	0	0	0	0	0	0	0	0	0	0	0	43621	1	1703	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28675																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8167	309	549	2	55554	5155	7139	15	71409	0	0	0	0	0	0	0	0	0	0	835	1	85751	1	10698	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
28732																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2683	106	0	0	52611	4276	13527	30	68821	0	0	0	0	0	0	0	0	0	0	2864	7	82277	1	8553	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
29104																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						475133	0	17186	873	2700	9	641218	35823	653929	665	1315033	0	0	0	0	0	0	0	0	0	182212	25300	37	1611395	1	141838	68995	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
29476																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2031	91	0	0	26699	1848	6147	16	36059	1182	0	0	0	0	0	0	0	0	0	938	1	41265	2	4873	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
29636																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	26647	1015	3049	8	397172	38462	217660	210	644528	0	0	0	0	0	0	0	0	0	0	34592	39	851761	1	79708	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
29878																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						59298	0	88260	3813	8348	19	977974	46357	163516	423	1238098	0	0	0	0	0	0	0	0	0	0	4316	9	1734761	1	479593	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
29953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3177	146	0	0	42292	3600	13365	23	58834	0	0	0	0	0	0	0	0	0	2796	6472	9	80468	1	9912	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
30052																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	203	9	0	0	14980	1864	14653	19	29836	0	0	0	0	0	0	0	0	0	0	10692	6	26050	1	3179	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
30418																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1797	157	0	0	392754	20752	0	0	394551	0	0	0	0	0	0	0	0	0	0	0	0	498632	1	39071	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
30502																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	25526	1590	1791	6	462641	43903	190444	270	680402	0	0	0	0	0	0	0	0	0	0	33330	41	859637	1	78170	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
30650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6187	378	0	0	78477	6060	18374	38	103038	0	0	0	0	0	0	0	0	0	0	4564	9	129830	1	12568	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
30810																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						1657511	0	2097303	70993	130306	458	35689253	1963518	4338023	10746	42254885	0	1882955	0	0	0	0	0	0	697120	0	12068	9	73410829	1	7916638	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	0	CONF	CONF	CONF	0	0	943405	0	0	0	0	0							
30874																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						75329	0	93425	6659	2903	9	493311	33174	153127	169	742766	0	549	1207	1367	3536	0	0	0	0	0	48451	49	1036103	1	147584	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
31134																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5582	356	491	1	62014	7549	24821	32	93034	126	0	0	0	0	0	0	0	0	0	9091	9	110870	1	16276	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
31255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11329	330	1315	3	191567	6481	179607	228	383817	0	0	0	0	0	0	0	0	0	5835	49251	66	445701	1	40648	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
31657																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5978	173	665	2	81414	5498	20260	45	108317	0	0	0	0	0	0	0	0	0	0	3018	7	120230	1	12961	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
31826																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	17438	479	1677	5	148033	14241	39800	76	206948	0	0	0	0	0	0	0	0	0	0	19616	32	249328	1	34368	2374	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
31835																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3728	136	548	1	54711	5061	36329	57	95316	0	0	0	0	0	0	0	0	0	0	8249	17	116329	1	12756	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
32234																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3321	126	494	1	48656	4161	19965	27	72435	0	0	0	0	0	0	0	0	0	0	3978	10	108441	1	12193	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
32766																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1234	101	253	1	36445	2649	13139	26	51073	0	0	0	0	0	0	0	0	0	0	6554	14	54746	1	5098	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
32971																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10713	384	252	1	114986	14054	38774	65	164725	0	0	0	0	0	0	0	0	0	0	5915	7	204037	1	23900	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
33147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19007	830	1300	4	230992	16015	116069	235	367368	0	0	0	0	0	0	0	0	0	3740	19561	35	415098	1	36627	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
33259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	32361	2239	331	1	348011	22010	123782	215	504485	0	0	0	0	0	0	0	0	0	0	15759	38	555684	1	41515	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
