"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
1010015					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1010574					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1011076					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1011432					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1011526	2445				CONF							0	0	0	0	false		0	0		2356				2371	12258			3274		0	0	0	0				Cash Management Income															
1011553	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1011638	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1011656					CONF				252			0	0	0	0	false		0	0												0	0	0	0							Management Fees												
1011852	11	0	23	1	CONF	0	0	0	3	2	0	0	0	0	0	false	1	0	0	0	0	1	0	55	6	0	6	0	0	4	0	0	0	0	0	0	0				Auto-Trvl-Meeting Expense	Bonds and Insurance											
1011955					CONF							0	0	0	0	false		0	0												0	0	0	0												Changes incident to business combination of banks							
1012251	111	0	108	0	CONF	244	0	0	267	123	0	0	0	0	0	false	0	0	0	0	181	0	0	304	101	553	0	0	344	0	0	0	0	0	0	0	0	ELECTRONIC BANKING RECOVERY			SOFTWARE MAINTENANCE	MANAGED IT SERVICES											
1012457					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1012671					CONF							0	0	0	0	false		0	0												0	0	0	0															Reclassification adjustment for losess(gains) included retained earings				
1013070	243	0	359	45	CONF	0	0	0	90	99	57	0	0	0	0	false	51	0	0	0	541	18	0	541	47	106	173	91	141	127	0	0	0	0	6	0	42				Meetings/Meals/Entertainment	BOLI Mortality Expense	Software Depreciation Expense										
1013650					CONF							0	0	0	0	false		0	0												0	0	0	0															-16				
1013744					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1013856					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1014059	14	0	24	5	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	1	0	6	5	0	12	120	21	0	69	32	0	0	0	0	0	0	0																
1014125	251				CONF	310			504			10700	0	0	0	false		0	0		131					973			577		0	0	0	0				Secondary market fee income			Computer Services and Online Banking			Investment from Holding Company									
1014246					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1014255					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1014376					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
1014451					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1014554	0	0	108	0	CONF	0	0	0	171	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Deconversion												
1014657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	149	0	865	420	0	0	0	0	364	0	0	0	0	0	0	0	0																
1014853					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1014965					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1015243	0	0	0	0	CONF	682	0	0	1109	1241	990	0	0	0	0	false	0	0	0	0		0	0	669	0	1753	0	508	0	0	0	0	0	0	0	0	0	Merchant and Cardholder Operations			Bank Card Expenses	Inter-Company Operations	Inter-Company Loan Servicing										
1015252	0	0	0	0	CONF	412	0	0	346	0	0	0	0	0	0	false	0	0	0	0	0	0	0	601	0	529	0	0	291	0	0	0	0	0	0	0	0	Mercant Income			Merchant Expense												
1015270					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1015458					CONF							1300	0	0	0	true		0	0												0	0	0	0										Capital Infusion				A major bank customer committed fraud and defaulted on their loans.					
1015467					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1015560	211		112	156	CONF	4103	929	335	315			60000	0	0	0	false	169	0	0			483		54	256		1613	1080	99	605	0	0	0	0			233	Affiliate Service Fees	Loan Fees	Trade Service Commissions	OCC Assessment			Additional Capital Contribution									
1015832					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1015841					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1015850	118	18	46	18	CONF	0	0	0	384	53	69	0	0	0	0	false	63	0	0	26	122	61	2	58	81	307	122	3	0	77	0	0	0	0	22	43	34				software ammor & Support	correspondant bank fees	other loan expense										
1016174	110		148		CONF				162	132		0	0	0	0	false		0	0		294			225		143			129	140	0	0	0	0							Computer and Software	Loan Expense (HO)											
1016231					CONF							7000	0	0	0	false		-116	0		116		221	978		129					0	0	0	0										Capital Injection					Adoption of ASU 2016-01				
1016259					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1016558	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1016718					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1016848	48		23		CONF				48			0	0	0	0	false	28	0	0			9	14	296	38	225	42	143	60	45	0	0	0	0							OUTSIDE SERVICE FEES												
1016857					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1016941					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1017425					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1017555	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1017564					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1017854					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1017939					CONF	2884	2041		0	6391	12089	-56500	0	0	0	false		0	0		2674		9574					6235			0	0	0	0				Mortgage Fee Income	SWAP GAIN/LOSS			Software Expenses	Other Professional Fees	Payment out of Capital Surplus to Holding Company									
1017957					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1018927					CONF	179	195					0	0	0	0	false		0	0		258			1921		854					0	0	0	0				Fair value on derivatives	Collection fees														
1157415					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1158878					CONF	426	378		590	300		0	0	0	0	false		0	0					501		791			383		0	0	0	0				Affiliate Fees	Secondary Market fees		shared I.T.  Services	Shared E-Services											
1160509					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1160853				477	CONF				965	-494		0	0	0	0	false		0	0					1794			485				0	0	0	0							Corporate assessment and fees	Pension benefit											
1161216					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1162017					CONF							0	0	0	0	false		-262	78												0	0	0	0															Realized loss on equity security	TRUPS tax effect			
1163283					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1169650					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1176881					CONF	28807	24228	9510	18116	5544	3001	0	0	0	0	true		0	0												0	0	0	0				Service fees from affiliates	Indemnification asset income	Interest rate caps fair market value adjustments	Indemnification asset amortization	Service fees to affiliates	Third party servicing fees					There is an additional item to report for RI-E item 2 - Other Noninterest Expense: Loan Workout Expense - $3,385.					
1176920					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1186965					CONF	139			454	204		0	0	0	0	true		0	0		798			225		438			264		0	0	0	0				Secondary Market Income			Shared I.T. Services	Shared E-Services											
1187001	788	0	0	0	CONF	455	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	4664	0	0	0	0	0	1477	703	0	0	0	0	0	0	0	Income from sale of mortgage loans															
1187551	0	0	0	0	CONF	364	233	113	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Agent Fed Fund Fees	Safekeeping/Trade pass through fee Income	BBConnect fee income													
1188772	1346				CONF	-837			265			0	0	0	0	false		0	0		178			540	550	320	1143			267	0	0	0	0				INTEREST RATE LOCK COMMITMENTS			SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN												
1188987	312	0	54	0	CONF	0	0	0	0	0	0	0	0	0	0	false	94	0	0	0	0	27	0	146	329	0	170	68	0	90	0	0	0	0	0	0	0																
1189993					CONF	840	783		2008	16276		0	0	0	0	false		0	0		457					2776					0	0	0	0				Revenue Sharing from Credit Cards Sold to Elan	Trust/Brokerage Revenue		Trust/Brokerage Expense	Affiliate Service Fee expense to holding company											
1190476	0	0	0	0	CONF	3177	0	0	2539	2194	0	0	0	0	0	false	0	0	0	0	1219	0	0	4605	0	4924	0	2005	2130	0	0	0	0	0	0	0	2102	Debit Card Income			Other Outside Services	Meals and Entertainment											
1191352	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0																
1191482					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1198605	629		11	91	CONF							0	0	0	0	false	54	0	0	43		35	61	996	78	1455	375	655	1084	280	0	0	0	0		31	68																
1211371	306				CONF				859	284		0	0	0	0	false		0	0					452		539					0	0	0	0							Holding Company Fees	Trust Processing Fees											
1216022	0	0	0	0	CONF	197000	-543000	0	1499000	160000	0	104000	0	0	0	false	0	3000	0	0	0	0	0	0	0	517000	0	0	0	0	0	0	0	0	0	0	0	Debt Cancellation Income	Loyalty Programs		Loan Servicing Expenses	Fraud expense		Sams Club Gainshare					NAV investments with readily available FMV marked to market consistent with ASU 2018-3		0	0	
1216321	916		571	916	CONF				699			0	30000	0	0	false	82	0	0		84	67	2143	3169	537		331	1145	1327	813	0	0	0	0		881	523				PA Shares Tax				Investment in bank by holding company								
1216826					CONF	947						69475	0	0	0	false		0	0					1560		186	827	2288			0	0	0	0	1232			Warehouse Loan Fee Income						Capital Contributuion to parent holding company									
1218446					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1222519	217	0	0	0	CONF	117	0	0	272	140	0	0	0	0	0	false	0	0	0	0	0	0	237	198	123	604	0	0	282	206	0	0	0	0	0	0	0	Merchant Fee			Service Contracts	Credt Card Expense											
1222948	85	0	67	82	CONF	0	0	0	891	0	0	0	0	0	0	false	144	0	0	52	0	51	82	1160	40	860	0	0	498	50	0	0	0	0	0	74	29				Management Fees												
1225752					CONF							0	0	0	0	false		0	0												0	0	0	0															Deferred Tax Adjustment for Federal Taxes				
1225761	0	0	0	0	CONF	-133602	221240	0	63350	0	0	43588	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Net change in the Fair Values of Financial Instruments	Net change in the value of derivatives		Allocated expense from affiliates			Capital contribution from bank holding company									
1225798	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1228034	21	3	148	208	CONF	200				156		0	0	0	0	false	120	0	0			56	1238	142	70		42		375	178	0	0	0	0	27	185		Visa Merchant Income				Visa Merchant Expense		Shareholder Earnings Paid/Operating Subsidiary Income									
1229198					CONF							-350	0	0	0	false		0	0												0	0	0	0										Return of surplus	0	0	0		0	0	0	0	
1293078					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1356768	2308		595	133	CONF	175			1718	1253	570	0	0	0	0	false	341	0	0	41	505	136	1861		394	406	520	624	362	594	0	0	0	0				Foreign Rate Exchange Fee Income			Software Depreciation and Maintenance Expense	Outsourced Servicies	Dues and Entertainment										
1369870					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1386251	5950				CONF	3906						0	0	0	0	false		0	0					3814		21626		3497	5889		0	0	0	0				Treasury Management Fees	Merchant Services Income														
1387203	194		44	58	CONF				299		114	0	0	0	0	false	73	0	0			16	38	963	89	437	44	9	48	63	0	0	0	0	6	111					COST OF SERVICING & ORIGINATING SECONDARY MARKET LOANS		CHECK COSTS & OTHER DDA EXPENSES										
1387605	712		69	32	CONF				753		920	0	0	0	0	false	334	0	0		398	62	173	3244	162	2151	150	114	835	387	0	0	0	0		6	80				Public Relations		Admin Serv Fees with BHC										
1390324					CONF							150	0	0	0	false		0	0												0	0	0	0										Holding Co. capital downstream									
1391778	103284				CONF	41009	111373	-262875	662367			0	0	5000	0	false		0	0							54630					0	0	0	0				Other servicing revenue	Loan product revenue	Merchant & private label fees	Servicing					Change in reserve of unpaid fees and interest							
1394621	103	0	171	0	CONF	0	0	0	0	0	0	0	0	0	0	false	115	0	0	0	0	0	0	552	242	1153	136	0	0	267	0	0	0	0	0	0	0																
1394676	1862868	0	0	0	CONF	0	1541865	0	1571778	5946656	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	9624923	0	0	0	0	0	0	0	0	0	0	0		Credit Card Fees		Service Fees to Affiliates	Card Member Rewards & Benefits											
1396764	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1397471	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												OCI adjustment due to change in tax rate				
1401387	0	0	0	0	CONF	1385	619	0	3136	0	0	460	-1500	0	0	false	0	0	0	0	1275	0	0	2298	0	865	0	0	0	1459	0	0	0	0	0	0	0	POS Sponsorship	LOC and other Loan Fees		Merger Expenses			Reclassification of Stranded Tax Effects (ASU No. 2018-2)	Bank Dividend of Cash to Parent Company								
1401891					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0			0																
1402384					CONF							-1272	0	-815	0	false		0	0												0	0	0	0										RETURN OF CAPITAL		PUSH DOWN ACCOUNTING							
1404481					CONF							0	0	0	0	false		83	0												0	0	0	0															We have a difference in RC 26b and RI-A 10, due to an entry that was made in February after the upda				
1404883					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1404940					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1407932					CONF	1627	1380	898	28041			0	0	0	0	false		0	0		1274					5191					0	0	0	0				Revenue Sharing from Credit Cards Sold to Elan	Trust/Brokerage Revenue	Special Services Income	Affiliate Service Fee Expense to holding company												
1411032	0	0	0	0	CONF	0	0	0	414	0	0	0	0	-7274	0	true	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0				Acquisition Costs					Pushdown accounting to clear acquired allowance		Inland Northwest Bank was acquired by First Interstate Bank EOD 08/16. As such, income statement amounts are reported from 8/17 to 9/30.					
1412619					CONF	156	184		2141			0	0	0	0	false		0	0		425			1009		233		593			0	0	0	0				Rental Income	Gain from Bargain Purchase		Merger Expenses												
1412712					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1414819	0	0	0	0	CONF	351	0	0	463	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1122	0	233	511	719	0	0	0	0	0	0	1370	0	0	Currency Exchange			Information Technology												
1416279					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1418255	55	0	54	109	CONF	129	33	0	85	76	0	0	0	0	0	false	49	0	0	0	0	0	0	269	22	0	77	0	0	31	0	0	0	0	0	0	0	Misc. Income-Phone Payments	Misc. Income-Loans		Insurance-LSI	Collection & Repossession Expense											
1421161	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0												Cumulative effect adjustment for adoption of ASU 2016-01				
1429028					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1435092					CONF							0	0	-5	0	false		0	0												0	0	0	0												Incorrect debit entry to a recovery resulted in a debit balance in the recovery acct.							
1436071	219	3	54	94	CONF	0	0	0	262	551	0	0	0	0	0	false	115	0	0	14	77	55	177	175	225	1109	293	87	172	416	0	0	0	0	61	137	100				internet banking / billpay	IT outsourcing											
1436204	1141	0	485	0	CONF	366	0	0	795	0	0	0	0	0	0	false	0	0	0	0	685	0	0	3354	0	1759	510	2086	0	0	0	0	0	0	143	0	0	ICS -WAY SELL FEES			INFO TECH												
1438589	0	0	0	0	CONF	270	0	0	1647	0	0	0	0	0	0	false	0	0	0	0	1889	0	0	2893	0	0	0	0	0	707	0	0	0	0	0	0	0	Fees from letters of credit			Repossessed medallions market value writedown												
1439456					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1440117	0	0	0	0	CONF	228	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	582	531	0	0	0	355	0	0	0	0	0	0	0	0	0	Bank Owned Life Insurance															
1443266	0	0	0	0	CONF	3000	0	0	23000	26000	0	-1350000	0	0	7000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	Recovery on loan guarantee			Legal Entity Shared Services-Expense	Commission Expense		Return of Capital		Write-off of PCI Loans	Other adjustments						
1444021	0	0	0	0	CONF	2832	1508	0	349268	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Reimbursements of certain costs from third party	Purchase Redemption Value revenue for CTFs		Transfer pricing expense							The headcount reported is the FTEs paid directly from BTC. There is additional indirect headcount that supports BTC that is expensed by BTC through transfer pricing expense as well as BTC headcount that supports BTC affiliates that is charged to affiliates in transfer pricing revenue.					
1445943	1035	0	234	206	CONF	70	0	0	0	1749	44	0	0	0	0	false	276	0	0	115	0	93	405	2557	474	2100	394	0	520	1325	0	0	0	0	0	231	240	MANUAL SERVICE CHARGE				FRANCHISE TAX	FED RESERVE CORRESPONDENT SERVICE CHARGES										
1447639					CONF	257	194	375	965			431	1168	0	0	false		0	0							1213		974		909	0	0	0	0				Letters of Credit	Loan Document Fees	Mortgage Department Fees	Title Operations			Contribution of capital for ESOP contributions paid by Holding Company	Contribution of capital from issuance of Holding Company stock to Director								
1456501	0	0	0	0	CONF	413000	162000	110000	120000	78000	0	0	0	-3000	0	false	0	0	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	AFFILIATE FEES	FEES AND COMMISSIONS	NET CHANGE IN FAIR VALUE OF FINANCIAL STATEMENT INSTRUMENTS	MANAGEMENT FEES	DEPOSIT SWEEP FEE				FOREIGN CURRENCY TRANSLATION ADJUSTMENTS							
1458608	2476			1820	CONF			416	1059	723	736	0	0	0	0	false		0	0					4019		2194		2850	1314	675	0	0	0	0	961				wire fees	settlement on dispute of credit card processing fees	Louisiana shares tax	Meals  and Entertainment	Credit Bureau expenses										
1459717	0	0	0	0	CONF	373	0	0	904	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1338	0	2405	0	0	874	0	0	0	0	0	0	0	0	BOOKKEEPING AND TAX PREP SERVICE FEES			LOAN PROCESSING AND LOAN RELATED EXPENSES												
1459735	151	0	306	131	CONF	493	106	0	0	0	0	0	0	0	0	false	20	0	0	8	251	39	39	630	63	30	144	0	177	121	0	0	0	0	0	0	36	Debit Card Fee Income	Mortgage Processing Fee														
1459799	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1462986	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-19	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									Allowance for credit losses on off-balance sheet credit exposures							
1469677	489				CONF	468			446			51	0	0	0	false		0	0		207		620	858					517		0	0	0	0				Secondary Market Fees			KY Bank Share Tax			Sold 3 OREO lots on the BC balance sheet retained cash at bank level									
1470150	0	0	0	0	CONF	0	0	0	164	0	0	0	0	0	0	false	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0				215 Holding Company Expense												
1474309					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1478231	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0																
1479470					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1481745					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1481754					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1492817					CONF							0	0	0	0	false		0	0					156					103		0	0	0	0																			
1493319					CONF							0	0	0	0	false		13	0												0	0	0	0															reclass of 2017 capital raise costs				
1494482					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1494914	455	0	0	0	CONF	999	564	0	1507	6771	0	0	0	0	0	false	0	0	0	0	0	0	0	823	176	0	353	0	0	217	0	0	0	0	0	0	0	Outgoing wire	Letter of credit		Networking and Maintenance	Professional services											
1516423	54	2	71	46	CONF	0	0	0	0	0	0	0	0	0	0	false	9	0	0	1	0	4	0	558	23	5	161	25	0	67	0	0	0	0	3	37	0																
1629903					CONF	1368			6186			1	0	0	0	false		0	0					3969							0	0	0	0				Security Issue Referral Fees			Intercompany Management Fees			Reclassification due to ASU Adoptions									
1718188	1460	0	0	0	CONF	1787	0	0	937	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1147	0	347	0	0	0	0	0	0	0	0	0	0	0	POS Fee			Loan Expenses												
1718469	42		270	180	CONF	246	81	-807	1025	1021	606	0	0	0	0	false	8	0	0					661	25		102	318		574	0	0	0	0				Collateral custody agreement	Dividend Income	Gain(Loss) on investments in partnerships	Outside services	G&A Exp Reimb	Rep & Warrant Loan Losses										
1820979	0	0	60	0	CONF	0	0	0	563	200	119	0	0	0	0	false	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	67				Professional Fees	Taxes and Other	Travel and Entertainment										
1826382					CONF							0	0	0	0	false		7	0												0	0	0	0															ASU 2018-02				
1836701					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
1842065	15775				CONF	8474	10775	14848	8977			0	0	71	0	false		0	0					18697				6380			0	0	0	0				Derivative Fee Revenue	Unused Commitment Fee	Syndication Fees	Outsourcing Service Provider					ASC 310 Reclassification of Allowance to Discount for Level yield							
1852569					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1862719					CONF							900	0	0	0	false		0	0												0	0	0	0										Capital Contribution from Parent Company									
1863097	293				CONF							0	0	0	0	false		0	0		190					266	279			327	0	0	0	0																			
1864197	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	381	0	0	1270	0	890	0	0	0	0	0	0	0	0	0	0	0																
1867983	0	0	0	0	CONF	827	434	330	843	565	0	0	0	0	0	false	0	0	0	0	0	395	242	1199	0	899	0	0	0	0	0	0	0	0	0	0	0	FNMA TBA Residual Hedge Income	CFWMC Servicing Income	CFWMC Account Services Income	Internet Banking Fees	Publications, Subscriptions, and Licenses											
1872941	306	0	0	0	CONF	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	0	0	0	500	0	200	0	0	0	0	0	0	0	0	0	0	0							CAPITAL INJECTION									
1872996					CONF							0	0	0	0	false		313	0												0	0	0	0															Adjustment to retained earnings for acquisition entry				
1879016	0	171	0	0	CONF	0	0	0	103	0	0	0	0	0	0	false	0	0	0	0	0	0	162	417	0	0	0	0	0	269	0	0	0	0	0	224	0				Loan Expense												
1883321	24		92	100	CONF				396	1809	894	0	0	0	0	false	41	0	0					1503	117		30	624		66	0	0	0	0	4713						Misc Exp-Bank Credits & Fees	National Service Fee Allocation from HC	Regulatory Fees										
1885932	0	0	0	0	CONF	1765	250	0	7426	2382	0	1500	0	0	0	false	0	0	0	0	177	0	0	2615	0	0	0	0	0	0	0	0	0	0	0	0	0	Income on Non performing loans	Closing Payment of Bond Purchase		Repossession and collection expenses	Loan Origination Costs		Capital contribution from parent holding company									
1890525	1051		502		CONF				585			0	0	0	0	false		0	0		810			586		573	533				0	0	0	0			961				OFFICER AND EMPLOYEE EXPENSES												
1892154					CONF							0	0	0	0	false		0	0												0	0	0	0																			
1893049	0	0	0	0	CONF	0	0	0	2000	0	0	750000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Back office operations			Cash infusion from Parent									
1897270	487		222	121	CONF	831					174	0	0	0	0	false	16	0	0		194	32		1346	70	417	195	185		48	0	0	0	0	47	-23	100	Brokered Mortgage/Origination/Application Fee Income					Computer Software License										
1914421	204				CONF		538	463				0	0	0	0	false		0	0					252		581		306		200	0	0	0	0				Other Income	Discount Accretion - Loan Sales	Mortgage Fees	Debit Card Processing and ATM Expenses	Other Loan Expenses											
1917301					CONF	1135	2325					22330	0	-5	-10	false		0	0					4102		524					0	0	0	0				Loan Commitment Fees	Affiliate Pay by phone processing fee					Investment in Chicago Trust Company		Restructured loans for which impairment is calculated using the present value of future cash flows	Foreign Translation Adjustment on FIFCO Canada Allowance and Provisions						
1918344	533	0	0	568	CONF	2980	437	0	0	0	0	0	0	0	0	false	0	0	0	0	269	0	0	1961	0	0	450	407	0	324	0	0	0	0	219	434	0	International Fee Income	Misc Loan Income														
1929247	0	0	0	0	CONF	1542	0	0	33190	0	0	0	0	0	0	false	0	0	0	0	4258	0	0	7863	0	9031	0	0	0	5535	0	0	0	0	0	0	0	Affiliate Servicing Fee Income			M& A Expense												
1940747	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1945247	0	0	0	0	CONF	117	100	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	Net change in the fair values of financial instruments accounted for under a FV option	Loan Syndication Fees														
1972298					CONF							0	0	0	0	false		0	0												0	0	0	0																			
2002222					CONF							0	0	0	0	false		0	0												0	0	0	0																			
2006024					CONF							0	0	0	0	false		0	0												0	0	0	0																			
2007991	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2009605	683	0	149	94	CONF	110	112	102	1121	378	200	0	0	0	0	false	131	0	0	0	0	42	81	0	238	943	37	316	559	362	0	0	0	0	0	14	75	MISCELLANEOUS	RENT	INTERNET BANKING FEES	MISCELLANEOUS	PROMOTIONS	TRAVEL										
2010722	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	505	0	622	0	0	0	0	0	0	0	0	0	0	0																
2037185	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2044811					CONF	679	280	483	1924			0	0	0	0	false		-12	0					2184		190					0	0	0	0		-652		Loan Committment Fees	Fees from Covered Call Options	Operating & Capital Lease Income	Loan Expenses								Early adoption of ASU 2017-12 Targeted Improvements to Accounting for Hedging Activities				
2044820	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2047504	2709		0		CONF	4407						0	0	0	0	false		-330	0		3145			4633		1863		3246		3078	0	0	0	0				Escrow and Exchange Fees											Revenue Recognition ASU 2014-09				
2051127					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
2059990	0	0	0	0	CONF	0	0	0	178	0	0	0	0	0	0	false	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	232	0				Unreimbursed Loan Origination Expense												
2068107	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
