"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
874845																																																																																																																																		5543096	60747	0	5192	4444427	120024	18389	101635	0	0	0	0	0	0	54854	508252	47219	919	2429	0	2429	0	0	0	0	0	0	236416	3420	11952	0	152231	634514	640895	323293	3598533	49616	49616	0	23525	0	26091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4994	4994	0	0	2120	2874	21150	10575	0	0	0	10575	634514	664420	360331	3638073	0	132884	180166	3638073	4439235	25184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875048																																																																																																																																		303272	4139	0	1992	171784																																																																												169792																															
875057																																																																																																																																		382944	2004	0	0	229571																																																																												229571																															
875132																																																																																																																																		265381	1313																																																																																																														
875655																																																																																																																																		100158	806	0	33	61884																																																																												61851																															
875758																																																																																																																																		161934	455																																																																																																														
875879																																																																																																																																		57455	2																																																																																																														
875936																																																																																																																																		604554	5933	0	841	407400																																																																												406559																															
876157																																																																																																																																		51694	530																																																																																																														
876634																																																																																																																																		3578040	23137	0	0	1977219	702612	671767	30845	0	202593	202593	0	0	0	290932	25110	0	0	0	0	0	0	0	0	0	0	0	260774	4772	4208	1515	143872	1369492	121253	391241	1599460	6916	6916	1828	0	0	5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127198	63599	0	0	1011	62588	1377242	121751	446541	1694715	0	24350	223271	1694715	1977219	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876700																																																																																																																																		1897975	10653																																																																																																														
877350																																																																																																																																		151757	1526																																																																																																														
877752																																																																																																																																		309965	3485																																																																																																														
877958																																																																																																																																		26105	90	0	0	19497	888	99	789	0	0	0	0	0	0	64	872	7945	0	300	0	300	0	0	0	0	0	0	1706	12	0	0	1694	1019	1961	7945	14833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	1961	7945	15132	0	392	3973	15132	19497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879336																																																																																																																																		164325	1986																																																																																																														
879439																																																																																																																																		134433	1623																																																																																																														
879457																																																																																																																																		1095372	12800	0	2619	814467	72362	53037	19325	0	0	0	0	0	0	30699	104809	17863	500	0	0	0	0	0	0	0	0	0	61436	85	2050	401	57823	184687	135987	116446	618063	0	0	0	0	0	0	4562	2281	0	0	0	2281	0	0	0	0	0	0	0	0	0	0	0	0	271	271	0	0	0	271	60259	30130	0	0	6045	24085	194905	137341	122582	669291	0	27468	61291	669291	811848	7743	10218	10218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879550																																																																																																																																		33744	287	0	49	19095																																																																												19046																															
879644																																																																																																																																		356176	4587																																																																																																														
879747																																																																																																																																		232860	1699																																																																																																														
880332																																																																																																																																		282045	2265	0	167	167862																																																																												167695																															
880855																																																																																																																																		484217	4774																																																																																																														
881012																																																																																																																																		845052	8705																																																																																																														
881441																																																																																																																																		81066	511	0	0	76253																																																																												76253																															
881478																																																																																																																																		6681934	73340	0	5828	4608809	576242	476938	99304	0	0	0	0	0	0	90447	628149	41178	19947	0	0	0	0	0	0	0	0	0	669534	4098	9651	1054	375044	1439265	793929	323436	3744361	5603	5603	0	0	0	5603	4915	2458	0	0	0	2458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326528	163264	0	0	275	152766	1467727	798275	324255	4049729	0	159655	162128	4049729	4602981	29611	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881852																																																																																																																																		143595	1011																																																																																																														
881900																																																																																																																																		101509	619	0	0	66287	14339	8889	5450	0	0	0	0	0	0	0	14649	0	0	0	0	0	0	0	0	0	0	0	2594	24	215	0	2355	8913	20314	32570	40041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11184	5592	0	0	0	5592	8913	20314	32570	45633	0	4063	16285	45633	66287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882242																																																																																																																																		348057	3165																																																																																																														
882541																																																																																																																																		112541	750																																																																																																														
882701																																																																																																																																		1731995	15442																																																																																																														
882952																																																																																																																																		276275	2093																																																																																																														
883351																																																																																																																																		102464	662																																																																																																														
883959																																																																																																																																		325889	1194																																																																																																														
884303																																																																																																																																		2160200	24590	0	7491	1367895	149117	79909	69208	0	409	0	409	0	0	36982	340565	0	8490	0	0	0	0	0	0	0	0	0	96921	1763	1387	0	71577	308459	417429	371929	1036805	15652	15652	0	0	0	15652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107126	53563	53563	0	0	0	407217	417429	371929	1074115	0	83486	185965	1074115	1360404	16886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884358																																																																																																																																		376822	1717																																																																																																														
884376																																																																																																																																		109319	847	0	193	52377																																																																												52184																															
884442																																																																																																																																		677049	5228	0	0	490714																																																																												490714																															
884648																																																																																																																																		223827	3192	0	911	182466																																																																												181555																															
884657																																																																																																																																		63899	736	0	230	40558																																																																												40328																															
885225																																																																																																																																		948895	9950	0	2189	642138	190957	143625	47332	0	0	0	0	0	0	5715	50468	2629	2232	29968	0	29968	0	0	0	0	0	0	42619	0	2166	0	34611	149340	133511	119352	541653	0	0	0	0	0	0	5157	2579	0	0	0	2579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	173	0	0	0	173	149340	133511	119352	545572	0	26702	59676	545572	639949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885252																																																																																																																																		213626	781	0	0	150920																																																																												150920																															
885430																																																																																																																																		327635	4108																																																																																																														
885579																																																																																																																																		88112	1201	0	760	35292																																																																												34532																															
885869																																																																																																																																		1008049	14931	0	7132	623991																																																																												616859																															
886204																																																																																																																																		1364038	4180	0	0	571387																																																																												571387																															
886624																																																																																																																																		761902	9171																																																																																																														
887340																																																																																																																																		1319671	14871	0	2193	1014204																																																																												1012011																															
887827																																																																																																																																		90130	630																																																																																																														
887854																																																																																																																																		54629	362																																																																																																														
888002																																																																																																																																		5642748	34166	0	0	3995370	371579	347053	24526	0	0	0	0	0	0	10467	1013889	0	542411	37710	0	37710	0	0	0	0	0	0	263085	17	5463	2740	243964	585728	1087119	1163306	2691195	9187	9187	0	0	0	9187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347054	173527	0	0	3220	170307	632626	1104486	1174481	3019321	0	220897	587241	3019321	3995370	37331	17367	17367	0	0	0	0	0	0	0	0	0	0	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
888141																																																																																																																																		224424	1588	0	0	131457																																																																												131457																															
888271																																																																																																																																		399235	3075	0	406	213540																																																																												213134																															
888552																																																																																																																																		613346	5656																																																																																																														
888833																																																																																																																																		524562	2842																																																																																																														
890050																																																																																																																																		620752	3100	0	0	255308																																																																												255308																															
890078																																																																																																																																		76106	754																																																																																																														
890603																																																																																																																																		185685	1403																																																																																																														
890649																																																																																																																																		149935	1025																																																																																																														
890742																																																																																																																																		1554217	10001																																																																																																														
890957																																																																																																																																		76149	316	0	0	55099																																																																												55099																															
891226																																																																																																																																		488682	3141	0	0	371686																																																																												371686																															
891253																																																																																																																																		124216	242	0	0	36481																																																																												36481																															
892205																																																																																																																																		2480786	20692	0	0	1672217	168769	72603	93896	2270	0	0	0	0	0	22585	165916	3849	5052	3276	0	3276	0	2143	0	0	0	0	154369	901	11355	2503	106594	320061	277531	670473	1167219	4206	4206	0	0	0	4206	3355	1678	15	0	0	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48933	24467	0	0	0	24466	393011	278391	670473	1219969	0	55678	335237	1219969	1672217	2143	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
892223																																																																																																																																		130557	940																																																																																																														
893248																																																																																																																																		352578	3933	0	1176	220596																																																																												219420																															
893640																																																																																																																																		248884	3165	0	833	186534																																																																												185701																															
893855																																																																																																																																		493370	3080	0	0	264735																																																																												264735																															
894272																																																																																																																																		233960	1614																																																																																																														
894348																																																																																																																																		715507	10959	0	3139	625607																																																																												622468																															
894544																																																																																																																																		539655	3823	0	0	345725																																																																												345725																															
894834																																																																																																																																		41198	327	0	24	24240																																																																												24216																															
894946																																																																																																																																		196820	964	0	0	112521	13878	1438	12440	0	0	0	0	0	0	19673	10353	0	0	1857	1857	0	0	0	0	0	0	0	8837	115	179	9	7058	23083	69557	12971	88246	350	350	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	74	0	0	0	74	23083	69557	12971	88817	0	13911	6486	88817	112521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895055																																																																																																																																		686704	5410	0	0	499240																																																																												499240																															
895448																																																																																																																																		155194	1388	0	0	111040																																																																												111040																															
895710																																																																																																																																		2336178	10753	0	0	1495311																																																																												1495311																															
896155																																																																																																																																		240997	2153																																																																																																														
896427																																																																																																																																		316224	1604																																																																																																														
897170																																																																																																																																		1260820	14381	0	3265	900846																																																																												897581																															
897237																																																																																																																																		44144	588	0	301	22949																																																																												22648																															
897330																																																																																																																																		74972	83																																																																																																														
897451																																																																																																																																		72036	1071	0	438	50646																																																																												50208																															
897648																																																																																																																																		146615	2039																																																																																																														
897853																																																																																																																																		92020	892																																																																																																														
898458																																																																																																																																		1178032	10268	0	830	773064																																																																												772234																															
898579																																																																																																																																		488099	3694	0	0	356409																																																																												356409																															
898627																																																																																																																																		671752	4697	0	0	460915																																																																												460915																															
898850																																																																																																																																		550349	5472	0	0	450997																																																																												450997																															
899008																																																																																																																																		594712	3928																																																																																																														
899343																																																																																																																																		599254	4392	0	211	334495	63015	59224	3791	0	0	0	0	0	0	25306	103453	51441	0	3870	0	3870	0	0	0	0	0	0	19810	47	1427	463	17873	121413	112541	144291	212391	2092	2092	0	0	0	2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29304	14652	0	0	0	14652	141680	112541	144291	229135	0	22508	72146	229135	334284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899428																																																																																																																																		941497	7777	0	505	581759																																																																												581254																															
899642																																																																																																																																		288474	935	0	0	159937																																																																												159937																															
899651																																																																																																																																		142230	1039																																																																																																														
900034																																																																																																																																		460529	5032	0	1771	260900																																																																												259129																															
900146																																																																																																																																		524348	8476																																																																																																														
900306																																																																																																																																		2677239	32024	0	5606	2135313																																																																												2129707																															
900379																																																																																																																																		107449	1434																																																																																																														
900502																																																																																																																																		413247	332	0	0	197753																																																																												197753																															
900678																																																																																																																																		282355	920	0	0	114643																																																																												114643																															
901134																																																																																																																																		272548	1725																																																																																																														
901358																																																																																																																																		485489	3975	0	0	406041																																																																												406041																															
901451																																																																																																																																		54008	191	0	0	19047	0	0	0		0						0			0		0							0		0		0	0	0		0																																						0							19047																															
901741																																																																																																																																		229247	1710	0	108	128178																																																																												128070																															
901938																																																																																																																																		739816	5780	0	0	555039																																																																												555039																															
901974																																																																																																																																		136714	1266																																																																																																														
902645																																																																																																																																		35407	181	0	0	26219																																																																												26219																															
902672																																																																																																																																		426698	3792	0	396	271719																																																																												271323																															
903240																																																																																																																																		232910	1538	0	0	144171																																																																												144171																															
903455																																																																																																																																		181383	1991	0	0	174578																																																																												174578																															
903754																																																																																																																																		97754	856																																																																																																														
903950																																																																																																																																		191798	1011	0	0	81849																																																																												81849																															
904171																																																																																																																																		458896	4982	0	801	334456																																																																												333655																															
904359																																																																																																																																		199337	2953																																																																																																														
904845																																																																																																																																		134548	570	0	0	67844	5253	4220	1033	0	0	0	0	0	0	10045	24325	3563	0	21182	0	21182	0	0	0	0	0	0	7276	0	0	0	6308	14265	46540	38377	34068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6863	3432	0	0	0	3432	14265	46540	38377	38204	0	9308	19189	38204	67844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
905356																																																																																																																																		175107	1794	0	92	136234																																																																												136142																															
905673																																																																																																																																		129261	631	0	0	78521																																																																												78521																															
906241																																																																																																																																		610050	6084	0	730	428373																																																																												427643																															
906410																																																																																																																																		160884	1276																																																																																																														
906652																																																																																																																																		192211	1411																																																																																																														
907444																																																																																																																																		141439	1282	0	144	91036																																																																												90892																															
907547																																																																																																																																		489188	4149	0	516	290647																																																																												290131																															
908450																																																																																																																																		293270	2446																																																																																																														
908553																																																																																																																																		587736	4589																																																																																																														
908861																																																																																																																																		408333	2513	0	0	204150	12332	11552	780	0	0	0	0	0	0	2100	44826	0	0	10	0	10	0	0	0	0	0	0	20399	583	919	0	15939	137018	49950	78601	137810	0	0	0	0	0	0	0	0	0	0	0	0	48	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10414	5207	0	0	0	5207	137018	49950	78601	147444	0	9990	39301	147444	204150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
909055																																																																																																																																		558370	5009	0	77	394567																																																																												394490																															
909756																																																																																																																																		102999	708	0	0	72820																																																																												72820																															
910079																																																																																																																																		13696	50																																																																																																														
910118																																																																																																																																		531113	5822	0	1789	327346																																																																												325557																															
910239																																																																																																																																		170211	1196																																																																																																														
911160																																																																																																																																		589395	2759	0	0	375783																																																																												375783																															
911339																																																																																																																																		158300	1047																																																																																																														
911759																																																																																																																																		56558	436																																																																																																														
911973																																																																																																																																		3372211	29891	0	5635	2201981																																																																												2196346																															
912550																																																																																																																																		61427	476	0	0	53513																																																																												53513																															
912578																																																																																																																																		79214	1207	0	388	65503																																																																												65115																															
912756																																																																																																																																		42522	386																																																																																																														
913146																																																																																																																																		541072	8303	0	3299	400339																																																																												397040																															
913436																																																																																																																																		59071	150																																																																																																														
913753																																																																																																																																		3469080	20317																																																																																																														
913856																																																																																																																																		6214969	63094	0	2695	4831958	739863	686059	53804	0	0	0	0	0	0	44911	762000	65454	0	0	0	0	0	0	0	0	0	0	188228	14	5818	704	157267	1034345	831390	651237	3542432	24779	24779	5333	0	0	19446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301331	301331	0	0	301331	0	656678	328339	0	46	121187	182476	1140860	835783	1085789	3821050	0	167157	542895	3821050	4829263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
914545																																																																																																																																		217793	1025																																																																																																														
914648																																																																																																																																		1682214	16857	0	2516	1147298																																																																												1144782																															
914853																																																																																																																																		203548	1592																																																																																																														
915056																																																																																																																																		64389	555	0	0	45307																																																																												45307																															
915065																																																																																																																																		740680	6003	0	554	452686																																																																												452132																															
915878																																																																																																																																		14614169	46937	0	0	7992597	491674	480692	10982	0	0	0	0	0	0	0	447385	0	0	0	0	0	0	0	0	0	0	0	529124	0	137946	30239	345551	480692	598236	11646647	1914090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1848	1848	0	0	1848	0	25273	12637	0	0	12637	0	480692	598236	11822590	1942005	0	119647	5911295	1942005	7992597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
915935																																																																																																																																		28849	135																																																																																																														
916259																																																																																																																																		63529	866	0	205	52848																																																																												52643																															
916343																																																																																																																																		97381	247	0	0	35720																																																																												35720																															
916745																																																																																																																																		614951	5679	0	678	400110	16121	4709	11412	0	66830	6170	0	60660	0	59038	10993	65036	0	27529	0	27529	0	0	0	0	0	0	30070	0	0	0	17507	69917	49934	263971	200457	1851	1851	0	0	0	1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69917	49934	263971	208191	0	9987	131986	208191	399432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
916857																																																																																																																																		216552	1663																																																																																																														
917050																																																																																																																																		279009	3123																																																																																																														
917500																																																																																																																																		195736	1781																																																																																																														
917555																																																																																																																																		311594	3407																																																																																																														
917630																																																																																																																																		93074	1027	0	304	57879	9069	8572	497	0	0	0	0	0	0	0	10679	0	0	0	0	0	0	0	0	0	0	0	1223	234	48	0	941	10853	11224	33682	37103	0	0	0	0	0	0	0	0	0	0	0	0	132	26	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10853	11250	33682	37210	0	2250	16841	37210	57575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
