"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
5461																																																																																																																																																																																																	39543	0	0	0	119181	493807	0	6379	0	45700	0	0	0	0	50147	0	0	629	3886	0	0	4428	4428	29264	131437	27689	22116	311814	0	0	0.091176	0.142478	0.129897	0.000000	0.000000	0.000000	45719	4428	-19	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																																	4549	0	0	0	64249	197463	0	857	0	27890	0	0	0	0	25234	0	0	0	18687	0	0	857	857	19707	53340	30865	7156	90812	600	0	0.122188	0.199003	0.192245	0	0	0	24377	857	1803	0	0	0	0	0	0	0	0	0	
6039																																																																																																																																																																																																	22288	0	0	0	8419	86243	0	1591	0	8561	0	0	0	0	8858	0	0	175	1759	0	0	710	710	14145	18161	5730	6509	49365	0	378	0.097074	0.158323	0.145633	0.000000	0.000000	0.000000	8148	710	35	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																																	7479	0	0	19718	0	61086	0	457	0	5312	0	0	0	0	5650	0	0	0	0	0	0	372	372	872	29002	15355	663	16314	0	34	0.0891	0.1902	0.1777	0.0000	0.0000	0.0000	5278	372	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																																																																	59593	0	0	0	44742	454905	0	7505	0	34434	0	0	0	0	37765	0	0	365	9567	0	0	4148	4148	51533	65524	62632	39639	281721	0	464	0.075807	0.114972	0.102344	0.000000	0.000000	0.000000	33617	4148	353	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																																	8776	0	0	0	546722	834852	535	0	0	55660	0	0	0	25	54215	0	0	0	0	0	0	0	535	112794	429181	6580	16786	284728	0	0	0.0645	0.1450	0.1436	0.0000	0.0000	0.0000	53680	535	1980	0	5000	0	0	0	0	0	0	0	
7045																																																																																																																																																																																																	13010	0	0	0	85087	172325	0	1070	0	17658	0	0	0	0	17475	0	0	180	0	0	0	980	980	19111	70284	35627	3070	46448	0	0	0.0955	0.2231	0.2106	0.0000	0.0000	0.0000	16495	980	1163	0	0	0	0	0	0	0	0	0	
7072																																																																																																																																																																																																	3698	0	0	6047	8842	166380	0	1607	0	32697	0	0	0	0	29602	0	0	1772	0	0	0	1386	1386	2054	20005	89963	13210	53611	0	1023	0.174252	0.266320	0.253851	0	0	0	28216	1386	-47	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																																	663	0	0	0	21994	47741	0	339	0	4567	0	0	0	0	4849	0	0	0	0	0	0	320	320	1768	21930	8758	685	15570	0	0	0.094932	0.189096	0.176617	0.000000	0.000000	0.000000	4529	320	38	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																																	8230	0	0	7446	14567	68341	0	416	0	5524	0	0	0	0	5603	0	0	0	0	0	0	416	416	14840	12486	2981	1163	38113	0	0	0.0762	0.1331	0.1232	0.0000	0.0000	0.0000	5187	416	337	0	0	0	0	0	0	0	0	0	
7634																																																																																																																																																																																																	15627	0	0	7	5317	60652	0	1132	0	6126	0	0	0	0	6523	0	0	0	10	0	0	491	491	15728	2394	9618	1447	33949	0	0	0.101342	0.168985	0.156265	0.000000	0.000000	0.000000	6032	491	94	0	0	0	0	0	0	0	0	0	
8033																																																																																																																																																																																																	8986	0	0	0	10836	181364	0	1019	0	17848	0	0	0	0	18728	0	0	614	9240	0	0	1019	1019	14487	15921	49094	6611	102628	0	0	0.096167	0.142321	0.134577	0.000000	0.000000	0.000000	17709	1019	139	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																																	30960	0	0	0	90648	167636	0	515	0	17128	0	0	0	0	16272	0	0	249	0	0	0	515	515	12271	112259	4325	1138	37925	245	0	0.0927	0.2597	0.2514	0.0000	0.0000	0.0000	15757	515	1371	0	0	0	0	0	0	0	0	0	
8631																																																																																																																																																																																																	10995	0	0	0	13072	63725	0	449	0	6722	0	0	0	0	7136	0	0	0	1714	0	0	440	440	7479	19496	13783	4466	23378	0	0	0.107251	0.202716	0.190216	0.000000	0.000000	0.000000	6696	440	26	0	0	0	0	0	0	0	0	0	
9357																																																																																																																																																																																																	42427	0	0	0	44057	407635	0	3703	0	75132	0	0	0	0	50520	0	0	0	0	0	0	3114	3114	35122	56201	113160	2073	179129	111721	0	0.1186	0.2033	0.1907	0	0	0	47406	3114	290	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																																	8962	0	0	0	64183	154763	0	842	0	10740	0	0	0	0	11034	0	0	0	31	0	0	842	842	16822	57307	8910	5346	72019	0	0	0.0670	0.1243	0.1148	0.0000	0.0000	0.0000	10192	842	515	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																																	130903	0	0	300307	185961	2162434	0	60251	0	211909	0	0	0	0	300067	22091	0	0	242518	0	0	25896	25896	191303	196658	459610	240842	1554209	0	0	0.125726	0.147359	0.134642	0.000000	0.000000	0.000000	274171	25896	-62262	0	0	80000	0	0	0	0	0	0	
9955																																																																																																																																																																																																	24548	0	0	0	34173	120408	0	1436	0	14337	23	0	0	0	14844	0	0	0	3358	0	0	860	860	23055	36935	7673	2748	53811	0	0	0.115999	0.217517	0.204915	0	0	0	13984	860	353	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																																	35871	0	0	0	60415	357766	0	8136	0	29738	0	0	0	0	23361	0	0	1660	3536	0	0	3169	3169	36040	63171	36660	21866	219952	0	8746	0.058427	0.093990	0.081240	0	0	0	20192	3169	800	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																																	32529	0	0	0	53653	258345	0	2070	0	26629	0	0	0	0	28188	0	0	88	4312	0	0	1949	1949	58985	33248	41224	26139	126719	0	0	0.1037	0.1806	0.1681	0.0000	0.0000	0.0000	26239	1949	-304	0	3	0	0	0	0	0	0	0	
10858																																																																																																																																																																																																	65463	0	0	0	102948	438514	15	2470	0	34061	0	0	0	0	33617	0	0	0	12220	0	0	2509	2524	65548	150909	24543	7462	196382	424	0	0.074236	0.137242	0.126938	0.000000	0.000000	0.000000	31093	2524	1204	0	0	0	0	0	0	0	0	0	
11145																																																																																																																																																																																																	21689	0	0	0	19302	194431	0	1679	0	18113	0	0	0	0	18777	0	0	0	0	0	0	1563	1563	17224	23444	68616	12829	85695	142	0	0.0913	0.1503	0.1378	0.0000	0.0000	0.0000	17214	1563	449	0	0	0	0	0	0	0	0	0	
11275																																																																																																																																																																																																	67348	0	0	35758	34287	1349269	0	18608	0	137174	475	0	0	0	146422	249810	0	1568	0	0	0	13228	13228	63692	125475	293815	66598	880913	144031	0	0.099008	0.139066	0.126503	0	0	0	133194	13228	2	1097	26643	0	0	0	0	0	0	0	
11640																																																																																																																																																																																																	52251	0	0	0	108327	375889	0	3094	0	36653	0	0	0	0	37951	0	0	0	41060	0	0	3028	3028	44953	95796	68134	17045	167479	0	0	0.0963	0.1567	0.1442	0.0000	0.0000	0.0000	34923	3028	1730	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																																	4076	0	0	0	68003	103908	0	1176	0	12532	0	0	0	0	12025	0	0	0	1260	0	0	628	628	3568	57599	8892	3188	33641	0	723	0.1116	0.2419	0.2293	0.0000	0.0000	0.0000	11397	628	412	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																																																																																	40594	0	0	4015	14579	309754	0	9664	0	42236	0	0	0	0	44881	0	0	0	452	0	0	2757	2757	62955	17788	45774	21424	192720	0	0	0.1358	0.2100	0.1971	0.0000	0.0000	0.0000	42124	2757	112	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																																	24125	0	0	873	77106	219264	0	1630	0	20448	151	0	0	0	22181	0	0	0	0	-1525	0	1475	1475	16866	82764	35865	9357	83480	0	0	0.097693	0.188267	0.175747	0.000000	0.000000	0.000000	20706	1475	1267	0	0	0	0	0	0	0	0	0	
12179																																																																																																																																																																																																	4515	0	0	144	1476	39274	0	233	0	7025	0	0	0	0	7169	0	0	0	430	0	0	233	233	1330	4762	20210	3940	13205	0	84	0.176984	0.293451	0.283913	0	0	0	6936	233	5	0	0	0	0	0	0	0	0	0	
12245																																																																																																																																																																																																	3632	0	0	0	36162	124346	0	1490	0	13988	0	0	0	0	14347	0	0	926	0	0	0	913	913	6921	33198	37797	1859	47008	0	0	0.106081	0.197988	0.185389	0	0	0	13434	913	554	0	0	0	0	0	0	0	0	0	
12311	854990	0	0	1693075	7145504	55860062	41	744192	0	4902675	17566	0	0	319936	6108500	6677295	618868	30584	6869442	-176028	346700	600165	946906	2376726	7172551	8547992	3323685	38106478	729856	0	0.093841	0.127680	0.107888	0.000000	0.000000	0.000000	5161594	946906	35515	454258	14943034	4093429	27333	0	0	0	0	0	0	0	1580	974	0	0	87537	0	598434	0	184882	47842263	0	0	0	0	0	41259939	3546	27892	27892	456317	456317	0	7738	0	448579	0	597531	460158	18029	-938	0	0	0	512172	342818	0	0	613251	1070014	9810	0	-396606	1035924	5198063	196992	1111131	0	0	0	409428	320428	0	0	6688	7902017	33351234	281933	0	38003	0	0	4600954	515180	215379	516965	29745	-343685	15292	0	362	0	14930	3513	0	0	0	3513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93047	93047	0	0	93047	0	0	0	0	0	0	0	3434721	0	0	0	3434721	0	216116	382318	2376726	7396767	9023357	42036113	0	1479353	4511679	42036113	48027145	0	0	0	5180561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55482529	-938	55003404	854990			1693075	7145504									319936																																			
12647																																																																																																																																																																																																	24250	0	0	8006	0	100671	0	934	0	9534	0	0	0	0	10379	0	0	0	0	0	0	845	845	1484	28695	17805	5305	53621	0	0	0.0923	0.1520	0.1396	0.0000	0.0000	0.0000	9534	845	0	0	0	0	0	0	0	0	0	0	
12656																																																																																																																																																																																																	591	0	0	998	0	17993	0	249	0	1559	0	0	0	0	1694	0	0	0	0	0	0	135	135	254	4456	7297	573	6235	0	0	0.0872	0.1589	0.1462	0.0000	0.0000	0.0000	1559	135	0	0	0	0	0	0	0	0	0	0	
12937																																																																																																																																																																																																	43409	0	0	0	0	207262	0	1814	0	29685	0	0	0	0	31499	0	0	0	14848	0	0	1814	1814	39123	9411	38334	13100	122208	128	0	0.140829	0.207110	0.195183	0.000000	0.000000	0.000000	29685	1814	0	0	0	0	0	0	0	0	0	0	
12946																																																																																																																																																																																																	10100	0	0	0	143843	779271	48	13033	0	86724	0	0	0	0	81074	0	0	0	29294	0	0	7132	7180	4526	135853	225786	27377	413224	2787	0	0.096957	0.143578	0.130863	0.000000	0.000000	0.000000	73894	7180	2713	0	0	0	0	0	0	0	0	0	
12955																																																																																																																																																																																																	31251	0	0	1225	5	133530	0	1189	0	13584	0	0	0	0	14772	0	0	0	0	0	0	1188	1188	0	32481	15063	4683	87175	5063	0	0.1042	0.1453	0.1337	0.0000	0.0000	0.0000	13584	1188	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																																																																																	18822	0	0	4943	276433	1377608	9549	10408	0	196967	0	0	0	0	196504	0	0	110	0	-7092	0	10415	19964	8787	134451	386091	34680	830495	2249	0	0.131523	0.186937	0.167945	0.000000	0.000000	0.000000	176540	19964	16660	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																																																																	17274	0	0	0	3390	42158	0	523	0	3922	0	0	0	0	4167	0	0	0	0	0	0	301	301	4	19182	6341	1987	17097	0	0	0.091940	0.174483	0.161879	0	0	0	3866	301	56	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																																																																	6770	0	0	0	6524	24769	0	179	0	6087	0	0	0	0	6165	0	0	0	1800	0	0	152	152	6691	8585	101	1349	9459	0	0	0.2419	0.5095	0.4969	0.0000	0.0000	0.0000	6013	152	74	0	0	0	0	0	0	0	0	0	
14052																																																																																																																																																																																																	10214	0	0	0	8494	57738	0	698	0	6998	0	0	0	0	7391	0	0	0	0	0	0	467	467	4288	12347	13689	3788	27989	0	0	0.1164	0.1991	0.1865	0.0000	0.0000	0.0000	6924	467	74	0	0	0	0	0	0	0	0	0	
14155																																																																																																																																																																																																	3697	0	0	0	5132	127673	0	1749	0	15467	0	0	0	0	16707	0	0	0	0	0	0	1372	1372	668	7220	34336	10763	87078	0	0	0.1212	0.1527	0.1401	0.0000	0.0000	0.0000	15335	1372	132	0	0	0	0	0	0	0	0	0	
14650																																																																																																																																																																																																	5547	0	0	3454	23	30537	0	332	0	3146	0	0	0	0	3271	0	0	0	47	0	0	215	215	4625	9543	2734	1953	13876	0	0	0.103432	0.191724	0.179122	0.000000	0.000000	0.000000	3056	215	0	0	0	0	0	0	0	0	0	0	
14753																																																																																																																																																																																																	7392	0	0	14573	6230	46670	0	420	0	3915	0	0	0	0	4069	0	0	0	1369	0	0	333	1310	5262	8434	17705	615	15406	0	0	0.061032	0.153293	0.103941	0	0	0	2759	1310	179	0	0	0	0	0	0	0	0	0	
14865																																																																																																																																																																																																	34618	0	0	5097	14931	293692	0	2699	0	29950	0	0	0	0	32296	0	0	0	23656	0	0	2724	2724	50701	19910	22803	15155	202455	0	0	0.100726	0.140104	0.128287	0	0	0	29572	2724	280	0	0	0	0	0	0	0	0	0	
14977																																																																																																																																																																																																	11581	0	0	24	7251	46323	0	324	0	7975	0	0	0	0	8137	0	0	0	0	0	0	324	324	16563	2046	0	2635	27791	0	0	0.1651	0.2885	0.2771	0.0000	0.0000	0.0000	7813	324	162	0	0	0	0	0	0	0	0	0	
16458																																																																																																																																																																																																	24364	0	0	62492	59916	292007	0	2471	0	35060	0	0	0	0	35586	0	0	40	16084	0	0	2016	2016	21070	129331	30273	12038	112247	491	0	0.116739	0.221228	0.208695	0.000000	0.000000	0.000000	33570	2016	1490	0	0	0	0	0	0	0	0	0	
16551																																																																																																																																																																																																	10244	0	0	7001	34630	228621	0	2385	0	23881	0	0	0	0	24031	0	0	580	5761	0	0	2211	2211	7802	37716	59532	12101	123470	150	0	0.0956	0.1360	0.1235	0.0000	0.0000	0.0000	21820	2211	821	0	0	0	0	0	0	0	0	0	
16748																																																																																																																																																																																																	11119	0	0	7725	7214	62290	0	533	0	7192	0	0	0	0	7402	975	0	0	4788	0	0	432	432	16065	13547	6714	4929	26210	577	0	0.1125	0.2137	0.2012	0.0000	0.0000	0.0000	6970	432	189	0	0	0	0	0	0	0	0	0	
16944																																																																																																																																																																																																	7495	0	0	0	19913	40879	0	184	0	4312	0	0	0	0	4112	0	0	0	0	0	0	184	184	3548	16966	11153	795	8813	0	0	0.0961	0.2312	0.2209	0.0000	0.0000	0.0000	3928	184	384	0	0	0	0	0	0	0	0	0	
16953																																																																																																																																																																																																	8276	0	0	4220	12161	37762	0	104	0	5290	0	0	0	0	5233	0	0	0	0	0	0	104	104	224	24272	0	400	13209	0	0	0.1352	0.2897	0.2840	0.0000	0.0000	0.0000	5129	104	161	0	0	0	0	0	0	0	0	0	
17110																																																																																																																																																																																																	18451	0	0	100	23280	105234	0	279	0	19329	0	0	0	0	19632	0	0	1365	32262	0	0	303	303	422	18348	998	4217	85745	0	0	0.1964	0.1839	0.1811	0.0000	0.0000	0.0000	19329	303	0	0	0	0	0	0	0	0	0	0	
17147																																																																																																																																																																																																	108858	0	0	336696	530437	4238609	0	68537	0	623458	0	0	0	0	521316	114267	0	18339	256785	-8994	0	40491	40491	259723	691636	585589	197463	2668437	26555	0	0.1175	0.1622	0.1496	0.0000	0.0000	0.0000	480825	40491	12429	0	176909	127962	0	0	0	0	0	0	
17259																																																																																																																																																																																																	6109	0	0	0	20247	66473	0	260	0	5684	0	0	0	0	5250	0	0	2	666	0	0	260	260	7234	18440	10923	4369	29442	0	0	0.075674	0.135449	0.128741	0	0	0	4990	260	694	0	0	0	0	0	0	0	0	0	
17464																																																																																																																																																																																																	144673	0	0	1022	232672	1328323	14	24548	0	141685	0	0	0	0	150688	14831	0	0	54161	0	0	12279	12293	161012	241281	79630	60144	865750	1444	0	0.1069	0.1554	0.1427	0.0000	0.0000	0.0000	138395	12293	3135	0	0	0	0	0	0	0	0	0	
17950																																																																																																																																																																																																	10760	0	0	92	159256	329205	0	2994	0	32116	0	0	0	0	30561	0	0	258	4620	0	0	2234	2234	41336	86569	78955	8012	119481	787	0	0.0849	0.1719	0.1593	0	0	0	28327	2234	2555	0	0	0	0	0	0	0	0	0	
17978																																																																																																																																																																																																	10860	0	0	152423	2398	336872	0	2940	0	101373	0	0	0	0	103044	0	0	0	0	0	0	1654	1654	82995	87662	108763	13668	60392	0	0	0.300952	0.786475	0.773851	0	0	0	101390	1654	-17	0	0	0	0	0	0	0	0	0	
18050																																																																																																																																																																																																	17370	0	0	15710	135377	394879	0	3735	0	44444	0	0	0	0	44416	0	0	424	1881	0	0	2721	2721	43133	129554	65148	18534	158030	566	0	0.105754	0.205005	0.192446	0.000000	0.000000	0.000000	41695	2721	2327	0	0	0	0	0	0	0	0	0	
18135																																																																																																																																																																																																	3922	0	0	14674	66162	233932	0	1393	0	21222	0	0	0	0	21564	0	0	0	0	0	0	1393	1393	2381	102742	12071	20324	117080	1810	0	0.0852	0.1495	0.1399	0.0000	0.0000	0.0000	20171	1393	1051	0	0	0	0	0	0	0	0	0	
