"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
1478231																																																																																																																																												0	0	0										362	0	142	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1546	0	0	0	0	0	0	0	145	0				0	0	0	0	0	0	2022	0	0	0	2069	0	0	0	0	0	0	0	0	0	0	463	0	1510	371	0	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	
1479470																																																																																																																																												0	0	0										1262	0	164	0	0	0	0	0	0	0	0	0						0	0	0	14	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	719	66	363	0	45	0	0	0	19	0				0	0	479	0	0	19	82	42	1230	0	1815	0	0	0	41	0	0	0	0	0	0	634	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1479676																																																																																																																																												0	0	0										0	0	3712	0	0	0	0	0	0	0	0	0						0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	87	838	0	0	0	0	0	1750	0				0	1147	0	0	0	0	0	0	0	0	3636	818	0	0	298	0	0	0	0	0	0	0	0	441	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	
1480207																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1481745																																																																																																																																												0	0	0										10	2	90	477	500	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	77	0	47	0	26	0	0	0	1064				0	0	1188	0	630	2295	0	0	0	3394	0	1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1481754																																																																																																																																												0	0	0										0	0	163	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	46	0	0	0	0	0	446				0	0	0	0	1046	1234	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1484595																																																																																																																																												0	226	0	0	0	0	0	0	0	0	0	0	1110	64	1372	0	0	470	0	0	100	0	0	110	0	0	0	0	0	0	0	0	1749	781	967	0	0	0	0	0	0	0	0	0	0	0	0	0	4166	332	2817	1278	688	261	0	0	2596	0	0	0	0	521	0	0	0	855	2410	1634	4977	197	893	8173	4946	0	373	949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1492817																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1494240	1922	0	1918	15262	3192	70751	0	0	0	703	0	0	35877	0	25994	0	0	0	0	0	0	0	0	0	0	0	981	0	5082	0	0	0	0	0	0	1788	0	0	116415	9126	0	0	0	10	0	13181	0	0	0	0	0	0	846	0	14793	566	0	10544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1583	0	10333	0	0	0	0	0	7774	0	0	0	0	0	0	567	95	0	1538	183	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8	59	7437	12187	0	58162												25966	76	38591														112027	57483	33697	463	16277	1072								6742	31157	0	0	214525	211732	27656	54333	690	0	166296	271378	7326	0	60355																0	0	0	0	0	0	0	0	0	0	
1494482																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	115	752	159	78	50	0	0	0	0				0	0	0	0	0	0	436	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1494914																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	2937	0	3048	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	591	0	524	0	0	0	0	0	0	1	0	11	0	0	0	0	554	0	174	0	0	0	0	0	0	0	0	0	0	0	2405	0	0	429	0	3788	6848	0	0	2396	9492	0	0	0	0	0	0	0	0	0	1406	0	813	1406	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	
1496150																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1516423																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	330	273	0	1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	6587	194	1794	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	3422	2565	301	0	0	15796	21456	183	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1629903																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1718188																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	236	0	1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	1	0	0	0	0	0	0	0	0	0	0	1126	56	3153	0	53	0	0	0	549	0	0	0	0	0	0	0	0	68	1615	192	0	0	0	2047	1327	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1820979																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1826382																																																																																																																																												0	0	0										96	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	1	201	122	4	0	0	0	322	0				0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1830035	0	0	0	188522	212590	10881	22	544	3891	0	0	0	0	0	0	0	0	50	282	0	0	0	0	0	0	0	3029	2041	0	0	0	0	2401377	2584684	0	0	117766	40925	6124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65630	76890	0	0	0	0	776799	1089945	0	0	0	0	0	0	0	0	0	0	299105	349552	0	0	0	0	663066	937898	0	0	0	0	113733	152047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	0												0	0	0														0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	0	0	0	0	0	
1836701																																																																																																																																												0	0	0										0	0	2693	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1324	184	275	0	0	0	0	0	71	0				0	0	0	0	0	613	0	0	0	0	1419	0	0	0	1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1842065																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1508	0	33884	0	0	0	2450	0	11296	0	0	0	0	0	0	0	0	0	0	0	2539	0	18456	850	0	161	0	0	0	0	0	0	0	0	0	0	44792	24357	3813	0	410	0	0	0	68813	67614	0	0	0	0	2646	0	0	11647	35450	6932	9757	0	0	36448	100222	0	0	36694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	286	0	0	0	853	
1852569																																																																																																																																												0	0	0										768	48	96	0	0	0	21	0	0	0	0	0						0	0	0	106	0	29	0	0	0	0	0	0	93	6	0	0	0	0	0	538	27	2835	565	69	0	0	0	0	0				769	195	0	181	123	102	0	0	0	0	0	21	27	10	0	0	0	0	0	0	0	41	0	559	29	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	
1861927																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	700	30	5316	0	0	1735	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	60	48	7	0	47	0	0	0	0	0	0	0	0	0	0	7191	3468	1252	0	24	429	0	0	7827	0	0	0	0	0	2549	0	0	212	10600	227	0	0	98	14964	8451	0	0	2680	0	0	0	0	0	0	177	0	2200	150	0	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	
1862719																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	891	0	4961	16	0	429	1184	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	61	182	0	0	0	0	0	6982	611	2308	168	12	0	0	0	3200	0	0	0	0	8	581	0	0	2298	5341	1330	142	0	245	5130	1789	0	0	1121	0	0	0	0	0	0	153	0	1384	130	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	
1863097																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	58	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	2103	8	130	0	0	0	0	0	204	0	0	0	0	0	0	0	0	937	0	312	0	0	0	596	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1864197																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	68	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	10	0	0	0	0	0	0	0	968	3335	0	0	0	0	0	4174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1864601																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	2057	978	0	0	0	3466	13412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1865680																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	925	0	2239	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575	0	0	0	0	0	0	0	0	0	0	360	2967	0	0	8323	9249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1867983																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	1987	0	0	0	0	0	0	0	0	0	0	0	23	0	892	0	0	220	0	0	0	34	2	0	0	0	0	0	2688	0	0	0	0	0	0	0	8362	431	0	0	0	0	0	0	0	0	6997	0	0	0	0	3075	2400	0	0	2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1872941																																																																																																																																												0	0	0							0	0	0	0	0	880	0	0	0	0	0	0	0	0	0						0	0	0	44	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	615	154	203	0	0	0	0	0	0	0				0	0	0	0	0	65	0	0	0	0	0	315	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1872996																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	76	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	6	0	0	0	0	0	0	1500	2025	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1648	4505	125	0	0	0	2718	2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1877665																																																																																																																																												0	0	0										134	0	42	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	212	0	0	0	0	0				0	0	0	0	0	64	0	0	0	0	0	106	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1879016																																																																																																																																												0	0	0										0	0	0	90	0	19	0	0	0	0	0	639						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	106	0	0	0	0	0	0	0				0	0	0	0	0	21	0	0	0	0	237	706	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1885932																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	4	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	0	104	186	0	0	0	0	2732	0	0	0	0	0	0	0	0	0	0	0	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1890525																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	371	101	389	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	4070	0	5343	394	87	0	0	0	2973	0	0	0	0	2240	0	0	0	0	1295	6800	3574	1696	0	10716	3462	0	0	0	0	0	0	0	0	0	0	0	1759	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	
1892154																																																																																																																																												0	0	0										1	0	487	0	0	100	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	80	0	0	0	0	0	395	2854				0	0	0	0	0	0	0	0	0	0	265	522	0	0	147	0	0	0	0	0	0	0	0	265	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	
1897168																																																																																																																																												0	0	0										81	0	99	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	1156	0	55	33	0	0	0	0	589	0				0	0	0	0	374	328	0	0	0	0	2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1897270																																																																																																																																												0	0	0	77	0	254	0	0	0	0	0	0	216	5	391	0	0	0	514	0	989	0	0	0	0	0	0	0	0	0	0	0	75	51	254	0	0	0	216	0	0	0	0	0	0	0	0	0	474	0	1434	0	0	0	0	0	551	597	0	0	0	0	224	0	0	0	8497	967	1173	0	0	7411	4498	0	0	0	0	0	0	0	0	0	0	0	42	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	
1898419																																																																																																																																												0	0	0										61	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	160	8	4	0	0	0	0	0	0	0	0	0	0	0	489	47	426	338	287	0	0	0	822	0				37	229	0	32	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1900675																																																																																																																																												0	0	0										242	0	14	0	0	906	0	0	0	0	0	375						0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	89	0	0	0	0	0	312	0				0	82	0	0	0	25	0	0	0	0	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1904020																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1908082																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	779	23	2942	0	0	0	0	0	4015	0	0	0	0	0	0	0	0	0	0	0	391	0	1221	0	0	0	0	0	0	93	0	0	0	0	0	0	27873	1269	2225	0	183	0	0	0	20336	0	0	0	0	365	2507	0	0	513	35134	656	823	0	0	6808	11748	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2320	0	18922	0	0	0	70	
1914421																																																																																																																																												0	0	0										68	0	18	0	0	0	0	0	0	0	0	0						0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949	0	193	0	304	0	0	0	1368	0				0	1153	0	85	0	1151	1213	83	0	0	1422	0	497	0	1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1917301																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	10903	2815	10952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743	0	941	0	0	0	0	0	0	0	0	0	0	0	0	0	909	0	485	0	0	0	0	0	20969	0	0	0	0	0	4848	0	0	0	3622	10817	1555	0	0	0	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1918344																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	337	0	7642	0	0	0	0	0	6477	0	0	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3996	1314	0	0	0	0	0	0	0	0	17947	0	0	0	0	0	0	0	7128	17723	0	0	0	0	3381	7588	0	0	0	0	0	3996	0	0	3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1929247																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1131	870	2225	493	571	2299	774	0	344	0	0	0	0	0	0	0	0	0	0	0	1532	831	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	9663	1033	5457	13811	515	146	0	0	17947	18152	0	0	0	467	2169	314	3319	1360	5133	2472	1029	2467	2307	7352	2862	0	0	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	1251	0	717	2382	0	493	571	0	809	
1933927																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	55	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1475	51	87	0	0	0	0	0	602	2362	0	0	0	0	0	0	0	0	61	0	0	0	0	0	218	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1940747																																																																																																																																												0	0	0										0	0	481	0	0	0	0	0	980	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1078	0	99	0	0	0	0	0	311	0				0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1945247																																																																																																																																												0	0	0										34	0	654	0	0	0	0	0	0	0	0	0						0	0	0	0	0	38	0	0	0	0	0	0	4	0	0	0	0	0	0	559	297	195	0	147	0	0	0	80	0				0	0	0	0	0	0	0	38	173	0	632	41	0	0	113	0	0	0	0	0	0	57	7	76	46	6	65	0	0	0	0	0	0	0	0	0	0	0	0	0	
1962888																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972298																																																																																																																																												0	0	0										0	0	249	0	0	0	22	0	0	0	0	0						0	0	0	0	0	78	54	0	0	0	0	0	0	0	0	0	0	0	0	572	0	174	0	0	0	0	0	1664	241				0	10	0	416	518	2806	619	435	107	0	1516	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973129																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	332	0	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	98	0	0	0	0	0	0	16	0	0	0	0	0	0	137	19	294	0	0	0	0	0	1418	495	0	0	0	0	0	0	0	3677	15538	221	0	0	0	148	3988	0	0	137	0	0	0	0	0	0	112	0	991	112	0	991	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977248																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996762																																																																																																																																												0	0	0							0	0	0	19	153	371	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	832	74	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002222																																																																																																																																												0	0	0										643	0	481	0	0	84	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213	0	803	0	0	0	0	0	0	0				528	0	286	0	220	0	178	0	0	0	1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006024																																																																																																																																												0	0	0										273	0	165	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	1248	0	40	0	0	0	701	0				0	689	0	0	0	53	220	1653	0	0	315	0	0	0	107	0	0	0	0	0	0	0	0	165	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007991																																																																																																																																												0	0	0										37	68	0	0	0	0	0	0	0	0	0	0						0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	16	1768	128	7	0	0	0	179	0				0	36	0	0	0	0	157	0	0	0	167	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009605																																																																																																																																												0	0	229	0	0	0	0	0	0	2	14	67	3118	30	24	186	0	147	0	0	1110	0	0	0	0	0	0	0	0	0	0	0	75	0	9	14	67	2	0	0	0	0	0	0	0	0	0	0	175	94	363	350	86	0	0	0	823	0	0	0	0	0	1399	0	0	0	821	773	285	60	0	658	960	0	0	6	0	0	0	0	0	0	0	0	78	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010722																																																																																																																																												0	0	0										1207	0	4943	0	0	0	0	0	0	0	0	0						0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	1523	0	367	61	0	0	0	0	5039	0				0	150	0	0	195	7069	1914	1634	0	0	7183	1766	0	0	0	0	0	0	0	0	0	0	0	327	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017570																																																																																																																																												3145	0	1596	0	0	0	0	0	0	72	132	0	6278	0	1712	0	0	0	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	0	132	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17123	19393	0	0	0	0	0	0	0	0	0	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2037185																																																																																																																																												0	0	0										8	0	76	0	0	0	0	0	0	0	0	0						0	0	0	137	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	218	0	1508	36	43	0	0	0	6596	0				128	84	0	0	0	0	0	0	0	0	6276	6994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
