"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
2512347	0	0	0	0	CONF	219	0	0	281	0	0	0	0	0	0	false	0	0	0	0	0	0	0	713	0	507	179	0	0	0	0	0	0	0					0	0	0	Service Release Premiums			Kentucky Bank Franchise Tax												
2515320	1067	0	0	0	CONF	170	0	0	710	0	0	1126	0	0	0	false	0	0	0	0	417	0	109	916	0	0	0	0	0	0	0	0	0	0				0	0	0	0	Mortgage Fee Income			Software Maintenance			Vesting of options and restricted stock									
2524797	748	130	419	334	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	556	0	0	1988	0	0	439	332	0	0	0	0	0	0					0	288	0																
2529176	417	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	573	0	0	0	196	0	0	0	0	0	0					0	0	0																
2531562	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0					0	0	0																
2531991	0	0	0	0	CONF	1287	0	0	2417	0	0	-150000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Intercompany Allocations			Intercompany Allocations			Return of capital									
2533043	21	0	7	0	CONF	0	0	0	79	16	50	0	0	0	0	false	0	0	0	0	0	24	9	150	15	0	66	120	22	35	0	0	0	0					0	81	40				Security Guard	Armored Car/Courier	MISC Operation Expense										
2533119	0	0	130	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	273	0	0	374	0	0	148	0	0	113	0	0	0	0					0	0	0																
2535560	0	0	122	119	CONF	-164	0	0	0	148	145	0	0	0	0	false	0	0	0	0	215	0	0	829	0	185	0	0	0	211	0	0	0	0					0	0	0	Undistributed Equity in Subsidiary				Amort of Tax Credits	Main Contract Software & Software Lic Exp										
2536633	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
2539960	304	12	64	5	CONF	0	0	0	0	0	0	0	0	0	0	false	81	0	0	50	42	13	22	337	183	0	117	0	0	63	0	0	0	0					19	30	0																
2562137	166	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0					0	0	0																
2562164	393	0	379	611	CONF	494	1438	2060	688	719	432	5000	0	0	0	false	84	0	0	4	194	44	206	1554	150	1354	251	99	526	226	0	0	0	0					91	0	106	Merchant Service fees	Loan Referral fees	Banking as a Service fees	Dues, Memberships and Subscriptions	Excise Tax	Business Development	Downstream Capital from Holding Company									
2567123	0	0	0	0	CONF	1410	0	0	207	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	Reconveyance/title fees			Recording/filing fee expense												
2568063	11		143	22	CONF				2269	6739	851	0	0	0	0	false	200	-50	0	23		3	1205	2367	41	1588	129	262	2234	1152	0	0	0	0					117		69			Mortgage Fee Income	Management Fee	Advisor Fees	Scorecard Expense						Cumulative effect of changes in accounting principle. Addopted ASU 2016-01				
2576134	0	0	0	0	CONF	5706	0	0	6868	2234	0	0	0	0	0	false	0	0	0	0	0	0	0	1879	0	0	0	0	0	0	0	0	0	0				0	0	0	0	Service Partner Fees			Servicing Fees	Guarantee Fee							Adopted ASU 2016-01				
2577739	83	3	94	1	CONF	0	0	0	0	0	0	0	0	0	0	false	28	0	0	4	16	15	122	396	38	0	50	0	0	76	0	0	0	0					0	0	0																
2580243		174			CONF	268			385	581	244	0	0	0	0	false		0	0		384					212					0	0	0	0				0				Merchant Card Service Income			Amortization expense of purchased computer software	State tax based on value of shares outstanding (PA Shares Tax)	Merchant Card Service Expense										
2587916	387	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	851	0	273	0	0	0	0	0	0	0	0				0	0	0	0																
2590037					CONF	3049	-37963	-6395	44890	40953	35334	0	0	0	0	false		0	0					64085		74575					0	0	0	0								Deposits Miscellaneous Noninterest Income	Net Bank Card and Credit Card Misc Nonint Income and Rewards Expense	Mortgage Miscellaneous Noninterest Income	Agency Compensation	Loan and Deposit Sub-Servicing Expenses	Parent Company Allocated Overhead Expenses										
2594240	0	0	0	0	CONF	0	0	0	136	153	0	40567	0	0	0	false	0	0	0	0	0	0	0	247	0	0	165	0	0	0	0	0	0	0					0	0	0				Software Licensing Fees	Bank Service Charges		Capital Raise-Additional Shares Issued									
2594419	666				CONF							525	0	0	0	false		0	0		127			296		214			174		0	0	0	0														Capital Infusion									
2596646	2457	0	0	0	CONF	948	648	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	960	0	0	0	0	863	0	0	0	0	0					2638	0	0	LOAN PROCESSING FEES	SECONDARY MORTGAGE FEES														
2597223	16		111		CONF				400			0	0	0	0	false	12	0	0					705	77		185	2879		35	0	0	0	0							167				Other Expense												
2598396	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	372	0	181	104	101	134	0	0	0	0	0					0	0	0																
2600039	0	0	61	75	CONF	0	0	0	3360	684	23	0	0	0	0	false	35	0	0	0	0	0	0	566	11	0	0	0	0	55	0	0	0	0					0	0	66				Broadcort Fees	Management Fee and Travel	Hardware and Banking Expenses										
2602828	0	0	0	146	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0					0	0	0																
2605566	0	0	0	0	CONF	16925	0	0	1452	1189	1097	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Fee Income			Credit Bureau	Outside Services & Donations	Allocations										
2607412	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
2608754	1446		577	123	CONF	1626			3035			0	0	0	0	false	417	0	0	164	3884	96	3432	6164	1109	2493	852	179	790	902	0	0	0	0					220	193	939	FEES FROM PAYROLL SERVICES	0	0	SOFTWARE	0	0	0	0	0	0	0	0	0	0	0	
2610784	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0					0	0	0																
2614344	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	131	0	100	361	0	332	194	0	0	264	0	0	0	0					0	190	0							Capital Contribution from Holding Company									
2615190	33745	0	151	1879	CONF	80357	14859	-7656	97175	0	0	1464	0	0	0	false	1551	0	0	0	0	0	0	19128	1556	51560	849	1831	0	1239	0	0	0	0					0	0	1118	Annual fees	Fee income merchant	Other miscellaneous fees charged off	Servicing and Collections			Stock Appreciation Rights									
2615220	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	148	0	0	381	0	630	0	0	283	0	0	0	0	0					0	0	0																
2618780	53347				CONF	29738	6026	15000	36799	42009		0	0	0	0	false		0	0												0	0	0	0								Brokered loan fees	Hedging MTM gain/loss	Legal claim settlement	Software	Other professional fees											
2619714	170	0	158	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	154	0	0	351	0	289	114	0	0	0	0	0	0	0					0	0	0																
2621285	0	0	0	194	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	398	0	0	89	160	0	0	0	0	0	0					0	0	0																
2621940	51	0	72	15	CONF	0	0	0	85	101	0	0	0	0	0	false	17	0	0	8	40	9	45	442	54	409	48	13	278	36	0	0	0	0					0	21	59				Computer Software	Indirect Loan Expense											
2624400					CONF	314	-162		2462			0	0	-11	0	false		-6	0				134	1864		240					0	0	0	0								Operating & Capital Lease Income	Loss from Investment in Unaffiliated Partnerships		Loan Expenses					Restructured loans for which impairment is calculated using the present value of future cash flows			Effect of adoption of ASU 2017-08 Premium Amortization on Purchased Callable Debt Securities				
2625724	0	0	0	0	CONF	1077	0	0	392	0	0	14500	0	0	0	false	0	0	0	0	244	0	0	511	0	0	232	0	0	286	0	0	0	0					0	0	0	Check cashing fee			Loan related expense			Capital push down from bank holding compay									
2631172					CONF							0	0	0	0	false		0	0		303			782		414			242		0	0	0	0																							
2631323			274	271	CONF							0	0	0	0	false		0	0					695	175		225	136		217	0	0	0	0							140																
2631846	802	0	0	0	CONF	6066	0	0	310	408	0	0	0	0	0	false	0	0	0	0	0	0	0	795	0	0	0	0	0	0	0	0	0	0					0	0	0	DATA PROCESSING INCOME			MEALS AND ENTERTAINMENT	CORRESPONDENT BANK FEES											
2634191	10621				CONF				20661	13588		0	0	0	0	true		-24102	0					16868		24892			7668		0	0	0	0				-988							Management Fee to Holding Company	Swap Terminations						Additional URLs (RC-M 8.b): www.foothillsbank.com,www.collegiatepeaksbank.com, www.fnbutah.com, www.heritagebanknevada.com
Additional trade names (RC-M 8.c): Citizens Community Bank, First Bank of Montana, Bank of the San Juans,First State Bank of Wyoming, North Cascades Bank, Foothills Bank, Collegiate Peaks Bank, First Community Bank, Heritage Bank.	Effect of adoption of ASU 2017-08 Receivables Prem Amortization Period				
2634351	919	0	0	0	CONF	0	0	0	1699	0	0	0	0	0	0	false	0	0	0	0	972	0	0	2980	0	5245	0	0	1414	0	0	0	0	0					0	0	0				Other Outside Services												
2641827	0	0	0	0	CONF	1911	0	0	323	117	152	0	0	0	0	false	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0					0	0	0	Shareholder and Social Witness services for New Covenant mutual funds			Professional Fees	Travel   Entertainment	Dues   Subscriptions										
2642598	378		73	34	CONF	30	391	79	239	38	56	0	0	0	0	false	59	0	0	27	171	10	15	1166	102	536	152	38	275	84	0	0	0	0					22		72	Rental Income	Mortgage	CDARS Fees	B & O Taxes	Training	Armored Services										
2643595	0	0	0	0	CONF	0	0	0	137	0	0	0	0	0	0	false	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0					0	0	0				IT Services												
2649122	0	0	0	0	CONF	788	0	0	12150	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2069	0	3270	0	0	0	0	0	0	0	0				-65	0	0	0	TRUST INCOME			MANAGEMENT FEES												
2649177					CONF	3783	11039					0	0	0	0	false		0	0												0	0	0	0								Annual Fee Income	Fee Income - Monthly Fee														
2651899	0	0	0	0	CONF	564	0	0	167	0	0	0	0	0	0	false	486	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0					0	0	0	Service Charges			Bank Assessment Fees												
2652092	4826	0	1231	3256	CONF	3166	801	0	3488	0	0	0	0	0	0	false	201	0	0	86	1703	52	0	9384	312	2183	587	3659	114	830	0	0	0	0				0	0	22	1138	Other Loan Income	Intercompany Support Fee		Broker Fees												
2654911					CONF	-2004			706	1413		25000	0	-3	0	false	390	0	0					1951				202			0	0	0	0								Unrealized gain/loss Derivatives			Loan Service Fees	Investment Management Fees		Capital infusion		Adjusted for rounding							
2661861	267				CONF	809						0	0	0	0	false		0	0					768		502					0	0	0	0				0				FACTORING INCOME															
2666400	425	0	142	717	CONF	4979	778	0	815	0	0	0	0	0	0	false	165	0	0	0	1771	0	0	801	277	861	220	357	301	226	0	0	0	0					469	145	244	Income from Mercury Funding	Indirect Loan Admin Fees		Factor Broker Fees												
2667920	0	0	0	0	CONF	263	0	0	487	375	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0				0	0	0	0	Intercompany customer service income			Intercompany management expense	Intercompany trust operations expense											
2667939	97	0	91	13	CONF	0	0	0	60	44	0	0	0	0	0	false	11	0	0	0	83	7	12	335	43	1	9	37	43	22	0	0	0	0					5	10	0				CONTRIBUTIONS	SERVICE CHARGES											
2667957	580		164		CONF				226	209	116	0	0	0	0	false		0	0				354	822	110		172	358		188	0	0	0	0											Travel	Donations	Business meals and entertainment										
2668598	230	0	274	0	CONF	898	0	0	335	0	0	0	0	0	0	false	0	0	0	0	186	0	0	832	141	261	130	0	159	0	0	0	0	0					0	0	0	RE Loan Fees Sold			Franchise Tax												
2684552	578	5	143	35	CONF	0	0	0	0	0	0	875	0	0	0	false	99	0	0	11	0	19	547	472	136	3	103	48	256	0	0	0	0	0					0	0	0							Capital Injection									
2686211				372	CONF	1682	786					0	0	0	0	false		0	0		335			428			290	486			0	0	0	0						480		Judgements, restitutions and settlements	Misc Loan Fee Income														
2687133	298	60	202	57	CONF	0	0	0	0	0	0	0	0	0	0	false	25	0	0	20	177	16	0	512	102	222	63	0	1	0	0	0	0	0					0	0	0																
2687487	0	0	0	0	CONF	0	0	0	9520	6166	3463	0	0	0	0	false	0	0	0	0	0	0	0	0	0	27306	0	0	0	0	0	0	0	0					0	0	1755				Processing	Rewards and ICBA Royalty	Agent Payments										
2692753	0	0	0	0	CONF	0	0	0	975	0	0	0	0	0	0	false	0	0	0	0	0	0	414	1997	0	1742	0	0	806	902	0	0	0	0					0	0	0				Management Fee Expense												
2693264	1832				CONF	3108			3992			4000	0	0	0	false		-22	0					5224		704					0	0	0	0								Operating & Capital Lease Income			Loan Expenses			Capital Infusion from the Parent Holding Company					Effect of adoption of ASU 2017-08 Premium Amortization on Purchased Callable Debt Securities				
2694681	0	0	1373	0	CONF	435	297	218	1732	0	0	0	0	0	0	false	0	0	0	0	0	201	0	1267	0	0	0	0	0	814	0	0	0	0					305	0	0	Collection and Exchange Fee	L/C Fee	Other Operating Income	Business Meeting, Meals & Entertainment, Lodging, Travel												
2694944	0	0	0	0	CONF	0	0	0	168	0	0	0	0	0	0	false	0	0	0	0	0	0	0	140	0	131	0	0	115	0	0	0	0	0					0	0	0				IT Expenses												
2696180	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0					0	0	0																
2697963	0	0	0	0	CONF	1435	0	0	402	0	0	0	0	0	0	false	0	0	0	0	0	0	0	530	0	0	435	0	0	0	0	0	0	0					0	0	0	INCOME FROM NEW MARKET TAX CREDIT ACTIVITIES			PROFESSIONAL FEES												
2700984	0	0	0	0	CONF	0	0	79855	604316	0	0	436	0	2198	0	false	0	0	0	0	0	0	0	0	0	257558	0	0	0	0	0	0	0	0					0	0	0			Card Revenue	Servicing Contract			Capital contribution other than cash		Adj for intangible related to acquisition							
2702764	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0					0	0	0																
2705112	148	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	291	0	303	0	0	169	0	0	0	0	0					0	0	0																
2705895	0	0	0	0	CONF	5643	0	0	0	0	0	0	0	0	0	false	0	-68	-117	0	0	0	0	10992	0	0	0	0	0	0	0	0	0	0					0	0	0	Debit card income											ASU 2016-01	ASU 2014-09			
2708122	533	0	0	0	CONF	206	0	0	518	460	589	0	0	0	0	false	0	0	0	0	798	0	0	1269	0	675	0	0	0	0	0	0	0	0					199	0	0	Lona swap income			Computer software expense	Settlement of claims	Bank franchise tax										
2710554	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	191	0	0	274	0	0	0	0	0	0	0	0	0	0					0	0	0																
2713920	0	0	0	0	CONF	0	0	0	2871	1257	663	25000	0	0	0	false	0	0	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	0				-121	0	0	0				Consulting and advisory expenses	Payment to affiliate per service agreement	External referral fees	Capital contribution									
2716088	0	0	506	0	CONF	0	0	0	833	0	0	0	0	0	0	false	0	0	0	0	0	0	991	888	0	0	0	0	0	473	0	0	0	0					0	0	0				Shareholder Tax												
2716828	149	101	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	37	17	53	535	0	178	102	0	152	68	0	0	0	0					0	62	0																
2717012	0	0	0	766	CONF	662	0	0	839	735	0	0	0	0	0	false	0	0	0	0	275	0	0	1742	0	986	1391	0	0	0	0	0	0	0				-207	0	0	0	Other Loan Fees			Other Professional Services	Software											
2718596	115	8	84	1	CONF	50	0	0	0	0	0	0	0	0	0	false	35	0	0	9	98	16	35	301	45	13	72	10	45	57	0	0	0	0					3	24	22	FHLB XTRA AGENT FEES															
2719810					CONF	598			1249	371	298	0	0	0	0	false		0	0					862				582			0	0	0	0								Affiliate Administrative fee			Affiliate Management fee	Affiliate Referral fee	Legal Risk Settlement										
2723376	0	0	211	639	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	643	0	0	0	0	0	0	0	0	0	0					0	0	0																
2724766	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
2726050	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
2728661	0	0	0	1258	CONF	344	0	0	1433	0	0	8500	618	0	0	false	0	0	0	0	144	0	0	1599	0	0	0	0	0	0	0	0	0	0					0	0	0	SECONDARY MARKET ORIGINATION FEES			LOAN SERVICE FEES AND LOAN AUDIT FEE			EQUITY INVESTMENT FROM HOLDING COMPANY	CLEAR DUE FROM/DUE TO HOLDING COMPANY/BANK								
2728746	0	0	0	0	CONF	0	0	0	129	0	0	0	0	0	0	false	0	0	0	0	0	0	0	281	0	0	0	184	0	0	0	0	0	0					0	0	0				Amortization of Prepaid Insurance												
2729677	0	0	0	0	CONF	0	0	0	0	0	100220	0	0	0	0	false	0	0	0	0	0	0	0	39015	0	0	0	0	0	0	222	147	0	0					0	0	0						Trust Commission Expense								Retail Bank		
2730431	0	169	0	364	CONF	1550	0	0	848	0	0	0	0	0	0	false	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0					0	0	0	Real Estate Commission Income			Real Estate Commission Expense												
2732565	237	0	0	0	CONF	333	0	0	135	0	0	300	0	0	0	false	0	0	0	0	0	0	0	454	0	364	0	0	0	147	0	0	0	0					0	0	0	Loan Fees			Internet Banking Expenses			Capital injection from holding company									
2733263	0	0	0	0	CONF	406	123	0	5000	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2142	0	523	0	0	0	0	0	0	0	0					0	0	0	Loan Processing Fees	Merchant Sponsorship Fees		Legal Settlement												
2734729	1500	0	0	1272	CONF	553	345	0	0	0	0	0	0	0	0	false	0	-2747	0	0	1120	0	0	2939	0	437	0	1080	0	0	0	0	0	0					0	0	0	FOREIGN EXCHANGE FEE	STANDBY L/CS FEE										ADOPTION OF ASU 2017-08 SECURITIES PREMIUM AMORZ				
2735137	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	298	0	0	0	108	0	0	0	0	0	0					0	0	0																
2735146					CONF	44766	14034				111173	0	0	0	0	false		0	0					59266				67442			0	0	0	0								Lease income	Loan Production Revenue				Parent Company Allocations & affliate transaction processing										
2735173	257				CONF							-500	0	0	0	false		0	0					609							0	0	0	0											Travel/Training	Loan Originiation Expense		Return of Capital									
2735324	77	1	30	18	CONF							0	0	0	0	false	41	0	0	7		8	14	516	62	320	175	13	-17	85	0	0	0	0					21	117	56																
2736219	2736	0	0	671	CONF	3678	0	0	2733	836	1389	0	0	0	0	true	0	0	0	0	564	0	0	0	0	971	0	1710	0	0	0	0	0	0					0	0	672	BIN Sponsor Revenue			Software and Maintenance	Support Fees to parent	Repossed Equipment Sales Prep expenses					Repo Expenses = 790, Chargebacks = 516					
2736291	0	0	0	0	CONF	0	622	0	13619	12416	0	186	0	0	0	false	0	0	0	0	0	0	1076	16543	0	0	0	11070	0	0	0	0	0	0				4823	592	0	0		Merchant discount Visa		Corporate expenses	Other professional fees		The awarding of share-based employee compensation									
2736451					CONF	811			1994			0	0	0	0	false		0	0							2870		801	1832		0	0	0	0				0		807		Gain/Loss Sale of Assets			Computer S/W Maintenance												
2736714	0	0	0	0	CONF	101	105	0	0	0	0	750	0	0	0	false	0	0	0	0	243	0	423	877	0	0	0	1025	0	0	0	0	0	0				16	0	0	1332	Other Income - Reimbursements	Wire transfer fees					Capital infusion from parent holding company									
2737980	3839				CONF	2046	7153	9031	5111	2468		70750	0	0	0	false		0	0					9640				2746			0	0	0	0								Tax Service Fees Mtg Loans	Purchased loan fees charged to other lenders & Participation fees	Derivative Valuation & LRA	Investor Fees Paid	Tax Service Fees		capital injection from parent company									
2743244	1215	0	0	0	CONF	819	3310	0	1579	2217	0	0	0	0	0	false	0	0	0	0	0	0	0	1882	0	4313	0	0	1595	0	0	0	0	0					0	0	0	SBIC Income	Loan & ML fee income		Ad Valorem Taxes	Technology Expense											
2744782	0	0	0	0	CONF	417	0	0	0	0	0	0	0	0	0	false	0	0	0	0	447	0	0	2089	0	1238	0	0	0	434	0	0	0	0					0	0	0	Brokered Mortgage Fees															
2745426	201		256	-12	CONF	148	129		421	311		0	0	0	0	false	68	0	0		169			1002	212	548	195	162		115	0	0	0	0								lockbox fees	merchant services		community relations	IT outsourcing											
2745529	0	0	0	0	CONF	689	0	0	3175	3059	0	2100	0	0	0	false	0	0	0	0	0	0	0	1497	0	0	0	0	0	0	0	0	0	0					0	0	0	Other Client Services			Trust Referral Fees & Bonuses	Service Level Agreements & Chargebacks		Capital Contribution									
2746245	63	0	56	33	CONF	102	8	0	49	32	26	0	0	0	0	false	36	0	0	0	86	14	0	281	58	268	148	0	145	35	0	0	0	0					0	0	48	Fee Income - Mortgage Loans	Fee Income - Miscellaneous		Start Up Expense	Service Charges - Other Banks	Dues										
2746263	1249	0	399	818	CONF	312	143	272	991	1191	0	0	0	0	0	false	330	0	0	44	996	43	75	2885	237	1060	1139	453	607	461	0	0	0	0					45	43	106	Loan Fees	Letter of Credit Fees	Post Acq. Loan Rec.	Employee Expenses	Software Maintenance											
2747279	0	0	0	0	CONF	0	0	0	141	0	0	0	0	0	0	false	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0					0	0	0				OH Financial Institutions Tax												
2747466	114	4	113	0	CONF	20	10	0	367	44	2	0	0	0	0	false	60	0	0	16	42	18	207	18	83	0	0	0	79	145	0	0	0	0					0	0	0	EARLY WITHDRAWAL PENALTIES ON CDS	OTHER CUSTOMER SERVICE FEES		HOLDING COMPANY SERVICE FEES	OUTSIDE SERVICE CHARGES	CHARITABLE CONTRIBUTIONS										
2747587	8062	0	0	0	CONF	11114	6752	3182	13336	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2349	0	0	0	0	0	0	0	0	0	0					0	0	0	Loan Fee Income	MSR Sale	State Tax Credit	Lending Expense												
2748502	0	0	0	0	CONF	520	330	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2117	0	1271	0	0	0	0	0	0	0	0					0	0	0	Loan Commitment Fees on Lines of Credit	Mortgage Loan Broker Fees														
2749059	120	0	0	0	CONF	0	0	0	0	0	0	68	0	0	0	false	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0					0	0	0							Stock Opt Expense									
2753917	199	0	0	0	CONF	0	0	0	174	0	0	0	0	0	0	false	0	0	0	0	0	0	0	285	0	0	105	0	0	0	0	0	0	0					0	0	0				Software Maintenance Fees												
2754222	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
2754389	299	0	0	0	CONF	0	0	0	327	0	0	3500	0	0	0	false	0	0	0	0	140	0	0	801	0	0	0	375	0	0	0	0	0	0					0	0	0				Shares Tax			Capital Infusion from Holding Company									
2756730	0	0	103	0	CONF	233	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	66	0	0	0	0	257	118	0	0	0	0	0					156	0	0	CDFI  Grant															
2756767	0	0	0	125	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	236	0	0	446	0	0	0	0	0	0	0	0	0	0					0	0	0																
2756909	419	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1061	0	0	0	331	0	0	0	0	0	0					132	0	0																
2757205					CONF	1253	1717		2603	2067	6129	532	0	0	0	false		0	0		1197			3907		1382		1957			0	0	0	0								Gain on derivative	Commercial swap fee income		LenderWorks services	Travel and entertainment expense	Intercompany services expense	Stock compensation expense									
2758024	0	0	0	0	CONF	0	0	0	-627	0	0	0	0	0	0	false	0	0	0	0	511	0	328	781	0	0	231	0	0	262	0	0	0	0					107	0	0				Interest Rate Swap Expense												
2758613	1710	313	0	0	CONF	409	0	0	3449	1142	0	25000	0	0	0	false	0	-821	0	0	943	0	0	1338	0	457	0	0	0	0	0	0	0	0					0	0	0	Interest carry credit			Software amortization and maintenance	Loan processing costs		Capital Contribution					Adopted ASU 2017-08				
2759629	0	0	0	0	CONF	140	101	0	192	130	0	0	0	0	0	false	0	0	0	0	123	0	0	229	0	0	0	0	238	0	0	0	0	0					0	0	0	Conract Extension Fee	Exchange		Conract Labor	Other Professional Services											
2760102	977	0	0	0	CONF	0	0	0	1159	0	0	0	0	0	0	false	0	0	0	0	291	0	0	1601	0	2931	0	0	922	0	0	0	0	0					0	0	0				Software Maintenance												
2760232	0	0	0	0	CONF	288	0	0	455	0	0	-1000	0	0	0	false	0	0	0	0	174	0	0	1682	0	1123	0	0	0	0	0	0	0	0				0	150	0	0	Gain on sale from SBA loans			loan underwriting			Dividend to Holding Company									
2764212		256	576	957	CONF	878			586	807		0	0	0	0	false		0	0		601		170	937			661				0	0	0	0								Loan fees			Travel and entertainment	Municipal tax											
2765602	0	0	191	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	203	0	0	581	0	229	198	0	0	0	0	0	0	0					0	0	0																
2769570	0	0	0	0	CONF	129	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	142	301	0	0	0	0	0	0	0	0	0	0					0	0	0	Bank Owned Life Ins.															
2769954	59	0	356	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	434	0	154	159	0	0	0	0	0	0	0					0	0	0																
2771694	3025				CONF	3049	-2647	-994	3799			8650	0	0	0	false		0	0					1868		253					0	0	0	0				0	226			Residential loan fees	Settled pairoff fees (costs)	Fair value gain (loss) on loans held for investment	Third party expenses for loan originations			Capital contribution from holding company									
2774707	0	0	0	0	CONF	458	0	0	139	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Participation Fees			Service Fee												
2775151	0	0	0	0	CONF	156	251	0	267	147	142	0	0	0	0	false	0	0	0	0	0	0	0	347	0	287	0	0	0	0	0	0	0	0				0	0	0	0	Trust Fees	Secondary Mortgage Origination Fees		IT - Core Conversion	IT - Software Maintenance	IT - Internet Banking Expense										
2775179	311	0	254	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	239	0	100	516	0	777	183	133	356	671	0	0	0	0					0	0	0																
2775692	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	200	0	99	0	0	0	0	0	0	0	0					0	0	0																
