"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
17950																																																																																																																																																																																																																											344668	0																					
17978																																																																																																																																																																																																																											116529	0																					
18050																																																																																																																																																																																																																											406591	0																					
18827																																																																																																																																																																																																																																																	
18836																																																																																																																																																																																																																																																	
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	315	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42287	0	0	38800	3487	15251	0	15251	20514	0	0	1242	0	19272	0	802527	0	77141	4214	0	721172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11131	15295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15295	0	0	0	0	0	0	0	0	0	0	22943	0	0	0	0	0	0	0	806907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																																																																																																																																																																																																																																																	
19936																																																																																																																																																																																																																											208158	0																					
19972																																																																																																																																																																																																																											40455	0																					
20053																																																																																																																																																																																																																																																	
20633																																																																																																																																																																																																																																																	
20857																																																																																																																																																																																																																											98849	0																					
21256																																																																																																																																																																																																																																																	
21359																																																																																																																																																																																																																											34119	0																					
21658																																																																																																																																																																																																																																																	
22048																																																																																																																																																																																																																											197151	0																					
22543																																																																																																																																																																																																																																																	
22552																																																																																																																																																																																																																																																	
22730																																																																																																																																																																																																																											126705	0																					
23456																																																																																																																																																																																																																											157839	0																					
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45924	24211	0	0	45924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466081	0	0	0	0	0	0	0	0	4490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	10000	0	860165	0	0	793750	66415	0	0	0	4032	0	0	0	0	0	4032	3775276	0	938547	0	0	2836729	0	0	0	160236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121252	4032	0	0	0	0	0	0	0	0	0	2375	2375	2375	0	0	0	0	0	0	0	504908	100982	0	0	0	100982	0	0	64662	0	75778	0	0	8772	0	67006	0	0	0	0	0	0	0	0	0	0	0	0	4032	0	0	0	0	0	0	0	0	0	0	6048	0	0	0	0	0	0	0	4047604	0	140000	307257	1058817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23643																																																																																																																																																																																																																																																	
23755																																																																																																																																																																																																																											163584	0																					
24006																																																																																																																																																																																																																											1271727	0																					
24378																																																																																																																																																																																																																																																	
24453																																																																																																																																																																																																																											246442	0																					
24659																																																																																																																																																																																																																											62916	0																					
24668																																																																																																																																																																																																																																																	
24949																																																																																																																																																																																																																											340656	0																					
25357																																																																																																																																																																																																																											362301	0																					
25647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16694				0	0	0	0	0	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40614	0	0	37020	3594	0	0	0	484	0	0	0	0	484	0	256940	0	131741	0	0	125199	0	0	0	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1827	365	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176																																																																																																																																																																																																																											282061	0																					
26457																																																																																																																																																																																																																																																	
26765																																																																																																																																																																																																																											2109741	0																					
27070																																																																																																																																																																																																																											452270	0																					
27548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	24	0	0	0	0	89944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317761				0	0	0	0	0	12664	0	0	0	0	0	11826	0	0	11826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113010	0	0	71230	41780	0	0	0	1807	0	0	0	0	0	1807	564360	0	97077	0	4236	463047	0	0	0	12125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14846	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154546	30909	0	0	7747	23162	0	0	12149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1807	0	0	0	0	0	0	0	0	0	0	2711	0	0	0	0	0	0	0	712600	0	40850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27614																																																																																																																																																																																																																											239009	0																					
27847																																																																																																																																																																																																																											442724	0																					
28013																																																																																																																																																																																																																																																	
28152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29429				0	0	0	0	0	1269	0	0	0	0	0	324	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36315	0	0	34306	1941	0	0	0	77	0	0	0	0	77	0	83756	0	127	9486	0	74143	0	0	0	0	0	0	0	0	0	0	0	107	107	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4554	911	0	0	0	911	0	0	0	0	1228	0	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118398	0	100	1925	21989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33385				0	0	0	0	0	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34621	0	0	33926	695	0	0	0	20	0	0	0	0	0	20	50868	0	6594	1431	0	42843	0	0	0	72	0	0	0	0	0	0	0	59007	59007	0	35833	0	0	0	0	0	0	0	0	0	0	0	1466	1466	0	18321	0	59934	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2746	549	0	16	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	129263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																																																																																																																																																																																																																																																	
29476																																																																																																																																																																																																																											66286	0																					
29636																																																																																																																																																																																																																											772829	0																					
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39589				0	0	0	0	0	4241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113254	0	0	718834	394420	0	0	0	47424	0	0	0	0	47424	0	614804	0	0	0	0	614804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6250	1250	0	0	0	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																																																																																																																																																																																																																																																	
30502																																																																																																																																																																																																																											648100	0																					
30650																																																																																																																																																																																																																											100602	0																					
30810																																																																											0	0																																																																																																																																																																					
31134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17989				0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44752	0	0	43815	937	0	0	0	375	0	0	0	0	0	375	49628	0	649	0	0	48979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-680	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12551	2510	0	0	93	2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	86854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1972	1972	0	0	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135860				0	0	0	0	0	6387	0	0	0	0	0	1858	0	0	1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194765	0	0	194765	0	5204	0	5204	2668	0	0	0	0	0	2668	433507	0	33331	29236	1158	369782	0	0	0	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	7872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21342	4268	0	0	0	4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7872	0	0	0	0	0	0	0	0	0	0	11808	0	0	0	0	0	0	0	572710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657																																																																																																																																																																																																																																																	
31826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29519				0	0	0	0	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86459	0	0	80809	5650	6761	0	6761	477	0	0	0	0	0	477	151021	0	0	0	0	151021	0	0	0	865	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1197	7238	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18847	3769	0	0	0	3769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7238	0	0	386	0	0	0	0	0	0	0	10857	0	0	1544	0	0	0	0	245724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
