"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
2193616	0	0	0	0	CONF	996	2261	3585	33105	3079	9032	0	0	348	0	false	0	0	0	0	2159	0	0	4142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LETTER OF CREDIT FEE INCOME	OTHER SBL INCOME	SWAP PART/GUARANTEE FEE	Bank Deposit Program Expense	Unfunded Loan Reserve	Fees Paid To Affiliates			Foreign Currency Translation Adjustment							
2209553	570	0	383	1391	CONF	257	133	0	726	1089	0	0	0	0	0	false	0	0	0	0	1317	0	0	1122	0	0	167	692	0	0	0	0	0	0	0	0	0	0	801	mastercard commissions	asset based loan fees		correspondent bank charges	software subscriptions/support											
2218443	222	0	12	20	CONF	0	0	1	37	12	210	0	0	7	0	false	30	0	0	0	13	9	15	49	38	0	52	108	0	4	81	0	0	0	0	0	0	4	25	Research		Travel & Gift Card	Dues & Subscriptions	Travel Expense	License Fees			Allowance for unadvanced loan commitments							
2224613	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	59	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				OCC ASSESSMENTS	CONSULTING FEES	LOAN PROCESING EXPENSES						RECORD MARKET ADJUSTMENT TO FAIR VALUE OF LOANS HELD FOR SALE 12/31/15				
2232757	0	0	0	0	CONF	825	0	0	719	0	0	0	0	0	0	false	0	0	0	0	0	0	0	149	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	Merchant Income			Merchant Expense												
2233875	37	0	45	72	CONF	0	0	0	0	0	0	0	0	0	0	false	35	0	0	7	0	4	36	311	41	0	0	120	90	57	215	0	0	0	0	0	60	0	0																
2236821	299	0	181	308	CONF	152	0	311	0	196	496	0	0	0	0	false	0	-140	0	0	0	0	0	617	0	0	141	333	354	0	150	0	0	0	0	0	38	0	168	Loan Origination and Processing Fees		Rental Income		Item Processing and Correspondent Bank Charges	Computer Related						2015 Year End Tax Effected Post Closing Entry booked in Q1 2016				
2239288	1016	0	0	0	CONF	3994	3192	1979	3996	2049	982	22500	0	-35	0	true	0	0	0	0	435	0	0	5284	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	Affiliated Wealth Management Fees	Affiliated Service Revenue	Operating Lease Income	Commissions to Third Party Brokers	Loan Expenses	Meals and Entertainment Fees	Capital Infusion from the Parent Holding Company		Restructured loans for which impairment is calculated using the present value of future cash flows.		Other Non-interest Income 1.m. Loan Commitment Fees $1,225; 1.n. Fees from Covered Call Options $702; 1.o. Income from Investment in Unaffiliated Partnerships $452; Other Non-interest Expenses 2.q. Brokerage Clearing Expenses $997; 2.r. Arbitration award $1,538					
2253891	1043286	0	0	0	CONF	754265	0	0	2661736	199404	0	248	0	-8004	0	false	0	0	0	0	0	0	0	0	0	0	1572089	0	0	0	0	0	0	0	0	0	0	0	0	Service Charges and Customer Related Fees			Shared Services Expense	Losses Due to Fraud		Adjustment of Parent's equity investment		Foreign Currency Translation Adj.							
2262718	0	0	0	0	CONF	0	0	0	331	765	178	850	0	0	0	false	0	0	0	0	0	0	0	1929	0	0	0	0	207	0	0	0	0	0	0	0	0	0	561	REBATES / INSURANCE REVENUE			TRAVEL	SUBSCRIPTIONS AND DUES	EXAMINATION FEES	STOCK COMPENSATION EXPENSE									
2265456	0	0	0	0	CONF	4699	350	0	27804	2927	0	0	0	0	0	false	0	0	0	0	0	0	0	2232	0	0	0	0	26151	0	0	0	0	0	0	0	0	0	0	Fees from unconsolidated affiliates	Settlement of non-compete agreement violation		Fees paid to unconsolidated affiliates	Professional services											
2267683	46	0	63	0	CONF	0	0	0	102	0	0	0	0	0	0	false	0	0	0	0	96	0	0	261	64	0	186	69	94	0	60	0	0	0	0	0	0	0	0				Mortgage Exprense												
2281371	0	0	0	0	CONF	0	0	0	113	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	171	0	121	183	0	0	0	0	0	0	0	0	0				Banking License												
2290887	326	0	144	0	CONF	178	0	0	628	194	181	0	0	0	0	false	0	0	0	0	177	0	0	171	184	0	286	166	117	193	365	0	0	0	0	0	0	0	0	Gain Investment SBIC			Item Processing Fees	Employee Training, Professional Fees, Subscriptions	Other Non Interest Expense										
2297998	0	348	289	0	CONF	104	112	441	99	398	90	0	0	0	0	false	0	0	0	0	117	0	0	466	0	0	0	193	0	0	0	0	0	0	0	0	51	351	0	L/C commissions	Misc loan income	Litigation Settlement income	Provision for off balance sheet credit	Trobuble debt expense	Depreciation-computer softwares										
2298995	299	0	0	240	CONF	852	201	339	1148	0	0	5000	0	-89	0	true	0	0	0	0	0	0	0	1780	0	0	168	212	365	0	0	0	0	0	0	0	0	0	0	Fees from Covered Call Options	Loan Committment Fees	Income from Investments in Unaffiliated Partnerships	Loan Expenses			Capital Infusion from the Parent Holding Company		Restructured loans for w hich impairment is calculated using the present value of future		Other Income: 1.m. Affiliate SBA Origination Fees $195					
2304636	41	0	36	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	38	0	0	144	0	0	74	0	0	63	0	0	0	0	0	0	0	0	0																
2305969	80	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	395	75	0	98	96	82	68	64	0	0	0	0	0	0	0	0																
2316714	41	0	135	54	CONF	0	0	0	135	0	0	0	0	0	0	false	14	0	0	3	123	30	0	136	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Professional Fees												
2317672	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0																
2325882	0	0	0	0	CONF	13551	0	0	12891	5658	901	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inter-company service revenue			Inter-company fiduciary and other service fees	Interdepartmental expenses	Travel and entertainment										
2328137	529	210	294	62	CONF	436	82	0	39	0	0	0	0	0	0	false	137	0	0	18	454	34	50	551	167	0	990	304	114	535	261	0	0	0	0	0	41	111	207	Mortgage loan fees	Loan Late charges		Supervisory exam fees												
2328285	0	0	0	0	CONF	0	0	0	236	41	101	0	0	0	0	false	0	0	0	0	0	0	0	97	0	0	0	87	239	0	0	0	0	0	0	0	0	0	0				Regulatory fees & expenses	Licensing and Fees - Software	Other taxes										
2329200	8	7	31	0	CONF	17	0	0	38	68	148	0	0	0	0	false	21	0	0	0	75	2	102	222	35	0	15	78	0	16	22	0	0	0	0	0	3	68	22	Merchant income			Loan and collection expense	ORE operating expense	Software and support services										
2332666	0	0	0	0	CONF	0	0	0	106	0	0	0	0	0	0	false	0	0	0	0	0	0	0	453	0	0	466	0	0	214	0	0	0	0	0	0	0	0	0				Operating Fraud Loss												
2332910	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	220	0	0	0	145	170	0	144	0	0	0	0	0	0	0	0																
2333140	0	0	0	161	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	613	0	0	275	0	0	0	223	506	0	0	0	0	0	0	0	0	0	0																
2333298	712	0	0	0	CONF	161	68	55	210	148	0	0	0	0	0	false	0	0	0	47	0	56	38	1676	0	0	205	0	0	0	0	0	0	0	0	0	27	0	0	Letters of Credit Fees	Foreign Exchange Fees	Commercial Loan Fees	Outside Services Expenses	Other Operating Losses											
2337335	0	0	0	0	CONF	0	0	0	2891	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Fees for account sevices												
2339535	0	688	0	559	CONF	0	0	0	2130	192	431	3500	0	0	0	false	0	0	0	0	0	0	0	394	0	0	0	133	0	0	0	0	0	0	0	0	0	1040	104				Charges resulting from litigation claims	Collateral care and preservation expenses on adversely classified loans	Provision for SBA contingent loss reserve	HC capital contribution to Bank surplus									
2339599	94	0	103	4	CONF	46	0	0	86	53	0	0	0	0	0	false	20	0	0	0	55	0	0	254	33	0	40	119	93	0	0	0	0	0	0	0	0	0	0	MERCHANT PROCESSING			CORRESPONDENT BANK FEES	MAINTENANCE CONTRACT											
2339795	0	0	0	268	CONF	892	150	0	1113	357	0	3000	0	-18	0	false	0	0	0	0	0	0	112	1918	0	0	235	240	342	0	0	0	0	0	0	0	0	0	0	Fees from Covered Call Options	Income from Investment in Unaffiliated Partnerships		Loan Expenses	Legal risk settlement		Capital Infusion from the Parent Holding Company		Restructured loans for w hich impairment is calculated using the present value of future							
2339900	456	0	0	0	CONF	202	0	0	4080	0	0	0	0	0	0	false	0	0	0	0	106	0	0	952	0	0	1009	0	0	288	401	0	0	0	0	0	0	0	0	Other - Miscellaneous Income			Management Fees												
2342160	298	125	0	509	CONF	52	0	0	2056	676	436	0	0	0	0	false	0	0	0	0	61	0	0	268	233	0	0	740	0	0	0	0	0	0	0	0	0	0	0	WIRE PROCESSING FEES			LOAN AND BROKER FEES	OTHER REAL ESTATE OWNED AND COLLECTION EXPENSE	SOFTWARE										
2343167	139	0	0	322	CONF	0	0	0	132	0	0	0	0	0	0	false	0	0	0	0	0	0	0	358	0	0	0	105	261	0	0	0	0	0	0	0	0	199	0				Loan Expense												
2344753	540	0	0	169	CONF	227	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	363	274	0	0	0	202	0	199	152	0	0	0	0	0	0	0	0	Data Processing Income															
2349301	148	0	286	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	252	0	422	1011	0	0	0	174	0	140	100	0	0	0	0	0	0	0	0																
2349459	127	8	34	172	CONF	237	169	0	79	79	35	0	0	0	0	false	26	0	0	10	0	12	1	387	82	0	0	103	271	100	38	0	0	0	0	0	34	96	0	Gain on Lawsuit	VISA Check Income		Taxes/Licenses	3rd Party Software	Processing Fees-Correspondence Bank										
2353595	1019	45	567	1016	CONF	-3857	0	0	0	0	0	0	0	0	0	false	522	0	0	262	488	0	842	130	735	0	4542	349	726	1498	1180	0	0	0	0	0	0	0	0	Indemnification asset															
2354323	74	0	95	7	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	93	21	0	416	64	0	195	59	158	173	62	0	0	0	0	0	0	0	0																
2354387	175	0	106	0	CONF	0	0	245	0	0	0	0	0	0	0	false	0	0	0	0	193	0	0	872	0	0	0	117	132	0	0	0	0	0	0	0	0	0	0			Gain on Sale of Note													
2354985	0	0	0	2225	CONF	8702	2168	2016	1910	1943	0	167811	0	288	0	true	1847	0	0	0	3629	0	2852	15506	0	0	10954	0	9126	2495	0	0	0	0	0	0	0	0	0	Mortgage Warehouse Transactional Fees	Recovery on Previously Recorded Loss	Investment and Accounting Management Fee	Service Charge Expenses	Uninsured Losses		Holding Company capital contributions		provision for Indemnification asset		Non Interest Income: Loan Fees of $1.9M and University Fee Income of $1.2M					
2356091	86	0	66	22	CONF	0	0	0	129	316	68	12040	0	0	0	true	64	0	0	37	165	16	67	249	70	0	488	73	79	389	59	0	0	0	0	0	5	2	60				Internet Banking	Bank Franchise Tax	Goodwill Amortization	Purchase Bank of Ohio County				First United Bank and Trust Company acquired Bank of Ohio County, Inc. on April 1, 2016.					
2358769	2820	0	0	1084	CONF	228	645	435	1800	381	532	0	0	0	0	false	0	0	0	0	329	0	684	441	0	2819	0	487	1276	0	377	0	0	0	0	0	0	0	346	Professional Services Income	Interest Only Strip Income	MB Doc Prep Fees	Credit & Professional Services Costs	Employee Relations Expense	Correspondent Bank Charges										
2360904	49	0	96	8	CONF	0	0	0	138	23	0	49	0	0	0	false	46	0	0	3	0	143	13	204	33	0	47	101	36	44	20	0	0	0	0	0	12	0	36				Other Outside Services	State Call Report		Stock Issued in Lieu of Cash									
2362458	0	0	0	0	CONF	0	0	0	39660	0	0	8794	0	-14590	0	true	0	-31390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3300	0				Allocated expense from affiliates			Capital contribution from bank holding company		Interest Income on certain impaired loans		Historical noninterest expense was understated in periods predating 2016 as a result of the Bank not recognizing administrative and referral expenses associated with the management of the Bank's core and brokered deposits by Wells Fargo affiliate entities.  Pre-2016 impacts have been reported as a material error correction on Line 2 of Schedule RI-A as of Janaury 1, 2016 and reflected in the impacted balances on Schedule RC as of September 30, 2016.	Correction of material pre-2016 accounting errors				
2370994	0	0	0	209	CONF	0	0	0	138	0	0	0	0	0	0	false	0	0	0	0	0	0	105	201	0	0	0	133	229	0	0	0	0	0	0	0	0	0	101				Technology [Business continuity   Network monitoring												
2371508	142	0	40	17	CONF	106	0	0	57	32	8	1000	0	0	0	false	7	0	0	0	87	0	0	164	28	0	33	63	0	16	0	0	0	0	0	0	0	0	0	Loans Held for Sale Transaction Fees			Insurance and Bond Premiums	Correspondent Bank Expense	Other Professional/Recruiting	Capital Push Down from Holding Company									
2371816	54	0	71	26	CONF	0	0	0	0	0	0	0	0	0	0	false	30	0	0	3	269	6	1	266	32	0	34	0	0	0	21	0	0	0	0	0	0	0	0																
2372774	0	0	0	707	CONF	0	0	0	374	345	1081	0	0	0	0	false	0	0	0	0	772	0	155	0	0	0	1213	0	0	968	447	0	0	0	0	0	0	317	250				Internet Banking expense	Merger expense	Holding Co Allocation										
2376464	306	18	98	312	CONF	0	0	0	1740	0	0	0	0	0	0	false	52	0	0	0	272	39	197	1295	313	0	1025	0	0	0	203	0	0	0	0	0	0	308	222				Services Fee												
2382308	0	0	0	0	CONF	24349	953	0	20669	2295	1391	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RENTAL INCOME	WIRE/EFT FEES		DEPRECIATION OPERATING LEASES	ASSET ADMINISTRATION	EMPLOYEE RELATIONS										
2385514	280	57	210	197	CONF	286	0	0	205	0	0	0	0	0	0	false	299	0	0	68	384	72	358	493	210	0	0	228	197	530	580	0	0	0	0	0	115	188	0	Miscellaneous Income			COMPUTER SOFTWARE AMORTIZATION EXPENSE												
2390929	934	45	26	119	CONF	934	53	0	156	187	170	0	0	0	0	false	119	0	0	22	410	38	54	441	136	0	566	241	371	159	229	0	0	0	0	0	103	68	173	Other Income	ACH Origination Fees		Visa Fees	Contributions	Loan Collection Expense										
2391588	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2396592	23	0	38	17	CONF	0	0	0	0	0	0	0	0	0	0	false	45	0	0	0	0	2	41	198	0	0	103	68	0	7	37	0	0	0	0	0	0	0	0																
2396604	50	0	55	0	CONF	127	0	0	0	0	0	0	0	0	0	false	51	0	0	0	0	0	0	412	0	0	238	37	0	0	0	0	0	0	0	0	0	0	0	LONG-TERM MORTGAGE ORIGINATION FEE INCOME															
2398701	0	0	289	277	CONF	137	262	0	140	0	0	0	0	0	0	false	0	0	0	0	0	0	0	251	0	0	0	311	159	0	0	0	0	0	0	0	0	0	142	Loan prepayment penalties	Gain on SBIC investments		OCC assessment												
2399119	111	0	0	127	CONF	0	0	0	441	150	429	0	0	0	0	false	0	0	0	0	169	0	0	503	0	0	214	0	0	0	207	0	0	0	0	0	0	138	0				State Franchise Tax Expense	Appraisal Fees Expense	Flat Fee Closing Expense										
2434113	913	0	0	0	CONF	211	142	134	837	683	0	3009	0	-45	0	false	0	0	0	0	783	0	147	2895	0	0	1392	596	0	469	0	0	0	0	0	0	0	0	0	WIRE TRANSFER FEES	LOAN & LEASE APPLICATION FEES	OTHER INCOME	OTHER LOAN FEES	MISC INTERCOMPANY EXPENSES		ADDITIONAL PAID IN CAPITAL		RESERVE FOR UNUSED COMMITMENTS							
2435660	134	0	0	0	CONF	0	0	0	0	173	170	0	0	0	0	false	0	0	0	0	0	0	0	286	0	0	143	0	0	0	0	0	0	0	0	0	0	182	0				Franchise Tax	Business Development	Manangement Fee										
2445052	190	0	0	170	CONF	0	0	0	0	104	270	0	0	0	0	false	0	0	0	0	0	0	0	312	0	0	174	210	172	125	0	0	0	0	0	0	0	0	0				LOAN EXPENSES	OREO HOLDING EXPENSES	IT EXPENSES										
2446152	153	0	283	135	CONF	49	0	0	0	0	0	26	0	0	0	false	0	0	0	0	235	0	48	481	125	0	0	0	79	0	212	0	0	0	0	0	0	0	0	Loan Referral Brokerage Fee						Stock Option Expense									
2451240	353	0	236	216	CONF	2094	9401	1031	1736	531	415	0	0	5	0	false	0	0	0	0	0	0	0	206	0	0	0	225	344	0	0	0	0	0	0	0	0	0	0	Consulting	Treasury Management Fees	Loan Fees	FRB & Due from Account Charges	Software Maintenance	Travel			Transfer of reserve from HC BLP loans.		RI-E; Non Interest Income - International Fees  RI-E; Non Interest Expense - Other Losses					
2454607	374	0	209	7	CONF	0	0	0	0	0	0	0	0	0	0	false	96	0	0	0	168	32	124	653	107	0	875	60	246	169	211	0	0	0	0	0	0	0	0																
2454867	31	0	5	1	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	5	0	3	0	88	18	0	17	54	4	0	11	0	0	0	0	0	2	0	0																
2465881	295	0	122	0	CONF	0	0	0	227	105	-1525	0	0	0	0	false	164	0	0	0	0	0	0	527	140	0	1309	100	0	842	136	0	0	0	0	0	0	0	0				Donations	Equipment Expense	InterCompany Allocation										
2467670	0	0	250	0	CONF	110	804	1185	1041	132	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CC RECOVERY INCOME	ACCOUNT OWNERSHIP FEE	MERCHANT INTERCHANGE INCOME	MERCHANT INTERCHANGE EXPENSE	ITEM PROCESSING EXPENSE											
2471239	0	0	0	317	CONF	4444	514	1914	328	1058	626	0	0	0	0	false	0	0	0	0	0	0	0	332	0	0	0	0	162	0	0	0	0	0	0	0	0	0	171	Mortgage Origination	Lease Equipment Revenue	Litigation Settlement Proceeds	Franchise Tax	Charitable Contributions & Association Dues	Convention/Meeting Expense & Business Development										
2482824	1045	0	259	302	CONF	57	0	0	345	516	0	0	0	0	0	false	184	0	0	0	276	23	0	0	233	0	748	208	592	0	403	0	0	0	0	0	0	0	0	Rental Income			Travel	Other Loan Expense											
2483120	84	0	77	0	CONF	316	0	0	160	0	0	0	0	0	0	false	55	0	0	20	142	10	0	374	65	0	482	180	28	126	50	0	0	0	0	0	0	12	0	Life insurance proceeds			Colson and USDA fees paid												
2483438	92	0	110	394	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	89	1	0	304	13	0	3	164	108	12	66	0	0	0	0	0	0	0	0																
2485544	3	10	56	0	CONF	26	15	0	46	45	47	-150	0	0	0	false	7	0	0	9	94	0	9	328	40	0	100	104	7	14	59	0	0	0	0	0	5	0	0	RE Referral Fees	Legal Settlement Khami		Courier Expense	Insurance Expense	B&O Taxes	Bank paid Dividend to HC									
2489805	0	0	0	0	CONF	28000	6000	-3000	52000	49000	16000	750000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	AFFILIATE FEES	OTHER	NET GAIN/LOSS ON DERIVATIVES	MANAGEMENT FEES	DEPOSIT SWEEP FEE	LOAN DISTRIBUTION FEE	CAPITAL INFUSION									
2490285	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2491291	25	25	59	9	CONF	21	12	0	200	-92	164	0	0	0	0	false	9	0	0	2	729	5	0	243	14	0	0	111	0	39	110	0	0	0	0	0	3	186	0	Document preparation fees	Debit card income		Other services and insurance	Other loan related expenses	Insurance bonds										
2493697	79	0	117	0	CONF	591	275	0	28	55	0	0	0	0	0	false	0	0	0	0	0	0	0	225	0	0	0	34	0	0	42	0	0	0	0	0	0	0	0	SBA loans sold premium	SBA service fees		Fidelity, D&O & Liability Insurance	Travel Expense											
2496081	0	0	0	0	CONF	333	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NMTC Transaction & Annual Maint Fees															
2497181	172	0	0	215	CONF	149	0	0	460	224	203	0	0	0	0	false	0	0	0	0	309	0	162	572	0	0	990	0	509	444	457	0	0	0	0	0	0	0	0	Fees on origination of loans			Bank franchise tax	Item processing fees	Sponsorship										
2502656	0	0	0	0	CONF	0	0	0	86480	279689	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	596016	0	0	20026	0	0	0	0	0	0	0	0	0				Management Fees	Credit Card Reward Program									0	0	
2502825	0	0	0	0	CONF	0	0	0	85	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0				OCC assessment fees												
2505424	30	0	96	15	CONF	0	0	0	11	31	0	0	0	0	0	false	39	0	0	5	79	4	3	152	55	0	129	79	91	82	46	0	0	0	0	0	0	3	0				CORR BANK SVC CHG	LOAN EXPENSE											
2505451	0	0	120	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	621	0	0	327	0	0	0	131	0	0	0	0	0	0	0	0																
2505460	0	0	114	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	591	0	0	267	0	0	0	148	0	0	0	0	0	0	0	0																
2506056	45	0	28	0	CONF	0	0	0	72	59	45	0	0	0	0	false	0	0	0	0	0	0	0	165	0	0	98	0	178	70	0	0	0	0	0	0	0	0	22				Maintenance Contracts	Building Lease Expense	Building Repairs/Maintenance										
2506328	0	0	0	0	CONF	151	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Secondary Real Estate Fees															
2506757	203	0	33	125	CONF	0	0	0	123	0	0	0	0	0	0	false	90	0	0	35	0	23	58	638	162	0	422	96	421	259	66	0	0	0	0	0	16	128	53				B&O and franchise taxex												
2508751	791	0	0	864	CONF	15524	0	0	1039	1172	3063	5000	0	-4	217	true	0	0	0	0	0	0	0	4357	0	-1052	0	731	0	0	0	0	0	0	0	0	0	0	0	Other Mortgage Banking Revenue			Software License Fees	Travel Expenses	Loan Expenses	Capital Infusion from the Parent Holding Company		Restructured loans for which impairment is calculated using the present value of future cash flows	The portion of the ALLL attributable to FDIC Covered loans that is not established through a provision for loan losses	Other Non-Interest Expense 2.q. Purchased Services Expenses $902					
2512347	0	0	0	0	CONF	137	0	0	140	0	0	0	0	0	0	false	0	0	0	0	61	0	38	461	0	0	306	183	101	0	145	0	0	0	0	0	0	144	0	Secondary Market Loan Income			Franchise Tax												
2514837	0	0	0	0	CONF	0	0	0	104	166	0	0	0	-879	0	false	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				DUES   MEMBERSHIPS	MERGER/CONVERSION EXPENSE				ACQUISITION - APPLICATION OF PUSHDOWN ACCOUNTING							
2515320	141	0	0	159	CONF	130	0	0	144	0	0	0	0	0	0	false	0	0	0	0	0	0	0	498	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	BANK OWNED LIFE INSURANCE INCOME			SOFTWARE MAINTENANCE EXPENSE												
2516626	652	63	277	285	CONF	643	-144	65	439	442	168	0	0	0	0	false	0	0	0	0	275	0	341	875	174	0	0	0	412	0	0	0	0	0	0	0	0	0	0	OTHER LOAN FEES	AMORT LOW INCOME HOUSING INVEST	WIRE FEES	LOAN REPORT FEES	SOFTWARE MAINTENANCE EXPENSE	OTHER LOAN EXPENSES										
2518497	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2524797	196	33	255	211	CONF	156	0	0	57	0	0	-13500	0	0	0	false	0	0	0	0	246	0	0	802	0	0	0	286	224	0	0	0	0	0	0	0	0	153	0	Misc Loan Fees			Collection in Process Expenses			Redemption of SBLF									
2529176	112	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	308	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0																
2531562	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2531991	0	0	0	0	CONF	0	0	0	479	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Intercompany Allocations												
2532082	62	0	146	51	CONF	0	0	0	81	0	0	0	0	0	0	false	70	0	0	0	47	0	131	189	55	0	0	54	81	0	127	0	0	0	0	0	30	321	0				Other Losses												
2533043	0	0	0	42	CONF	0	0	0	56	0	0	1200	0	0	0	false	0	0	0	0	0	0	4	76	0	0	0	49	55	0	56	0	0	0	0	0	0	122	0				Security Guard			CAPITAL INJECTION FROM BANK HOLDING COMPANY									
2533119	0	0	105	0	CONF	0	0	0	630	0	0	0	0	0	0	false	0	0	0	0	217	0	0	321	0	0	0	142	0	0	0	0	0	0	0	0	0	112	0				Potential Loss on Sale of OREO												
2535551	0	0	0	0	CONF	0	0	0	108	0	0	0	0	0	0	false	0	0	0	0	0	0	178	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0				Amortization of fed tax credits												
2535560	0	0	0	0	CONF	0	0	0	0	110	0	0	0	0	0	false	0	0	0	0	0	0	0	516	0	0	124	0	0	0	125	0	0	0	0	0	0	0	0	Exchange, Collection & Wire Fees			Loan and Collection Expense	Amort of Fed Tax Credits	Software Mainentance										
2536633	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2539081	23	0	78	48	CONF	18	6	34	76	15	0	0	0	0	0	false	11	0	0	15	110	10	11	279	66	0	96	81	61	75	31	0	0	0	0	0	0	76	48	WIRE TRSF FEE	RESIDENTIAL MTG ORIG FEE	LOAN FEE INCOME	CK PROCESSING AND CORR BANK SRVC FEES	NON PERFORMING ASSET EXPENSES											
2539960	178	0	21	12	CONF	0	0	0	0	0	0	0	0	0	0	false	33	0	0	30	36	6	8	164	89	0	13	61	0	4	29	0	0	0	0	0	16	0	0																
2562137	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2562164	359	0	107	17	CONF	255	337	197	327	217	256	8000	0	0	0	false	81	0	0	27	160	21	28	1025	128	0	693	49	48	445	166	0	0	0	0	0	45	54	59	Merchant services revenue	Loan referral fees	Mortgage brokerage fees	Subscription / License Fees	Sponsorships & Business Development	Excise tax	Capital contribution from CFC (Holding Company)									
2567123	0	0	0	0	CONF	990	0	0	144	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Reconveyance/title fees			Recording/filing fee expense												
2568063	10	0	137	18	CONF	107	62	0	1471	2845	273	0	0	0	0	false	153	0	0	21	0	2	737	1465	27	0	1506	162	270	1967	588	0	0	0	0	0	0	0	0	wire service charges	mortgage fee income		management fee	advisor fee	scorecard expense										
