"IDRSSD"	RCONHT81	RCONHT82	RCONHT83	RCONHT84	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
840363						CONF	CONF	0		
840578						CONF	CONF			
840747						CONF	CONF			
841472						CONF	CONF			
841753						CONF	CONF			
841838						CONF	CONF			
842116						CONF	CONF			
842376						CONF	CONF			
842460	12762	0	13418	1700	0	CONF	CONF	46	546	
842853						CONF	CONF			
843476						CONF	CONF			
843542						CONF	CONF			
843953						CONF	CONF			
844053	0	0	0	0	0	CONF	CONF	0	0	
844138						CONF	CONF			
844455						CONF	CONF			
844567						CONF	CONF			
845247						CONF	CONF			
845443						CONF	CONF			
845452	0	0	0	0	0	CONF	CONF	0	0	
845573						CONF	CONF	0		
846132						CONF	CONF			
846619						CONF	CONF			
846945						CONF	CONF			
847157						CONF	CONF			
847979						CONF	CONF			
848248						CONF	CONF			
848453						CONF	CONF			
849076						CONF	CONF			
849348						CONF	CONF			
849357						CONF	CONF			
849432	0	0	0	0	0	CONF	CONF	0	0	
849647						CONF	CONF			
849777						CONF	CONF	0		
850036	15481	1416	16713	839	0	CONF	CONF	0	365	
850054	0	0	0	0	0	CONF	CONF	0	0	
850456						CONF	CONF			
851060						CONF	CONF			
851172						CONF	CONF			
851239						CONF	CONF			
851631						CONF	CONF			
852218	5095000	10589000	14764000	14882000	14000	CONF	CONF	123000	0	
852254						CONF	CONF			
852320	927000	1765000	2983000	1275000	3000	CONF	CONF	34000	89000	
852357						CONF	CONF			
852544	3277		3277			CONF	CONF		70	
852704						CONF	CONF			
852713	1450		1318	404		CONF	CONF		36	
852973						CONF	CONF			
853112						CONF	CONF			
853251						CONF	CONF			
853671						CONF	CONF			
853747						CONF	CONF			
853804						CONF	CONF			
853934						CONF	CONF			
853952	74052	0	73737	9748	0	CONF	CONF	125	1530	
854052						CONF	CONF			
854173						CONF	CONF			
854351						CONF	CONF			
854454	0	0	0	0	0	CONF	CONF	0	0	
854548	0	0	0	0	0	CONF	CONF	0	0	
854753						CONF	CONF			
854847						CONF	CONF			
855143						CONF	CONF			
855264						CONF	CONF			
855303						CONF	CONF			
855563	0	0	0	0	0	CONF	CONF	0	0	
855648						CONF	CONF			
855741						CONF	CONF			
855844						CONF	CONF			
855956						CONF	CONF			
856159						CONF	CONF			
856243						CONF	CONF			
856346	0	0	0	0	0	CONF	CONF	0	0	
856458						CONF	CONF			
856542						CONF	CONF			
856748						CONF	CONF	0		
856869						CONF	CONF			
856944						CONF	CONF			
857147						CONF	CONF			
857259						CONF	CONF			
857455						CONF	CONF			
857576						CONF	CONF			
857745						CONF	CONF			
857811						CONF	CONF			
857875						CONF	CONF			
857941						CONF	CONF			
858153						CONF	CONF			
858443	0	0	0	0	0	CONF	CONF	0	0	
858452						CONF	CONF			
858528						CONF	CONF			
858818						CONF	CONF			
858854						CONF	CONF			
859002						CONF	CONF			
859141	0	0	0	0	0	CONF	CONF	0	0	
859552						CONF	CONF			
859655						CONF	CONF			
859712						CONF	CONF		6	
860053						CONF	CONF			
860147						CONF	CONF			
860231						CONF	CONF			
860259	0	0	0	0	0	CONF	CONF	0	0	
860334						CONF	CONF			
860352						CONF	CONF			
861153						CONF	CONF			
861304						CONF	CONF			
861658						CONF	CONF			
861742						CONF	CONF			
861854						CONF	CONF			
862057						CONF	CONF			
862141						CONF	CONF			
862945						CONF	CONF			
863362						CONF	CONF			
863607						CONF	CONF			
863652						CONF	CONF			
863746						CONF	CONF			
864248						CONF	CONF			
864378						CONF	CONF			
864471						CONF	CONF			
864846						CONF	CONF			
864855						CONF	CONF			
865142						CONF	CONF			
865151						CONF	CONF			
865450						CONF	CONF			
865544						CONF	CONF	0		
865759						CONF	CONF			
865852						CONF	CONF			
866000						CONF	CONF	0		
866055						CONF	CONF			
866121						CONF	CONF			
866251						CONF	CONF			
867070						CONF	CONF			
867258						CONF	CONF			
867632	0	0	0	0	0	CONF	CONF	0	0	
867650						CONF	CONF	0		
867856						CONF	CONF			
868059						CONF	CONF			
868442						CONF	CONF			
868572						CONF	CONF			
868844						CONF	CONF			
868956						CONF	CONF			
869346						CONF	CONF			
869524						CONF	CONF			
869551						CONF	CONF			
869663						CONF	CONF			
869953						CONF	CONF			
870539						CONF	CONF			
870650						CONF	CONF			
870856						CONF	CONF			
870913						CONF	CONF			
871358	0	0	0	0	0	CONF	CONF	0	0	
871648						CONF	CONF			
871769	17353		13700	16018		CONF	CONF	0	285	
871956						CONF	CONF			
872047						CONF	CONF			
872579						CONF	CONF			
873259						CONF	CONF			
874050	0	0	0	0	0	CONF	CONF	0	0	
874452						CONF	CONF			
874845	15616	0	11029	6097	156	CONF	CONF	0	697	
875048						CONF	CONF			
875057						CONF	CONF			
875132						CONF	CONF			
875655						CONF	CONF			
875758						CONF	CONF			
875879						CONF	CONF			
875936						CONF	CONF			
876157						CONF	CONF			
876634	48552		45150	7301		CONF	CONF		1208	
876700	0	0	0	0	0	CONF	CONF	0	0	
877154						CONF	CONF			
877350						CONF	CONF			
877369	18548	0	17071	5771	308	CONF	CONF	328	657	
877752						CONF	CONF			
877958						CONF	CONF			
878898	50797		48617	32485		CONF	CONF	121	1216	
879000						CONF	CONF			
879336	0	0	0	0	0	CONF	CONF	0	0	
879439						CONF	CONF			
879457	0	0	0	0	0	CONF	CONF	0	2	
879550						CONF	CONF			
879644						CONF	CONF			
879747						CONF	CONF			
880332						CONF	CONF			
880855						CONF	CONF			
881012						CONF	CONF			
881441						CONF	CONF			
881478	19668		19311	3598	332	CONF	CONF		572	
881544						CONF	CONF			
881852						CONF	CONF			
881900						CONF	CONF			
882242						CONF	CONF			
882541						CONF	CONF			
882701	15829		15237	2667		CONF	CONF		175	
882952						CONF	CONF			
883351						CONF	CONF			
883959						CONF	CONF			
884303	3413		2919	684		CONF	CONF		81	
884358						CONF	CONF			
884376						CONF	CONF			
884442						CONF	CONF			
884648						CONF	CONF			
884657						CONF	CONF			
885225						CONF	CONF			
885252						CONF	CONF			
885430						CONF	CONF			
885579						CONF	CONF			
885869						CONF	CONF			
886204						CONF	CONF		3	
886624	15768		14190	1905		CONF	CONF		215	
887340	122922	13018	127771	23930		CONF	CONF		2977	
887827						CONF	CONF			
887854						CONF	CONF			
888002	2385		1390	995		CONF	CONF	0	29	
888141						CONF	CONF			
888271						CONF	CONF			
888552						CONF	CONF			
888833						CONF	CONF			
890050						CONF	CONF			
890078						CONF	CONF			
890603						CONF	CONF			
890649						CONF	CONF			
890742						CONF	CONF			
890957						CONF	CONF			
891226						CONF	CONF			
891253						CONF	CONF			
892205	0	0	0	0	0	CONF	CONF	0	0	
892223						CONF	CONF			
892250						CONF	CONF			
893248						CONF	CONF			
893640						CONF	CONF			
893855						CONF	CONF			
894245	0	0	0	0	0	CONF	CONF	0	0	
894272						CONF	CONF			
894348						CONF	CONF			
894544						CONF	CONF			
894553						CONF	CONF			
894834						CONF	CONF			
894946						CONF	CONF			
895055						CONF	CONF			
895448						CONF	CONF			
895710						CONF	CONF	0		
896155						CONF	CONF			
896427						CONF	CONF			
897170						CONF	CONF			
897237						CONF	CONF			
897330						CONF	CONF			
897451						CONF	CONF			
897648						CONF	CONF	0		
897853						CONF	CONF			
898458						CONF	CONF			
898579						CONF	CONF			
898627						CONF	CONF			
898850	4905		5508			CONF	CONF	77	179	
899008						CONF	CONF			
899156						CONF	CONF			
899343	8610	2572	10866	1795	0	CONF	CONF	0	0	
899428						CONF	CONF			
899642						CONF	CONF			
899651						CONF	CONF			
899736						CONF	CONF			
900034						CONF	CONF			
900146	0	0	0	0	0	CONF	CONF	0	0	
900306	14389	0	12397	4819	0	CONF	CONF	0	86	
900379						CONF	CONF			
900502						CONF	CONF			
900678						CONF	CONF			
901134						CONF	CONF			
901358						CONF	CONF			
901451						CONF	CONF			
901741						CONF	CONF			
901938						CONF	CONF			
901974						CONF	CONF			
902645						CONF	CONF			
902672						CONF	CONF			
903240						CONF	CONF			
903455						CONF	CONF			
903754						CONF	CONF			
903950						CONF	CONF			
904171						CONF	CONF			
904359						CONF	CONF			
904845	0	0	0	0	0	CONF	CONF	0	0	
905356						CONF	CONF			
905673						CONF	CONF			
906241						CONF	CONF			
906410						CONF	CONF			
906652						CONF	CONF			
907444						CONF	CONF			
907547						CONF	CONF			
908450						CONF	CONF			
908553						CONF	CONF			
908861						CONF	CONF			
909055						CONF	CONF			
909541						CONF	CONF			
909756						CONF	CONF			
910079						CONF	CONF			
910118						CONF	CONF			
910239						CONF	CONF			
911160						CONF	CONF			
911339						CONF	CONF			
911759						CONF	CONF			
911973	354874	12783	269254	190045		CONF	CONF		7098	
912550						CONF	CONF			
912578						CONF	CONF			
912756						CONF	CONF			
913146						CONF	CONF			
913436						CONF	CONF			
913753	23896	0	24133	0	0	CONF	CONF	0	513	
913856	58315		54905	8857		CONF	CONF	0	918	
914545						CONF	CONF			
914648	17788		16099	4135		CONF	CONF	0	331	
914853	0	0	0	0	0	CONF	CONF	0	0	
915056						CONF	CONF			
915065						CONF	CONF			
915878	9150	0	305451	1717	0	CONF	CONF	623	3715	
915935						CONF	CONF			
916147						CONF	CONF			
916259						CONF	CONF			
916343						CONF	CONF			
916745		1789	1355			CONF	CONF			
916857						CONF	CONF			
917050	0	0	0	0	0	CONF	CONF	0	0	
917500						CONF	CONF			
917555						CONF	CONF			
917630						CONF	CONF	0		
917742	296430	36523	294456	143022	590	CONF	CONF	1047	5901	
917854	0	0	0	0	0	CONF	CONF	0	0	
918132						CONF	CONF			
918150						CONF	CONF			
918356						CONF	CONF			
918477						CONF	CONF			
918655						CONF	CONF			
918776						CONF	CONF			
918879						CONF	CONF			
918918	0	0	0	0	0	CONF	CONF	0	0	
918954						CONF	CONF			
919344						CONF	CONF			
919456						CONF	CONF			
919568						CONF	CONF			
919755			2041	3323		CONF	CONF	242		
919773						CONF	CONF			
920210						CONF	CONF			
920359						CONF	CONF			
920733						CONF	CONF			
920854						CONF	CONF			
920975						CONF	CONF			
921039	16944		11880	2937		CONF	CONF			
921178	0	0	0	0	0	CONF	CONF	0	0	
921655						CONF	CONF			
921879						CONF	CONF			
921936						CONF	CONF			
922157						CONF	CONF			
922344						CONF	CONF			
922559						CONF	CONF			
922924						CONF	CONF			
923257						CONF	CONF			
923350						CONF	CONF			
923707						CONF	CONF			
923752	0	0	0	0	0	CONF	CONF	0	0	
923855						CONF	CONF			
923949						CONF	CONF			
924058						CONF	CONF			
924236						CONF	CONF			
924254						CONF	CONF			
924357						CONF	CONF			
924405						CONF	CONF	0		
924553						CONF	CONF			
924843						CONF	CONF			
924937						CONF	CONF			
925037	44502	0	42620	4156	0	CONF	CONF	100	1339	
925055						CONF	CONF			
925354						CONF	CONF			
925411	0	0	0	0	0	CONF	CONF	0	0	
925653						CONF	CONF			
925859						CONF	CONF			
926155						CONF	CONF			
926342	0	0	0	0	0	CONF	CONF	0	0	
926632	0	0	0	0	0	CONF	CONF	0	0	
926650						CONF	CONF			
926959						CONF	CONF			
927077						CONF	CONF			
927134						CONF	CONF			
927479						CONF	CONF			
928056						CONF	CONF			
928421	202402		188940	53738		CONF	CONF	2542	2408	
928618	13519		10707	3655		CONF	CONF	0	119	
929352	747431	0	692291	138621	0	CONF	CONF	0	1182	
929802						CONF	CONF			
929932						CONF	CONF			
929978	18176		9776	9711		CONF	CONF		201	
930358						CONF	CONF	0		
930442						CONF	CONF			
930853						CONF	CONF			
930871						CONF	CONF			
930965	0	0	0	0	0	CONF	CONF	0	0	
931038						CONF	CONF			
931047						CONF	CONF			
931159						CONF	CONF			
931207						CONF	CONF			
931270						CONF	CONF			
931355						CONF	CONF			
931458						CONF	CONF			
931944						CONF	CONF			
932277	91771	4907	68269	107701		CONF	CONF		1479	
932633						CONF	CONF			
932642						CONF	CONF			
932745						CONF	CONF			
932978	54278		53442	18981		CONF	CONF	0	1659	
933023						CONF	CONF	0		
933041						CONF	CONF	0		
933256	239938	0	228536	35816	0	CONF	CONF	0	5375	
933340						CONF	CONF			
933377	5339		6843	3276		CONF	CONF		216	
933621	1979	0	2824	311	0	CONF	CONF	0	55	
933863						CONF	CONF			
933966	0	0	0	0	0	CONF	CONF	0	0	
933975	73181		67608	12009		CONF	CONF		1730	
934271						CONF	CONF			
934329						CONF	CONF			
934646						CONF	CONF			
934673						CONF	CONF			
934954	0	0	0	0	0	CONF	CONF	0	0	
935111						CONF	CONF			
935250						CONF	CONF			
935308	0	0	0	0	0	CONF	CONF	0	0	
935559						CONF	CONF			
935577						CONF	CONF			
935719						CONF	CONF			
936136	41724	0	38945	5206	0	CONF	CONF	209	1079	
936426	24803	0	24285	3801	0	CONF	CONF	0	656	
936462						CONF	CONF			
936583	21085	0	19944	2842	0	CONF	CONF	0	614	
936640						CONF	CONF			
936837						CONF	CONF			
936855	12983		14086	3482		CONF	CONF		298	
937339						CONF	CONF			
937553						CONF	CONF			
937740						CONF	CONF			
937759						CONF	CONF			
937834						CONF	CONF			
937843						CONF	CONF			
938354						CONF	CONF			
938550						CONF	CONF			
938859						CONF	CONF			
939070						CONF	CONF			
939249	0	0	0	0	0	CONF	CONF	0	0	
940021						CONF	CONF			
940311	69000	64000	129000	74000	0	CONF	CONF	11000	10000	
940674						CONF	CONF			
940731						CONF	CONF			
940852	0	0	0	0	0	CONF	CONF	0	0	
941541						CONF	CONF			
941653						CONF	CONF			
941804						CONF	CONF			
942258						CONF	CONF			
942454						CONF	CONF			
942539						CONF	CONF			
942847	0	0	0	0	0	CONF	CONF	0	0	
943143						CONF	CONF			
943152						CONF	CONF			
943273						CONF	CONF			
943675						CONF	CONF			
943853						CONF	CONF			
943974						CONF	CONF			
944047						CONF	CONF			
944337						CONF	CONF			
944355						CONF	CONF			
944551						CONF	CONF			
944627						CONF	CONF			
944739						CONF	CONF			
944748						CONF	CONF			
944935						CONF	CONF			
945026						CONF	CONF	0		
945053	30858	0	30000	5666	0	CONF	CONF	0	838	
945071						CONF	CONF			
945950						CONF	CONF			
946171						CONF	CONF			
946274						CONF	CONF			
946461						CONF	CONF	0		
946555						CONF	CONF			
947525						CONF	CONF			
947628						CONF	CONF			
947655						CONF	CONF			
947749						CONF	CONF			
947776						CONF	CONF			
948036						CONF	CONF			
948250						CONF	CONF			
948278						CONF	CONF			
948531						CONF	CONF			
948643	0	0	0	0	0	CONF	CONF	0	0	
949154	0	0	0	0	0	CONF	CONF	0	0	
949305						CONF	CONF			
949453						CONF	CONF			
949556						CONF	CONF			
950141	0	14909	12536	4423	0	CONF	CONF	0	383	
950178						CONF	CONF			
950356						CONF	CONF			
950758						CONF	CONF			
951102						CONF	CONF			
952172						CONF	CONF	0		
952257						CONF	CONF			
952677						CONF	CONF		27	
952846						CONF	CONF			
953535						CONF	CONF			
953843						CONF	CONF			
953852						CONF	CONF			
954158						CONF	CONF			
954251	0	0	0	0	0	CONF	CONF	0	0	
954279						CONF	CONF	0		
954653						CONF	CONF			
954671						CONF	CONF			
955548						CONF	CONF			
955753						CONF	CONF			
955940						CONF	CONF			
955959						CONF	CONF			
955977						CONF	CONF			
956134						CONF	CONF			
956152						CONF	CONF			
956255						CONF	CONF			
956358						CONF	CONF			
956376						CONF	CONF			
956527						CONF	CONF	0		
956554						CONF	CONF			
956750						CONF	CONF			
956938						CONF	CONF			
956956						CONF	CONF			
957757						CONF	CONF			
958204						CONF	CONF			
958231						CONF	CONF			
958558						CONF	CONF			
958727	21211	0	20707	2296	0	CONF	CONF	0	491	
958763						CONF	CONF			
959304	0	0	0	0	0	CONF	CONF	0	0	
959443						CONF	CONF			
959630						CONF	CONF			
959715	0	0	0	0	0	CONF	CONF	0	0	
960047						CONF	CONF			
960533	0	0	0	0	0	CONF	CONF	0	0	
960551						CONF	CONF			
960560						CONF	CONF			
960935	49967		51632	8709		CONF	CONF	0		
961259						CONF	CONF			
961343	0	0	0	0	0	CONF	CONF	0	0	
961400						CONF	CONF			
961446	0	0	0	0	0	CONF	CONF	0	0	
961576	0	0	0	0	0	CONF	CONF	0	0	
961624	65594	0	51860	30103	368	CONF	CONF	0	1638	
961811						CONF	CONF	0		
962256	0	0	0	0	0	CONF	CONF	0	0	
962313						CONF	CONF			
962890	17464	0	13585	1778	0	CONF	CONF	55	492	
962966						CONF	CONF			
963002						CONF	CONF			
963730	0	0	0	0	0	CONF	CONF	0	0	
963945	7814	138071	101317	50623		CONF	CONF	190	498	
963954						CONF	CONF			
964157						CONF	CONF			
964250						CONF	CONF			
964700	12385	0	11681	4622	0	CONF	CONF	0	201	
965051						CONF	CONF			
965789	59407		51225	14522		CONF	CONF	206	2310	
966272						CONF	CONF			
966722						CONF	CONF			
966731						CONF	CONF			
966973						CONF	CONF			
967046						CONF	CONF			
967943						CONF	CONF			
967952						CONF	CONF			
968070						CONF	CONF			
968155						CONF	CONF			
968249						CONF	CONF			
968557						CONF	CONF			
968744						CONF	CONF			
969059						CONF	CONF			
969255						CONF	CONF			
969424						CONF	CONF			
969639						CONF	CONF			
969741						CONF	CONF			
969844						CONF	CONF			
969956						CONF	CONF			
969974						CONF	CONF			
970055						CONF	CONF			
971070						CONF	CONF			
971379						CONF	CONF			
971959	11586	0	11114	1640	0	CONF	CONF	0	290	
972143						CONF	CONF			
972406	0	0	0	0	0	CONF	CONF	0	0	
972648	0	0	0	0	0	CONF	CONF	0	0	
972732						CONF	CONF			
972750						CONF	CONF			
972769						CONF	CONF			
972862						CONF	CONF			
973056	0	0	0	0	0	CONF	CONF	0	0	
973252						CONF	CONF			
973364						CONF	CONF			
974558						CONF	CONF			
974754						CONF	CONF			
975153						CONF	CONF			
975256						CONF	CONF			
975452						CONF	CONF			
975555						CONF	CONF			
975751	0	0	0	0	0	CONF	CONF	0	0	
975854						CONF	CONF			
976226						CONF	CONF			
976534						CONF	CONF			
976552	32857	0	30082	5022	0	CONF	CONF	0	883	
976703	0	0	0	0	0	CONF	CONF	0	0	
976954						CONF	CONF			
977045	0	0	0	0	0	CONF	CONF	0	0	
977250						CONF	CONF			
977616						CONF	CONF			
977652						CONF	CONF			
977951						CONF	CONF			
978118	0	0	0	0	0	CONF	CONF	0	0	
978239						CONF	CONF			
978417	0	0	0	0	0	CONF	CONF	0	0	
978622						CONF	CONF			
979133						CONF	CONF			
979151						CONF	CONF			
979357						CONF	CONF			
979375	6507	2699	165802	21641	0	CONF	CONF	0	5360	
979629						CONF	CONF			
979759						CONF	CONF			
980438						CONF	CONF			
980531	0	0	0	0	0	CONF	CONF	0	0	
980661	1522	8537	8419	2037	0	CONF	CONF	0	897	
980773						CONF	CONF			
980951						CONF	CONF			
980960						CONF	CONF			
981275	59257		56082	15422	37	CONF	CONF		2013	
981350	0	0	0	0	0	CONF	CONF	0	0	
981453						CONF	CONF			
982142						CONF	CONF			
982348						CONF	CONF			
982553						CONF	CONF			
982937						CONF	CONF			
983055						CONF	CONF			
983158						CONF	CONF			
983457	8409		8234	1410		CONF	CONF	120	218	
983550						CONF	CONF			
984258						CONF	CONF			
984351						CONF	CONF			
984379	52164		51724	11058		CONF	CONF		1737	
984454						CONF	CONF			
984650						CONF	CONF	0		
984856						CONF	CONF			
985451	0	0	0	0	0	CONF	CONF	0	0	
985479						CONF	CONF			
986159						CONF	CONF			
986551	0	0	0	0	0	CONF	CONF	0	0	
986672						CONF	CONF			
986757	0	0	0	0	0	CONF	CONF	0	0	
986935						CONF	CONF			
987053						CONF	CONF			
987231						CONF	CONF			
987259						CONF	CONF			
987352						CONF	CONF			
987576						CONF	CONF			
987651						CONF	CONF			
987848						CONF	CONF	0		
988144						CONF	CONF			
988153	0	0	0	0	0	CONF	CONF	0	0	
988256						CONF	CONF			
988452						CONF	CONF			
988845						CONF	CONF			
989141						CONF	CONF			
989347						CONF	CONF			
989534						CONF	CONF			
989730						CONF	CONF			
989758						CONF	CONF			
989851						CONF	CONF			
990053						CONF	CONF			
990352						CONF	CONF			
990642						CONF	CONF			
991041	0	0	0	0	0	CONF	CONF	0	0	
991078						CONF	CONF			
991135						CONF	CONF			
991340	16553		16944	8235		CONF	CONF	288	910	
991359						CONF	CONF			
991555						CONF	CONF			
991621	0	0	0	0	0	CONF	CONF	0	0	
991854						CONF	CONF			
992851						CONF	CONF			
993250						CONF	CONF			
993353						CONF	CONF			
994435						CONF	CONF			
994770						CONF	CONF			
995076	42195	0	42001	6263	0	CONF	CONF	0	622	
995272						CONF	CONF			
995517						CONF	CONF			
995571						CONF	CONF			
995674						CONF	CONF			
995955						CONF	CONF			
996260	0	0	0	0	0	CONF	CONF	0	0	
997052						CONF	CONF			
997155						CONF	CONF			
997557						CONF	CONF			
997650	0	0	0	0		CONF	CONF	0	0	
997847	2385		1966	835		CONF	CONF		92	
998358						CONF	CONF			
998648						CONF	CONF			
998657						CONF	CONF			
998844						CONF	CONF			
999355	0	0	0	0	0	CONF	CONF	0	0	
999935	0	0	0	0	0	CONF	CONF	0	0	
1000052						CONF	CONF			
1000100	5106		5194	1052		CONF	CONF		140	
1000276						CONF	CONF			
1000641						CONF	CONF	0		
1000856	0	0	0	0	0	CONF	CONF	0	0	
1000959	0	0	0	0	0	CONF	CONF	0	0	
1001059						CONF	CONF			
1001152						CONF	CONF	0		
1001451						CONF	CONF			
1001639	0	0	0	0	0	CONF	CONF	0	0	
1001648	51937	0	50716	6418	0	CONF	CONF	0	1136	
1001817						CONF	CONF			
1001853	0	0	0	0	0	CONF	CONF	0	0	
1002355						CONF	CONF			
1002373						CONF	CONF			
1002430						CONF	CONF			
1002458						CONF	CONF			
1002850						CONF	CONF			
1002878						CONF	CONF			
1002953						CONF	CONF			
1003455						CONF	CONF			
1003558	0	0	0	0	0	CONF	CONF	0	0	
1003839						CONF	CONF			
1003950						CONF	CONF			
1004256						CONF	CONF			
1004470						CONF	CONF			
1005075						CONF	CONF			
1005552						CONF	CONF			
1005655	0	0	0	0	0	CONF	CONF	0	0	
1005851						CONF	CONF			
1006148						CONF	CONF			
1006157						CONF	CONF			
1006344						CONF	CONF			
1006513						CONF	CONF			
1006559						CONF	CONF			
1006577						CONF	CONF			
1006652	0	0	0	0	0	CONF	CONF	0	0	
1006951	20967		20587	3886		CONF	CONF		607	
1007015	47719		47443	3028		CONF	CONF		875	
1007051						CONF	CONF	0		
1007154						CONF	CONF			
1007417						CONF	CONF			
1007659						CONF	CONF			
1007734	0	0	0	0	0	CONF	CONF	0	0	
1007752						CONF	CONF			
1007819	7984	0	8231	1305	0	CONF	CONF	33	228	
1007846	64607	65715	0	6030	0	CONF	CONF	133	1736	
1007873						CONF	CONF			
1007930						CONF	CONF			
1007958						CONF	CONF			
1008076						CONF	CONF			
1008151						CONF	CONF			
1008209						CONF	CONF			
1008432						CONF	CONF			
1008450						CONF	CONF			
1008553						CONF	CONF			
1008674						CONF	CONF			
1008955						CONF	CONF			
1009055						CONF	CONF			
1009242						CONF	CONF			
1009354	0	0	0	0	0	CONF	CONF	0	0	
1009756	0	0	0	0	0	CONF	CONF	0	0	
1009804	33283		33931	5331		CONF	CONF		476	
1009840	0	0	0	0	0	CONF	CONF	0	0	
1010015						CONF	CONF			
1010574						CONF	CONF			
1011076						CONF	CONF			
1011432						CONF	CONF			
1011526	3437		3228	343		CONF	CONF		1	
1011553						CONF	CONF			
1011638						CONF	CONF			
1011656						CONF	CONF			
1011852	0	0	0	0	0	CONF	CONF	0	0	
1011955						CONF	CONF			
1012251						CONF	CONF			
1012457						CONF	CONF			
1012671						CONF	CONF			
1013070	0	0	0	0	0	CONF	CONF	0	0	
1013650						CONF	CONF			
1013744						CONF	CONF			
1013856						CONF	CONF			
1014059	0	0	0	0	0	CONF	CONF	0	0	
1014125						CONF	CONF	0		
1014246						CONF	CONF			
1014255						CONF	CONF			
1014376						CONF	CONF			
1014451						CONF	CONF			
1014554						CONF	CONF			
1014657	0	0	0	0	0	CONF	CONF	0	0	
1014853						CONF	CONF			
1014965						CONF	CONF			
1015243	0	0	0	0	0	CONF	CONF	0	0	
1015252						CONF	CONF			
1015270						CONF	CONF			
1015458						CONF	CONF			
1015467						CONF	CONF			
1015560						CONF	CONF	0	19	
1015832						CONF	CONF			
1015841						CONF	CONF			
1015850	0	0	0	0	0	CONF	CONF	0	0	
1016174						CONF	CONF			
1016231						CONF	CONF			
1016259						CONF	CONF			
1016558						CONF	CONF			
1016718						CONF	CONF			
1016848						CONF	CONF	0		
1016857						CONF	CONF			
1016941						CONF	CONF			
1017425						CONF	CONF			
1017555	0	0	0	0	0	CONF	CONF	0	0	
1017564						CONF	CONF			
1017854						CONF	CONF			
1017939	139321		143782	34813		CONF	CONF	504	4853	
1017957						CONF	CONF			
1018927	164629		160578	55191		CONF	CONF	971	3848	
1157415						CONF	CONF			
1158878						CONF	CONF			
1160509						CONF	CONF			
1160853						CONF	CONF			
1161216						CONF	CONF			
1162017						CONF	CONF			
1163283						CONF	CONF			
1169650						CONF	CONF			
1176881						CONF	CONF		135	
1176920						CONF	CONF			
1186965						CONF	CONF			
1187001	11674	0	11755	1625	0	CONF	CONF	0	0	
1187551						CONF	CONF			
1188772	220475	251373	474401	122517	48	CONF	CONF	785	11807	
1188987	0	0	0	0	0	CONF	CONF	0	0	
1189993	46978	0	44705	5825	0	CONF	CONF	190	1073	
1190476	11969	0	12329	1388	0	CONF	CONF	0	118	
1191352						CONF	CONF			
1191482						CONF	CONF			
1198605	17699		16977	2243		CONF	CONF		449	
1211371						CONF	CONF	0		
1216022						CONF	CONF			
1216321	83367		68093	36091		CONF	CONF		2495	
1216826		741881	727121	183560		CONF	CONF			
1218446						CONF	CONF			
1222519						CONF	CONF			
1222948	14099	0	14267	1613	229	CONF	CONF	0	525	
1225752						CONF	CONF			
1225761	0	15485831	17162342	4681416	0	CONF	CONF	0	0	
1225798						CONF	CONF			
1228034						CONF	CONF			
1229198						CONF	CONF			
1293078						CONF	CONF			
1356768						CONF	CONF	0		
1369870						CONF	CONF			
1377521						CONF	CONF			
1386251	52743		49388	9553		CONF	CONF		769	
1387203	26405		23061	3481		CONF	CONF			
1387605	39613		41682	3921		CONF	CONF		1414	
1390324						CONF	CONF			
1391778						CONF	CONF			
1394621						CONF	CONF			
1394676	0	0	0	0	0	CONF	CONF	0	0	
1396764						CONF	CONF			
1397471						CONF	CONF			
1401387	51018	0	20914	34038	0	CONF	CONF	0	113	
1401891						CONF	CONF			
1402384						CONF	CONF			
1404481						CONF	CONF			
1404883						CONF	CONF			
1404940						CONF	CONF			
1407932	15564	0	15582	3160	0	CONF	CONF	21	376	
1411032	0	0	0	0	0	CONF	CONF	0	0	
1412619	24227		21182	4964		CONF	CONF		672	
1412712						CONF	CONF			
1414819	0	0	0	0	0	CONF	CONF	0	0	
1416279						CONF	CONF			
1418255						CONF	CONF			
1421161						CONF	CONF			
1429028						CONF	CONF			
1435092						CONF	CONF			
1436071	0	0	0	0	0	CONF	CONF	0	0	
1436204	0	0	0	0	0	CONF	CONF	0	0	
1438589	0	0	0	0	0	CONF	CONF	0	0	
1439456						CONF	CONF			
1440117						CONF	CONF			
1443266	0	0	145000	0	0	CONF	CONF	0	44000	
1444021	0	0	0	0	0	CONF	CONF	0	0	
1445943	0	5671	5511	449	0	CONF	CONF	0	68	
1447639	18879	961	18473	3461	0	CONF	CONF	0	629	
1456501	0	305000	1000	316000	0	CONF	CONF	0	0	
1458608	98662		93639	21453	46	CONF	CONF	0	3731	
1459717	22721	0	21375	3776	0	CONF	CONF	0	332	
1459735						CONF	CONF			
1459799						CONF	CONF			
1462986						CONF	CONF			
1469677						CONF	CONF	0		
1470150	0	0	0	0	0	CONF	CONF	0	0	
1474309						CONF	CONF			
1478231						CONF	CONF			
1479470						CONF	CONF			
1481745						CONF	CONF			
1481754						CONF	CONF			
1492817						CONF	CONF	0		
1493319						CONF	CONF			
1494482						CONF	CONF			
1494914	0	0	0	0	0	CONF	CONF	0	0	
1516423						CONF	CONF			
