"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
3720																																																																																																																															273679	1650	0	0	164873	46370	45933	157	0	72	0	72	0	0	6337	69006	0	0	0	0	0	0	0	0	0	0	0	13618	0	243	0	8501	52270	74196	35003	110761	362	362	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	5000	0	0	0	5000	4567	2284	0	0	0	2284	52270	74196	35003	127583	0	14839	17502	127583	164873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3971																																																																																																																															775072	10175	0	1729	676888	64732	57905	6827	0	0	0	0	0	0	1016	48899	0	13357	1834	0	1834	0	0	0	0	0	0	45542	1	5298	367	29938	59555	64900	132846	509468	1999	1999	0	0	0	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	704	0	0	704	0	138919	69460	0	246	8508	57767	59555	65146	143334	573478	0	13029	71667	573478	675159	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4156																																																																																																																															214246	1951	0	72	150362	10683	8067	2616	0	0	0	0	0	0	250	40125	1785	974	1350	0	1350	0	0	0	0	0	0	16205	0	264	0	13148	8317	45943	51710	107753	457	457	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5662	2831	0	0	0	2831	8317	45943	51710	113345	0	9189	25855	113345	150290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4231																																																																																																																															117663	655	0	0	53472	28674	28252	422	0	0	0	0	0	0	0	38962	6100	0	0	0	0	0	0	0	0	0	0	2775	0	0	0	2775	28252	39384	13820	38333	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28252	39384	13820	38685	0	7877	6910	38685	53472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4839																																																																																																																															334325	4315	0	978	266934	13175	4736	8439	0	0	0	0	0	0	13019	56878	3097	2705	2500	0	2500	0	0	0	0	0	0	11713	0	1550	0	10163	17755	69367	28611	219902	573	573	0	0	0	573	346	173	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	3368	3368	0	0	0	3368	10177	5089	0	0	0	5089	24878	74439	28611	229563	0	14888	14306	229563	265956	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5069																																																																																																																															447434	12025	0	7497	398793	71536	71212	324	0	0	0	0	0	0	0	9818	1546	13930	0	0	0	0	0	0	0	0	0	41386	0	0	0	40883	71212	10142	1546	349755	269	269	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11678	5839	0	0	0	2253	71212	10142	1546	354719	0	2028	773	354719	391296	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5135																																																																																																																															471004	4523	0	205	345375	52813	49986	2827	0	0	0	0	0	0	29921	19149	4531	0	0	0	0	0	0	0	0	0	0	21939	0	0	0	20897	79907	21976	97545	275019	1479	1479	0	0	0	1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1616	808	0	0	0	808	79907	21976	97545	290465	0	4395	48773	290465	345170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5210																																																																																																																															1598890	13417	0	0	1119338	60197	49483	10714	0	41378	0	41378	0	0	1371	150710	1544	6019	0	0	0	0	0	0	0	0	0	115865	0	4223	0	90704	52765	279770	436045	820897	0	0	0	0	0	0	4621	2311	0	0	0	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79165	279770	436045	823208	0	55954	218023	823208	1119338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5461																																																																																																																															625570	6135	0	602	457205	32309	18657	13652	0	0	0	0	0	0	29027	135385	0	6002	0	0	0	0	0	0	0	0	0	27987	347	3324	187	24129	48031	152361	39577	392461	0	0	0	0	0	0	612	306	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10679	5340	0	0	0	5340	48031	152361	39577	404512	0	30472	19789	404512	456603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5751																																																																																																																															206103	2180	0	263	153392	5605	3227	2378	0	0	0	0	0	0	4109	33491	1343	974	8133	0	8133	0	0	0	0	0	0	10243	29	475	142	6467	7365	48809	35285	111925	451	451	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12273	6137	0	0	0	6137	7365	48809	35285	121135	0	9762	17643	121135	153129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6039																																																																																																																															268677	2845	0	287	204631	52143	12192	39951	0	0	0	0	0	0	0	22297	583	0	2500	0	2500	0	0	0	0	0	0	13664	0	0	0	13664	12192	64748	27330	167560	0	0	0	0	0	0	90	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20822	10411	0	0	0	10411	12192	64748	27330	178016	0	12950	13665	178016	204344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6329																																																																																																																															695511	10134	0	2846	583116	45784	31921	13863	0	0	0	0	0	0	0	29201	749	0	10455	0	10455	0	0	0	0	0	0	42808	0	742	0	38060	39758	54261	116819	478467	461	461	0	0	0	461	2312	1156	0	0	0	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14158	7079	0	0	1422	5657	39758	54261	120229	490397	0	10852	60115	490397	580270	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7009																																																																																																																															898110	0	0	0	328780	325892	323055	2837	0	0	0	0	0	0	122754	160015	2750	0	0	0	0	0	5107	0	0	0	0	13276	0	0	0	13276	445809	166015	2750	249136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445809	166015	3040	249136	0	33203	1520	249136	328780	260	0	0	0	0	0	0	0	0	0	0	0	0	0	4952	0	0	0	0	0	0	0	0	0	0	0		21258	4252	0	0	0	0	
7045																																																																																																																															208338	1102	0	0	98199	17607	13327	4280	0	0	0	0	0	0	1795	86290	27207	0	0	0	0	0	0	0	0	0	0	5175	0	0	0	5175	15122	90570	57262	49814	0	0	0	0	0	0	279	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15122	90570	57262	51454	0	18114	28631	51454	98199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7072																																																																																																																															317197	1868	0	0	211199	6509	1798	4711	0	0	0	0	0	0	2222	14611	3359	2214	3575	0	3575	0	0	0	0	0	0	26852	4	2735	571	18784	4651	25632	176598	101152	0	0	0	0	0	0	1145	573	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9460	4730	0	0	0	4730	4651	25632	176598	107668	0	5126	88299	107668	211199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7456																																																																																																																															90941	869	0	0	71812	5341	4920	421	0	0	0	0	0	0	1	12906	110	0	0	0	0	0	0	0	0	0	0	4200	165	218	0	3817	5086	16020	4279	66430	0	0	0	0	0	0	75	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5086	16020	4279	66468	0	3204	2140	66468	71812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7634																																																																																																																															68249	1024	0	451	45854	7910	6637	1273	0	1	1	0	0	0	10	10101	2836	0	0	0	0	0	0	0	0	0	0	1521	2	131	28	1360	7359	11505	15866	34215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	238	0	0	0	238	7359	11505	15866	34730	0	2301	7933	34730	45403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8033																																																																																																																															265432	1248	0	0	190290	6679	4937	1742	0	0	0	0	0	0	0	3585	1251	0	11650	0	11650	0	0	0	0	0	0	5730	27	1502	655	3516	12872	20231	123290	98187	0	0	0	0	0	0	1156	578	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15104	7552	0	0	0	7552	12872	20231	123290	106317	0	4046	61645	106317	190290	0	0	0	0	0	0	0	0	1613	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8462																																																																																																																															177384	1075	0	134	75800	24114	12715	11399	0	0	0	0	0	0	4854	87799	0	0	5560	0	5560	0	0	0	0	0	0	1093	0	0	0	1093	17569	104758	9785	47875	405	405	0	0	0	405	277	139	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17569	104758	9785	49955	0	20952	4893	49955	75666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8631																																																																																																																															64892	427	0	0	38511	6559	6059	500	0	0	0	0	0	0	0	14162	319	0	2584	0	2584	0	0	0	0	0	0	6571	53	75	40	6403	6264	17321	15546	26479	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104	552	0	0	0	552	6264	17321	15645	27224	0	3464	7823	27224	38511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9357																																																																																																																															469224	3314	0	0	314767	7113	746	6367	0	0	0	0	0	0	4851	86389	970	0	49	0	49	0	0	0	0	0	0	29974	0	723	0	2504	5597	107071	90957	243525	1997	1997	0	0	0	1997	0	0	0	0	0	0	0	0	0	0	0	0	126	126	0	0	0	126	0	0	0	0	0	0	6168	3084	0	0	3084	0	5597	107071	95409	245648	0	21414	47705	245648	314767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9553																																																																																																																															161509	1007	0	0	113122	6266	4516	1750	0	30656	0	29388	1567	0	2546	18569	1723	0	6035	0	6035	0	0	0	0	0	0	7110	0	1815	0	4393	7062	57557	10511	85990	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528	264	0	0	0	264	7062	57557	10511	92544	0	11511	5256	92544	113122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9807																																																																																																																															2333794	30268	0	4618	2111979	166807	150601	16206	0	0	0	0	0	0	70451	149066	25524	15131	0	0	0	0	0	0	0	0	0	177983	3968	1640	0	89586	225020	166912	459471	1307181	36986	36986	0	0	0	36986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215105	107553	0	0	0	96903	254667	166912	460066	1473135	0	33382	230033	1473135	2107361	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9955																																																																																																																															155134	1555	0	347	96654	17588	17248	340	0	0	0	0	0	0	730	50923	2766	0	0	0	0	0	0	0	0	0	0	3029	97	1171	0	1761	18276	53446	7526	77882	0	0	0	0	0	0	12	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2923	1462	0	0	0	1462	18276	53446	7526	81490	0	10689	3763	81490	96307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10250																																																																																																																															412973	3119	0	0	292666	17974	13745	4229	0	0	0	0	0	0	1450	99409	2150	0	0	0	0	0	0	0	0	0	0	14329	37	908	147	13237	15232	113903	53551	233321	0	0	0	0	0	0	1491	746	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	0	0	0	15	15232	113903	53551	238814	0	22781	26776	238814	292666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10849																																																																																																																															279196	1149	0	0	153261	18419	18312	107	0	34893	15584	19309	0	0	27921	41384	7235	2083	0	0	0	0	0	0	0	0	0	15880	178	203	140	13780	63396	61318	34620	121212	0	0	0	0	0	0	102	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8765	4383	0	4383	0	0	63396	66883	34620	121263	0	13377	17310	121263	153261	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11145																																																																																																																															260469	2311	0	0	193902	19005	17498	1507	0	0	0	0	0	0	5	19559	755	1034	1150	0	1150	0	0	0	0	0	0	14505	24	864	378	10257	17889	24387	66323	150631	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17889	24387	66323	152114	0	4877	33162	152114	193902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11640																																																																																																																															394339	3699	0	121	286239	57516	50704	6812	0	0	0	0	0	0	192	73657	20460	0	0	0	0	0	0	0	0	0	0	25502	1202	2972	254	21024	52098	83441	59501	193330	1395	1395	0	0	0	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49420	24710	0	0	0	22958	52098	83441	59501	219011	0	16688	29751	219011	286118	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11837																																																																																																																															96288	828	0	155	53801	1372	1181	191	0	0	0	0	0	0	8684	37018	1877	4698	0	0	0	0	0	0	0	0	0	3590	43	255	29	3264	9908	37464	10701	40170	16	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	429	0	0	0	429	9908	37464	10701	40642	0	7493	5351	40642	53646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12030																																																																																																																															373021	9304	0	6101	256227	65282	37290	27992	0	2398	461	1225	712	0	23933	0	0	0	1114	0	1114	0	0	0	0	0	0	17652	27	315	0	17310	66954	50327	62157	197660	1871	1871	0	0	0	1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8044	4022	0	0	0	4022	66954	50327	62157	207124	0	10065	31079	207124	250126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12142																																																																																																																															235042	1643	0	0	142804	18458	2952	15506	0	317	0	310	7	0	8339	66564	6272	16	4675	0	4675	0	0	0	0	0	0	13206	37	356	45	12768	11328	87411	42372	94425	0	0	0	0	0	0	0	0	0	0	0	0	440	88	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3049	1525	0	0	625	900	11328	87499	43107	99448	0	17500	21554	99448	142804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12179																																																																																																																															43298	140	0	0	28341	5475	550	4925	0	19	2	17	0	0	581	55	0	99	0	0	0	0	0	0	0	0	0	4119	0	694	73	2684	1133	5691	20542	15411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1871	936	0	0	306	630	1133	5691	20848	16111	0	1138	10424	16111	28341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12311																																																																																																																															104032856	717586	0	0	81477638	1025861	657710	368151	0	8788761	6052921	2730583	5257	0	8656456	3563449	2256013	97769	0	0	0	0	79761	0	0	0	0	8636905	198073	344130	81116	4766587	15818963	7101786	15148324	62424176	540491	540491	0	33196	0	507295	82793	41397	0	7234	0	34163	16923	3385	0	0	0	3385	0	0	0	0	0	0	12211	12211	0	0	12211	0	12163621	6081811	0	0	0	6034431	15988337	7199266	15160535	70653586	0	1439853	7580268	70653586	81477638	285782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12647																																																																																																																															159574	1044	0	0	107470	13334	10850	2484	0	32913	512	28150	4251	0	0	0	0	0	2094	0	2094	0	0	0	0	0	0	7148	32	224	122	5877	11394	36507	31413	80183	56	56	0	0	0	56	232	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7529	3765	0	0	0	3765	11394	36507	31413	84120	0	7301	15707	84120	107470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12656																																																																																																																															17234	220	0	99	9652	2913	260	2653	0	846	153	351	342	0	0	0	0	0	2472	0	2472	0	0	0	0	0	0	391	0	0	0	391	413	5476	6421	5144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	21	0	0	0	21	413	5476	6421	5346	0	1095	3211	5346	9553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12937																																																																																																																															208434	2130	0	97	162637	52061	49902	2159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11781	0	246	0	11535	49902	2405	28030	129288	3750	3750	0	0	0	3750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28576	14288	0	0	1189	13099	49902	2405	29219	146137	0	481	14610	146137	162540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12946																																																																																																																															1464928	18031	0	3872	1132625	77727	60681	17046	0	0	0	0	0	0	2418	187063	37738	2681	0	0	0	0	0	0	0	0	0	80633	7	2022	1263	48255	63106	213529	332245	822576	3861	3861	0	0	0	3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88181	44091	0	0	210	41978	63106	213529	332765	883300	0	42706	166383	883300	1128753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13103																																																																																																																															2088149	15303	0	0	2001910	22331	7356	14975	0	0	0	0	0	0	689	125230	1032	46575	0	0	0	0	0	0	0	0	0	65799	0	6822	0	47457	8045	153665	647799	1083473	785	785	0	0	0	785	292	146	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154563	77282	0	0	23256	54026	8045	153665	671322	1144287	0	30733	335661	1144287	2001910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13251																																																																																																																															46290	480	0	99	30510	13935	9656	4279	0	0	0	0	0	0	352	263	1567	0	120	0	120	0	0	0	0	0	0	1383	0	259	0	978	10085	4921	12175	18683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10085	4921	12175	19129	0	984	6088	19129	30411	310	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13457																																																																																																																															24992	214	0	72	11393	7886	7137	749	0	0	0	0	0	0	0	6845	1	0	0	0	0	0	0	0	0	0	0	1487	7	188	0	1292	7144	9861	14	7989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	486	0	0	0	486	7144	9861	14	9040	0	1972	7	9040	11321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14052																																																																																																																															65119	513	0	0	43777	13574	8271	5303	0	0	0	0	0	0	26	7104	140	251	253	0	253	0	0	0	0	0	0	3699	18	100	0	3200	8315	12760	12861	30981	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5864	2932	0	0	0	2932	8315	12760	12861	34087	0	2552	6431	34087	43777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	172	86	0	0	
14155																																																																																																																															219954	2556	0	315	179303	17039	7700	9339	0	0	0	0	0	0	0	2756	9933	0	0	0	0	0	0	0	0	0	0	14525	0	727	4524	9274	7700	12822	74911	127201	28	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5789	5789	0	0	5789	0	4853	2427	0	0	2427	0	7700	12822	85870	127229	0	2564	42935	127229	178988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14650																																																																																																																															33573	614	0	315	23963	4236	4084	152	0	3668	0	3668	0	0	0	13	0	0	3781	0	3781	0	0	0	0	0	0	2401	15	59	0	2237	4099	7673	1061	21113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070	535	0	0	0	535	4099	7673	1061	21672	0	1535	531	21672	23648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14753																																																																																																																															42504	502	0	179	25876	7856	7494	362	0	7949	293	7356	300	0	18	4566	150	0	473	0	473	0	0	0	0	0	0	723	0	0	0	714	7805	12757	1177	21307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1138	569	0	0	0	569	7805	12757	1177	22700	0	2551	589	22700	25697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14865																																																																																																																															393310	3647	0	0	356154	27568	11012	16556	0	2851	0	710	2141	0	7346	20379	0	0	0	0	0	0	0	0	0	0	0	22469	73	732	28	19206	25489	45802	26439	282695	2170	2170	0	0	0	2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30621	15311	0	0	0	15311	25489	45802	26439	308262	0	9160	13220	308262	356154	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14977																																																																																																																															51248	583	0	37	43720	4217	430	3787	0	0	0	0	0	0	0	1687	0	0	1455	0	1455	0	0	0	0	0	0	3416	0	21	0	3395	430	6950	8144	36357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745	373	0	0	0	373	430	6950	8144	38258	0	1390	4072	38258	43683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
16551																																																																																																																															322412	3000	0	0	246409	19282	3245	16037	0	23975	0	20295	1591	2089	642	22952	6722	836	0	0	0	0	0	0	0	0	0	20280	2	187	265	15426	3889	59581	74676	179965	0	0	0	0	0	0	559	280	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13150	6575	0	0	0	6575	3889	59581	74676	186820	0	11916	37338	186820	246409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
