"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
3720																																																																																																																															271637	1685	0	0	172392	30850	30205	645	0	36	0	36	0	0	1689	75518	523	0	0	0	0	0	0	0	0	0	0	15358	0	243	0	12404	31894	83069	35123	122108	373	373	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	5000	0	0	0	5000	2128	1064	0	0	0	1064	31894	83069	35123	135209	0	16614	17562	135209	172392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3971																																																																																																																															786287	211	0	0	704041	37089	32531	4558	0	0	0	0	0	0	835	45964	0	13139	1254	0	1254	0	0	0	0	0	0	48902	1	5692	369	34729	34156	59436	137704	537344	3548	3548	0	0	0	3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	629	0	0	629	0	132540	66270	0	22	9482	51766	34156	59458	149856	595963	0	11892	74928	595963	704041	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4156																																																																																																																															227912	1851	0	0	159680	13379	10899	2480	0	0	0	0	0	0	0	37042	1391	769	1665	0	1665	0	0	0	0	0	0	16119	0	530	0	12781	10899	43051	65265	107958	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1376	1376	0	0	0	1376	0	0	0	0	0	0	9255	4628	0	0	0	4628	10899	43051	65265	116545	0	8610	32633	116545	159680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4231																																																																																																																															114716	676	0	83	47433	26825	23605	3220	0	0	0	0	0	0	28612	36	15159	0	0	0	0	0	0	0	0	0	0	2803	0	0	0	2756	52217	3256	29579	31560	38	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52217	3256	29579	31891	0	651	14790	31891	47350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5069																																																																																																																															477796	8275	0	4018	361935	132760	132575	185	0	0	0	0	0	0	0	9813	1544	14200	0	0	0	0	0	0	0	0	0	48284	0	0	0	48197	132575	9998	1544	313924	128	128	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7879	3940	0	0	0	3940	132575	9998	1544	319137	0	2000	772	319137	357917	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5135																																																																																																																															487589	4943	0	573	349564	62044	58528	3516	0	0	0	0	0	0	51968	0	4085	0	0	0	0	0	0	0	0	0	0	23258	0	0	0	22216	110496	3516	86867	291864	2177	2177	0	0	0	2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8319	4160	0	0	0	4160	110496	3516	86867	305427	0	703	43434	305427	348991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5210																																																																																																																															1633945	13964	0	0	1196126	40906	27091	13815	0	27266	0	27266	0	0	1013	161533	1316	1012	0	0	0	0	0	0	0	0	0	114122	0	4067	0	89274	31609	276156	457822	859862	0	0	0	0	0	0	3909	1955	0	0	0	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31609	276156	457822	896433	0	55231	228911	896433	1196126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5461																																																																																																																															636243	6141	0	319	480372	23936	10077	13859	0	0	0	0	0	0	29946	132023	580	1000	0	0	0	0	0	0	0	0	0	28882	222	4164	177	24215	40245	150046	39295	410238	0	0	0	0	0	0	4590	2295	0	0	0	2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7438	3719	0	0	0	3719	40245	150046	39295	423984	0	30009	19648	423984	480053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5751																																																																																																																															202887	2079	0	157	153777	6702	2845	3857	0	0	0	0	0	0	0	30930	1983	112	3640	0	3640	0	0	0	0	0	0	10457	19	585	157	6577	2864	44174	36781	113673	561	561	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11219	5610	0	0	0	5610	2864	44174	36781	122100	0	8835	18391	122100	153620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6039																																																																																																																															273757	2949	0	262	214980	34107	5313	28794	0	0	0	0	0	0	0	21341	544	0	6800	0	6800	0	0	0	0	0	0	12438	0	397	119	11922	5313	66638	30163	173489	0	0	0	0	0	0	558	279	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18328	9164	0	0	0	9164	5313	66638	30163	184594	0	13328	15082	184594	214718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6329																																																																																																																															762088	11712	0	3561	652107	38643	26108	12535	0	0	0	0	0	0	0	21423	745	0	11209	0	11209	0	0	0	0	0	0	48596	0	801	0	44035	34122	45968	136489	540556	251	251	0	0	0	251	2317	1159	0	0	0	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9262	4631	0	0	396	4235	34122	45968	139478	550915	0	9194	69739	550915	648546	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7009																																																																																																																															837802	0	0	0	329716	184083	180895	3188	0	0	0	0	0	0	222026	145616	2700	0	0	0	0	0	4863	0	0	0	0	11665	0	0	0	11665	402921	156579	2700	256418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402921	156579	2941	256418	0	31316	1471	256418	329716	211	0	0	0	0	0	0	0	0	0	0	0	0	0	4706	0	0	0	0	0	0	0	0	0	0	0		5811	1162	0	0	0	0	
7045																																																																																																																															211883	1256	0	15	99262	13824	12799	1025	0	0	0	0	0	0	2561	88384	26693	0	0	0	0	0	0	0	0	0	0	5505	0	0	0	5505	15360	89409	63015	48499	0	0	0	0	0	0	205	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15360	89409	63419	49670	0	17882	31710	49670	99247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7072																																																																																																																															321789	1962	0	0	211141	6546	1855	4691	0	972	0	972	0	0	0	15350	3251	2546	2113	0	2113	0	0	0	0	0	0	26637	0	3131	525	15514	2330	26257	177720	109157	0	0	0	0	0	0	1084	542	0	0	0	542	0	0	0	0	0	0	1379	1379	0	0	0	1379	0	0	0	0	0	0	0	0	0	0	0	0	2330	26257	177720	114804	0	5251	88860	114804	211141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7456																																																																																																																															93313	816	0	0	76295	4750	2930	1820	0	0	0	0	0	0	0	10787	90	0	0	0	0	0	0	0	0	0	0	4604	182	384	0	4038	3112	14370	6526	70120	0	0	0	0	0	0	75	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3112	14370	6526	70158	0	2874	3263	70158	76295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7634																																																																																																																															71404	1075	0	451	49993	7122	6818	304	0	1	1	0	0	0	9	8990	2672	0	0	0	0	0	0	0	0	0	0	1572	5	143	28	1396	7607	9437	16635	38695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	230	0	0	0	230	7607	9437	16635	39275	0	1887	8318	39275	49542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8033																																																																																																																															271920	1418	0	0	189500	9730	6129	3601	0	0	0	0	0	0	0	3554	1332	1000	12925	0	12925	0	0	0	0	0	0	11829	108	1787	589	9295	17104	23702	121855	95637	0	0	0	0	0	0	887	444	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4012	2006	0	0	0	2006	17104	23702	128862	97643	0	4740	64431	97643	189500	0	0	0	0	0	0	0	0	1919	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8462																																																																																																																															172423	1097	0	136	77286	18207	6703	11504	0	0	0	0	0	0	4075	87293	0	0	5565	0	5565	0	0	0	0	0	0	1379	0	0	0	1379	10778	104362	9518	50221	0	0	0	0	0	0	239	120	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10778	104362	9518	51655	0	20872	4759	51655	77150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8631																																																																																																																															67368	427	0	0	39579	8700	8230	470	0	0	0	0	0	0	0	11663	317	0	4204	0	4204	0	0	0	0	0	0	6557	65	82	38	6372	8431	16419	16289	25921	200	200	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984	492	0	0	0	492	8431	16419	16384	26702	0	3284	8192	26702	39579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9357																																																																																																																															481310	4065	0	0	339170	45556	29915	15641	0	0	0	0	0	0	2972	66680	970	0	45	0	45	0	0	0	0	0	0	39236	0	584	0	4133	32887	95851	16635	306862	2092	2092	0	0	0	2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7064	3532	0	0	3532	0	32887	95851	22092	308954	0	19170	11046	308954	339170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9553																																																																																																																															166724	1209	0	0	121689	6027	4118	1909	0	31232	0	30314	988	115	3030	17844	0	0	0	0	0	0	0	0	0	0	0	8967	0	2200	0	5846	7148	52267	7273	100828	196	196	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	36	0	0	0	36	7148	52267	7273	105442	0	10453	3637	105442	121689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9807																																																																																																																															2308821	32206	0	13443	2068584	105274	89593	15681	0	0	0	0	0	0	129806	208681	22532	10131	0	0	0	0	0	0	0	0	0	169583	3968	1720	0	82476	223367	226082	402062	1293417	33540	33540	0	0	0	33540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222361	111181	0	0	0	95013	256680	226082	402507	1462013	0	45216	201254	1462013	2055141	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9955																																																																																																																															151862	1811	0	524	102979	15110	14269	841	0	0	0	0	0	0	604	45339	2409	0	0	0	0	0	0	0	0	0	0	3367	107	1158	27	2075	15089	48263	6402	83928	0	0	0	0	0	0	13	7	0	0	0	7	0	0	0	0	0	0	1291	1291	0	0	0	1291	0	0	0	0	0	0	1911	956	0	0	0	956	15089	48263	6402	88976	0	9653	3201	88976	102455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10250																																																																																																																															425006	3533	0	0	297207	18963	13505	5458	0	0	0	0	0	0	846	109752	1195	0	0	0	0	0	0	0	0	0	0	14582	35	1116	138	13292	14386	123523	54171	238474	0	0	0	0	0	0	1719	860	0	0	0	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	80	0	0	0	80	14386	123523	54171	244654	0	24705	27086	244654	297207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10849																																																																																																																															268042	1347	0	0	147787	10839	10726	113	0	0	0	0	0	0	47529	57720	7042	2078	0	0	0	0	0	0	0	0	0	14781	299	168	144	12778	59771	58178	37939	113146	0	0	0	0	0	0	82	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9065	4533	0	4533	0	0	59771	63688	37939	113187	0	12738	18970	113187	147787	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11145																																																																																																																															265318	2452	0	0	203176	15369	12015	3354	0	0	0	0	0	0	0	19774	752	827	3000	0	3000	0	0	0	0	0	0	16111	22	1033	371	11663	12436	27658	64554	158646	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12436	27658	64554	160338	0	5532	32277	160338	203176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11640																																																																																																																															362904	3608	0	189	273527	11536	7322	4214	0	0	0	0	0	0	167	83280	20101	0	0	0	0	0	0	0	0	0	0	25707	1202	3031	186	21219	8691	90525	55541	203348	232	232	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15070	7535	0	0	0	7346	8691	90525	55541	212511	0	18105	27771	212511	273338	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11837																																																																																																																															110968	833	0	155	54290	18337	18268	69	0	0	0	0	0	0	3127	37949	1854	4690	0	0	0	0	0	0	0	0	0	3521	26	226	54	3215	21421	38438	14901	38475	21	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773	387	0	0	0	387	21421	38438	14901	39151	0	7688	7451	39151	54135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12030																																																																																																																															371807	8140	0	4948	255374	51313	33196	18112	5	2344	419	1218	707	0	23644	0	0	0	11859	0	11859	0	0	0	0	0	0	18655	25	333	0	18297	61493	54045	65325	198038	1839	1839	0	0	0	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11259	5630	0	0	0	5629	61493	54045	65325	210259	0	10809	32663	210259	250426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12142																																																																																																																															226828	1686	0	0	143659	14378	2693	11685	0	308	0	303	5	0	7329	59793	3954	1	4650	0	4650	0	0	0	0	0	0	13993	55	971	33	12934	10077	77402	43644	93983	0	0	0	0	0	0	0	0	0	0	0	0	180	36	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3565	1783	0	0	731	1052	10077	77438	44554	98179	0	15488	22277	98179	143659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12179																																																																																																																															42530	121	0	0	28244	5754	1178	4576	0	9	1	8	0	0	320	0	0	96	0	0	0	0	0	0	0	0	0	4053	0	694	67	2613	1499	5278	18834	16366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428	714	0	0	87	627	1499	5278	18921	17048	0	1056	9461	17048	28244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1718308	496813		0	0	0	0	0	0	0	0	124410	124410	123982	0	0	0	0	428	0	0	4914470	982894	0	0	0	975538	7356	28713	15753391	0	1021312	0	0	68208	0	953104	0	262407	0	262407	0	0	0	0	0	262407	0	0	532882		0	0	0	0	0	0	5248	0	0	799323		0	0	0	0	0	0	85717266	0	857565	6627193	8537779	1949095	236738	0	0	0	0	89008	408121	264125	0	293467	0	0	0	0	920394	2462418	0	0	7194181	4649062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141790	21042	0																			0	0	0	0																																																																																													
12647																																																																																																																															166862	1073	0	0	108286	25655	22296	3359	0	30425	0	25326	5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6758	64	227	90	5572	22360	33806	34081	74118	55	55	0	0	0	55	100	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12225	6113	0	0	0	6113	22360	33806	34081	80336	0	6761	17041	80336	108286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12656																																																																																																																															16965	220	0	106	9178	3402	272	3130	0	845	153	450	242	0	0	0	0	0	2506	0	2506	0	0	0	0	0	0	352	0	0	0	352	425	6086	5745	4914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	6086	5745	5065	0	1217	2873	5065	9072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12937																																																																																																																															195532	2138	0	125	161040	42340	41131	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11860	0	231	0	11629	41131	1440	26278	128694	3337	3337	0	0	0	3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31845	15923	0	0	1065	14858	41131	1440	27343	146889	0	288	13672	146889	160915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12946																																																																																																																															1537103	18458	0	2941	1241372	61720	44042	17678	0	0	0	0	0	0	2375	184543	38137	3598	0	0	0	0	0	0	0	0	0	88222	7	5233	1107	52858	46424	218052	336692	914846	4357	4357	0	0	0	4357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144910	72455	0	0	131	71628	46424	218052	337067	1002800	0	43610	168534	1002800	1238431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13103																																																																																																																															2176759	15677	0	0	2007939	31379	15551	15828	0	0	0	0	0	0	655	121157	1016	60355	0	0	0	0	0	0	0	0	0	77853	0	7918	0	48036	16206	156201	696069	1150539	978	978	0	0	0	978	1015	508	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127353	63677	0	0	21660	42017	16206	156201	719776	1197528	0	31240	359888	1197528	2007939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13251																																																																																																																															48636	462	0	67	31604	14607	11705	2902	0	0	0	0	0	0	442	257	1787	0	1309	0	1309	0	0	0	0	0	0	1570	0	320	0	1104	12219	4788	11650	19994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12219	4788	11650	20277	0	958	5825	20277	31537	131	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13457																																																																																																																															23034	93	0	0	11665	4803	4753	50	0	0	0	0	0	0	1187	4836	0	0	0	0	0	0	0	0	0	0	0	1672	0	410	0	1262	8019	5307	0	9849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	315	0	0	0	315	8019	5307	0	10604	0	1061	0	10604	11665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14155																																																																																																																															222158	2855	0	476	190304	8437	1092	7345	0	0	0	0	0	0	0	1707	10716	0	0	0	0	0	0	0	0	0	0	15522	0	1042	0	14480	1908	10094	71882	141226	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5162	5162	0	0	5162	0	2987	1494	0	0	1494	0	1908	10094	80916	141252	0	2019	40458	141252	189828	0	0	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14650																																																																																																																															32356	568	0	230	27105	2839	2525	314	0	3683	0	3683	0	0	0	13	0	0	88	0	88	0	0	0	0	0	0	2629	15	69	0	2455	2540	4167	962	24948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	263	0	0	0	263	2540	4167	962	25465	0	833	481	25465	26875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14753																																																																																																																															45964	502	0	149	28254	10135	9405	730	0	5542	209	5033	300	0	11	5446	0	0	1324	0	1324	0	0	0	0	0	0	895	0	0	0	726	9625	12533	921	23261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315	658	0	0	0	658	9625	12533	921	24610	0	2507	461	24610	28105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14865																																																																																																																															414528	3556	0	0	372169	30997	20026	10971	0	2347	0	710	1637	0	7572	23914	0	0	0	0	0	0	0	0	0	0	0	25141	89	754	20	22356	33655	45984	22295	295977	2220	2220	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35405	17703	0	0	0	17703	33655	45984	22295	322596	0	9197	11148	322596	372169	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14977																																																																																																																															51579	576	0	24	44004	4267	324	3943	0	0	0	0	0	0	0	1539	0	0	168	0	168	0	0	0	0	0	0	4082	0	207	0	3875	324	5857	8006	38008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	182	0	0	0	181	324	5857	8006	38830	0	1171	4003	38830	43980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
16551																																																																																																																															317263	3008	0	0	252060	9019	3129	5890	0	22237	0	21192	1045	0	508	24075	6404	836	0	0	0	0	0	0	0	0	0	19843	4	238	311	15136	3641	51465	83853	175251	0	0	0	0	0	0	491	246	0	0	0	246	0	0	0	0	0	0	6128	6128	0	0	0	6128	0	0	0	0	0	0	19427	9714	0	0	0	9714	3641	51465	83853	191339	0	10293	41927	191339	252060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
16748																																																																																																																															81006	719	0	63	53650	7179	6652	527	0	12081	0	8438	3643	0	3751	4608	0	0	0	0	0	0	0	0	0	0	0	5699	90	240	27	5342	10493	18573	13887	38861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8260	4130	0	0	0	4130	10493	18573	13887	42991	0	3715	6944	42991	53587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
17110																																																																																																																															128577	279	0	0	151010	16384	3717	12667	0	100	100	0	0	0	0	0	0	26565	0	0	0	0	0	0	0	0	0	5671	0	0	0	5671	3817	12667	922	111450	0	0	0	0	0	0	810	405	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48846	24423	0	0	0	24423	3817	12667	922	148016	0	2533	461	148016	151010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
