"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
960560														1076		179	0					499	398	0							
960935														4737	0	0	488	0	0	0	0	1384	2865	0	0	0	0				
961259														1727		44	0					240	1211	232							
961343														1763	0	671	331	0	0	0	0	46	715	0	523	0	0				
961400														7503		2934	0					0	4569	0							
961446														657		54	0					278	325	0							
961576														11287	0	8237	0	4887	0	0	0	59	2681	310	0	0	0				
961624														58868	0	44109	227	0	0	0	0	12018	1455	1059	0	26168	0				
961811														984		0	0					353	631	0							
962256														623	0	112	100	0	0	0	0	129	282	0	0	0	0				
962313														369		0	0					45	324	0							
962890														7141		2670	0					244	4227	0							
962966														391		0	0					35	332	24							
963002														3489		5	0					138	3346	0							
963730														803	0	2	0	0	0	0	0	264	517	20	0	0	0				
963945														64893		17211	13670		4262			9751	24261	0		5161		Other Expenses Related to MTG Banking and Participations Payable			
963954														107		68	0					39	0	0							
964157														1823		123	0					134	1566	0							
964250														123		28	0					61	34	0							
964700														76788	0	41566	0	0	28003	0	0	1027	29900	4295	0	0	0	Liabilites related to Tax Credit Partnerships			
965051														240		178	0					62	0	0							
965789														4987		2260	640	398				458	1604	25		64	684	Lease Liability			
966272														208		36	0					16	156	0							
966722														2702		2360	0					172	170	0							
966731														2212		1106	0					675	418	13							
966973														147		110	0					2	35	0							
967046														5635		3730	0					295	1610	0							
967952														2192		1694	84					100	314	0							
968070														131515		113273	10236		32540			1704	6302	0		55555		Low Income Housing Partnership			
968155														492		0	205					19	243	25							
968249														868		22	67					472	307	0							
968557														828		93	272					216	247	0							
968744														2509		1464	0					547	498	0							
969059														12		0	0					12	0	0							
969255														1069		19	0					814	236	0							
969639														2519		1724	0					140	502	153							
969844														577		341	72					40	124	0							
969956														428		0	301					59	68	0							
970055														417		214	0					108	95	0							
971070														1217		1141	0					6	70	0							
971379														39		37	0					2	0	0							
971959														8077	0	209	0	209	0	0	0	2872	4979	17	0	0	0				
972143														633		0	25					286	322	0							
972406														5920	0	0	1126	0	0	0	0	6	4788	0	0	0	0				
972648														5663	0	3905	0	0	0	0	0	936	822	0	3875	0	0				
972732														9195		5202	0					1512	2404	77	3743						
972750														250		43	0					36	171	0							
972769														4077		2201	0					462	1379	35							
972862														1709		35	0					139	1535	0							
973252														150		0	4					27	119	0							
973364														4323		3242	0					260	821	0							
974558														1239		0	0					183	1056	0							
974754														724		323	0					293	108	0							
975153														727		274	0					191	262	0							
975256														897		103	0					369	425	0							
975452														252		233	0					19	0	0							
975555														3094		2807	0					49	238	0	1976						
975751														91608		29818	44969			27449		0	16821	0				'	Intercompany Payables		
975854														692		0	0					193	499	0							
976226														6309		547	0					157	5605	0							
976534														2088		1268	0					153	667	0							
976552														4349		88	1077					258	2926	0							
976703														71506		603	4					498	70401	0							
976954														24		0	0					23	1	0							
977045														191	0	0	0	0	0	0	0	49	142	0	0	0	0				
977250														8486		7611	223					59	593	0							
977616														740		250	0					104	350	36							
977652														175		0	0					24	151	0							
977951														3102		1048	0					808	1176	70	938			SERP Payable			
978118														14380	0	3800	0	0	0	0	0	804	9611	165	2432	0	1093				
978417														380	0	265	0	28	0	0	0	32	83	0	207	0	0				
978622														2107		4	36					51	2016	0							
979133														3595		2476	0					181	823	115							
979151														1133		539	292					206	96	0							
979357														140		0	0					127	13	0							
979375														88999		39801	0					29228	19970	0			18959				
979629														4652		114	66					226	4155	91							
979759														1469		1421	0					7	0	41							
980438														312		0	0					119	193	0							
980531														3657	0	1570	837	0	0	0	0	296	954	0	677	0	0				
980661	466475	0	380346	0	151285	0	0	0	61858	17251	163284	0	0									7020									
980773														650		175	0					6	469	0							
980951														790		321	308			145		75	86	0		139			Reloadable Card Pool Balance		
980960														2079		14	0					110	1955	0							
981275														89349		75863	3941		14054			867	2966	5712	6721		13851	Invest in CRA payable			
981350														33	0	6	0	6	0	0	0	23	4	0	0	0	0				
981453														74		2	0					67	5	0							
982142														5694		2094	0					686	2649	265							
982348														4558		1027	0					735	2796	0							
982553														3523		11	0					184	3328	0							
982937														447		140	0					257	50	0							
983055														78		0	58					15	5	0							
983158														18		0	0					18	0	0							
983457														6307		5124	0					298	695	190							
983550														733		464	0					81	188	0	227						
984258														4336		3114	0					586	636	0							
984351														275		12	17					63	183	0							
984379														15183		3323	0					503	9688	1669							
984454														245		219	0					26	0	0							
984650														2		0	0					1	1	0							
984856														680		520	0					154	6	0							
985451														472	0	8	0	0	0	0	0	6	458	0	0	0	0				
985479														3477		2064	0					143	1266	4							
986159														462		410	0					45	7	0							
986551														830	0	671	0	0	0	0	0	134	25	0	562	0	0				
986757														179	0	33	56	0	0	0	0	27	63	0	0	0	0				
986935														1093		1	0					740	352	0							
987053														3848		671	0					543	2634	0							
987231														912		0	0					256	656	0							
987259														385		0	0					172	213	0							
987352														640		0	0					458	182	0							
987576														35		0	0					26	9	0							
987651														337		3	249					64	21	0							
987848														927		309	544					31	43	0							
988144														408		0	0					217	191	0							
988153														1160	0	242	157	0	0	0	0	419	342	0	239	0	0				
988256														49		0	0					38	11	0							
988452														2738		0	0					84	2654	0							
989141														379		0	0					198	181	0							
989347														635		109	0					203	323	0							
989534														215		60	0					150	5	0							
989730														861		26	352					172	311	0							
989758														147		40	0					69	38	0							
989851														603		419	0					116	68	0							
990053														330		0	0					55	275	0							
990352														2783		37	836					329	1581	0							
990642														2515		2125	0					176	129	85							
991078														317		0	0					2	315	0							
991135														324		35	0					28	261	0							
991340														106536		73863	2895		35375			13521	12991	3266			26416	Unfunded Commitments			
991359														311		35	0					145	131	0							
991555														507		0	126					102	278	1							
991621														3648	0	2363	177	0	1208	0	0	430	678	0	1027	0	0	Pension benefit liability			
991854														6		0	0					6	0	0							
992851														339		0	0					309	30	0							
993250														718		119	0					185	414	0							
993353														174		17	0					157	0	0							
994435														5578		1857	0					240	3481	0							
994770														205		1	0					114	90	0							
995076														3452	0	2311	0	0	0	0	0	656	218	267	1126	0	0				
995272														7002		6319	0					20	645	18							
995517														1993		848	0					453	692	0							
995571														2641		2304	0					160	177	0	2285						
995674														349		219	0					0	130	0							
995955														130		0	0					65	31	34							
996260														15169	0	2827	0	0	0	0	0	2127	8561	1654	1392	0	0				
997052														1009		669	0					195	145	0							
997155														248		195	0					53	0	0							
997557														454		393	0					61	0	0	358						
997650														525		5	0					45	449	26							
997847														1664		194	0		161			468	1002	0				HEALTH PLAN RESERVE			
998358														22		7	1					12	2	0							
998648														1801		1384	81					79	257	0							
998657														290		0	0					140	150	0							
998844														3824		1446	0					1551	827	0							
999355														27	0	0	0	0	0	0	0	19	8	0	0	0	0				
999935														2850	0	2274	0	0	0	0	0	153	423	0	1848	0	0				
1000052														1194		203	0					210	781	0							
1000100														76002		50540	0		18888			3081	22381	0			18602	ESOP Loan Payable			
1000276														1260		401	0					42	780	37							
1000641														3464		1707	0					125	1632	0	1444						
1000856														979	0	900	0	0	0	0	0	1	78	0	900	0	0				
1000959														573	0	378	0	0	0	0	0	98	97	0	324	0	0				
1001059														1080		237	0					491	352	0	200						
1001152														119931		65307	17140		55004			5101	28828	3555				Inv Pay - LIHTC partnerships			
1001639														17965	0	1065	0	1065	0	0	0	9136	7764	0	0	0	0				
1001648														5112	0	601	0	0	583	0	0	952	3559	0	0	0	0	ACCRUED PROFIT SHARING			
1001817														493		0	268					43	182	0							
1001853														2117	0	1613	0	0	0	0	0	252	252	0	1318	0	0				
1002355														621		513	0					35	73	0							
1002373														3797		2760	0					1	991	45							
1002430														11505		7456	0					230	2650	1169							
1002458														305		100	0					78	127	0							
1002878														206783		150003	0		41864			667	51408	4705		54812		MAC SETTLEMENT			
1002953														78		39	0					39	0	0							
1003455														505		108	172					60	165	0							
1003558														2399	0	1960	0	0	0	0	0	64	375	0	1955	0	0				
1003839														1711		1088	0					157	466	0							
1003950														39		0	0					9	30	0							
1004256														168		52	0					26	90	0							
1004470														8607		4167	1545					0	2833	62							
1005075														1167		923	0					93	151	0							
1005552														1182		0	88					133	961	0							
1005655														211	0	0	0	0	0	0	0	135	76	0	0	0	0				
1005851														115		60	0					55	0	0							
1006148														4037		730	0					510	2797	0							
1006157														509		0	0					52	457	0							
1006513														1512		558	120					388	446	0							
1006559														956		766	0					85	105	0							
1006652														957		3	0					442	512	0							
1006951														15548		5503	0					408	9637	0							
1007015														32065		25161	0		11079			401	6503	0	8466			Pension Expense Payable			
1007051														206		0	0					46	160	0							
1007154														5192		3835	0					958	399	0							
1007417														9754		7989	0					23	1355	387							
1007659														353		35	8					65	245	0							
1007734														27	0	19	0	0	0	0	0	7	1	0	0	0	0				
1007752														198		0	0					49	149	0							
1007819														11844		3907	4607					553	2721	56							
1007846	281973	0	236477	0	0	0	0	0	34652	6753	0	0	159451									4091									
1007873														5971		5473	0					0	498	0							
1007930														664		606	0					47	11	0							
1007958														98		0	0					44	54	0							
1008076														2160		863	0					239	1058	0							
1008151														142		14	24					57	47	0							
1008209														64		0	0					5	55	4							
1008432														2915		1584	0					121	1210	0							
1008450														91		0	37					26	28	0							
1008553														582		331	0					199	52	0							
1008674														9988		6718	0					110	3160	0							
1008955														173		0	0					82	91	0							
1009055														76		4	0					60	12	0							
1009242														3805		488	2221					744	352	0							
1009354														18242	0	9635	0	0	0	0	0	1057	7550	0	0	9439	0				
1009756														2569	0	1964	0	0	0	0	0	299	306	0	1941	0	0				
1009840														117	0	0	0	0	0	0	0	62	55	0	0	0	0				
1010015														462		4	0					69	389	0							
1010574														1671		1166	0					4	501	0							
1011432														2119		1820	0					43	256	0							
1011526														107658		83490	0		62462			2612	21555	1				Loan Swap Liability			
1011553														366		0	150					34	182	0							
1011638														3587		404	0					1143	1955	85							
1011656														825		1	0					371	453	0							
1011852														7	0	0	0	0	0	0	0	2	5	0	0	0	0				
1011955														839		276	0					413	150	0							
1012251														3037		2164	0					316	557	0							
1012457														379		276	0					80	23	0							
1012671														13966		8025	0					1	5940	0							
1013070														7035	0	5732	0	0	2218	0	0	56	1176	71	3504	0	0	Unfunded Pension Liability			
1013650														463		0	20					174	269	0							
1013744														85		0	8					40	37	0							
1013856														930		804	0					32	94	0							
1014059														146	0	0	61	0	0	0	0	19	66	0	0	0	0				
1014125														3049		913	0					338	1798	0							
1014246														140		24	9					29	78	0							
1014255														58		0	23					14	21	0							
1014376														1114		30	0					105	979	0							
1014451														197		160	0					23	14	0							
1014554														788		655	0					72	61	0							
1014657														1456	0	1135	0	0	0	0	0	188	133	0	1132	0	0				
1014853														1328		877	0					81	370	0							
1015243														3547		765	0					464	2153	165		289	392				
1015252														1853	0	1697	0	0	1525	0	0	30	126	0	0	0	0	Directors Deferred Compensation			
1015270														2873		878	512					52	1431	0							
1015458														80		56	9					7	8	0							
1015467														9972		4919	0					833	3236	984							
1015560														91298		62291	0	1233	21698			13430	15364	213			38217	Syndication Loan Pending Settlement			
1015832														2218		1932	0					109	177	0							
1015841														507		4	58					159	286	0							
1015850														1506	0	811	0	0	100	140	0	85	610	0	571	0	0	elan cardholder in process	accr sal cont		
1016174														2441		845	514	205				24	932	126	416						
1016231														7277		5163	0		2238			228	1886	0			2241	SERP			
1016259														462		24	0					438	0	0							
1016558														61		0	0					34	27	0							
1016718														380		0	7					71	302	0							
1016848														230		0	31					36	163	0							
1016857														5497		2369	0					207	2921	0							
1016941														588		309	0					86	193	0							
1017425														1743		85	150					103	1405	0							
1017555														195		0	0					38	157	0							
1017564														800		683	0					14	103	0							
1017854														283		200	0					31	52	0							
1017939														153405		115001	0					1963	29971	6470							
1017957														1813		1342	0					204	267	0							
1018927														22939		13484	2260					46	6837	312							
1157415														5659		1083	0					3609	967	0							
1158878														993		473	0		369			35	485	0				ATM Liability			
1160509														1400		840	0					241	319	0							
1161216														3740		34	0					314	3392	0							
1162017														9284		7868	0					49	783	584							
1163283														1069		614	0					231	224	0							
1169650														3500		208	0					3151	141	0							
1176881														46532		38498	0	38318				3459	4575	0							
1176920														32		27	0					5	0	0							
1186965														629		284	0		116			58	287	0				ATM/Mastercard Debit  Liability			
1187001														3907	0	1142	0	0	1011	0	0	656	2109	0	0	0	0	ATM SETTLEMENT			
1187551														363		31	156					0	176	0							
1188772														34488		879	2631		879			428	30550	0				MORTGAGE LOAN REPURCHASE RESERVE			
1188987														3261		3124	0	678				59	78	0	2446						
1190476														104509	0	47947	0	0	43320	0	0	1740	51055	3767	0	0	0	DERIVATIVES HELD FOR TRADING AND SWAPS			
1191352														1355		983	0					69	303	0							
1211371														9630		2082	413					323	6812	0			2043				
1216022														4100000	0	3249000	0	0	0	1173000	0	115000	736000	0	0	0	0		Deferred promotional income		
1216321														92342		84256	0	9761				1702	6384	0	2354	805	70233				
1216826														17182		10404	5020		3431			81	1522	155			4515	Payroll Liabilities			
1218446														2748		1460	0					119	1169	0							
1222519														3723		0	0					1182	2541	0							
1222948														1684	0	620	0	0	620	0	0	181	803	80	0	0	0	Due to FNMA and others			
1225752														4063		3675	0					119	269	0							
1225761	160886	0	14	295	0	0	0	0	156804	0	0	0	0									3773									
1225798														731		59	92					79	501	0							
1228034														2900		2649	0					102	149	0							
1229198														103		22	0					1	80	0							
1293078														176		33	0					41	102	0							
1356768														50552		36312	0					696	13544	0	72		17968				
1369870														170		0	122					0	48	0							
1386251														32855	10657	14598	288					2327	15642	0							
1387203														263		54	0					40	169	0							
1387605														20107		12355	661					3610	3481	0							
1390324														327		89	122					17	99	0							
1391778														465086		100873	0	100873				5323	358890	0							
1394621														3567		606	0					714	2247	0							
1394676	4020536	0	1749983	0	0	1358173	0	0	2178011	0	0	0	0									92542						Deferred Fee Income			
1396764														8595		3977	0					1363	3255	0							
1397471														2177		1779	0					74	324	0							
1402384														1712		103	1089					268	252	0							
1404481														535		172	38					193	132	0							
1404883														462		0	0					50	412	0							
1404940														41		0	1					3	37	0							
1412619														8558		6042	0					1410	1106	0							
1412712														15110		9777	0					1197	4060	76							
1414819														6541	0	3486	0	0	0	0	0	2305	685	65	3486	0	0				
1416279														1621		0	40					0	1581	0							
1418255														473		339	42					0	82	10							
1429028														608		153	0					53	402	0							
1435092														574		1	0					19	498	56							
1436071														3582	0	2289	1183	0	0	0	0	43	67	0	359	0	0				
1436204														41754	0	35017	0	0	0	0	0	108	5440	1189	7728	0	23726				
1439456														5802		0	0					67	5735	0							
1440117														2195		475	0					1139	581	0							
1443266	66000	0	24000	4000	11000	7000	0	0	38000	0	0	0	0									0						Interest Advances on loans serviced by others			
1444021	646675	0	89700	412795	0	0	0	0	144180	0	0	0	48857									0									
1445943														6806	0	1091	0	6	0	439	0	239	5203	273	0	0	0		ESCROW FEES		
1447639														18485		15767	0					94	2624	0							
1456501	4169000	0	3547000	87000	0	1635000	0	0	180000	175000	0	0	0									180000						PAYABLE FOR PENDING TRADES			
1458608														17657		1379	0					2955	13323	0				Factoring Payable			
1459717														5834	0	665	0	0	629	0	0	1981	3188	0	0	0	0	ATM/DEBIT CARD SETTLEMENT ACCOUNT			
1459735														10492		3758	0					87	6631	16							
1459799														1250		1118	0					55	77	0							
1462986														269		11	0					223	1	34							
1469677														7955		4426	0					1324	2205	0		3393					
1470150														405	0	135	0	0	112	0	0	163	107	0	0	0	0	Deferred Loan Fees			
1474309														67		0	0					67	0	0							
1478231														3147		1720	0					85	1342	0							
1479470														2837		2133	0					164	436	104							
1481745														1218		386	0					498	334	0							
1481754														1348		387	0					766	195	0							
1492817														322		0	152					55	115	0							
1493319														1636		1594	0					0	42	0							
1494482														106		0	0					7	89	10							
1494914														14838	0	8022	0	0	155	3638	0	5948	592	276	0	0	0	Bankers acceptances	Deferred rent liability		
1629903														9136		3288	2572					0	3276	0	1932		901				
1718188														34462		32937	0					44	1322	159							
1718469														20202		15965	2427	505	4033	9533		503	1307	0	1320			Notes Payable - Invest in R/E Ventures	Notes Payable - Equity Investment		
1820979														544	0	96	0	96	0	0	0	0	448	0	0	0	0				
1826382														1010		200	0					172	638	0							
1836701														933		0	0					301	632	0							
1842065														428627		283856	0		114589			14330	98809	31632			127341	Unfunded Commitments on CRA Investment Tax Credits			
1852569														2142		1742	0					55	345	0							
1862719														4227		126	0					954	3147	0							
1863097														16132		13929	0					34	2069	100		4543	6474				
1864197														15323	0	5690	0	0	521	583	0	64	9173	396	0	0	4443	Branch Suspense Liabilities	Unamortized Mastercard signing Bonus		
1867983														17491	0	3768	6894	0	0	0	0	2716	4113	0	1531	0	0				
1872941														480		85	0					189	206	0							
1872996														5531		978	0					1934	2619	0							
1879016														1665		791	0					460	257	157							
1883321														27616		1335	18458	722				192	7631	0	148		465				
1885932														6922	0	1893	0	0	0	0	0	1778	3251	0	0	0	0				
1890525														14392		4898	0					150	9056	288							
1892154														1349		936	0					156	257	0							
1893049	347000	0	198000	132000	0	186000	0	0	17000	0	0	0	0									0						Unsettled security transactions			
1914421														3466		2515	0					172	779	0	2001						
1917301	66691	0	52396	1775	14914	0	0	0	8475	3362	0	20598	0									683									
1918344														68120	0	55864	0	0	21195	0	0	2627	8439	1190	0	0	20007	Commitments to Fund Investment Affordable Housing			
1929247														178040	0	129166	0	0	0	0	0	3274	38490	7110	0	0	35168				
1940747														1446		156	0					2	1288	0							
1945247														163		42	29					4	88	0							
2002222														2959		2006	0					323	630	0							
2006024														2777		847	0					822	1108	0							
2007991														3939		0	0					465	3474	0							
2009605														4094	0	401	0	6	8	0	0	1841	1852	0	367	0	0	LOAN PAYMENTS OWED TO PARTICIPATING BANKS			
2010722														503		54	0					337	112	0							
2037185														2487		1851	0					149	487	0							
2044811														22427		7155	7475					937	4110	2750			4909				
2044820														153		6	0					18	129	0							
2047504														76766		52481	0					427	19890	3968			37038				
2051127														1402		1035	0					124	243	0							
2059990														327		17	0					54	256	0							
2068107														2459		1274	0					79	1092	14							
2078290														162967		95613	28599		25093	49777		201	32554	6000				Serp Benefit Liability	Interest Rate Swap Liability		
2107181														61147		0	0					0	61147	0							
2107341														153		46	0					89	18	0							
2119773														46406		21306	12455					1274	9224	2147	5515						
2121196														301526	0	89158	0	0	0	0	0	291	180408	31669	0	62925	0				
2122997														632	0	630	0	0	630	0	0	2	0	0	0	0	0	PAYABLE TO NON-AFFILIATE			
2123930														412		0	45					46	315	6							
2132594														735		226	225					153	131	0							
2132941	7253	0	24	273	0	0	0	0	6470	0	24	0	0									486									
2140348														822		129	0					1	692	0							
2142155														26841		14902	11028	6327				530	381	0	4772						
2163477														7588	0	7124	0	0	2532	2694	0	0	464	0	0	0	0	Accrued Compensation	Deferred Income Management Fees		
2164111														1212		413	0					608	191	0							
2182786	10668000	0	9361000	0	0	4719000	3223000	0	784000	256000	0	0	0									267000						Trade date payable	Payable to counterparties		
2193616	315738	0	273841	0	0	110194	131858	0	29996	8937	0	0	0									2964						Unsettled loan purchase payable	Unsettled securities purchase payable		
2209553														99688		88836	0		33577			405	9463	984				RETIREMENT LIABILITY			
2218443														738		3	0					287	384	64							
2232757														1328		1239	0					18	71	0			474				
2233875														1600		1309	0					77	214	0							
2236821														6447		3573	0					944	1918	12							
2239288														126249		67467	24380					1298	20408	12696		48057					
2253891	5844608	0	842926	0	0	314705	0	0	4664204	0	0	0	0									337478						Unearned Income			
2262718														1911		1466	0		1026			0	445	0				Reserve for Production Incentive			
2265456														153895	0	38261	0	0	19019	0	0	28	115606	0	0	0	19038	Deferred Income			
2297998														9631		6349	0					1862	1294	126							
2298995														13920		4229	2137					2850	2928	1776		3128					
2304636														304	0	50	0	0	0	0	0	37	217	0	0	0	0				
2305969														1429		612	0					327	490	0							
2316714														540		0	0					142	398	0							
2317672														930		13	0					215	652	50							
2325882														15866	0	12603	46	8029	0	0	0	0	3217	0	0	0	3714				
2328137														9906	0	5198	51	0	0	0	0	872	3785	0	5053	0	0				
2328285														806		390	0					0	416	0							
2329200														1279		611	0	89	208			134	534	0	300			Deferred revenues-CDFI Award			
2332910														9214		4792	0					3086	1137	199							
2333140														1120		270	0					38	790	22							
2337335														1		0	0					0	1	0							
2339599														1885		1239	0					196	450	0							
2339795														10849		5576	0					730	2921	1622		3103	2312				
2339900														7033	0	2024	0	0	1258	0	0	737	2765	1507	0	0	0	Interest Rate Hedges - Fair Value Hedge			
2343167														1356		87	0					166	1103	0							
2344753														2544		21	0					315	2208	0							
2349459														1242		149	0					350	743	0							
2353595														41367		7786	0					932	32583	66							
2354323														1544		844	0	3				56	644	0	762						
2354387														2245		1347	0			343		225	673	0	721				MISC ACCRUALS		
2354985														102337	0	70215	60	0	0	0	0	8142	19732	4188	0	48344	0				
2356091														1727		404	0					210	1113	0							
2358769														19650		10653	0					1043	7954	0							
2362458	96133	0	29	11859	0	0	0	0	84245	0	0	0	0									0									
2371816														4194		2972	0					196	1026	0							
2372774														25818	0	18766	0	0	0	0	0	987	3081	2984	9549	0	0				
2385514														28183		6325	5000		181			1849	15009	0			6141	Mortgage Reserve			
2390929														8001		2907	0	143	1500	143		559	4535	0				Allowance for Potential Mortgage Repurchase	Low Income Investments		
2391588														240		0	0					69	171	0							
2396592														1193		643	218					264	68	0							
2396604														773		477	0					145	104	47							
2398701														2299		331	0					1254	672	42							
2434113														68477		56351	0					593	4955	6578							
2451240														362672	0	347375	0	0	0	0	0	109	15161	27	0	342599	0				
2465881														6934		3704	0					1277	1953	0							
2467670														739		438	0					0	299	2							
2471239														8269		1465	0					2001	4534	269							
2482824														10676		1572	0					357	8747	0							
2483120														4624		3384	0					180	1060	0							
2483438														3507		10	0					147	3269	81							
2489805	410000	0	84000	53000	0	39000	0	0	134000	6000	0	0	0									133000						All other liabilities (itemize and describe amounts greater than $100,000 that exceed 25 of this item)			
2490285														308		127	0					9	156	16							
2496081														163		17	0					84	62	0							
2497181														5798		1447	0					727	3624	0							
2502656														1116710	0	409408	0	395072	0	0	0	250	646313	60739	0	0	0				
2502825														122		54	0					4	64	0							
2505424														1328		122	0					111	1095	0							
2505451														1503		6	703					167	569	58							
2505460														2958		1857	0					155	946	0							
2506328														367		10	0					21	328	8							
2508751														64435		20037	30359		2027			425	11684	1930			9107	Recourse Obligation			
2512347														761	0	70	0	0	0	0	0	68	616	7	0	0	0				
2515320														8257		178	0					1096	6983	0							
2524797														11790	0	1637	360	0	0	0	0	4256	5537	0	1308	0	0				
2529176														1392		165	0					344	878	5							
2531562														138		26	0					34	78	0							
2531991	2451	0	2096	82	0	2037	0	0	273	0	0	0	0									0						Other Liabilities-Unearned Income			
2533043														445		42	0	19				214	189	0							
2533119														6470		5301	0					159	1010	0							
2535560														1802		0	461					235	1106	0							
2536633														619		181	18					125	295	0							
2539960														2276		192	143					1522	419	0							
2562137														426		3	101					106	216	0							
2562164														13439	0	10205	0	0	947	0	0	212	2600	422	0	0	8947	SERP			
2567123														102	0	0	34	0	0	0	0	0	68	0	0	0	0				
2568063														5972		1066	0		628	402		26	4880	0				Other Liability Expense	Intercompany		
2576134														26416		10380	0					1571	14465	0							
2577739														1982		796	709					417	60	0							
2580243														2470		925	0		320			223	1235	87		391		Post-retirement benefit liability			
2587916														756		18	16					34	688	0							
2590037														288778		83473	0		63998			8960	196345	0				Due to Affiliates		N/A	
2594240														843		0	0					167	676	0							
2594419														2188		44	0	44				11	2133	0							
2596646														6677		32	0					683	5962	0							
2597223														2646		2151	219					0	276	0							
2598396														533	0	115	0	110	0	0	0	92	301	25	0	0	0				
2600039														1362		0	1325					0	37	0							
2602828														47		30	0	12				12	5	0							
2605566														39788	0	38329	0	0	25199	10038	0	0	1459	0	0	0	0	Dealer Payables	Intercompany Payables		
2607412														77		40	0					37	0	0							
2608754														19372		8886	0			4173		2430	8056	0					DEFERRED INCOME	0	
2610784														170		0	0					50	120	0							
2614344														2424		1	0					88	2335	0							
2615190														56978	0	13819	0	0	11475	0	0	2038	41121	0	0	0	0	Unearned annual service charge			
2615220														1257		981	0					54	222	0							
2618780														272553		141363	0	31252				12577	108439	10174			92651				
2619714														1293		844	37					103	309	0							
2621285														272		0	0					44	228	0							
2621940														1441		1151	0					36	254	0							
2624400														5802		1155	942					742	2385	578		1073					
2625724														1367		788	0					256	313	10							
2631172														8886		7031	0					47	1808	0							
2631323														2172		666	0	119	318			375	1131	0				CSI Contract Concession			
2631846														1279	0	30	0	0	0	0	0	1059	190	0	0	0	0				
2634191														167677		93376	18922					3654	41351	10374	26287		45158				
2634351														7075		1575	0					188	5312	0							
2641827														1031		742	0					0	289	0							
2642598														373		50	0		40			56	217	50				Wealth Managment Advisor Fees			
2643595														1583		1265	0					0	16	302							
2649122														6485	0	1338	0	0	608	0	0	226	2988	1933	0	0	0	INTEREST RATE HEDGES - FAIR VALUE HEDGE			
2649177														36400		27423	0		17708	7829		9	8968	0				Payable to USPS	Pooled Meter Funding Float		
2651899														698		0	0					0	698	0							
2652092														81860	0	50031	0	0	12766	0	0	3501	22035	6293	0	6424	28242	Other Liabilities			
2654911														53330		47600	0					255	5475	0				Accts Payable Securities Purchases AFS			
2661861														10663		10113	0					19	462	69	2431		4190				
2666400														4103		254	0					1842	2007	0							
2667920														1556	0	1	0	0	0	0	0	0	1555	0	0	0	0				
2667939														1271		827	0					127	317	0							
2667957														8714		5645	1095		5645			461	1463	50				fair value of all interest rate swaps held for purpose other than trading			
2668598														4273		760	0					316	3197	0							
2684552														2080	0	0	1340	0	0	0	0	152	588	0	0	0	0				
2686211														1183		35	0					159	989	0							
2687133														3608	0	3380	0	1	0	0	0	35	193	0	3286	0	0				
2687487														11656		2560	0					522	8150	424							
2692753														4706	0	387	921	0	100	152	0	318	3080	0	0	0	0	Appraisals and Other Loan Fees	Deferred Rent Incentives		
2693264														27580		12650	8620					652	4438	1220	3509		6631				
2694681														20421		3947	0					14861	1494	119							
2694944														371		43	0					96	184	48							
2696180														437		356	0					27	54	0							
2697963														3681	0	1794	0	0	430	241	166	360	1312	215	0	0	0	ESCROW RESERVE	RATE BRIDGE-CDARS	DEFERRED BEA GRANT	
2700984	142697	0	1499	0	0	821	0	0	132637	0	0	0	0									8561						Payable to Parent			
2702764														703		390	0					161	152	0							
2705112														451		174	0					131	146	0							
2705895														33071		23471	0					358	9062	180							
2708122														1336		193	0					269	844	30							
2710554														1221		1042	0					19	160	0							
2713920														6775		6076	471					0	228	0							
2716088														2530		979	172					332	1047	0							
2716828														1037	0	814	0	0	0	0	0	83	140	0	589	0	0				
2717012														4816		1934	0					281	2251	350							
2718596														1345		68	129					161	987	0							
2719810														936		206	140		90			0	590	0			103	Affiliate payable			
2723376														1301		91	852					0	358	0							
2724766														202		1	123					41	37	0							
2726050														816		90	145					146	435	0							
2728661														4993	0	3050	0	0	848	0	0	414	1529	0	1917	0	0	ACCRUED EXPENSES			
2728746														198		38	0					33	127	0							
2729677														18562		18290	0					0	272	0							
2730431														2737		1402	0					310	1025	0							
2732565														803		17	127					254	405	0							
2733263														1722		628	0					220	874	0							
2734729														33526	0	23057	0	0	0	0	0	99	9398	972	7054	0	15277				
2735137														1075		25	0					325	725	0							
2735146														414772		141054	184478	64088			18677	14942	73337	961		4695				Intercompany Payable	
2735324														432		3	0					69	360	0							
2736219														12059		4807	0					874	6378	0							
2736291														143023	0	114792	0	0	0	0	0	3599	22322	2310	0	0	98226				
2736451														8567		6893	0					532	1142	0			5737				
2736714														4407		2182	0					37	2087	101							
2737980														74789		38041	533					690	35525	0		35983					
2743244														18744	0	10440	0	0	0	0	0	2307	5997	0	3737	0	4511				
2744782														4615	0	2539	0	0	0	0	0	437	1639	0	0	0	2458				
2745426														3493		1648	0	103				494	1351	0	1540						
2745529														11758		2725	0					0	9033	0							
2746245														391		244	0	67				138	9	0	172						
