"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
2764212	138	23	99	198	CONF	66	-1	19	95	43	174	0	0	0	0	false	6	0	0	1	160	3	0	165	35	0	32	103	39	17	18	0	0	0	0	0	7	157	56	Loan Fees	Servicing rights	Misc income	Travel & entertainment	Other loan expense	Other expenses										
2765602					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2769570	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2769589	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	260	0	0	402	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0																
2769954	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2769972	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2771694	174				CONF				231	120	100	925	0	0	0	false		0	0					106								0	0	0	0								Outsourced loan servicing expense	Third party expenses for loan originations	Provision for off-balance sheet credit losses	Capital contribution from holding company									
2774707	0	0	0	0	CONF	106	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Participation Fees															
2775151	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2775179	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	171	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0																
2775692	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2781152					CONF							0	0	0	0	false		0	0					114								0	0	0	0																				
2785477	0	0	0	0	CONF	0	0	0	0	32	28	0	0	0	0	false	0	0	0	0	0	32	0	151	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0					Provision of PA Shares Tax and Other State and Local Taxes	Foreclosure Expense										
2785646					CONF	301						0	0	0	0	false		0	0					124								0	0	0	0					Fees on Sale of SBA/FSA/ USDA Loans			Software Amortization & License Fees			Capital Injection from Parent Holding Company									
2787770	117	0	60	3	CONF	371	75	0	129	101	0	3000	0	0	0	false	44	0	0	4	85	8	0	311	34	0	0	33	75	0	47	0	0	0	0	0	0	0	0	MORTGAGE ORIGINATION FEES	DEBIT CARD FEES		FRANCHISE & R/E TAXES	COMPUTER SOFTWARE		CAPITAL INFUSION FROM HC									
2788656	30		19		CONF					22		0	0	0	0	false		0	0		33	7	18	152	30		67	18		48	45	0	0	0	0		7						Correspondent  Bank S/C	OCC Assessment	Other insurance						adj for deferred tax assets per accountant				
2791085	0	0	0	0	CONF	181	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Safekeeping fees															
2791517	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2793593	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2794732	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2796277	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											RC-N Line5.c.ColA-Total P&I past due 30-89, is less than $1k for this loan					
2797162	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2797210	0	0	0	0	CONF	109	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Recordkeeping			Brokerage expense	Employee Development Expense	Insurance Expense										
2797359	0	0	0	149	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	183	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0																
2797724	4040	0	0	0	CONF	6647	3533	1234	1242	2251	975	0	0	0	0	true	0	0	0	0	1474	0	0	1634	609	0	1118	0	1189	0	1257	0	0	0	0	0	0	0	0	Total Real Estate Income	Total Property Management Income	Rate Lock Committments	Bank Franchise and SCC	Software expense	Loan expense					Additional expense greater than 3=Travel and meetings - $682					
2800491	48	0	30	0	CONF	0	0	0	27	0	0	0	0	0	0	false	26	0	0	0	53	9	15	100	34	0	128	61	0	61	16	0	0	0	0	0	0	5	0				Software license expense												
2802664	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2804864	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2805535	41	0	4	15	CONF	11	0	0	7	12	0	0	0	0	0	false	19	0	0	0	0	0	0	52	25	0	0	36	0	24	10	0	0	0	0	0	0	25	4	RENT			STATE ASSESMENT	CUSTOMER CHECK CHARGES - WAIVED											
2805928	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2806626	210		198		CONF							0	0	0	0	false		0	0		258			546	47			49	128			0	0	0	0			106																	
2806635					CONF	94						0	0	0	0	false		0	0					165			108					0	0	0	0					BROKERED MORTGAGE FEE INCOME															
2806840	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2806877	424				CONF	-266	-32		501	1288	2415	0	0	0	0	false		0	0					435							254	0	0	0	0					Hedge unrealized gain	OREO writedown		CREDIT REPORT FEES	APPRAISAL FEE	LOAN EXPENSE										
2807173	6	0	0	0	CONF	0	0	0	10	10	13	0	0	0	0	false	0	0	0	0	0	0	0	50	0	0	0	12	6	20	0	0	0	0	0	0	0	0	0				TELEPHONE	SOFTWARE CONTRACTS	DIRECTORS BENEFITS										
2808602	431	0	0	0	CONF	539	339	-2078	165	0	0	126	0	0	0	true	0	0	0	0	0	0	0	1488	0	0	505	0	167	0	167	0	0	0	0	0	0	0	0	Secured credit card fees	Gain on derivative asset	Loss on derivative liability	Other credit expense	SCC publisher commissions		Stock based compensation				Other noninterest income continued: net realized gain on LHFS hedge $192					
2809373	32	0	17	4	CONF	0	0	0	156	0	0	0	0	0	0	false	14	0	0	0	0	0	0	175	19	0	0	69	90	0	19	0	0	0	0	0	0	0	37				TAX PREPARATION FEES												
2810007	53	47	91	12	CONF	0	0	0	23	31	0	0	0	0	0	false	29	0	0	1	65	8	24	249	8	0	0	23	3	203	63	0	0	0	0	0	0	0	0				ORE PROP TAX, REPAIR, MAINT & UTILITIES	OPERATIONAL INSURANCE											
2811086	2			2	CONF							0	0	0	0	false		0	0					47				12			1	0	0	0	0											Capital Infusion									
2815879	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2818731	35	0	31	0	CONF	0	0	0	13	8	0	0	0	0	0	false	0	0	0	0	24	0	19	59	10	0	42	26	0	34	27	0	0	0	0	0	0	0	0				Computer Software-Maintenance Contracts	Customer Rewards											
2819167	212	0	0	0	CONF	97	81	30	145	313	188	0	0	0	0	false	0	0	0	0	0	0	0	890	0	0	676	0	0	0	114	0	0	0	0	0	0	0	0	Holding Company Management Reimbursement	Service Fee Income	Direct Pay Fee Income	FAS Software Depreciation	Fraud Expense	Loan Expense										
2819242					CONF				65			0	0	0	0	false		0	0					128			121			103		0	0	0	0								Bank Franchise Tax												
2820604	0	0	0	0	CONF	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									Rounding							
2823221	0	0	0	64	CONF	4	0	0	95	0	0	0	0	0	0	false	0	0	0	0	9	9	10	59	13	0	28	0	0	0	0	0	0	0	0	0	0	0	0	Exchange			Management Fee												
2823230	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2826017	1379	0	0	0	CONF	0	0	0	542	5708	499	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Travel & Entertainment	Shareholder Servicing Fees	Investment Research & Related Services					Additional other non interest expense - Third Party Services - $643 Additional other non interest expense - Subadvisory Fee Expense - $444 Additional other non interest expense - Technology - $2,589					
2826316	104	0	0	0	CONF	0	0	0	106	160	0	0	0	0	0	false	0	0	0	0	0	0	0	114	0	0	119	0	115	0	0	0	0	0	0	0	0	0	0				Bank Card Expenses	Inter-Company Operations											
2833882	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2834179	4	0	31	2	CONF	0	0	0	16	35	12	0	0	0	0	false	3	0	0	2	7	2	0	87	12	0	0	14	0	49	0	0	0	0	0	0	0	24	9				Comptrollers Assessment	Professional Fees	Software Licensing Fees										
2834759	127				CONF	128			190			1250	0	0	0	false	114	0	0					433								0	0	0	0				201	Motorsport income			loan collecton			Additional Capital									
2835103	67		27	12	CONF							0	0	0	0	false	16	0	0				8	90	17		70	17	15	27	24	0	0	0	0																				
2835756					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2836306	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2838207	8	67	6	14	CONF							0	0	0	0	false		0	0					94				67	5		12	0	0	0	0			47	21																
2839053	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2839790	105	24	47	37	CONF	508	0	0	0	216	137	0	0	0	0	false	36	0	0	0	82	6	5	255	38	0	1	52	41	33	53	0	0	0	0	0	20	70	68	IRLC Derivative				Mortgage Loan Expense	Mortgage Portfolio Purchase Expense										
2845755	9	0	12	10	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	1	0	1	1	97	4	0	14	23	13	2	8	0	0	0	0	0	12	0	15																
2845782	0	0	0	0	CONF	0	0	0	440	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory & other service Fees												
2846444	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											The accounting treatment of Mortgage Servicing Rights was changed from measurement under the amortization method to measurement under the fair value method to better align our MSR asset with future cash flows as well to align our balance sheet more closely with market value. This one time recognition of mark to market adjustment will be split between first and second quarters of 2017 - with $900K of income recognized at 3/31/17 and a corresponding tax effect of $306K.					
2847085	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2847142	13	1	0	25	CONF	92	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	1	10	113	5	0	0	37	9	20	0	0	0	0	0	0	0	72	21	subsidiary income															
2847432	34	0	0	30	CONF	0	0	0	0	33	0	0	0	0	0	false	6	0	0	7	33	7	85	156	14	0	0	67	100	8	25	0	0	0	0	0	0	0	0					Virginia Franchise Tax											
2848493					CONF				153			0	0	0	0	false		0	0					238								0	0	0	0								Direct expenses from holding company												
2848756	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2849285					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2849463					CONF							0	0	0	0	false		0	0													0	0	0	0					0			0	0	0							0			
2849801	205	0	62	42	CONF	34	0	0	211	0	0	8334	0	0	0	false	25	0	0	0	183	0	0	444	45	0	254	102	0	160	79	0	0	0	0	0	37	13	0	Internal appraisal review fees			SERP expense			Dividends from parent holding company									
2850722	0	0	0	0	CONF	211	186	0	17175	1717	1366	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	2603	0	0	0	0	0	0	0	0	0	0	0	0	Credit Card Revenue - Annual Fees	Credit Card Revenue - NSF Fees		Affiliated Fees	Outside Services	Credit Card Rewards Redemption										
2850768	0	0	0	0	CONF	0	0	0	95	70	0	0	0	0	0	false	0	0	0	0	50	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				RENT	PROPERTY TAXES											
2851185	33	0	0	35	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	98	0	0	166	0	0	123	53	0	93	46	0	0	0	0	0	0	0	0																
2853358	2	12	0	173	CONF	0	0	0	42	0	0	0	0	0	0	false	9	0	0	2	0	7	23	86	8	0	0	60	82	55	20	0	0	0	0	0	9	168	93				Bank Property Tax Expense												
2854113	0	0	0	189	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2854494	4	9	0	8	CONF	0	0	0	15	15	0	0	0	0	0	false	4	0	0	0	49	0	0	84	7	0	0	15	7	0	18	0	0	0	0	0	0	0	0				Insurance Expense	Intermet Expense											
2855307	0	0	0	0	CONF	0	0	0	189	0	0	0	0	0	0	false	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Mortgage Banking expenses												
2855866	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	134	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0																
2855914	136	0	44	152	CONF	15	19	-186	93	15	39	0	0	0	0	false	23	0	0	5	20	6	129	371	40	0	0	106	96	78	0	0	0	0	0	0	0	0	0	Management Fees	Wire Transfer Income	?	Direct Mortgage Expense	Other Real Estate Expenses	OCC Examination Fees										
2855978	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2856939	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2857600	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2857794	66		119	91	CONF	21			89	60	-128	0	0	0	0	false	46	0	0			175	10	419	77			171	140		35	0	0	0	0		11		59	Intercompany management fees			Staff Training	Travel & Entertainment	Release of excess off-balance reserve										
2858492					CONF							0	0	0	0	false		0	0					270			146					0	0	0	0					WIRE TRANSFER FEES			LOAN & COLLECTION EXPENSE												
2858960	0	0	0	2737	CONF	1021	1528	551	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3520	503	0	12168	0	580	0	0	2665	1006	0	0	0	0	0	677	Affinity service fees	Card payment processing fees	Other leasing income											Discontinued Operations		
2859903	160				CONF		136		245	135	102	0	0	0	0	true		0	0		184			255		1054			217		103	0	0	0	0					Gain and loss on Hedge	Misc. Loan Fees	Income from Salem Halifax Capital Partners III	Business Franchise Tax	Investor Fee	Regulatory Examinations										
2860039	7	0	16	0	CONF	10	0	0	24	176	0	0	0	0	0	false	0	-3	0	0	27	0	0	51	0	0	49	21	0	0	12	0	0	0	0	0	0	0	0	Misc Charges			Credit Card Rewards	Other Expense - FHLB Advance Prepayment Expense							2016 Year End Correction				
2860271	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2860459	115	0	0	0	CONF	647	0	0	234	292	0	0	0	10	0	false	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	credit card income			misc expense	royalty expense				Reclass GAP allowance							
2861317	29	0	33	0	CONF	48	67	0	38	39	67	0	0	0	0	false	0	0	0	0	36	0	0	0	26	0	45	0	0	0	0	0	0	0	0	0	0	0	0	Trading Account	Teller/Vault Overage		Software Maintenance Contract Exp.	Trading Securities Exp.	Teller/Vault Shortage										
2867337	54		66	25	CONF				16		29	0	0	0	0	false		0	0		13			100	46			39	100		48	0	0	0	0								Employee Travel & Mileage		Armored car service										
2869162	0	0	0	0	CONF	0	0	0	0	0	0	1	0	0	0	false	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							STOCK OPTION EXPENSE									
2871099					CONF							0	0	0	0	false		0	0					178			152					0	0	0	0								Public Relations	Licenses, Taxes and application											
2871558	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2872845			23		CONF				27			0	0	0	0	false		0	0		19			147	17		33	25				0	0	0	0								STATE EXCISE TAX												
2877345	75	0	67	0	CONF	49	0	0	106	17	0	0	0	0	0	false	0	0	0	0	50	0	0	83	13	0	0	26	0	0	26	0	0	0	0	0	0	0	0	Mortgage Origination fees			Other Outside Services	Travel; Other Officer Expense											
2877484	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2877831	23		12	1	CONF				47	16		0	0	0	0	false	13	0	0		14			32			53	42				0	0	0	0								SOFTWARE MAINTENANCE	DONATIONS											
2877840	60	0	29	48	CONF	68	0	0	113	72	0	0	0	0	0	false	8	0	0	0	0	5	2	139	36	0	39	33	0	0	30	0	0	0	0	0	33	0	0	OTHER MISC INCOME			RENTAL EXPENSE	CHARITABLE CONTRIBUTIONS											
2880019	25	0	13	36	CONF	467	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	0	63	7	0	0	21	49	-3	7	0	0	0	0	0	0	0	0	SERVICE PARTNER FEES															
2881445	0	0	0	0	CONF	0	0	0	2129	0	0	0	0	0	0	false	0	0	0	0	0	0	0	345	0	0	0	0	1171	0	0	0	0	0	0	0	0	0	0				Referral fees												
2882125	41	0	24	9	CONF	146	0	0	0	0	0	0	0	0	0	false	0	0	0	0	49	0	0	42	0	0	6	0	541	0	0	0	0	0	0	0	0	0	0	BUSINESS DEVELOPMENT SERVICE AGREEMENT FEE															
2882983					CONF							0	0	0	0	false		0	0								102					0	0	0	0																				
2883971	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2886178	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	162	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0																
2887399					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2888789	110	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	136	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0																
2889227	0	0	0	0	CONF	169	0	0	393	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Other Fees including FX, Loan Commitment and LOC Fees			Provision for Allowance Off Balance Sheet Credit Exposure												
2895835					CONF							0	0	0	0	false		0	0					118								0	0	0	0																				
2896216	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2897633	16	0	41	28	CONF	13	0	0	45	7	0	0	0	0	0	false	16	0	0	0	0	4	25	170	22	0	78	26	4	0	28	0	0	0	0	0	4	4	17	BOLI			Franchise Taxes	Correspondent Service Charges											
2900092					CONF							0	0	0	0	false		0	0													0	0	0	0								Ln Collection Expense					Push Down Accounting							
2901558	0	0	0	0	CONF	257	145	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mortgage Dept yield spread, commission and fees	Other income from non accrual loan pay-off														
2903123	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	262	0	0	203	0	0	0	107	0	0	0	0	0	0	0	0	Fee Income From Accounts Receivable Financing	Mortgage Origination Fee	Misc Income	Accounts Receivable Financing	Taxes Other Than Income Taxes	Expenses on Impaired Loans										
2905761					CONF							0	0	0	0	false		0	0											0		0	0	0	0																				
2907019	303	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2907439					CONF		134		233			0	0	0	0	false		0	0													0	0	0	0						net operating lease revenue		management fees												
2909330					CONF				47			0	0	0	0	false		0	0									44				0	0	0	0								OCC Assessment	0											
2911128					CONF							0	0	0	0	false		0	0					102								0	0	0	0																				
2911856					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2912750	12	0	11	23	CONF	0	0	0	56	15	0	0	0	0	0	true	4	0	0	0	0	0	0	63	5	0	0	24	8	0	9	0	0	0	0	0	0	0	11				Revenue Sharing	Dues and Assessments						Licenses and Taxes $6,000					
2913702	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2913887					CONF							0	0	0	0	false		0	0		141			421			172	102	139			0	0	0	0								Dues & Subscriptions	Employee Travel											
2914268	0	0	0	0	CONF	0	0	0	7961	324	576	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory Expense	Professional Services	General Admin & Service Charges										
2914727	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mtg Fees on Lns sold			Software Exp	Brokered Fees	OCC Assmts  / Misc Ln Related Expense										
2915126	9	0	26	3	CONF	27	21	23	18	13	15	0	0	0	0	false	15	0	0	2	0	15	51	81	14	0	0	38	3	51	32	0	0	0	0	0	3	0	0	Bank Owned Life Insurance	Mortgage Loans Sold Origination	Miscellaneous Income	Computer Software Depreciation & Maintenance	Correspondent Bank Fees	Other Mortgage Loan Expense										
2915461	138	0	127	0	CONF	0	0	0	154	85	74	0	0	0	0	false	0	0	0	0	0	0	0	840	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0				Mortgage service cost	Donations and contributions	Credit reports & flood certifications										
2916534					CONF							0	0	0	0	false		0	0					110					101			0	0	0	0		5																		
2916963	0	0	0	0	CONF	0	0	0	1372	203	103	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Intercompany special services expense	Trust operations expense	Intercompany management expense										
2917184	15	6	12	4	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	3	27	3	5	48	5	0	17	23	12	16	13	0	0	0	0	0	1	16	10																
2917317	2130		49	132	CONF	16145			2329	239	264	0	0	0	0	false	65	0	0		45		1	3126	116	270	127	155	579	197	210	0	0	0	0					Correspondent Income			Loan and deposit account expenses	insurance	training and membership dues										
2919423	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2919898					CONF				105			0	0	0	0	false		0	0					136			139					0	0	0	0								Bank Franchise Tax			0									
2920287	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2920773	151	0	0	66	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	54	0	45	244	39	0	0	66	0	84	0	0	0	0	0	0	0	0	0																
2921211	13		23		CONF	51			17			0	0	0	0	false		0	0		26			98			111	28	17			0	0	0	0					Mortgage Origination Fees			Loan Related Expenses Paid By Bank												
2921622					CONF							0	0	0	0	false		0	0													0	0	0	0								FRANCHISE TAX	PLATFORM SOFTWARE	OREO EXPENSE										
2921659					CONF	4303	522	299	14239	764	754	0	0	0	0	false		0	0													0	0	0	0					AFS Sub-TA Fees	Administration and Compliance Services	Tax Services	Expenses to Affiliates	Professional Services: JPM Outsourced Fees	Custody Services										
2924128	121	0	0	0	CONF	0	0	0	1907	0	0	0	0	0	0	false	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Advisor Partner Fees												
2925620					CONF							0	0	0	0	false		0	0		25			61			42					0	0	0	0																				
2925666	971	0	0	0	CONF	618	5741	0	950	1775	672	185000	0	0	0	false	0	0	0	0	1099	0	0	2348	0	0	4202	0	0	0	1151	0	0	0	0	0	0	0	0	Other Loan Fees	Other Equity Method Investment		State Franchise Tax	Credit Card Program	Merger	Capital Injection from Parent Holding Company									
2927615	0	0	0	0	CONF	0	0	0	100	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Misc Expense - Accrual Problem Assets												
2929392	18	0	21	55	CONF	0	0	0	109	0	0	0	0	0	0	false	12	0	0	2	0	8	2	143	22	0	21	34	38	8	23	0	0	0	0	0	0	79	0				Other Computer Expense												
2931603	43857	0	0	0	CONF	0	0	0	57241	0	0	0	0	0	0	false	0	0	0	0	0	0	0	9693	0	0	94366	0	0	0	0	0	0	0	0	0	0	0	0				Customer Rewards, Gift Certificates and Vouchers												
2938198	0	0	0	0	CONF	200	0	0	764	282	104	0	0	-1	-442	false	0	0	0	0	0	0	0	669	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	Operating lease income			Loan expenses	FDIC amortization	Affiliate Administrative and Servicing Expenses			Restructured loans for which impairment is calculated using the present value of future cash flows	The portion of the ALLL attributable to FDIC Covered loans that is not established through a provision for loan losses.						
2938769	22	0	17	6	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	1	18	2	7	103	9	0	29	27	0	0	8	0	0	0	0	0	3	0	0																
2939001	3	0	4	3	CONF	5	0	0	11	6	8	0	0	0	0	false	1	0	0	1	27	1	5	34	6	0	1	8	14	0	3	0	0	0	0	0	8	0	11	Other Income-Compass Bank			Item Processing	Correspondent Bank Fees	BOLI Expense										
2939391	0	0	37	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	67	61	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0																
